player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Parker McKinney,82109,QB,E KENTUCKY,1,2.51,2.3,5.1,3.6,31,159,94.7,19,20,7.2,1.81,1,1,5.0,85.0,17,5,5.6,20,64.5,1,10,,,,,67.1,92.1,72.4,,91.8,,,,,,0,0,20,0.0,135.4,0.0,0,0,0,0,1,0,0.0,260,13.0,100.0,6,7,11.5,3.79,0,1,14.3,71.4,5,4,16.7,11,35.5,1,6,,,,,65.6,86.5,70.4,,84.0,,,67.2,,,0,1,11,25.0,69.0,9.1,1,3,0,1,0,0,0.0,79,11.3
Theo Day,83515,QB,N IOWA,1,2.83,2.37,2.6,5.12,31,255,76.5,17,17,9.5,2.07,0,1,5.9,70.6,12,8,7.7,18,58.1,1,11,,,,,66.8,84.8,72.0,,83.9,,,,,,0,0,18,12.5,119.5,5.6,1,0,0,0,1,0,0.0,159,9.4,50.0,6,7,12.3,3.88,0,0,0.0,28.6,2,9,33.3,13,41.9,1,4,,,,,66.2,53.0,71.2,,44.0,,,65.4,,,1,1,14,11.1,0.0,7.7,1,5,0,0,0,1,7.1,21,3.0
Spencer Rattler,97408,QB,S CAROLINA,1,2.81,2.49,,4.98,31,289,93.8,16,16,-0.3,1.63,0,0,0.0,93.8,15,2,0.0,16,51.6,0,3,,,,,66.5,68.0,71.6,,67.7,,,,,,0,0,16,0.0,107.3,0.0,0,0,0,0,1,0,0.0,76,4.8,80.0,10,11,18.1,4.07,0,2,15.4,54.5,6,6,25.0,15,48.4,2,7,,,,,66.7,92.1,71.8,,91.7,,,68.6,,,0,2,17,0.0,89.8,0.0,0,4,0,1,1,0,0.0,136,12.4
Bret Bushka,108927,QB,BUTLER,1,2.55,2.36,,5.3,31,127,50.0,18,18,10.7,1.91,0,0,0.0,44.4,8,2,11.1,18,58.1,1,3,,,,,66.8,29.4,72.0,,29.6,,,,,,0,2,18,0.0,15.5,0.0,0,0,0,0,0,2,11.1,69,3.8,66.7,9,11,12.0,3.43,1,1,9.1,54.5,6,7,0.0,13,41.9,0,4,,,,,66.0,71.8,71.0,,63.5,,,71.1,,,1,1,13,0.0,40.3,0.0,0,2,0,0,0,1,7.7,81,7.4
Xavier Lankford,142724,QB,ALAB A&M,1,2.7,2.2,4.85,4.6,31,104,75.0,16,18,7.4,1.82,2,1,5.6,61.1,11,3,8.3,18,58.1,1,9,,,,,66.8,77.1,72.0,,76.4,,,,,,0,1,18,0.0,96.1,0.0,0,0,0,0,3,1,5.6,115,6.4,71.4,7,7,12.3,3.92,0,0,0.0,71.4,5,6,0.0,13,41.9,0,6,,,,,20.0,64.7,71.0,,55.9,,,70.8,,,0,0,13,66.7,113.7,30.8,4,2,0,0,0,1,7.7,88,12.6
Gevani McCoy,147609,QB,IDAHO,1,2.76,2.45,,5.6,31,185,81.3,16,16,5.2,1.73,0,0,0.0,81.3,13,1,0.0,16,51.6,0,7,,,,,66.7,79.6,71.8,,79.0,,,,,,0,0,17,0.0,141.9,0.0,0,0,0,0,4,0,0.0,137,8.6,100.0,11,12,14.5,3.86,0,1,7.7,83.3,10,10,9.1,15,48.4,1,6,,,,,66.5,91.4,71.8,,92.6,60.0,,58.6,,,0,0,16,0.0,118.8,0.0,0,3,0,1,0,0,0.0,172,14.3
Darius Wilson,148492,QB,WM & MARY,1,2.96,2.66,4.4,4.72,31,348,83.3,12,12,3.3,1.94,0,1,8.3,83.3,10,4,0.0,12,38.7,0,5,,,,,65.8,82.6,70.7,,82.0,,,,,,0,0,12,0.0,105.6,0.0,0,0,0,0,0,0,0.0,112,9.3,50.0,12,12,12.2,3.81,0,1,8.3,50.0,6,9,0.0,18,58.1,0,7,,,,,66.8,80.0,72.0,,72.8,,,72.0,,,0,1,18,11.1,31.3,5.6,1,5,0,0,0,0,0.0,64,5.3
Jaren Hall,82094,QB,BYU,1,2.54,2.31,3.85,6.2,30,128,76.9,13,15,8.6,1.83,0,1,6.7,60.0,9,3,10.0,16,53.3,1,5,,,,,66.5,69.2,71.6,,68.8,,,,,,1,0,16,33.3,101.3,6.3,1,0,0,1,1,0,0.0,97,6.5,66.7,12,12,16.1,3.36,0,2,16.7,66.7,8,4,0.0,14,46.7,0,7,,,,,66.2,61.5,71.2,,63.7,,,57.3,,,0,0,14,25.0,149.3,7.1,1,1,0,0,2,1,7.1,176,14.7
Miles Kendrick,77673,QB,NEW MEXICO,1,3.03,2.57,3.6,5.75,30,241,61.5,13,13,5.3,1.8,0,0,0.0,61.5,8,2,0.0,13,43.3,0,2,,,,,66.2,53.6,71.2,,53.5,,,,,,0,0,14,0.0,79.3,0.0,0,0,0,0,0,0,0.0,81,6.2,62.5,8,12,15.6,3.96,0,0,0.0,41.7,5,9,0.0,17,56.7,0,5,,,,,66.8,29.0,72.0,,30.0,,,48.3,,,1,2,18,11.1,21.9,5.9,1,4,0,3,0,3,16.7,71,5.9
Zach Tanner,159923,QB,ROB MORRIS,1,2.75,2.39,3.1,5.23,30,277,71.4,14,14,5.9,2.05,0,1,6.7,57.1,8,3,20.0,14,46.7,2,2,,,,,66.4,67.5,71.4,,67.1,,,,,,0,2,15,0.0,30.4,0.0,0,0,0,0,0,0,0.0,68,4.9,33.3,9,10,12.8,3.36,0,0,0.0,20.0,2,12,33.3,16,53.3,1,2,,,,,66.8,60.4,72.0,,61.6,,,58.0,,,1,0,18,25.0,39.6,18.8,3,3,0,0,0,0,0.0,30,3.0
Hudson Card,123109,QB,TEXAS,1,2.98,2.88,3.7,4.3,30,311,100.0,12,12,-0.1,1.53,0,0,0.0,100.0,12,0,0.0,12,40.0,0,4,,,,,66.4,80.3,71.4,,79.8,,,,,,0,0,15,,129.2,0.0,0,0,0,0,1,0,0.0,100,8.3,69.2,13,15,21.8,3.95,0,0,0.0,60.0,9,9,0.0,18,60.0,0,8,,,,,67.0,61.1,72.2,,58.0,,,64.2,,,1,0,19,22.2,143.8,11.1,2,1,0,1,2,1,5.3,203,13.5
Layne Hatcher,82068,QB,TEXAS ST,1,2.97,2.85,3.15,6.0,30,314,53.3,15,15,10.3,1.8,0,0,0.0,53.3,8,1,0.0,15,50.0,0,5,,,,,66.4,48.7,71.4,,48.8,,,,,,0,2,15,0.0,33.3,0.0,0,0,0,0,0,2,13.3,95,6.3,50.0,10,12,11.6,4.15,0,1,8.3,41.7,5,10,0.0,15,50.0,0,2,,,,,21.3,31.3,71.4,,32.6,,,57.3,,,0,0,15,20.0,81.9,13.3,2,1,0,2,1,2,13.3,50,4.2
Dequan Finn,97804,QB,TOLEDO,1,2.86,2.38,4.0,5.48,29,316,62.5,16,16,10.4,1.96,0,1,5.9,56.3,9,4,10.0,16,55.2,1,4,,,,,66.7,74.0,71.8,,73.4,,,,,,0,0,17,0.0,97.9,0.0,0,0,0,0,1,1,5.9,108,6.8,75.0,8,8,13.6,3.97,0,0,0.0,62.5,5,7,16.7,13,44.8,1,8,,,,,66.0,86.8,71.0,,75.6,,,76.8,,,0,0,13,14.3,131.8,7.7,1,4,0,0,1,0,0.0,73,9.1
Fred Payton,82102,QB,MERCER,1,2.59,2.38,3.9,3.8,29,219,86.7,15,15,8.1,1.93,0,1,6.3,80.0,12,2,7.7,15,51.7,1,9,,,,,66.5,90.4,71.6,,90.1,,,,,,0,0,16,0.0,108.3,0.0,0,0,0,0,0,0,0.0,150,10.0,88.9,9,10,13.3,3.29,0,3,30.0,80.0,8,5,0.0,14,48.3,0,7,,,,,21.0,83.4,71.2,,85.9,,,57.8,,,1,0,14,60.0,158.3,21.4,3,1,0,0,2,1,7.1,183,18.3
Will Levis,83542,QB,KENTUCKY,1,2.54,2.35,3.4,4.05,29,202,92.9,14,14,2.6,1.91,0,0,0.0,85.7,12,1,7.7,14,48.3,1,8,,,,,66.4,79.3,71.4,,78.7,,,,,,0,0,15,0.0,156.5,0.0,0,0,0,0,2,0,0.0,169,12.1,70.0,10,11,13.1,3.13,0,1,7.7,54.5,6,10,14.3,15,51.7,1,2,,,,,66.5,56.0,71.8,,60.2,,,52.9,,,0,0,17,20.0,66.9,13.3,2,2,0,1,0,0,0.0,51,4.6
Marquez McCray,109056,QB,SACR HEART,1,2.15,2.07,3.25,,29,280,83.3,18,18,7.1,1.64,0,0,0.0,77.8,14,1,6.7,18,62.1,1,10,,,,,67.2,77.5,72.5,,76.9,,,,,,0,0,21,0.0,119.7,0.0,0,0,0,0,1,0,0.0,149,8.3,57.1,7,9,13.4,2.98,0,0,0.0,33.3,3,2,25.0,11,37.9,1,2,,,,,65.8,51.3,70.7,,45.8,,,64.1,,,0,0,12,100.0,43.3,18.2,2,0,0,2,0,0,0.0,29,3.2
Dylan McCaffrey,60451,QB,N COLORADO,1,2.44,2.13,5.45,4.5,29,253,70.6,17,17,4.6,1.78,0,0,0.0,58.8,10,5,16.7,17,58.6,2,7,,,,,66.8,51.7,72.0,,51.6,,,,,,0,2,18,0.0,64.7,0.0,0,0,0,0,1,1,5.6,137,8.1,85.7,7,8,19.7,3.69,0,1,11.1,75.0,6,6,0.0,11,37.9,0,5,,,,,65.8,85.9,70.7,,89.1,,,57.3,,,1,0,12,33.3,156.3,18.2,2,1,0,0,1,1,8.3,130,16.3
Dante Casciola,149521,QB,DAYTON,1,2.64,2.34,4.7,4.5,29,150,92.9,14,14,1.9,1.83,0,0,0.0,92.9,13,4,0.0,14,48.3,0,5,,,,,66.4,77.1,71.4,,76.6,,,,,,0,0,15,0.0,120.8,0.0,0,0,0,0,1,0,0.0,102,7.3,70.0,10,11,7.2,3.41,0,0,0.0,63.6,7,10,0.0,15,51.7,0,5,,,,,66.4,62.1,71.4,,56.5,,,66.7,,,0,1,15,10.0,44.9,6.7,1,3,0,1,0,1,6.7,73,6.6
Logan Fife,128176,QB,FRESNO ST,1,2.87,2.61,3.2,5.37,29,169,100.0,12,12,-0.3,1.78,0,0,0.0,100.0,12,0,0.0,12,41.4,0,3,,,,,66.2,56.2,71.2,,56.0,,,,,,0,0,14,,91.3,0.0,0,0,0,0,0,0,0.0,71,5.9,50.0,10,10,15.9,3.86,0,1,8.3,40.0,4,9,20.0,16,55.2,1,4,,,,,23.4,51.2,72.2,,58.5,,,47.5,,,0,2,19,33.3,31.7,18.8,3,3,0,0,0,1,5.3,86,8.6
Ethan Long,97598,QB,ABILENE CH,1,2.74,2.48,3.25,4.37,28,100,57.1,14,15,9.1,2.07,0,0,0.0,46.7,7,2,12.5,15,53.6,1,6,,,,,66.4,54.2,71.4,,54.1,,,,,,0,0,15,0.0,64.9,0.0,0,0,0,1,0,0,0.0,86,5.7,50.0,6,8,7.2,3.5,1,0,0.0,12.5,1,5,66.7,13,46.4,2,0,,,,,66.0,52.2,71.0,,51.2,,,59.2,,,1,0,13,40.0,39.6,15.4,2,3,0,0,0,0,0.0,6,0.8
Grant Wells,97784,QB,VA TECH,1,2.9,2.62,,6.6,28,337,76.9,13,14,8.2,2.04,1,0,0.0,64.3,9,2,10.0,14,50.0,1,4,,,,,66.2,55.8,71.2,,55.7,,,,,,0,1,14,0.0,54.8,0.0,0,0,0,0,0,1,7.1,97,6.9,75.0,12,12,9.3,3.76,0,0,0.0,58.3,7,5,22.2,14,50.0,2,1,,,,,66.2,71.5,71.2,,77.7,,,52.9,,,0,0,14,0.0,65.3,0.0,0,2,0,0,0,0,0.0,42,3.5
Aveon Smith,130529,QB,MIAMI OH,1,2.53,2.25,4.6,7.6,28,221,78.6,14,15,2.8,1.87,1,0,0.0,66.7,10,1,9.1,15,53.6,1,1,,,,,66.4,53.5,0.0,,57.3,,,,,,0,1,15,0.0,42.4,0.0,0,0,0,0,0,0,0.0,29,1.9,36.4,11,11,20.0,3.28,0,0,0.0,36.4,4,4,0.0,13,46.4,0,4,,,,,66.2,29.3,71.2,,29.8,,,56.2,,,0,0,14,25.0,66.5,7.7,1,1,0,0,0,2,14.3,90,8.2
Cameron Rising,77663,QB,UTAH,1,2.7,2.5,,4.4,28,328,81.8,11,11,6.5,1.7,0,1,7.7,72.7,8,0,11.1,11,39.3,1,4,,,,,66.0,66.1,0.0,,70.1,,,,,,0,0,13,,134.5,0.0,0,0,0,0,2,0,0.0,85,7.7,84.6,13,14,10.5,3.35,0,0,0.0,78.6,11,2,0.0,17,60.7,0,9,,,,,66.7,83.5,71.8,,82.1,,,65.4,,,0,0,17,0.0,124.4,0.0,0,3,0,1,1,0,0.0,114,8.1
Andrew Body,155202,QB,TEXAS STHN,1,2.77,2.5,3.07,5.35,27,313,81.8,11,12,2.5,1.61,1,1,7.7,66.7,8,2,11.1,12,44.4,1,4,,,,,66.0,71.4,71.0,,71.0,,,,,,0,0,13,0.0,85.8,0.0,0,0,0,0,0,0,0.0,81,6.8,20.0,10,10,24.6,3.71,0,0,0.0,10.0,1,8,50.0,15,55.6,1,0,,,,,21.3,26.0,71.4,,26.5,,,51.8,,,0,1,15,37.5,0.0,20.0,3,2,0,0,0,2,13.3,14,1.4
J.J. McCarthy,144918,QB,MICHIGAN,1,2.39,2.41,2.2,4.4,27,222,91.7,12,13,4.9,1.9,0,1,7.1,84.6,11,1,0.0,14,51.9,0,4,,,,,21.6,57.3,71.4,,57.1,,,,,,0,0,15,100.0,96.2,7.1,1,0,0,1,0,1,6.7,92,7.1,70.0,10,11,12.3,3.16,0,1,9.1,63.6,7,5,0.0,12,44.4,0,4,,,,,65.8,74.1,70.7,,76.7,,,57.8,,,1,0,12,0.0,109.3,0.0,0,1,0,0,1,0,0.0,63,5.7
Austin Smith,145763,QB,E MICHIGAN,1,2.65,2.49,2.6,4.55,27,160,85.7,14,14,5.4,1.85,0,1,5.6,85.7,12,5,0.0,14,51.9,0,7,,,,,66.8,77.6,72.0,,76.9,,,,,,0,0,18,0.0,140.2,0.0,0,0,0,0,2,0,0.0,114,8.1,37.5,8,10,19.9,3.51,0,0,0.0,10.0,1,8,66.7,13,48.1,2,1,,,,,66.4,44.9,71.4,,50.3,,,50.3,,,0,2,15,12.5,0.0,7.7,1,2,0,2,0,0,0.0,11,1.1
Riley Leonard,143862,QB,DUKE,1,2.6,2.34,,4.7,27,154,90.9,11,12,1.7,1.73,0,0,0.0,83.3,10,3,0.0,12,44.4,0,3,,,,,65.8,69.0,70.7,,68.6,,,,,,0,0,12,0.0,86.8,0.0,0,0,0,1,0,0,0.0,58,4.8,66.7,12,12,10.4,3.29,0,0,0.0,66.7,8,6,0.0,15,55.6,0,5,,,,,66.5,66.6,71.6,,64.0,,,64.3,,,0,0,16,0.0,110.1,0.0,0,3,0,0,1,0,0.0,71,5.9
Dylan Hopkins,83571,QB,UAB,1,2.43,2.14,3.43,7.1,27,321,80.0,15,15,7.7,1.69,0,1,6.7,80.0,12,2,0.0,15,55.6,0,7,,,,,66.4,74.3,71.4,,73.7,,,,,,0,0,15,0.0,143.8,0.0,0,0,0,0,2,0,0.0,135,9.0,50.0,6,6,11.5,3.67,0,0,0.0,50.0,3,6,0.0,11,40.7,0,2,,,,,18.5,25.0,70.4,,23.7,,,64.3,,,0,1,11,66.7,56.3,36.4,4,1,0,0,0,2,18.2,96,16.0
Nolan Grooms,108987,QB,YALE,1,2.87,2.6,,5.0,27,352,66.7,12,13,12.4,1.97,1,2,15.4,46.2,6,1,25.0,13,48.1,2,3,,,,,66.0,82.5,71.0,,81.8,,,,,,0,0,13,0.0,83.8,0.0,0,0,0,0,1,1,7.7,55,4.2,40.0,10,11,16.2,3.7,0,0,0.0,27.3,3,6,25.0,14,51.9,1,4,,,,,66.2,56.3,71.2,,51.4,,,65.3,,,0,1,14,0.0,10.0,0.0,0,3,0,1,0,0,0.0,55,5.0
Tyler Riddell,102355,QB,E TENN ST,1,3.17,3.14,2.88,5.0,27,157,75.0,8,9,9.6,1.94,0,0,0.0,66.7,6,4,0.0,10,37.0,0,3,,,,,65.4,70.8,70.1,,70.4,,,,,,0,0,10,25.0,92.4,10.0,1,0,0,1,0,0,0.0,75,8.3,25.0,8,13,18.3,3.89,0,0,0.0,15.4,2,9,0.0,17,63.0,0,3,,,,,22.4,36.8,72.0,,32.4,,,64.3,,,0,0,18,33.3,39.6,17.6,3,1,0,5,0,1,5.6,15,1.2
Daron Bryden,148436,QB,STNY BROOK,1,2.92,2.71,5.55,,27,303,76.5,17,17,4.1,1.83,0,1,5.9,70.6,12,3,7.7,18,66.7,1,6,,,,,66.8,81.7,72.0,,81.0,,,,,,0,0,18,33.3,106.7,5.6,1,0,0,0,1,0,0.0,107,6.3,50.0,4,8,4.5,5.1,1,0,0.0,12.5,1,5,50.0,9,33.3,1,0,,,,,65.6,40.2,70.4,,43.5,,,56.3,,,0,0,11,20.0,39.6,11.1,1,0,0,3,0,0,0.0,0,0.0
Tommy DeVito,60545,QB,ILLINOIS,1,2.54,2.25,4.2,6.1,27,187,75.0,20,20,7.2,1.81,0,1,4.3,70.0,14,1,6.7,20,74.1,1,6,,,,,67.5,77.8,72.8,,77.1,,,,,,0,0,23,0.0,86.3,0.0,0,0,0,0,0,0,0.0,124,6.2,100.0,4,4,8.3,4.63,0,0,0.0,100.0,4,4,0.0,7,25.9,0,3,,,,,65.1,68.9,69.8,,72.7,,,57.0,,,0,0,9,50.0,111.5,28.6,2,1,0,0,0,0,0.0,43,10.8
Phil Jurkovec,83533,QB,BOSTON COL,1,2.89,2.62,2.97,4.67,27,121,100.0,11,11,1.3,1.9,0,0,0.0,100.0,11,6,0.0,13,48.1,0,2,,,,,20.0,49.8,71.0,,49.6,,,,,,0,0,13,33.3,99.6,15.4,2,0,0,0,0,1,7.7,87,7.9,90.0,10,10,18.7,3.8,0,2,20.0,70.0,7,4,22.2,14,51.9,2,7,,,,,17.9,84.2,71.2,,85.7,,,61.8,,,0,1,14,25.0,112.5,7.1,1,3,0,0,3,1,7.1,217,21.7
Nick Howard,108979,QB,DARTMOUTH,1,2.55,2.45,2.5,3.3,26,148,75.0,16,16,3.6,1.89,0,0,0.0,75.0,12,2,0.0,16,61.5,0,2,,,,,66.7,59.0,71.8,,58.8,,,,,,0,0,17,0.0,84.9,0.0,0,0,0,0,0,0,0.0,78,4.9,0.0,4,6,21.0,3.62,0,0,0.0,0.0,0,8,,10,38.5,0,0,,,,,65.6,41.0,70.4,,29.9,,,67.0,,,0,0,11,12.5,39.6,10.0,1,3,0,2,0,0,0.0,0,0.0
Zion Webb,63555,QB,JVILLE ST,1,2.8,2.61,4.05,3.6,26,196,58.3,12,12,10.8,2.05,0,0,0.0,50.0,6,4,14.3,13,50.0,1,3,,,,,66.2,67.0,71.2,,66.6,,,,,,0,0,14,25.0,63.2,7.7,1,0,0,0,0,0,0.0,56,4.7,66.7,9,10,12.1,3.55,0,2,20.0,50.0,5,7,16.7,13,50.0,1,5,,,,,66.0,90.3,71.0,,90.5,,,62.0,,,0,1,13,14.3,95.8,7.7,1,2,0,1,2,0,0.0,128,12.8
Jack Salopek,130662,QB,W MICHIGAN,1,3.1,2.93,3.1,5.0,26,347,57.1,7,7,4.7,1.99,0,0,0.0,57.1,4,1,0.0,7,26.9,0,2,,,,,64.6,68.6,69.1,,68.2,,,,,,0,0,7,0.0,141.4,0.0,0,0,0,0,1,0,0.0,113,16.1,62.5,16,16,12.1,3.51,0,1,6.3,56.3,9,6,10.0,19,73.1,1,5,,,,,67.0,65.5,72.2,,65.1,,,60.6,,,0,1,19,16.7,98.7,5.3,1,2,0,0,2,1,5.3,139,8.7
Tyrrell Pigrome,46511,QB,TOWSON,1,2.87,2.66,3.3,6.8,26,317,69.2,13,14,4.8,1.94,1,0,0.0,64.3,9,6,0.0,14,53.8,0,4,,,,,66.2,56.6,71.2,,56.4,,,,,,0,0,14,0.0,74.1,0.0,0,0,0,0,0,0,0.0,62,4.4,28.6,7,9,12.1,3.95,0,0,0.0,0.0,0,7,100.0,12,46.2,2,1,,,,,65.8,31.6,70.7,,28.9,,,64.2,,,0,1,12,28.6,0.0,16.7,2,1,0,2,0,1,8.3,0,0.0
Brayten Silbor,159764,QB,LEHIGH,1,3.2,3.06,,4.27,26,205,60.0,5,5,7.2,1.88,0,1,20.0,60.0,3,0,0.0,5,19.2,0,2,,,,,63.8,74.4,68.1,,74.0,,,,,,0,0,5,,87.9,0.0,0,0,0,0,0,0,0.0,43,8.6,43.8,16,18,13.4,3.51,0,0,0.0,38.9,7,8,0.0,21,80.8,0,4,,,,,67.5,55.2,72.8,,60.7,,,49.1,,,0,0,23,0.0,56.7,0.0,0,3,0,2,0,0,0.0,96,5.3
Todd Centeio,60552,QB,JAMES MAD,1,2.57,2.5,4.3,,26,197,70.0,10,11,1.2,1.88,1,0,0.0,63.6,7,3,0.0,11,42.3,0,4,,,,,65.8,36.3,70.7,,36.5,,,,,,0,1,12,0.0,55.5,0.0,0,0,0,0,0,1,8.3,101,9.2,64.3,14,14,16.3,3.07,0,2,14.3,57.1,8,7,11.1,15,57.7,1,8,,,,,66.4,71.0,71.4,,70.5,,,,,,0,0,15,14.3,96.1,6.7,1,0,0,0,0,1,6.7,156,11.1
Alvaro Ortega-Morale,168838,QB,VA LYNCHBU,1,2.25,1.89,3.37,4.15,25,406,46.7,15,17,9.3,1.7,2,0,0.0,35.3,6,4,14.3,19,76.0,1,2,,,,,67.0,44.6,72.2,,44.7,,,,,,0,0,19,50.0,44.0,10.5,2,0,0,0,0,1,5.3,42,2.5,0.0,2,3,20.5,3.98,0,0,0.0,0.0,0,5,,6,24.0,0,0,,,,,64.6,40.7,69.1,,46.3,,,52.8,,,0,0,7,20.0,39.6,16.7,1,2,0,1,0,0,0.0,0,0.0
Andrew Peasley,83581,QB,WYOMING,1,3.48,3.16,4.25,5.1,25,351,50.0,6,6,3.5,1.8,0,0,0.0,33.3,2,0,33.3,6,24.0,1,2,,,,,64.2,62.6,68.6,,62.4,,,,,,0,1,6,,7.6,0.0,0,0,0,0,0,0,0.0,25,4.2,40.0,10,14,15.3,4.01,1,1,7.1,28.6,4,8,0.0,19,76.0,0,5,,,,,23.4,70.5,72.2,,54.6,,,83.8,,,1,0,19,25.0,84.5,10.5,2,3,0,2,2,1,5.3,60,4.3
Nic Baker,87541,QB,S ILLINOIS,1,1.92,1.91,2.5,4.9,25,295,81.3,16,16,-0.8,1.74,0,0,0.0,81.3,13,6,0.0,17,68.0,0,5,,,,,66.8,58.6,72.0,,58.4,,,,,,0,0,18,16.7,84.1,5.9,1,0,0,0,0,0,0.0,67,4.2,50.0,4,4,22.3,3.07,0,1,20.0,50.0,2,2,0.0,6,24.0,0,2,,,,,64.6,85.8,69.1,,81.3,,,64.1,,,0,0,7,50.0,95.8,16.7,1,1,0,0,0,0,0.0,76,19.0
Dematrius Davis Jr.,146660,QB,ALABAMA ST,1,3.24,2.82,3.8,5.7,25,105,60.0,10,10,6.1,2.1,0,0,0.0,50.0,5,2,16.7,10,40.0,1,3,,,,,65.6,55.4,70.4,,55.3,,,,,,0,0,11,0.0,59.2,0.0,0,0,0,0,0,1,9.1,37,3.7,40.0,10,10,17.6,4.0,0,1,9.1,40.0,4,8,0.0,15,60.0,0,2,,,,,66.7,63.8,71.8,,61.6,,,63.2,,,0,0,17,25.0,59.2,13.3,2,3,0,0,0,0,0.0,57,5.7
Jamari Jones,161271,QB,MS VLY ST,1,3.24,2.97,3.93,6.9,25,228,75.0,8,8,5.4,1.86,0,0,0.0,75.0,6,1,0.0,9,36.0,0,1,,,,,18.0,34.9,70.1,,35.1,,,,,,0,0,10,100.0,80.7,11.1,1,0,0,0,0,1,10.0,31,3.9,66.7,9,13,7.3,4.02,0,0,0.0,46.2,6,9,0.0,16,64.0,0,2,,,,,66.5,52.2,71.6,,54.3,,,57.3,,,0,0,16,22.2,101.8,12.5,2,1,0,4,1,0,0.0,111,8.5
Jalen Macon,153929,QB,ARKAPB,1,2.68,2.37,3.57,4.45,25,112,100.0,11,11,3.5,1.8,0,0,0.0,72.7,8,2,27.3,11,44.0,3,5,,,,,65.6,71.1,70.4,,70.7,,,,,,0,0,11,0.0,99.8,0.0,0,0,0,0,0,0,0.0,98,8.9,50.0,8,9,16.9,3.36,0,0,0.0,33.3,3,8,25.0,14,56.0,1,3,,,,,21.6,25.7,71.4,,24.8,,,57.5,,,1,3,15,37.5,8.3,21.4,3,2,0,0,0,3,20.0,39,4.3
Sean Chambers,75888,QB,MONTANA ST,1,2.92,2.48,6.3,4.2,25,233,72.7,11,12,11.4,1.87,1,1,8.3,66.7,8,1,0.0,12,48.0,0,3,,,,,65.8,68.1,70.7,,67.7,,,,,,0,0,12,0.0,136.1,0.0,0,0,0,0,2,1,8.3,112,9.3,87.5,8,9,19.6,3.89,1,2,22.2,55.6,5,5,28.6,13,52.0,2,5,,,,,66.0,95.4,71.0,,94.4,,,71.8,,,0,0,13,40.0,100.5,15.4,2,2,0,0,0,0,0.0,115,12.8
TJ McMahon,83521,QB,RICE,1,3.11,2.5,5.2,3.8,24,275,90.9,11,11,5.9,1.89,0,0,0.0,90.9,10,2,0.0,11,45.8,0,4,,,,,66.0,59.4,71.0,,59.2,,,,,,0,0,13,0.0,132.2,0.0,0,0,0,0,1,1,7.7,93,8.5,20.0,5,6,18.4,4.15,0,0,0.0,16.7,1,10,0.0,13,54.2,0,2,,,,,66.2,31.9,71.2,,29.8,,,55.9,,,1,0,14,40.0,39.6,30.8,4,3,0,0,0,1,7.1,11,1.8
Rent Montie,143087,QB,LAFAYETTE,1,2.67,2.38,4.13,4.0,24,203,91.7,12,12,-0.2,1.6,0,1,8.3,83.3,10,0,9.1,12,50.0,1,3,,,,,65.8,83.6,70.7,,83.0,,,,,,0,0,12,,80.9,0.0,0,0,0,0,0,0,0.0,41,3.4,62.5,8,8,14.9,3.73,0,0,0.0,62.5,5,6,0.0,12,50.0,0,5,,,,,66.0,64.1,71.2,,60.0,,,64.3,,,0,0,14,50.0,93.2,25.0,3,1,0,0,0,0,0.0,75,9.4
