player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Chubba Purdy,122412,QB,NEBRASKA,1,3.14,2.37,4.43,5.21,34,238,100.0,11,12,2.5,1.63,1,0,0.0,83.3,10,0,9.1,12,35.3,1,4,,,,,65.8,75.4,70.7,,74.9,,,,,,0,0,12,,84.4,0.0,0,0,0,0,0,0,0.0,51,4.3,45.5,11,12,18.6,3.95,0,2,13.3,41.7,5,11,0.0,22,64.7,0,5,,,,,67.7,59.7,73.1,,55.5,,,64.4,,,0,1,25,27.3,70.8,13.6,3,7,0,1,1,1,4.0,118,9.8
Tommy Castellanos,158433,QB,BOSTON COL,1,3.16,2.54,3.94,6.08,34,121,66.7,12,13,5.3,1.61,1,0,0.0,61.5,8,0,0.0,13,38.2,0,3,,,,,66.0,62.6,71.0,,62.3,,,,,,0,0,13,,73.9,0.0,0,0,0,0,0,0,0.0,64,4.9,45.5,11,12,22.1,4.12,0,1,7.7,41.7,5,13,0.0,21,61.8,0,7,,,,,67.4,42.2,0.0,,36.0,,,70.1,,,0,2,22,38.5,62.2,23.8,5,4,0,1,1,2,9.1,107,8.9
Jayden Stinson,138056,QB,MURRAY ST,1,2.87,2.67,3.3,5.35,34,236,50.0,16,16,8.8,1.88,0,1,5.9,43.8,7,1,12.5,16,47.1,1,4,,,,,66.7,68.1,71.8,,67.7,,,,,,0,1,17,0.0,56.5,0.0,0,0,0,0,1,1,5.9,89,5.6,42.9,14,14,19.6,3.75,0,3,21.4,35.7,5,13,16.7,18,52.9,1,5,,,,,66.8,64.4,72.0,,67.8,,,53.6,,,0,0,18,15.4,100.0,11.1,2,2,0,0,1,1,5.6,149,10.6
Dante Perri,143112,QB,LEHIGH,1,2.52,2.25,6.0,5.0,34,205,72.7,22,24,5.2,1.72,2,1,4.0,62.5,15,1,6.3,24,70.6,1,8,,,,,67.7,61.2,73.1,,60.9,,,,,,0,0,25,0.0,97.6,0.0,0,0,0,0,2,0,0.0,90,3.8,40.0,5,7,13.6,4.46,1,0,0.0,28.6,2,4,0.0,10,29.4,0,2,,,,,18.5,33.8,70.4,,29.7,,,61.6,,,0,1,11,25.0,7.7,10.0,1,2,0,1,0,2,18.2,34,4.9
Kamden Sixkiller,133096,QB,MCNEESE,1,2.51,2.38,3.4,4.3,34,217,64.7,17,17,9.9,1.92,0,2,11.8,64.7,11,2,0.0,17,50.0,0,6,,,,,66.7,67.3,71.8,,66.9,,,,,,0,1,17,0.0,80.8,0.0,0,0,0,0,1,1,5.9,121,7.1,41.7,12,12,15.8,3.29,0,0,0.0,41.7,5,5,0.0,16,47.1,0,4,,,,,66.5,64.8,71.6,,60.3,,,66.8,,,0,1,16,20.0,71.2,6.3,1,3,0,0,2,0,0.0,85,7.1
Donovan Smith,73929,QB,HOUSTON,1,3.13,2.97,3.25,4.6,34,182,63.6,11,11,7.9,1.92,0,1,8.3,63.6,7,1,0.0,11,32.4,0,3,,,,,65.8,63.0,70.7,,62.8,,,,,,0,1,12,0.0,46.4,0.0,0,0,0,0,0,1,8.3,77,7.0,70.6,17,18,10.1,3.71,0,1,5.0,55.6,10,9,16.7,23,67.6,2,7,,,,,67.7,68.6,73.1,,61.6,,,73.2,,,0,1,25,22.2,80.3,8.7,2,3,0,1,1,1,4.0,158,8.8
Blake Shapen,122282,QB,BAYLOR,1,2.93,2.65,4.3,5.2,34,118,78.6,14,14,4.4,1.84,0,0,0.0,78.6,11,2,0.0,14,41.2,0,4,,,,,66.2,57.8,71.2,,57.6,,,,,,0,0,14,0.0,85.7,0.0,0,0,0,0,0,1,7.1,64,4.6,75.0,16,16,13.9,3.69,0,3,18.8,56.3,9,7,25.0,20,58.8,3,8,,,,,67.1,82.8,72.4,,80.3,,,66.7,,,0,0,20,14.3,104.4,5.0,1,3,0,0,1,0,0.0,133,8.3
Deacon Hill,145170,QB,IOWA,1,2.74,2.53,3.78,4.8,34,192,92.3,13,14,4.4,1.78,1,0,0.0,85.7,12,3,0.0,14,41.2,0,3,,,,,66.4,71.8,71.4,,71.3,,,,,,0,0,15,0.0,89.3,0.0,0,0,0,0,0,0,0.0,76,5.4,57.1,14,15,10.4,3.42,1,0,0.0,46.7,7,10,12.5,20,58.8,1,8,,,,,67.2,53.0,72.7,,50.0,,,64.2,,,0,0,22,40.0,88.5,20.0,4,1,0,0,1,2,9.1,91,6.1
Darius Wilson,148492,QB,WM & MARY,1,3.87,3.12,4.37,5.29,34,348,77.8,9,9,9.9,1.86,0,1,11.1,66.7,6,0,14.3,9,26.5,1,4,,,,,65.1,82.2,69.8,,81.5,,,,,,0,0,9,,136.8,0.0,0,0,0,0,1,0,0.0,91,10.1,80.0,10,12,20.1,4.59,0,3,23.1,50.0,6,13,25.0,25,73.5,2,9,,,,,67.8,92.0,73.3,,92.7,,,69.1,,,0,0,26,23.1,95.8,12.0,3,10,0,2,0,0,0.0,156,13.0
Rowan Keefe,165386,QB,VALPO,1,2.42,2.05,2.83,4.35,33,332,64.7,17,18,9.6,1.68,1,0,0.0,50.0,9,3,18.2,19,57.6,2,5,,,,,67.1,52.4,72.4,,52.3,,,,,,0,0,20,33.3,63.2,5.3,1,0,0,0,0,1,5.0,84,4.7,71.4,7,7,15.1,3.43,0,0,0.0,57.1,4,4,20.0,14,42.4,1,4,,,,,66.4,66.3,71.4,,73.9,,,53.6,,,0,0,15,75.0,119.6,21.4,3,4,0,0,1,0,0.0,51,7.3
Devin Grainger,78496,QB,GA STATE,1,2.21,1.96,3.8,4.3,33,175,77.3,22,22,4.3,1.6,0,1,4.3,77.3,17,1,0.0,22,66.7,0,6,,,,,25.2,65.3,72.8,,64.9,,,,,,0,0,23,0.0,87.3,0.0,0,0,0,0,0,1,4.3,110,5.0,85.7,7,7,7.7,3.42,0,0,0.0,85.7,6,5,0.0,11,33.3,0,4,,,,,65.6,78.9,70.4,,87.2,,,53.4,,,0,0,11,40.0,144.9,18.2,2,2,0,0,1,0,0.0,65,9.3
Diego Pavia,156927,QB,NEW MEX ST,1,2.84,2.53,3.2,4.98,33,242,81.3,16,17,6.3,1.74,1,1,5.3,70.6,12,1,7.7,17,51.5,1,5,,,,,67.0,76.0,0.0,,78.6,,,,,,0,0,19,0.0,111.2,0.0,0,0,0,0,1,0,0.0,125,7.4,63.6,11,11,14.4,4.01,0,2,16.7,63.6,7,8,0.0,16,48.5,0,6,,,,,66.7,71.3,71.8,,76.3,,,55.2,,,0,0,17,12.5,123.5,6.3,1,4,0,0,2,0,0.0,76,6.9
Carson Beck,124010,QB,GEORGIA,1,2.38,2.18,,4.4,33,173,90.9,22,22,7.0,1.83,0,2,9.1,86.4,19,3,5.0,22,66.7,1,12,,,,,67.4,92.7,72.7,,92.3,,,,,,0,0,22,0.0,139.6,0.0,0,0,0,0,2,0,0.0,225,10.2,75.0,8,8,10.9,3.47,0,0,0.0,62.5,5,3,16.7,11,33.3,1,6,,,,,66.0,69.3,71.0,,65.9,,,65.4,,,0,0,13,0.0,131.8,0.0,0,3,0,0,1,1,7.7,73,9.1
Tanner Mordecai,77656,QB,WISCONSIN,1,3.53,3.23,7.45,3.73,33,349,88.9,9,9,4.8,1.94,0,0,0.0,77.8,7,2,12.5,9,27.3,1,3,,,,,65.4,58.0,70.1,,57.9,,,,,,0,0,10,0.0,85.2,0.0,0,0,0,0,0,0,0.0,40,4.4,68.8,16,19,11.2,4.12,1,0,0.0,57.9,11,11,0.0,24,72.7,0,8,,,,,67.6,65.6,73.0,,61.6,,,67.5,,,0,0,24,18.2,94.2,8.3,2,3,0,2,1,0,0.0,120,6.3
Zevi Eckhaus,148535,QB,BRYANT,1,2.74,2.47,3.55,4.7,33,124,87.5,16,16,9.9,1.95,0,2,11.8,81.3,13,1,7.1,17,51.5,1,8,,,,,66.8,91.4,72.0,,91.1,,,,,,0,0,18,100.0,158.3,5.9,1,0,0,0,4,0,0.0,200,12.5,75.0,12,12,16.8,3.57,0,3,25.0,75.0,9,4,0.0,16,48.5,0,10,,,,,66.7,92.3,71.8,,92.9,,,63.1,,,0,1,17,25.0,121.5,6.3,1,3,0,0,2,0,0.0,194,16.2
Bryce Patterson,160569,QB,MOREHEAD,1,2.76,2.71,3.0,4.0,33,234,61.5,13,13,8.2,1.82,0,1,7.1,61.5,8,5,0.0,13,39.4,0,4,,,,,66.2,64.3,71.2,,63.9,,,,,,0,1,14,0.0,73.2,0.0,0,0,0,0,1,1,7.1,82,6.3,41.2,17,18,19.0,3.37,0,2,10.5,38.9,7,12,0.0,20,60.6,0,4,,,,,67.2,48.1,72.5,,49.2,,,57.8,,,0,2,21,8.3,42.1,5.0,1,1,0,1,1,2,9.5,124,6.9
Draylen Ellis,121346,QB,TENN STATE,1,2.81,2.57,3.77,4.65,33,308,76.5,17,18,3.8,1.7,0,0,0.0,66.7,12,2,7.7,18,54.5,1,2,,,,,66.8,48.8,72.0,,48.7,,,,,,0,1,18,0.0,51.2,0.0,0,0,0,1,0,1,5.6,72,4.0,14.3,7,10,19.3,4.13,0,1,9.1,10.0,1,9,0.0,15,45.5,0,0,,,,,66.4,53.9,71.6,,51.6,,,62.1,,,0,0,16,33.3,39.6,20.0,3,2,0,3,0,1,6.3,7,0.7
Anthony Colandrea,170131,QB,VIRGINIA,1,2.84,2.73,3.1,5.65,33,335,100.0,11,11,-0.5,1.77,0,0,0.0,90.9,10,0,9.1,11,33.3,1,4,,,,,65.6,67.8,70.4,,67.4,,,,,,0,0,11,,97.0,0.0,0,0,0,0,0,0,0.0,80,7.3,87.5,16,18,13.3,3.53,1,1,5.3,61.1,11,8,21.4,21,63.6,3,10,,,,,67.4,91.4,72.7,,90.3,,,70.3,,,0,0,22,12.5,134.3,4.8,1,2,0,1,3,1,4.5,180,10.0
Jordyn Potts,174577,QB,TENN TECH,1,2.68,2.65,,3.5,33,309,76.9,13,14,2.0,1.81,0,0,0.0,64.3,9,1,10.0,14,42.4,1,5,,,,,66.4,70.7,71.4,,70.2,,,,,,0,0,15,0.0,110.7,0.0,0,0,0,1,1,0,0.0,105,7.5,50.0,14,18,13.3,3.31,0,1,5.3,38.9,7,8,0.0,19,57.6,0,8,,,,,67.1,69.7,72.4,,66.6,,,64.2,,,0,0,20,0.0,71.3,0.0,0,1,0,4,1,2,10.0,79,4.4
Brendon Lewis,131687,QB,NEVADA,1,3.04,2.93,3.07,5.97,32,239,88.9,9,10,5.0,1.94,0,0,0.0,80.0,8,4,0.0,11,34.4,0,4,,,,,65.8,66.2,70.7,,65.8,,,,,,1,0,12,25.0,92.1,9.1,1,0,0,0,0,0,0.0,61,6.1,90.9,11,14,9.0,4.01,0,1,6.3,71.4,10,15,0.0,19,59.4,0,7,,,,,67.2,75.9,72.5,,78.2,,,58.6,,,1,0,21,13.3,93.8,10.5,2,3,0,2,0,0,0.0,108,7.7
Brennan Armstrong,77696,QB,NC STATE,1,2.49,2.08,5.8,3.92,32,248,88.2,17,18,3.1,1.69,0,0,0.0,83.3,15,5,0.0,18,56.3,0,9,,,,,66.8,57.6,72.0,,57.4,,,,,,0,0,18,0.0,139.4,0.0,0,0,0,1,2,0,0.0,154,8.6,50.0,8,8,11.9,3.51,0,0,0.0,37.5,3,7,25.0,14,43.8,1,4,,,,,66.5,58.6,71.6,,59.4,,,58.7,,,0,0,16,14.3,58.9,7.1,1,5,0,0,0,0,0.0,49,6.1
Payton Thorne,101629,QB,AUBURN,1,3.18,2.46,4.13,4.5,32,115,81.8,11,11,9.9,2.02,0,1,9.1,81.8,9,0,0.0,11,34.4,0,4,,,,,65.6,88.6,70.4,,87.7,,,,,,0,0,11,,134.8,0.0,0,0,0,0,1,0,0.0,100,9.1,66.7,9,9,9.9,3.79,0,0,0.0,66.7,6,8,0.0,21,65.6,0,2,,,,,25.6,52.7,73.0,,67.0,,,44.6,,,0,0,24,50.0,79.9,19.0,4,8,0,0,0,1,4.2,48,5.3
Marquez McCray,109056,QB,MONMOUTH,1,3.05,2.4,3.93,5.7,32,231,76.9,13,13,0.5,1.45,0,0,0.0,69.2,9,1,10.0,13,40.6,1,2,,,,,66.0,62.4,71.0,,62.1,,,,,,0,1,13,0.0,46.0,0.0,0,0,0,0,0,0,0.0,57,4.4,87.5,8,9,5.8,4.14,0,0,0.0,77.8,7,12,0.0,19,59.4,0,4,,,,,67.1,69.6,72.4,,59.7,,,73.8,,,0,0,20,58.3,93.5,36.8,7,3,0,1,0,0,0.0,58,6.4
DJ Uiagalelei,122162,QB,OREGON ST,1,2.78,2.65,,6.6,32,265,91.7,12,13,3.1,1.87,1,0,0.0,84.6,11,2,0.0,13,40.6,0,7,,,,,66.0,69.0,71.0,,68.6,,,,,,0,0,13,0.0,105.1,0.0,0,0,0,0,0,0,0.0,120,9.2,23.5,17,18,16.4,3.39,0,0,0.0,22.2,4,6,0.0,19,59.4,0,3,,,,,67.5,45.2,72.8,,42.5,,,64.3,,,0,2,23,0.0,0.0,0.0,0,1,0,1,0,1,4.3,37,2.1
Jack Layne,158966,QB,IDAHO,1,3.31,2.87,3.3,5.58,32,185,90.0,10,11,2.9,1.81,1,0,0.0,81.8,9,3,0.0,11,34.4,0,5,,,,,65.6,69.3,70.4,,68.9,,,,,,0,0,11,0.0,133.1,0.0,0,0,0,0,4,0,0.0,71,6.5,85.7,14,15,11.9,4.1,0,3,20.0,73.3,11,15,8.3,21,65.6,1,7,,,,,67.2,92.8,72.5,,91.7,,,74.0,,,0,0,21,6.7,154.9,4.8,1,5,0,1,2,0,0.0,203,13.5
Cade Chambers,148066,QB,INDIANA ST,1,2.52,2.41,2.97,4.2,32,191,61.1,18,18,5.4,1.92,0,0,0.0,55.6,10,4,9.1,20,62.5,1,5,,,,,67.1,57.6,72.5,,57.3,,,,,,0,0,21,50.0,65.0,10.0,2,0,0,0,0,1,4.8,72,4.0,44.4,9,10,15.3,3.52,0,0,0.0,40.0,4,6,0.0,12,37.5,0,4,,,,,65.6,40.9,70.7,,35.3,,,64.9,,,0,0,12,16.7,62.9,8.3,1,1,0,1,0,1,8.3,66,6.6
Grant Wilson,143041,QB,DOMINION,1,3.29,2.89,3.9,6.7,31,263,90.9,11,11,5.1,1.72,0,0,0.0,90.9,10,0,0.0,11,35.5,0,4,,,,,65.6,72.0,70.4,,71.5,,,,,,0,0,11,,124.2,0.0,0,0,0,0,1,0,0.0,72,6.5,60.0,15,16,14.3,4.15,0,0,0.0,43.8,7,9,22.2,20,64.5,2,5,,,,,67.4,74.5,72.8,,82.7,,,48.3,,,0,0,23,11.1,67.2,5.0,1,3,0,1,0,0,0.0,110,6.9
Reese Poffenbarger,145346,QB,ALBANY,1,2.57,2.41,,4.9,31,106,72.2,18,18,7.7,1.82,0,2,11.1,72.2,13,1,0.0,18,58.1,0,7,,,,,66.8,69.5,72.0,,69.0,,,,,,0,1,18,0.0,106.7,0.0,0,0,0,0,3,1,5.6,121,6.7,70.0,10,11,20.8,3.62,0,2,18.2,54.5,6,7,14.3,13,41.9,1,3,,,,,66.0,70.5,71.0,,69.8,,,61.7,,,0,0,13,0.0,125.9,0.0,0,2,0,1,1,0,0.0,127,11.5
Ben Bryant,77655,QB,NWESTERN,1,2.76,2.48,3.22,4.9,31,256,70.0,10,11,13.5,1.87,1,1,8.3,54.5,6,2,14.3,11,35.5,1,4,,,,,65.8,87.9,70.7,,87.1,,,,,,0,0,12,0.0,129.4,0.0,0,0,0,0,1,0,0.0,136,12.4,53.8,13,13,12.1,3.25,0,1,7.7,53.8,7,12,0.0,20,64.5,0,4,,,,,67.1,43.5,72.4,,46.8,,,52.4,,,0,1,20,41.7,45.0,25.0,5,2,0,0,0,1,5.0,94,7.2
Kaiden Bennett,147778,QB,SACRAMENTO,1,3.21,3.01,4.5,6.2,31,279,100.0,13,14,0.5,1.45,1,0,0.0,78.6,11,0,15.4,14,45.2,2,5,,,,,66.2,68.9,71.2,,68.5,,,,,,0,0,14,,97.6,0.0,0,0,0,0,0,0,0.0,104,7.4,69.2,13,14,14.3,4.66,0,0,0.0,57.1,8,10,11.1,17,54.8,1,6,,,,,22.4,67.2,71.8,,74.5,,,49.9,,,0,1,17,20.0,97.6,11.8,2,1,0,1,3,1,5.9,128,9.1
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,2.78,2.73,,4.3,31,144,69.2,13,14,4.3,1.66,1,0,0.0,57.1,8,2,11.1,14,45.2,1,4,,,,,66.5,50.4,71.6,,50.4,,,,,,0,1,16,0.0,64.6,0.0,0,0,0,0,1,1,6.3,70,5.0,64.3,14,16,21.3,3.69,0,3,17.6,43.8,7,7,22.2,17,54.8,2,7,,,,,66.8,91.6,72.0,,91.0,,,63.2,,,1,0,18,0.0,104.9,0.0,0,1,0,1,1,0,0.0,175,10.9
Noah Walters,164315,QB,N ALABAMA,1,2.29,2.16,2.73,4.5,31,389,75.0,16,18,2.2,1.74,2,0,0.0,66.7,12,5,0.0,19,61.3,0,4,,,,,67.2,41.6,72.5,,41.7,,,,,,0,0,21,20.0,107.4,5.3,1,0,0,0,2,1,4.8,55,3.1,22.2,9,9,12.1,3.16,0,0,0.0,11.1,1,6,50.0,12,38.7,1,0,,,,,19.2,25.5,70.7,,25.7,,,57.8,,,0,1,12,33.3,0.0,16.7,2,1,0,0,0,2,16.7,10,1.1
Bo Nix,97790,QB,OREGON,1,2.51,2.34,5.2,4.6,31,264,85.7,14,15,5.1,1.87,0,0,0.0,73.3,11,1,8.3,15,48.4,1,8,,,,,66.5,88.6,71.6,,87.7,,,,,,0,0,16,0.0,150.6,0.0,0,0,0,1,3,0,0.0,172,11.5,92.9,14,14,11.0,3.11,0,1,7.1,92.9,13,4,0.0,16,51.6,0,9,,,,,66.5,85.8,71.6,,88.3,,,57.3,,,0,0,16,25.0,158.3,6.3,1,1,0,0,3,0,0.0,232,16.6
Justin Miller,103941,QB,SO UTAH,1,3.17,2.98,,4.97,31,298,72.7,11,11,5.0,1.99,0,0,0.0,72.7,8,0,0.0,11,35.5,0,3,,,,,65.8,76.2,70.7,,75.6,,,,,,0,0,12,,84.3,0.0,0,0,0,0,0,0,0.0,57,5.2,75.0,12,17,10.6,3.83,0,0,0.0,52.9,9,11,0.0,20,64.5,0,8,,,,,67.1,69.3,72.4,,65.8,,,66.3,,,0,0,20,0.0,92.3,0.0,0,3,0,5,1,1,5.0,108,6.4
Gunnar Watson,83570,QB,TROY,1,2.38,2.38,,,31,318,64.7,17,17,7.1,1.95,0,0,0.0,58.8,10,2,9.1,17,54.8,1,8,,,,,66.7,67.8,71.8,,67.4,,,,,,0,0,17,0.0,118.1,0.0,0,0,0,0,3,0,0.0,112,6.6,57.1,14,14,14.7,2.91,0,1,6.7,50.0,7,2,12.5,14,45.2,1,6,,,,,66.4,85.0,71.4,,84.1,,,,,,0,0,15,0.0,69.6,0.0,0,0,0,0,0,0,0.0,87,6.2
Luke Bailey,143172,QB,DRAKE,1,2.97,2.9,,5.1,31,153,84.6,13,13,3.3,1.88,0,0,0.0,76.9,10,1,9.1,13,41.9,1,5,,,,,66.4,67.3,71.4,,66.9,,,,,,0,0,15,0.0,112.3,0.0,0,0,0,0,1,0,0.0,64,4.9,62.5,16,17,14.8,3.76,0,0,0.0,35.3,6,7,40.0,18,58.1,4,5,,,,,67.0,76.6,72.2,,73.8,,,64.0,,,0,0,19,0.0,45.2,0.0,0,1,0,1,0,1,5.3,56,3.3
Kyle McCord,145053,QB,OHIO STATE,1,2.19,2.17,2.7,,31,260,73.7,19,20,5.6,1.76,0,0,0.0,70.0,14,2,0.0,20,64.5,0,9,,,,,67.1,66.8,72.4,,66.4,,,,,,0,0,20,0.0,119.6,0.0,0,0,0,1,2,0,0.0,124,6.2,60.0,10,10,11.0,2.98,0,0,0.0,60.0,6,1,0.0,11,35.5,0,6,,,,,65.6,51.9,70.4,,51.9,,,,,,0,0,11,100.0,88.8,9.1,1,0,0,0,0,1,9.1,88,8.8
Matt Morrissey,148177,QB,W ILLINOIS,1,2.95,2.66,3.35,5.7,31,345,75.0,16,16,3.4,1.99,0,0,0.0,62.5,10,4,16.7,17,54.8,2,3,,,,,66.7,57.3,71.8,,57.1,,,,,,0,0,17,25.0,71.4,5.9,1,0,0,0,0,0,0.0,66,4.1,83.3,6,9,10.7,4.11,0,0,0.0,44.4,4,11,20.0,14,45.2,1,5,,,,,21.0,67.9,71.2,,67.4,,,61.4,,,2,0,14,27.3,101.2,21.4,3,2,0,1,1,1,7.1,54,6.0
Jaylen Henderson,146054,QB,TEXAS A&M,1,3.32,2.85,4.92,3.93,31,312,80.0,10,10,11.0,1.95,0,1,10.0,80.0,8,2,0.0,11,35.5,0,5,,,,,65.4,73.9,70.4,,73.4,,,,,,0,0,11,50.0,143.8,9.1,1,0,0,0,1,0,0.0,105,10.5,66.7,12,12,15.4,4.08,0,2,15.4,66.7,8,11,0.0,20,64.5,0,7,,,,,67.2,63.0,72.5,,55.4,,,70.0,,,0,0,21,36.4,137.5,20.0,4,4,0,0,1,2,9.5,155,12.9
Joe Milton III,82151,QB,TENNESSEE,1,2.59,2.57,3.3,,31,307,100.0,12,14,-0.1,1.76,1,0,0.0,78.6,11,1,8.3,14,45.2,1,2,,,,,66.2,61.3,71.2,,61.1,,,,,,0,0,14,0.0,86.3,0.0,0,0,0,1,0,0,0.0,66,4.7,46.7,15,16,22.5,3.27,0,0,0.0,37.5,6,6,14.3,17,54.8,1,5,,,,,66.7,61.2,71.8,,60.9,,,,,,0,0,17,16.7,54.4,5.9,1,0,0,1,0,1,5.9,81,5.1
Ralph Rucker IV,144625,QB,BUCKNELL,1,2.51,2.18,,5.6,31,125,100.0,16,16,3.9,1.63,0,0,0.0,87.5,14,0,12.5,16,51.6,2,12,,,,,66.7,81.7,71.8,,81.0,,,,,,0,0,17,,150.5,0.0,0,0,0,0,2,0,0.0,170,10.6,83.3,12,12,8.7,3.45,0,1,8.3,75.0,9,0,10.0,15,48.4,1,8,,,,,66.4,86.4,71.4,,84.9,,,66.0,,,0,0,15,,128.1,0.0,0,3,0,0,1,0,0.0,103,8.6
Malakai Taylor,181086,QB,PSTEAG,1,2.27,2.11,3.2,4.5,30,1476,78.9,19,20,5.6,1.9,0,2,9.1,70.0,14,5,6.7,20,66.7,1,8,,,,,67.4,73.5,72.7,,72.9,,,,,,1,1,22,0.0,106.7,0.0,0,0,0,0,2,1,4.5,162,8.1,100.0,5,5,14.4,3.36,0,2,40.0,100.0,5,7,0.0,9,30.0,0,3,,,,,65.1,86.6,69.8,,91.7,,,53.8,,,0,0,9,28.6,158.3,22.2,2,2,0,0,1,0,0.0,82,16.4
Dante Chachere,103930,QB,PORTLAND,1,3.4,3.16,3.55,5.55,30,269,71.4,7,7,9.1,1.74,0,0,0.0,71.4,5,0,0.0,7,23.3,0,3,,,,,64.6,39.6,69.1,,39.8,,,,,,0,1,7,,99.7,0.0,0,0,0,0,1,1,14.3,64,9.1,57.1,14,16,20.2,4.08,0,2,9.5,43.8,7,14,12.5,22,73.3,1,9,,,,,27.0,59.7,73.5,,60.1,,,58.9,,,0,1,28,14.3,42.2,9.1,2,4,0,2,0,3,10.7,114,7.1
Jalen Mayden,83520,QB,S DIEGO ST,1,3.31,2.91,4.27,5.53,30,284,90.9,11,11,3.5,2.06,0,0,0.0,81.8,9,1,10.0,12,40.0,1,3,,,,,65.8,48.7,70.7,,48.7,,,,,,0,1,12,100.0,44.3,8.3,1,0,0,0,0,1,8.3,41,3.7,58.3,12,13,13.3,4.14,0,0,0.0,46.2,6,8,14.3,18,60.0,1,6,,,,,66.8,61.6,72.0,,63.4,,,57.0,,,0,1,18,25.0,32.9,11.1,2,3,0,1,0,1,5.6,76,5.8
Jake Retzlaff,70874,QB,BYU,1,2.64,2.53,2.7,5.3,30,128,76.9,13,14,1.8,1.92,0,1,7.1,57.1,8,3,20.0,14,46.7,2,6,,,,,66.2,62.4,71.2,,62.1,,,,,,0,1,14,0.0,71.1,0.0,0,0,0,1,1,1,7.1,92,6.6,63.6,11,12,7.6,3.49,0,0,0.0,58.3,7,6,0.0,15,50.0,0,5,,,,,21.3,60.6,71.4,,59.0,,,62.0,,,1,0,15,16.7,106.6,6.7,1,2,0,0,1,1,6.7,81,6.8
Walter Simmons III,151059,QB,BETH COOK,1,2.72,2.61,4.2,4.1,30,119,46.2,13,14,3.1,1.73,1,0,0.0,42.9,6,6,0.0,14,46.7,0,1,,,,,66.4,50.8,71.4,,50.8,,,,,,0,0,15,0.0,52.1,0.0,0,0,0,0,0,0,0.0,48,3.4,40.0,10,11,15.2,3.83,1,0,0.0,27.3,3,10,25.0,15,50.0,1,4,,,,,66.8,31.1,72.0,,30.1,,,55.5,,,0,1,18,10.0,1.7,6.7,1,3,0,0,0,2,11.1,32,2.9
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.74,2.65,,3.9,30,340,91.7,12,12,4.9,1.84,0,0,0.0,83.3,10,0,9.1,12,40.0,1,5,,,,,66.2,69.3,71.2,,68.9,,,,,,0,0,14,,124.3,0.0,0,0,0,0,1,0,0.0,86,7.2,31.3,16,16,21.4,3.33,0,3,18.8,18.8,3,4,40.0,18,60.0,2,5,,,,,66.8,69.6,72.0,,64.5,,,70.3,,,0,0,18,0.0,67.7,0.0,0,2,0,0,1,0,0.0,76,4.8
Nolan Grooms,108987,QB,YALE,1,3.33,2.9,4.5,6.5,30,352,50.0,10,10,12.1,1.99,0,0,0.0,50.0,5,3,0.0,10,33.3,0,5,,,,,65.4,64.0,70.1,,63.7,,,,,,0,0,10,0.0,99.2,0.0,0,0,0,0,2,0,0.0,38,3.8,46.2,13,13,10.5,4.21,0,1,7.1,38.5,5,12,16.7,19,63.3,1,4,,,,,23.9,35.9,72.4,,29.8,,,66.6,,,0,1,20,25.0,20.7,15.8,3,3,0,0,0,2,10.0,58,4.5
