player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Brendon Lewis,131687,QB,COLORADO,1,2.65,2.41,4.3,4.8,28,143,76.9,13,17,3.0,1.87,4,0,0.0,58.8,10,3,0.0,17,60.7,0,2,,,,66.8,64.3,72.0,64.0,,,,0,1,18,0.0,40.8,0.0,0,0,0,0,0,0,0.0,58,3.4,42.9,7,8,13.9,3.85,0,1,11.1,37.5,3,6,0.0,11,39.3,0,3,,,,65.8,71.4,70.7,64.8,,69.3,,0,0,12,16.7,49.5,9.1,1,2,0,1,0,0,0.0,31,3.9
Zeb Noland,40508,QB,S CAROLINA,1,2.31,2.41,2.25,,28,289,38.5,13,14,7.9,1.91,0,1,6.7,35.7,5,5,0.0,15,53.6,0,1,,,,66.5,65.3,71.6,64.9,,,,0,1,16,20.0,14.6,6.7,1,0,0,1,0,0,0.0,42,3.0,72.7,11,11,16.3,3.01,0,3,27.3,72.7,8,2,0.0,12,42.9,0,4,,,,65.8,92.1,70.7,91.7,,,,0,0,12,50.0,145.1,8.3,1,0,0,0,1,0,0.0,181,16.5
Jaylan Adams,89133,QB,CITADEL,1,2.47,2.21,3.37,5.8,27,139,71.4,14,15,5.4,1.55,1,0,0.0,66.7,10,2,0.0,15,55.6,0,5,,,,66.4,29.9,71.4,30.1,,,,0,1,15,0.0,57.1,0.0,0,0,0,0,0,2,13.3,98,6.5,37.5,8,8,18.3,3.63,0,0,0.0,37.5,3,5,0.0,12,44.4,0,3,,,,66.0,46.0,71.0,41.5,,64.1,,0,0,13,60.0,68.8,25.0,3,1,0,0,0,0,0.0,68,8.5
Mason Randall,91728,QB,SAN DIEGO,1,2.46,2.3,4.2,4.7,27,283,64.7,17,17,11.7,1.95,0,2,11.8,58.8,10,2,9.1,17,63.0,1,5,,,,66.8,58.1,72.0,57.9,,,,0,1,18,0.0,53.1,0.0,0,0,0,0,0,2,11.1,108,6.4,25.0,8,8,9.1,3.31,0,0,0.0,25.0,2,8,0.0,10,37.0,0,1,,,,65.4,50.5,70.1,53.3,,57.0,,0,0,10,12.5,39.6,10.0,1,1,0,0,0,1,10.0,14,1.8
Sean Chambers,75888,QB,WYOMING,1,2.53,2.37,5.3,4.3,27,351,64.7,17,17,11.8,2.12,0,2,11.1,64.7,11,3,0.0,17,63.0,0,8,,,,66.8,70.6,72.0,70.1,,,,0,0,18,0.0,117.0,0.0,0,0,0,0,1,0,0.0,169,9.9,50.0,6,6,25.8,3.58,0,1,14.3,33.3,2,4,33.3,9,33.3,1,2,,,,14.7,62.0,70.1,52.4,,70.8,,0,0,10,25.0,93.8,11.1,1,2,0,0,1,1,10.0,35,5.8
Derek Robertson,142298,QB,MAINE,1,2.33,2.18,2.8,4.4,27,212,41.2,17,17,9.4,1.97,0,1,5.3,35.3,6,4,14.3,18,66.7,1,2,,,,67.1,54.8,72.4,54.7,,,,0,1,20,25.0,41.8,5.6,1,0,0,0,1,1,5.0,62,3.6,40.0,5,6,23.6,3.07,1,0,0.0,33.3,2,5,0.0,9,33.3,0,1,,,,65.1,49.4,69.8,43.2,,64.1,,0,0,9,40.0,48.6,22.2,2,1,0,0,0,0,0.0,27,4.5
Corey Fields Jr.,78539,QB,SCAR STATE,1,2.6,2.18,,5.97,27,290,61.1,18,18,9.7,1.69,0,2,11.1,50.0,9,4,18.2,18,66.7,2,4,,,,66.8,67.8,72.0,67.4,,,,0,1,18,0.0,47.2,0.0,0,0,0,0,0,1,5.6,115,6.4,20.0,5,6,15.0,4.42,0,0,0.0,16.7,1,9,0.0,9,33.3,0,1,,,,65.1,43.4,69.8,50.2,,50.7,,0,0,9,0.0,39.6,0.0,0,3,0,1,0,0,0.0,17,2.8
Carson Camp,141837,QB,S DAKOTA,1,2.49,2.23,4.45,4.8,27,291,72.2,18,18,7.9,1.79,0,0,0.0,66.7,12,1,7.7,18,66.7,1,6,,,,67.0,74.0,72.2,73.4,,,,0,0,19,0.0,111.8,0.0,0,0,0,0,1,0,0.0,154,8.6,66.7,6,6,24.8,3.89,0,1,14.3,50.0,3,6,25.0,9,33.3,1,2,,,,17.6,69.1,70.1,64.8,,64.1,,0,0,10,33.3,84.7,22.2,2,1,0,0,0,1,10.0,59,9.8
Hendon Hooker,60593,QB,TENNESSEE,1,2.59,2.18,3.93,4.13,27,307,92.9,14,14,2.4,1.82,0,0,0.0,92.9,13,2,0.0,14,51.9,0,7,,,,66.2,71.8,71.2,71.4,,,,0,0,14,0.0,156.0,0.0,0,0,0,0,2,0,0.0,167,11.9,50.0,4,7,17.3,3.42,1,0,0.0,28.6,2,7,0.0,13,48.1,0,2,,,,21.3,29.0,71.4,26.9,,63.8,,2,1,15,42.9,0.0,23.1,3,3,0,0,0,2,13.3,21,3.0
Claude Newell III,151566,QB,MILES,1,2.53,2.32,3.45,3.95,27,386,75.0,16,16,7.9,1.89,0,2,11.8,75.0,12,4,0.0,16,59.3,0,9,,,,66.7,89.8,71.8,88.8,,,,0,0,17,0.0,147.4,0.0,0,0,0,0,2,0,0.0,166,10.4,71.4,7,7,13.4,3.45,0,1,14.3,57.1,4,7,20.0,11,40.7,1,4,,,,65.8,67.3,70.7,66.1,,62.1,,0,0,12,28.6,80.1,18.2,2,2,0,0,0,0,0.0,51,7.3
Sam Hartman,77618,QB,WAKE,1,2.82,2.62,,5.35,27,339,80.0,10,10,2.9,1.85,0,0,0.0,80.0,8,1,0.0,10,37.0,0,4,,,,65.6,76.2,70.4,75.6,,,,0,0,11,0.0,94.6,0.0,0,0,0,0,0,0,0.0,67,6.7,71.4,14,15,16.6,3.39,1,2,13.3,60.0,9,3,10.0,17,63.0,1,10,,,,66.7,88.3,71.8,88.9,,61.0,,0,0,17,0.0,123.5,0.0,0,2,0,0,1,0,0.0,177,11.8
Franco De Luca,155038,QB,UFTLEA,1,2.09,1.95,3.85,,27,1458,45.5,22,22,11.6,1.82,0,0,0.0,40.9,9,10,10.0,22,81.5,1,3,,,,67.6,52.1,73.0,52.1,,,,0,3,24,0.0,11.9,0.0,0,0,0,0,0,1,4.2,81,3.7,33.3,3,3,23.0,3.26,0,1,33.3,33.3,1,4,0.0,5,18.5,0,1,,,,63.8,54.7,68.1,54.7,,,,0,0,5,50.0,71.5,40.0,2,0,0,0,0,1,20.0,30,10.0
D.J. Mack Jr.,55405,QB,DOMINION,1,3.03,2.51,,5.3,27,263,60.0,10,10,7.4,2.13,0,0,0.0,60.0,6,0,0.0,10,37.0,0,4,,,,65.4,59.5,70.1,59.3,,,,0,0,10,,114.6,0.0,0,0,0,0,1,0,0.0,70,7.0,50.0,12,12,21.3,3.56,0,1,7.7,41.7,5,8,16.7,17,63.0,1,7,,,,66.8,64.2,72.0,53.5,,72.9,,0,0,18,0.0,68.8,0.0,0,5,0,0,0,1,5.6,92,7.7
Jeff Miller,87545,QB,TOWSON,1,2.14,2.14,,,27,317,70.6,17,17,8.6,1.84,0,2,11.8,52.9,9,0,25.0,17,63.0,3,5,,,,66.7,55.7,71.8,55.6,,,,0,2,17,,49.0,0.0,0,0,0,0,1,2,11.8,93,5.5,42.9,7,10,19.9,2.65,1,1,10.0,30.0,3,2,0.0,10,37.0,0,2,,,,65.4,46.9,70.1,47.0,,,,0,0,10,0.0,49.2,0.0,0,0,0,2,0,1,10.0,53,5.3
Matthew McKay,60485,QB,MONTANA ST,1,2.24,2.14,,4.7,26,233,94.7,19,19,9.8,1.77,0,2,10.5,94.7,18,7,0.0,19,73.1,0,12,,,,67.0,95.2,72.2,94.8,,,,0,0,19,0.0,158.3,0.0,0,0,0,0,3,0,0.0,245,12.9,40.0,5,6,15.4,3.51,0,0,0.0,16.7,1,3,50.0,7,26.9,1,2,,,,64.6,63.4,69.1,58.0,,64.0,,0,0,7,0.0,39.6,0.0,0,1,0,1,0,0,0.0,13,2.2
Hank Bachmeier,101284,QB,BOISE ST,1,2.57,2.44,3.4,5.0,26,120,85.7,14,14,9.4,1.91,0,2,14.3,85.7,12,5,0.0,14,53.8,0,7,,,,66.2,93.0,71.2,92.7,,,,0,0,14,0.0,158.3,0.0,0,0,0,0,2,0,0.0,213,15.2,50.0,10,10,15.4,3.34,0,0,0.0,50.0,5,7,0.0,12,46.2,0,4,,,,66.2,31.0,71.2,33.5,,56.3,,0,0,14,14.3,92.9,8.3,1,1,0,0,0,0,0.0,118,11.8
Gavin Hardison,100827,QB,UTEP,1,2.96,2.8,3.8,6.0,26,330,81.8,11,11,10.9,2.04,0,0,0.0,81.8,9,3,0.0,11,42.3,0,6,,,,65.8,68.5,70.7,68.1,,,,0,0,12,0.0,147.3,0.0,0,0,0,0,1,0,0.0,133,12.1,46.2,13,13,13.5,3.64,0,0,0.0,46.2,6,4,0.0,15,57.7,0,3,,,,22.9,25.7,72.0,26.0,,57.3,,0,3,18,25.0,29.8,6.7,1,1,0,0,0,4,22.2,90,6.9
Cornelious Brown IV,98356,QB,GA STATE,1,2.48,2.47,2.6,,26,175,69.2,13,13,6.8,2.02,0,1,6.7,61.5,8,3,11.1,13,50.0,1,2,,,,66.4,64.8,71.4,64.5,,,,0,0,15,0.0,66.2,0.0,0,0,0,0,0,0,0.0,40,3.1,25.0,12,12,11.8,2.94,0,0,0.0,25.0,3,3,0.0,13,50.0,0,1,,,,66.0,35.8,71.0,36.2,,,,0,1,13,33.3,4.9,7.7,1,0,0,0,0,1,7.7,28,2.3
Nolan Henderson,63572,QB,DELAWARE,1,3.43,3.15,4.45,7.8,26,151,66.7,6,6,12.3,2.18,0,0,0.0,66.7,4,1,0.0,6,23.1,0,1,,,,64.6,60.9,69.1,60.7,,,,0,0,7,0.0,77.8,0.0,0,0,0,0,0,0,0.0,29,4.8,93.3,15,17,10.6,3.81,0,1,5.9,82.4,14,8,0.0,20,76.9,0,10,,,,67.1,80.5,72.4,82.3,,57.8,,0,0,20,25.0,138.4,10.0,2,1,0,2,1,0,0.0,229,13.5
Seth Morgan,103954,QB,VA MILT IN,1,2.15,2.01,3.2,4.4,26,336,58.8,17,18,7.6,1.69,1,0,0.0,50.0,9,0,10.0,18,69.2,1,2,,,,66.8,47.0,72.0,47.0,,,,0,0,18,,56.3,0.0,0,0,0,0,0,1,5.6,54,3.0,20.0,5,6,16.2,3.18,0,0,0.0,16.7,1,5,0.0,8,30.8,0,0,,,,65.1,23.9,69.8,24.1,,57.0,,0,3,9,20.0,0.0,12.5,1,1,0,1,0,3,33.3,1,0.2
Xavier Shepherd,104767,QB,KENNESAW,1,2.83,2.33,5.4,4.67,26,200,50.0,16,16,9.5,1.99,0,1,6.3,50.0,8,5,0.0,16,61.5,0,5,,,,66.5,44.7,71.6,44.9,,,,0,1,16,0.0,67.7,0.0,0,0,0,0,1,1,6.3,112,7.0,40.0,5,5,19.2,4.19,0,1,20.0,20.0,1,8,50.0,10,38.5,1,0,,,,65.6,33.2,70.4,38.1,,50.0,,0,1,11,25.0,0.0,20.0,2,3,0,0,0,1,9.1,4,0.8
Steven Krajewski,77650,QB,UCONN,1,2.42,2.39,3.3,,26,146,77.8,9,13,2.3,1.69,0,0,0.0,53.8,7,4,0.0,13,50.0,0,1,,,,66.0,45.8,71.0,45.7,,,,3,0,13,0.0,59.5,0.0,0,0,0,1,0,0,0.0,22,1.7,72.7,11,12,13.5,3.15,0,2,15.4,58.3,7,8,12.5,13,50.0,1,3,,,,20.6,69.2,71.2,68.7,,,,1,1,14,12.5,44.4,7.7,1,0,0,0,0,2,14.3,82,6.8
Joe Mancuso,40312,QB,RICHMOND,1,2.69,2.52,2.9,3.7,26,276,76.9,13,13,7.2,1.91,0,1,7.7,61.5,8,3,20.0,13,50.0,2,7,,,,66.0,79.9,71.0,79.2,,,,0,0,13,0.0,124.4,0.0,0,0,0,0,2,0,0.0,98,7.5,42.9,7,8,21.3,3.47,0,1,10.0,37.5,3,6,0.0,13,50.0,0,4,,,,66.4,51.1,71.4,60.8,,46.2,,0,0,15,33.3,50.5,15.4,2,3,0,1,0,2,13.3,33,4.1
Gerry Bohanon,77636,QB,BAYLOR,1,3.09,2.75,,5.73,26,118,90.9,11,11,6.4,1.93,0,0,0.0,90.9,10,2,0.0,11,42.3,0,8,,,,65.6,93.2,70.4,92.9,,,,0,0,11,0.0,149.1,0.0,0,0,0,0,1,0,0.0,145,13.2,70.0,10,12,18.3,3.95,0,1,8.3,58.3,7,7,0.0,15,57.7,0,4,,,,66.4,76.1,71.4,79.5,,58.3,,0,0,15,0.0,125.7,0.0,0,3,0,2,2,0,0.0,102,8.5
Justin Lynch,144392,QB,TEMPLE,1,1.88,1.87,,5.8,25,306,93.3,15,16,1.3,1.46,0,0,0.0,81.3,13,2,7.1,16,64.0,1,5,,,,66.5,75.2,71.6,74.7,,,,0,0,16,0.0,132.8,0.0,0,0,0,1,1,0,0.0,174,10.9,66.7,6,6,9.5,3.39,0,1,16.7,66.7,4,3,0.0,7,28.0,0,5,,,,64.6,84.9,69.1,80.5,,64.1,,0,0,7,0.0,149.3,0.0,0,1,0,0,1,0,0.0,77,12.8
Tyler Shough,83537,QB,TEXAS TECH,1,2.75,2.6,1.8,4.85,25,315,81.8,11,12,7.1,1.73,1,0,0.0,66.7,8,4,11.1,13,52.0,1,4,,,,65.8,80.4,71.0,79.8,,,,0,1,13,25.0,102.8,7.7,1,0,0,0,1,0,0.0,157,13.1,62.5,8,10,10.5,3.86,0,0,0.0,40.0,4,7,20.0,12,48.0,1,1,,,,65.8,50.8,70.7,47.8,,61.8,,0,1,12,0.0,8.3,0.0,0,2,0,2,0,1,8.3,17,1.7
Will Levis,83542,QB,KENTUCKY,1,3.16,2.69,3.7,4.83,25,202,80.0,5,5,0.8,1.94,0,0,0.0,80.0,4,0,0.0,5,20.0,0,4,,,,63.8,61.2,68.1,61.0,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,63,12.6,58.3,12,13,15.4,3.46,0,2,14.3,46.2,6,11,14.3,20,80.0,1,8,,,,67.2,83.2,72.5,80.2,,68.2,,0,1,21,27.3,45.7,15.0,3,4,0,1,0,0,0.0,116,8.9
Cole Copeland,63563,QB,CHATTNOOGA,1,2.93,2.66,2.3,6.15,25,137,46.2,13,14,12.4,2.14,1,0,0.0,42.9,6,4,0.0,15,60.0,0,4,,,,66.4,40.0,71.4,40.2,,,,0,1,15,25.0,22.3,6.7,1,0,0,0,0,1,6.7,48,3.4,71.4,7,8,8.0,4.11,0,0,0.0,50.0,4,6,20.0,10,40.0,1,4,,,,65.4,59.1,70.1,65.5,,52.9,,0,1,10,0.0,30.2,0.0,0,2,0,1,0,0,0.0,50,6.3
Bailey Fisher,88643,QB,GARD-WEBB,1,2.99,2.8,4.35,4.3,25,171,55.6,9,10,12.1,2.03,1,0,0.0,20.0,2,0,60.0,10,40.0,3,1,,,,65.6,65.0,70.4,64.7,,,,0,0,11,,39.6,0.0,0,0,0,0,0,0,0.0,11,1.1,55.6,9,9,15.8,3.89,0,1,10.0,33.3,3,6,40.0,14,56.0,2,4,,,,21.3,64.0,71.4,60.6,,65.0,,0,0,15,33.3,47.5,14.3,2,3,0,0,0,1,6.7,38,4.2
Cam'Ron Ransom,147110,QB,GA SOUTHRN,1,2.97,2.39,4.8,6.47,25,174,72.7,11,11,2.7,1.79,0,0,0.0,72.7,8,1,0.0,11,44.0,0,3,,,,65.6,65.0,70.4,64.7,,,,0,0,11,0.0,83.9,0.0,0,0,0,0,0,0,0.0,56,5.1,60.0,10,10,10.7,3.9,0,0,0.0,40.0,4,6,33.3,14,56.0,2,4,,,,20.6,43.2,71.2,61.3,,33.7,,0,0,14,16.7,52.9,7.1,1,3,0,0,0,2,14.3,42,4.2
Geremy Hickbottom,62834,QB,TENN STATE,1,3.24,2.61,3.56,5.36,25,308,71.4,7,7,7.7,2.1,0,1,12.5,71.4,5,3,0.0,7,28.0,0,3,,,,64.9,72.0,69.5,71.6,,,,0,0,8,0.0,111.0,0.0,0,0,0,0,0,1,12.5,83,11.9,42.9,7,7,18.4,3.91,0,1,14.3,42.9,3,14,0.0,17,68.0,0,3,,,,66.7,70.4,0.0,61.5,,74.6,,0,0,17,35.7,107.7,29.4,5,5,0,0,1,0,0.0,51,7.3
Jarret Doege,60353,QB,W VIRGINIA,1,2.79,2.68,3.3,4.3,25,343,55.6,9,9,10.2,1.9,0,0,0.0,55.6,5,0,0.0,9,36.0,0,4,,,,65.1,68.3,69.8,67.9,,,,0,0,9,,136.1,0.0,0,0,0,0,2,0,0.0,104,11.6,76.9,13,13,18.2,3.29,0,1,7.7,69.2,9,6,10.0,16,64.0,1,8,,,,66.5,81.9,71.6,78.3,,64.9,,0,0,16,33.3,135.1,12.5,2,1,0,0,1,0,0.0,155,11.9
Jaalon Frazier,60391,QB,WAGNER,1,2.64,2.4,2.77,3.65,25,338,66.7,9,9,5.9,1.81,0,1,10.0,66.7,6,2,0.0,10,40.0,0,2,,,,65.6,76.5,70.4,76.0,,,,0,0,11,50.0,84.0,10.0,1,0,0,0,0,0,0.0,57,6.3,87.5,8,9,16.4,3.2,0,0,0.0,66.7,6,9,14.3,15,60.0,1,6,,,,66.4,83.6,71.4,90.6,,55.5,,0,0,15,22.2,141.9,13.3,2,4,0,1,1,0,0.0,102,11.3
Emory Jones,82111,QB,FLORIDA,1,3.1,2.96,4.8,4.5,24,163,85.7,7,7,3.9,1.74,0,0,0.0,85.7,6,1,0.0,7,29.2,0,3,,,,64.6,38.8,69.1,39.1,,,,0,1,7,0.0,46.7,0.0,0,0,0,0,0,1,14.3,33,4.7,60.0,15,15,13.9,3.66,0,3,20.0,53.3,8,6,11.1,17,70.8,1,6,,,,66.7,68.3,71.8,70.1,,57.3,,0,1,17,16.7,73.8,5.9,1,1,0,0,1,2,11.8,118,7.9
Gunner Cruz,100575,QB,ARIZONA,1,2.99,2.8,4.73,4.3,24,109,66.7,9,9,7.6,1.81,0,0,0.0,66.7,6,4,0.0,9,37.5,0,1,,,,65.1,51.0,69.8,51.0,,,,0,0,9,0.0,121.1,0.0,0,0,0,0,1,0,0.0,57,6.3,62.5,8,10,6.6,3.96,0,0,0.0,40.0,4,9,20.0,14,58.3,1,0,,,,66.2,51.2,71.2,46.2,,64.3,,1,1,14,33.3,8.3,21.4,3,1,0,1,0,0,0.0,13,1.3
Jake Haener,60596,QB,FRESNO ST,1,2.92,2.81,,4.1,24,169,100.0,9,9,7.2,1.78,0,2,22.2,100.0,9,2,0.0,9,37.5,0,6,,,,65.1,90.5,69.8,90.3,,,,0,0,9,0.0,158.3,0.0,0,0,0,0,2,0,0.0,166,18.4,61.5,13,13,16.3,3.6,0,3,21.4,61.5,8,4,0.0,15,62.5,0,8,,,,66.5,92.2,71.6,91.4,,68.2,,0,0,16,0.0,145.0,0.0,0,2,0,0,2,0,0.0,214,16.5
Kaleb Eleby,77686,QB,W MICHIGAN,1,2.64,2.5,2.6,4.2,24,347,71.4,14,14,9.0,1.88,0,0,0.0,64.3,9,1,10.0,14,58.3,1,4,,,,66.4,67.3,71.4,66.9,,,,0,0,15,0.0,103.9,0.0,0,0,0,0,1,0,0.0,82,5.9,85.7,7,7,13.3,3.71,0,0,0.0,85.7,6,4,0.0,10,41.7,0,5,,,,65.6,61.3,70.4,68.9,,51.6,,0,0,11,25.0,118.8,10.0,1,2,0,0,0,0,0.0,92,13.1
Bryce Jefferson,89411,QB,ILL STATE,1,2.98,2.8,2.88,6.8,24,188,60.0,10,10,8.1,1.86,0,0,0.0,60.0,6,2,0.0,11,45.8,0,0,,,,65.6,44.4,70.4,44.5,,,,0,0,11,50.0,64.6,9.1,1,0,0,0,0,1,9.1,20,2.0,33.3,9,9,10.1,3.92,0,0,0.0,22.2,2,10,33.3,13,54.2,1,0,,,,66.2,46.4,71.2,44.6,,60.5,,0,1,14,30.0,0.0,23.1,3,1,0,0,0,1,7.1,9,1.0
Kurtis Rourke,97998,QB,OHIO,1,2.95,2.65,,6.25,24,259,77.8,9,9,5.7,1.83,0,0,0.0,77.8,7,0,0.0,9,37.5,0,4,,,,65.6,78.1,70.4,77.5,,,,0,0,11,,123.6,0.0,0,0,0,0,1,0,0.0,43,4.8,75.0,12,13,14.2,3.62,0,1,6.7,53.8,7,3,22.2,15,62.5,2,6,,,,66.8,87.8,72.0,90.2,,59.4,,0,0,18,0.0,87.0,0.0,0,2,0,1,0,0,0.0,125,9.6
Jett Duffey,41634,QB,HAMPTON,1,2.62,1.94,4.1,4.4,24,178,76.9,13,14,4.9,1.69,0,0,0.0,50.0,7,2,30.0,14,58.3,3,5,,,,66.2,61.6,71.2,61.3,,,,1,0,14,0.0,91.4,0.0,0,0,0,0,1,0,0.0,80,5.7,33.3,3,3,23.3,3.92,0,0,0.0,33.3,1,9,0.0,10,41.7,0,1,,,,65.4,42.4,70.1,42.1,,55.5,,0,0,10,33.3,42.4,30.0,3,4,0,0,0,0,0.0,7,2.3
Tanner McKee,131770,QB,STANFORD,1,2.33,2.19,,5.4,24,300,87.5,16,17,10.9,1.93,0,1,5.3,70.6,12,3,14.3,17,70.8,2,7,,,,67.0,70.8,72.2,70.2,,,,1,0,19,0.0,112.6,0.0,0,0,0,0,1,0,0.0,131,7.7,80.0,5,6,12.2,3.29,0,1,14.3,66.7,4,5,0.0,7,29.2,0,3,,,,64.9,82.8,69.5,87.1,,57.3,,0,0,8,0.0,149.3,0.0,0,1,0,1,1,0,0.0,103,17.2
Grayson McCall,98002,QB,COAST CAR,1,2.7,2.37,5.3,4.3,24,141,86.7,15,15,7.7,1.96,0,0,0.0,86.7,13,0,0.0,15,62.5,0,9,,,,66.5,85.0,71.6,84.2,,,,0,0,16,,152.6,0.0,0,0,0,0,2,0,0.0,167,11.1,66.7,6,6,16.2,3.92,0,0,0.0,66.7,4,3,0.0,9,37.5,0,4,,,,17.6,72.4,70.1,68.2,,64.0,,0,0,10,66.7,109.7,22.2,2,1,0,0,0,1,10.0,78,13.0
Adrian Martinez,83522,QB,NEBRASKA,1,3.22,2.69,3.7,5.6,24,238,66.7,6,6,4.0,1.47,0,0,0.0,66.7,4,0,0.0,6,25.0,0,2,,,,64.9,45.4,69.5,45.5,,,,0,0,8,,83.3,0.0,0,0,0,0,0,0,0.0,37,6.2,81.8,11,13,10.8,3.8,0,1,7.1,69.2,9,12,0.0,18,75.0,0,6,,,,67.0,72.1,72.2,74.3,,59.3,,1,0,19,8.3,151.4,5.6,1,4,0,1,2,0,0.0,205,15.8
Desmond Ridder,55086,QB,CINCINNATI,1,2.7,2.6,3.8,,24,138,83.3,12,12,8.5,1.91,0,0,0.0,83.3,10,1,0.0,12,50.0,0,8,,,,66.0,79.4,71.0,78.8,,,,0,0,13,0.0,144.4,0.0,0,0,0,0,1,0,0.0,144,12.0,50.0,8,10,19.8,3.48,0,2,20.0,40.0,4,6,0.0,12,50.0,0,3,,,,65.8,61.9,70.7,61.6,,,,0,0,12,33.3,110.0,16.7,2,0,0,2,1,1,8.3,99,9.9
Cade Brister,154186,QB,LNDNWD,1,2.91,2.59,3.68,4.3,24,949,88.9,9,12,5.9,2.13,1,0,0.0,58.3,7,5,12.5,12,50.0,1,5,,,,66.0,72.9,71.0,72.4,,,,1,0,13,0.0,74.3,0.0,0,0,0,1,0,0,0.0,68,5.7,40.0,5,6,16.0,3.69,0,0,0.0,33.3,2,9,0.0,12,50.0,0,1,,,,66.0,28.8,71.0,29.4,,50.9,,0,1,13,44.4,60.4,33.3,4,2,0,1,1,1,7.7,44,7.3
DJ Uiagalelei,122162,QB,CLEMSON,1,2.16,2.16,,,24,140,62.5,16,16,5.4,1.69,0,0,0.0,62.5,10,1,0.0,16,66.7,0,4,,,,66.5,49.0,71.6,49.0,,,,0,1,16,0.0,54.2,0.0,0,0,0,0,0,0,0.0,100,6.3,57.1,7,8,22.9,3.1,0,1,11.1,50.0,4,3,0.0,8,33.3,0,3,,,,65.1,68.1,69.8,67.7,,,,0,0,9,0.0,120.3,0.0,0,0,0,1,1,1,11.1,71,8.9
Steven Duncan,40211,QB,TARLETON,1,2.5,2.36,,4.0,24,401,100.0,12,12,0.3,1.78,0,0,0.0,100.0,12,1,0.0,12,50.0,0,3,,,,66.4,75.1,71.4,74.6,,,,0,0,15,0.0,95.8,0.0,0,0,0,0,0,0,0.0,84,7.0,70.0,10,10,10.9,3.23,0,0,0.0,60.0,6,6,14.3,12,50.0,1,4,,,,65.8,68.8,70.7,68.7,,60.8,,0,0,12,0.0,116.2,0.0,0,2,0,0,1,0,0.0,74,7.4
Bronson Barron,141710,QB,WEBER ST,1,2.77,2.69,2.3,3.8,23,342,87.5,8,8,2.3,1.73,0,0,0.0,87.5,7,2,0.0,9,39.1,0,1,,,,65.1,59.1,69.8,58.9,,,,0,0,9,50.0,81.3,11.1,1,0,0,0,0,0,0.0,28,3.5,33.3,12,12,21.3,3.43,0,4,30.8,25.0,3,9,25.0,14,60.9,1,4,,,,66.4,91.1,71.4,90.2,,68.1,,0,2,15,0.0,36.8,0.0,0,2,0,0,1,0,0.0,62,5.2
Chase Andries,155066,QB,DEPAUW,1,3.23,3.01,,5.6,23,845,75.0,12,12,5.3,1.87,0,0,0.0,66.7,8,0,11.1,12,52.2,1,2,,,,65.8,56.7,70.7,56.6,,,,0,0,12,,76.7,0.0,0,0,0,0,0,0,0.0,55,4.6,66.7,6,9,17.2,4.73,0,1,11.1,44.4,4,8,0.0,11,47.8,0,4,,,,65.6,54.7,70.4,52.3,,61.7,,0,2,11,0.0,50.5,0.0,0,2,0,3,0,2,18.2,110,12.2
Davis Shanley,60604,QB,TENN TECH,1,2.37,2.16,3.15,5.0,23,309,53.3,15,15,6.7,1.75,0,0,0.0,40.0,6,4,25.0,15,65.2,2,3,,,,66.4,28.6,71.4,28.8,,,,0,3,15,0.0,12.5,0.0,0,0,0,0,0,3,20.0,60,4.0,0.0,4,5,23.0,3.53,1,0,0.0,0.0,0,2,,8,34.8,0,0,,,,64.9,26.8,69.5,26.9,,57.8,,0,0,8,100.0,39.6,25.0,2,1,0,0,0,1,12.5,0,0.0
