player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Liam Poronsky,188956,QB,DAYTON,1,2.16,2.06,,4.3,23,150,78.6,14,14,0.1,1.47,0,0,0.0,78.6,11,1,0.0,14,60.9,0,4,,,,66.2,63.5,71.2,,63.2,,,,,0,0,14,0.0,113.7,0.0,0,0,0,0,1,0,0.0,78,5.6,71.4,7,8,20.3,3.23,0,2,25.0,62.5,5,2,0.0,9,39.1,0,5,,,,64.9,85.2,69.8,,81.3,,64.1,,,1,1,9,0.0,106.3,0.0,0,1,0,0,1,1,11.1,123,15.4
Jack Johnson,185639,QB,GEORGETOWN,1,2.89,2.36,3.97,4.8,23,172,22.2,9,10,13.4,1.81,1,0,0.0,20.0,2,1,0.0,10,43.5,0,0,,,,65.6,34.6,70.4,,35.0,,,,,0,1,11,0.0,0.0,0.0,0,0,0,0,0,1,9.1,8,0.8,80.0,5,5,16.6,4.03,0,0,0.0,80.0,4,6,0.0,12,52.2,0,4,,,,20.0,50.9,71.0,,70.5,,40.8,,,0,0,13,50.0,158.3,25.0,3,4,0,0,1,1,7.7,72,14.4
Aiden McCown,178971,QB,LAMAR,1,2.49,2.41,,4.3,23,204,53.8,13,13,4.3,1.87,0,0,0.0,46.2,6,3,14.3,13,56.5,1,2,,,,66.4,28.3,71.4,,28.5,,,,,0,2,15,0.0,47.1,0.0,0,0,0,0,1,2,13.3,64,4.9,50.0,6,9,26.7,3.3,2,2,20.0,22.2,2,2,33.3,10,43.5,1,3,,,,65.6,76.1,70.4,,72.2,,64.2,,,0,0,11,0.0,60.0,0.0,0,1,0,1,0,1,9.1,71,7.9
Jared Lockhart,201210,QB,JACKSON ST,1,2.36,1.94,3.23,3.87,23,194,80.0,15,15,5.7,1.85,0,0,0.0,80.0,12,1,0.0,16,69.6,0,6,,,,66.5,80.4,71.6,,79.7,,,,,0,0,16,100.0,130.6,6.3,1,0,0,0,1,0,0.0,150,10.0,100.0,2,2,11.0,3.53,0,0,0.0,100.0,2,4,0.0,7,30.4,0,3,,,,65.1,55.3,0.0,,64.6,,57.2,,,0,0,9,50.0,118.8,28.6,2,3,0,0,0,0,0.0,35,17.5
Nate Glantz,157587,QB,LNDNWD,1,2.7,2.51,4.75,,23,949,84.6,13,14,7.1,1.88,1,1,6.7,78.6,11,5,0.0,14,60.9,0,4,,,,66.4,82.9,71.4,,82.2,,,,,0,0,15,0.0,95.8,0.0,0,0,0,0,0,0,0.0,98,7.0,42.9,7,7,11.6,3.99,0,1,12.5,42.9,3,7,0.0,9,39.1,0,2,,,,65.4,67.1,70.1,,66.8,,,,,0,0,10,28.6,58.0,22.2,2,0,0,0,0,0,0.0,34,4.9
Joey Aguilar,174978,QB,TENNESSEE,1,2.54,2.54,2.7,,23,307,100.0,13,13,1.3,1.91,0,0,0.0,84.6,11,2,15.4,13,56.5,2,7,,,,66.2,73.0,71.2,,72.6,,,,,0,0,14,0.0,135.6,0.0,0,0,0,0,1,0,0.0,135,10.4,66.7,9,9,13.8,3.37,0,0,0.0,66.7,6,3,0.0,10,43.5,0,5,,,,65.4,58.4,70.4,,58.3,,,,,0,0,11,33.3,89.6,10.0,1,0,0,0,0,0,0.0,69,7.7
Zolten Osborne,178620,QB,CHARLES SO,1,3.14,2.74,5.07,5.0,23,135,44.4,9,9,13.7,2.03,0,0,0.0,44.4,4,0,0.0,9,39.1,0,2,,,,65.1,58.8,70.1,,58.7,,,,,0,0,9,,56.7,0.0,0,0,0,0,0,0,0.0,38,4.2,40.0,10,10,11.6,3.85,0,1,10.0,40.0,4,5,0.0,14,60.9,0,3,,,,66.2,51.0,71.2,,53.8,,56.2,,,0,0,14,60.0,113.3,21.4,3,1,0,0,1,0,0.0,107,10.7
Kyle Wickersham,148418,QB,RICHMOND,1,3.22,2.86,3.9,5.17,22,276,66.7,9,9,10.4,2.0,0,0,0.0,66.7,6,1,0.0,9,40.9,0,3,,,,65.1,80.6,69.8,,79.9,,,,,0,0,9,0.0,117.6,0.0,0,0,0,0,2,0,0.0,44,4.9,75.0,8,9,12.4,4.07,1,1,11.1,66.7,6,5,0.0,13,59.1,0,3,,,,66.0,68.0,71.0,,78.5,,50.1,,,0,0,13,20.0,96.5,7.7,1,3,0,0,0,0,0.0,84,9.3
Joe Labas,144847,QB,C MICHIGAN,1,3.11,3.07,2.9,4.2,22,134,25.0,4,4,4.5,1.95,0,0,0.0,25.0,1,0,0.0,4,18.2,0,1,,,,63.3,31.7,67.4,,32.2,,,,,0,0,4,,79.2,0.0,0,0,0,0,1,1,25.0,1,0.3,78.6,14,16,11.6,3.37,0,0,0.0,62.5,10,8,9.1,18,81.8,1,5,,,,66.8,82.9,72.0,,79.8,,64.1,,,0,1,18,12.5,80.2,5.6,1,1,0,2,1,1,5.6,120,7.5
Jack Layne,158966,QB,NEW MEXICO,1,2.88,2.17,3.8,4.85,22,241,70.0,10,10,6.4,1.73,0,0,0.0,70.0,7,1,0.0,10,45.5,0,3,,,,65.4,53.0,70.1,,52.9,,,,,0,0,10,0.0,83.7,0.0,0,0,0,0,0,0,0.0,56,5.6,60.0,5,5,12.6,3.83,0,0,0.0,60.0,3,11,0.0,12,54.5,0,6,,,,65.8,75.1,70.7,,57.7,,77.3,,,0,0,12,27.3,93.8,25.0,3,4,0,0,0,0,0.0,50,10.0
Damien Mazil,159562,WR,WAGNER,1,2.67,2.63,,3.5,22,338,60.0,10,10,4.6,1.77,0,0,0.0,60.0,6,2,0.0,10,45.5,0,0,,,,66.0,54.8,71.0,,54.7,,,,,0,0,13,0.0,64.6,0.0,0,0,0,0,0,0,0.0,22,2.2,55.6,9,11,8.2,3.43,0,0,0.0,45.5,5,5,0.0,12,54.5,0,1,,,,66.0,48.3,71.0,,43.7,,64.3,,,0,0,13,0.0,52.5,0.0,0,1,0,2,0,1,7.7,31,2.8
Dante Reno,184498,QB,YALE,1,2.17,2.03,,4.65,22,352,84.6,13,14,5.5,1.49,0,0,0.0,78.6,11,1,0.0,14,63.6,0,6,,,,66.5,60.1,71.6,,59.8,,,,,1,0,16,0.0,140.2,0.0,0,0,0,0,2,0,0.0,114,8.1,80.0,5,5,20.0,3.86,0,2,40.0,80.0,4,3,0.0,7,31.8,0,4,,,,64.6,88.3,69.1,,90.6,,60.2,,,0,0,7,0.0,158.3,0.0,0,2,0,0,1,0,0.0,159,31.8
Colton Joseph,172283,QB,DOMINION,1,3.05,2.74,,5.0,22,263,60.0,10,10,8.5,1.93,0,0,0.0,60.0,6,0,0.0,10,45.5,0,4,,,,65.6,49.5,70.4,,49.6,,,,,0,0,11,,82.1,0.0,0,0,0,0,0,0,0.0,72,7.2,85.7,7,9,11.3,3.98,0,0,0.0,66.7,6,4,0.0,12,54.5,0,4,,,,66.0,74.5,0.0,,67.8,,75.0,,,0,0,13,0.0,126.2,0.0,0,3,0,2,1,0,0.0,68,7.6
Gabe Passini,191845,QB,BUTLER,1,2.93,2.64,2.1,4.97,22,127,63.6,11,11,2.5,1.82,0,0,0.0,63.6,7,3,0.0,12,54.5,0,2,,,,65.8,31.9,70.7,,32.2,,,,,0,1,12,33.3,78.2,8.3,1,0,0,0,1,2,16.7,81,7.4,57.1,7,7,12.0,4.27,0,0,0.0,57.1,4,2,0.0,10,45.5,0,6,,,,65.4,62.6,70.1,,55.8,,66.8,,,0,1,10,0.0,48.8,0.0,0,3,0,0,0,1,10.0,65,9.3
Ethan Vasko,163817,QB,LIBERTY,1,3.1,3.1,,,21,206,50.0,4,6,8.8,2.17,1,0,0.0,33.3,2,2,0.0,6,28.6,0,1,,,,64.6,45.9,69.1,,46.0,,,,,0,0,7,0.0,47.9,0.0,0,0,0,1,0,0,0.0,26,4.3,50.0,12,15,17.8,3.47,0,1,6.3,40.0,6,4,0.0,15,71.4,0,4,,,,66.5,30.7,71.6,,31.2,,,,,0,4,16,0.0,50.0,0.0,0,0,0,3,1,4,25.0,115,7.7
Deuce Adams,190581,QB,LOUISVILLE,1,2.75,2.2,5.0,5.15,21,210,80.0,10,12,4.8,1.73,2,1,8.3,66.7,8,3,0.0,12,57.1,0,3,,,,65.8,64.5,70.7,,64.2,,,,,0,0,12,0.0,78.8,0.0,0,0,0,0,0,0,0.0,61,5.1,80.0,5,5,9.8,4.11,0,1,20.0,80.0,4,5,0.0,9,42.9,0,1,,,,65.1,58.8,69.8,,65.7,,53.8,,,0,0,9,40.0,94.2,22.2,2,2,0,0,0,0,0.0,33,6.6
Taylen Green,145996,QB,ARKANSAS,1,3.31,3.18,,5.9,21,111,80.0,5,6,4.0,2.03,0,0,0.0,50.0,3,1,25.0,6,28.6,1,1,,,,64.2,70.2,68.6,,69.8,,,,,1,0,6,0.0,61.8,0.0,0,0,0,0,0,0,0.0,26,4.3,58.3,12,14,8.8,3.82,0,0,0.0,50.0,7,7,0.0,15,71.4,0,4,,,,66.5,40.3,71.6,,42.1,,57.0,,,0,1,16,0.0,41.4,0.0,0,1,0,2,0,1,6.3,92,6.6
Kaiden Bennett,147778,QB,DELWARE ST,1,3.4,3.0,5.5,6.4,21,152,71.4,7,8,3.4,1.66,0,0,0.0,62.5,5,2,0.0,9,42.9,0,1,,,,65.1,45.4,69.8,,45.4,,,,,1,0,9,50.0,66.7,11.1,1,0,0,0,0,0,0.0,10,1.3,33.3,9,10,11.3,4.71,0,0,0.0,30.0,3,9,0.0,12,57.1,0,2,,,,66.0,24.9,71.0,,25.1,,57.8,,,0,2,13,11.1,5.4,8.3,1,1,0,1,0,3,23.1,43,4.3
DJ Lagway,184426,QB,FLORIDA,1,2.97,2.54,5.7,4.8,20,163,90.0,10,10,3.4,1.85,0,0,0.0,80.0,8,2,11.1,10,50.0,1,4,,,,65.8,84.1,70.7,,83.3,,,,,0,0,12,0.0,94.2,0.0,0,0,0,0,0,0,0.0,66,6.6,50.0,6,7,11.7,4.09,0,0,0.0,42.9,3,5,0.0,10,50.0,0,2,,,,65.4,53.7,70.1,,56.6,,57.0,,,0,0,10,40.0,107.1,20.0,2,1,0,1,1,0,0.0,50,7.1
Jack Henry,192029,QB,S DAK ST,1,2.96,2.72,3.8,4.6,20,292,37.5,8,8,12.4,1.95,0,0,0.0,37.5,3,0,0.0,8,40.0,0,2,,,,64.9,34.6,69.5,,35.0,,,,,0,1,8,,6.3,0.0,0,0,0,0,0,1,12.5,18,2.3,50.0,8,9,25.9,3.63,0,2,18.2,33.3,3,5,25.0,12,60.0,1,4,,,,66.2,77.1,71.2,,76.9,,61.6,,,0,1,14,20.0,81.9,8.3,1,2,0,1,2,1,7.1,114,12.7
Quentin Hayes,186423,QB,CITADEL,1,3.08,2.91,,4.6,20,139,80.0,5,6,1.4,1.65,1,0,0.0,66.7,4,0,0.0,6,30.0,0,2,,,,64.2,76.5,68.6,,76.1,,,,,0,1,6,,37.5,0.0,0,0,0,0,0,0,0.0,28,4.7,63.6,11,12,18.4,3.69,0,2,14.3,58.3,7,5,0.0,14,70.0,0,7,,,,66.5,84.9,71.6,,84.8,,62.0,,,0,1,16,0.0,95.8,0.0,0,2,0,1,1,0,0.0,172,14.3
Devin Farrell,157658,QB,RHODE ISLD,1,2.84,2.73,4.4,,20,274,80.0,5,5,3.0,1.74,0,0,0.0,80.0,4,0,0.0,5,25.0,0,1,,,,63.8,43.4,68.1,,43.6,,,,,0,0,5,,96.7,0.0,0,0,0,0,0,0,0.0,36,7.2,80.0,10,11,11.0,3.44,0,2,16.7,63.6,7,7,12.5,14,70.0,1,5,,,,66.4,86.3,71.4,,85.6,,,,,0,0,15,42.9,99.8,21.4,3,0,0,1,0,0,0.0,118,10.7
Will O'Dell,206486,QB,MARIST,1,2.87,2.36,3.4,4.63,20,213,87.5,8,8,7.4,1.64,0,1,11.1,87.5,7,0,0.0,8,40.0,0,5,,,,65.1,92.6,69.8,,92.3,,,,,0,0,9,,140.6,0.0,0,0,0,0,1,0,0.0,66,8.3,85.7,7,7,13.1,3.68,0,1,14.3,71.4,5,8,16.7,12,60.0,1,5,,,,65.8,74.4,70.7,,75.6,,61.9,,,0,0,12,12.5,113.7,8.3,1,4,0,0,0,0,0.0,114,16.3
Alonza Barnett III,156710,QB,JAMES MAD,1,2.75,2.74,3.0,,19,197,100.0,7,7,5.1,1.9,0,0,0.0,85.7,6,1,14.3,7,36.8,1,2,,,,64.9,68.2,69.5,,67.9,,,,,0,1,8,0.0,64.0,0.0,0,0,0,0,0,0,0.0,62,8.9,44.4,9,11,15.0,3.25,1,1,9.1,27.3,3,7,25.0,12,63.2,1,1,,,,65.8,50.2,70.7,,50.2,,,,,0,0,12,14.3,88.4,8.3,1,0,0,1,1,0,0.0,82,7.5
Brandon Nunez,183978,QB,MS VLY ST,1,2.81,2.81,,,19,228,100.0,9,9,4.3,1.84,0,1,11.1,77.8,7,0,22.2,9,47.4,2,2,,,,65.1,85.4,69.8,,84.8,,,,,0,0,9,,95.8,0.0,0,0,0,0,0,0,0.0,63,7.0,57.1,7,10,10.7,3.68,0,1,10.0,30.0,3,5,25.0,10,52.6,1,2,,,,65.4,71.0,70.1,,70.6,,,,,0,1,10,0.0,0.0,0.0,0,0,0,3,0,0,0.0,28,2.8
Dominic Campanile,201034,QB,HOLY CROSS,1,3.28,2.93,3.8,5.45,19,181,60.0,10,10,9.0,1.86,0,0,0.0,60.0,6,5,0.0,10,52.6,0,3,,,,65.4,53.0,70.1,,53.0,,,,,0,0,10,0.0,104.6,0.0,0,0,0,0,1,0,0.0,46,4.6,50.0,2,5,-0.5,4.87,0,0,0.0,20.0,1,8,0.0,9,47.4,0,0,,,,65.4,43.8,70.1,,52.8,,50.1,,,1,0,10,25.0,39.6,22.2,2,2,0,2,0,0,0.0,8,1.6
Ethan Greenwood,161869,QB,LIUSHAR,1,3.42,3.03,,5.53,19,1298,100.0,5,5,7.0,1.92,0,0,0.0,100.0,5,2,0.0,5,26.3,0,3,,,,64.2,88.3,68.6,,87.6,,,,,0,0,6,0.0,100.0,0.0,0,0,0,0,0,0,0.0,40,8.0,60.0,10,11,21.0,3.96,0,1,9.1,54.5,6,6,0.0,14,73.7,0,5,,,,66.2,77.4,71.5,,80.9,,58.5,,,0,1,14,0.0,83.5,0.0,0,3,0,1,1,0,0.0,115,10.5
Ty Simpson,157008,QB,ALABAMA,1,2.78,2.78,,5.6,19,103,100.0,8,8,2.1,1.76,0,0,0.0,87.5,7,1,12.5,8,42.1,1,4,,,,64.9,90.4,69.5,,90.2,,,,,0,0,8,0.0,97.4,0.0,0,0,0,0,0,0,0.0,59,7.4,55.6,9,9,16.2,3.87,0,0,0.0,55.6,5,1,0.0,10,52.6,0,4,,,,65.4,55.8,70.1,,58.4,,57.3,,,0,2,10,0.0,50.0,0.0,0,1,0,0,0,1,10.0,89,9.9
Julian Sayin,183708,QB,OHIO STATE,1,2.75,2.75,,,19,260,80.0,5,5,8.4,2.28,0,0,0.0,80.0,4,1,0.0,5,26.3,0,4,,,,63.8,70.2,68.1,,69.8,,,,,0,0,5,0.0,158.3,0.0,0,0,0,0,1,0,0.0,73,14.6,76.9,13,14,5.9,2.91,0,0,0.0,64.3,9,6,10.0,14,73.7,1,6,,,,66.7,67.6,71.8,,67.2,,,,,0,0,17,0.0,104.5,0.0,0,0,0,1,1,0,0.0,84,6.0
Carter Smith,199578,QB,WISCONSIN,1,3.64,2.97,4.8,4.17,19,349,100.0,6,6,0.3,2.04,0,0,0.0,100.0,6,3,0.0,7,36.8,0,3,,,,15.0,54.5,69.1,,54.4,,,,,0,0,7,33.3,98.6,14.3,1,0,0,0,0,1,14.3,46,7.7,60.0,5,5,12.2,4.58,0,0,0.0,60.0,3,10,0.0,12,63.2,0,3,,,,65.8,48.9,70.7,,49.5,,57.1,,,0,0,12,40.0,76.3,33.3,4,3,0,0,0,0,0.0,29,5.8
Hayden Johnson,185698,QB,LEHIGH,1,2.62,2.48,4.0,3.4,18,205,75.0,8,8,4.3,1.83,0,0,0.0,75.0,6,2,0.0,8,44.4,0,4,,,,64.9,71.1,69.5,,70.7,,,,,0,0,8,0.0,82.8,0.0,0,0,0,0,0,0,0.0,35,4.4,71.4,7,8,14.1,3.25,1,1,12.5,62.5,5,2,0.0,10,55.6,0,4,,,,65.4,56.6,70.1,,44.3,,69.3,,,0,1,10,50.0,106.3,10.0,1,1,0,0,1,2,20.0,124,15.5
Jayden Denegal,158533,QB,S DIEGO ST,1,2.82,2.94,3.7,,18,284,57.1,7,7,1.1,1.7,0,0,0.0,57.1,4,0,0.0,7,38.9,0,0,,,,64.6,47.1,69.1,,47.1,,,,,0,0,7,,62.2,0.0,0,0,0,0,0,0,0.0,15,2.1,71.4,7,9,22.6,3.88,0,1,9.1,44.4,4,4,20.0,10,55.6,1,2,,,,65.8,71.2,70.7,,70.7,,,,,0,0,12,25.0,69.7,10.0,1,0,0,2,0,0,0.0,66,7.3
Jayden Sauray,162802,QB,DELWARE ST,1,2.83,2.25,4.0,4.85,18,152,71.4,7,7,9.7,1.9,0,0,0.0,71.4,5,3,0.0,8,44.4,0,3,,,,64.9,68.6,69.5,,68.3,,,,,0,1,8,33.3,43.5,12.5,1,0,0,0,0,0,0.0,36,5.1,50.0,6,6,19.2,3.58,0,0,0.0,50.0,3,5,0.0,10,55.6,0,1,,,,65.4,29.6,70.1,,31.0,,52.9,,,0,1,10,40.0,47.2,20.0,2,2,0,0,0,1,10.0,62,10.3
Braden Streeter,185330,QB,DELAWARE,1,2.75,2.59,,5.4,18,151,100.0,8,9,5.9,2.07,1,1,11.1,88.9,8,1,0.0,9,50.0,0,4,,,,65.1,83.9,69.8,,83.2,,,,,0,0,9,0.0,134.3,0.0,0,0,0,0,1,0,0.0,66,7.3,50.0,8,8,15.8,3.43,0,0,0.0,37.5,3,4,25.0,9,50.0,1,1,,,,65.1,54.0,69.8,,56.6,,57.3,,,0,0,9,0.0,47.4,0.0,0,1,0,0,0,1,11.1,27,3.4
Eli Anderson,201571,QB,NWSTATE,1,2.73,2.62,3.7,3.5,18,257,85.7,7,8,9.0,1.91,0,1,11.1,75.0,6,2,0.0,8,44.4,0,5,,,,65.1,88.0,69.8,,87.2,,,,,0,0,9,0.0,114.6,0.0,0,0,0,1,0,0,0.0,96,12.0,83.3,6,8,11.0,3.38,0,0,0.0,62.5,5,6,0.0,10,55.6,0,4,,,,65.4,68.3,70.1,,71.8,,57.3,,,1,0,10,16.7,121.9,10.0,1,1,0,1,2,0,0.0,54,6.8
Jack O'Connell,165100,QB,STHLSK,1,2.71,2.46,3.5,5.9,18,1470,54.5,11,11,13.4,1.99,0,0,0.0,45.5,5,1,16.7,11,61.1,1,4,,,,65.8,59.3,70.7,,59.1,,,,,0,0,12,0.0,116.3,0.0,0,0,0,0,2,0,0.0,97,8.8,0.0,5,5,16.4,3.83,0,1,16.7,0.0,0,3,,7,38.9,0,0,,,,64.9,29.8,69.5,,30.7,,57.3,,,0,0,8,33.3,39.6,14.3,1,1,0,0,0,1,12.5,0,0.0
Carter Jones,198923,QB,NEVADA,1,2.37,2.23,,4.7,18,239,80.0,10,11,-0.4,1.82,1,0,0.0,72.7,8,3,0.0,11,61.1,0,2,,,,65.8,64.7,70.7,,64.4,,,,,0,0,12,0.0,75.9,0.0,0,0,0,0,0,0,0.0,35,3.2,50.0,6,6,17.5,3.23,0,0,0.0,50.0,3,3,0.0,7,38.9,0,2,,,,14.6,44.0,69.1,,64.7,,43.8,,,0,0,7,0.0,99.3,0.0,0,1,0,0,1,1,14.3,23,3.8
Turner Helton,163044,QB,GA SOUTHRN,1,3.02,2.75,,7.3,17,174,80.0,5,5,2.8,1.72,0,0,0.0,80.0,4,1,0.0,5,29.4,0,2,,,,63.8,82.0,68.1,,81.4,,,,,0,0,5,0.0,128.8,0.0,0,0,0,0,1,0,0.0,27,5.4,44.4,9,10,8.0,3.88,0,0,0.0,40.0,4,5,0.0,11,64.7,0,2,,,,65.6,56.2,70.4,,58.9,,57.3,,,0,0,11,0.0,47.9,0.0,0,1,0,1,0,0,0.0,21,2.1
Eric Gibson Jr.,168461,QB,N COLORADO,1,1.85,1.85,,,17,253,85.7,14,14,2.9,1.71,0,0,0.0,78.6,11,1,8.3,14,82.4,1,2,,,,66.2,63.9,71.2,,63.6,,,,,0,0,14,0.0,86.0,0.0,0,0,0,0,0,0,0.0,65,4.6,66.7,3,3,14.0,2.5,0,1,33.3,33.3,1,2,50.0,3,17.6,1,1,,,,62.7,90.1,66.6,,89.6,,,,,0,0,3,0.0,75.7,0.0,0,0,0,0,0,0,0.0,33,11.0
Dom Nankil,182292,QB,SAN DIEGO,1,2.97,2.94,3.2,,17,283,100.0,6,6,-1.3,1.57,0,0,0.0,100.0,6,0,0.0,6,35.3,0,3,,,,64.2,66.3,68.6,,66.0,,,,,0,0,6,,101.4,0.0,0,0,0,0,0,0,0.0,50,8.3,66.7,9,9,12.3,3.74,0,0,0.0,55.6,5,6,16.7,11,64.7,1,3,,,,65.6,72.7,70.4,,72.3,,,,,0,1,11,33.3,36.1,18.2,2,0,0,0,0,0,0.0,59,6.6
Cameron Peters,123326,QB,PRVIEW A&M,1,2.69,2.58,,4.5,17,270,87.5,8,8,5.5,1.81,0,0,0.0,75.0,6,2,14.3,8,47.1,1,3,,,,64.9,77.8,69.5,,77.3,,,,,0,1,8,0.0,60.4,0.0,0,0,0,0,0,0,0.0,68,8.5,85.7,7,8,22.1,3.47,0,1,12.5,75.0,6,5,0.0,9,52.9,0,6,,,,65.1,92.7,69.8,,93.6,,57.8,,,0,0,9,0.0,156.3,0.0,0,1,0,1,2,0,0.0,166,20.8
Quincy Crittendon,149944,QB,SAMFORD,1,2.62,2.14,10.3,,17,282,85.7,7,10,-2.1,1.79,2,0,0.0,40.0,4,3,33.3,10,58.8,2,1,,,,65.4,28.6,70.1,,28.6,,,,,1,0,10,0.0,50.8,0.0,0,0,0,0,0,1,10.0,37,3.7,60.0,5,6,6.2,3.8,0,0,0.0,50.0,3,3,0.0,7,41.2,0,0,,,,64.6,55.0,69.1,,54.9,,,,,0,0,7,33.3,56.3,14.3,1,0,0,1,0,0,0.0,9,1.5
Adrian Mejia,159496,WR,ST FRANCIS,1,3.49,3.13,4.85,4.03,17,299,100.0,6,6,3.3,1.83,0,0,0.0,100.0,6,0,0.0,6,35.3,0,4,,,,64.2,74.4,68.6,,74.0,,,,,0,0,6,,104.9,0.0,0,0,0,0,0,0,0.0,55,9.2,33.3,3,6,26.3,4.4,0,0,0.0,16.7,1,6,0.0,11,64.7,0,2,,,,65.8,44.1,70.7,,43.2,,57.5,,,0,1,12,33.3,61.8,18.2,2,3,0,3,1,1,8.3,50,8.3
Vinson Berry,191788,QB,NORFOLK,1,3.0,2.75,4.15,4.2,17,244,20.0,5,5,4.4,1.94,0,0,0.0,20.0,1,1,0.0,5,29.4,0,0,,,,63.8,34.2,68.1,,34.6,,,,,0,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,4,0.8,77.8,9,9,9.1,3.44,0,1,11.1,77.8,7,4,0.0,12,70.6,0,4,,,,65.6,74.3,70.7,,70.1,,64.3,,,0,0,12,50.0,110.2,16.7,2,1,0,0,0,0,0.0,94,10.4
Marcel Reed,175940,QB,TEXAS A&M,1,2.75,2.61,,4.9,16,312,100.0,7,7,4.4,1.79,0,0,0.0,100.0,7,1,0.0,7,43.8,0,4,,,,64.6,84.5,69.1,,83.8,,,,,0,0,7,0.0,140.8,0.0,0,0,0,0,2,0,0.0,58,8.3,37.5,8,8,17.5,3.5,0,1,12.5,37.5,3,5,0.0,9,56.3,0,1,,,,65.1,29.9,69.8,,31.2,,57.3,,,0,0,9,0.0,105.2,0.0,0,1,0,0,1,1,11.1,62,7.8
Nicholas Penuvchev,202172,QB,BUCKNELL,1,2.58,2.35,3.6,,16,125,57.1,7,7,9.1,1.81,0,0,0.0,57.1,4,3,0.0,8,50.0,0,2,,,,64.9,60.3,69.5,,60.1,,,,,0,0,8,33.3,62.2,12.5,1,0,0,0,0,0,0.0,18,2.6,40.0,5,6,17.4,3.35,1,0,0.0,33.3,2,3,0.0,8,50.0,0,2,,,,65.1,26.6,69.8,,26.9,,,,,0,2,9,66.7,43.1,25.0,2,0,0,0,1,2,22.2,19,3.2
Jake Hamilton,206154,WR,ST FRANCIS,1,3.76,3.61,4.3,4.17,16,299,100.0,2,3,8.5,2.1,1,0,0.0,66.7,2,2,0.0,3,18.8,0,1,,,,62.7,70.5,66.6,,70.2,,,,,0,0,3,0.0,81.3,0.0,0,0,0,0,0,0,0.0,17,5.7,50.0,8,9,18.6,4.14,0,0,0.0,33.3,3,4,25.0,13,81.3,1,4,,,,66.0,37.5,71.0,,29.6,,66.3,,,1,2,13,25.0,3.7,7.7,1,3,0,0,0,4,30.8,29,3.2
Cole Payton,148154,QB,N DAK ST,1,3.55,3.12,5.75,3.95,16,250,80.0,5,5,8.6,2.02,0,0,0.0,80.0,4,2,0.0,5,31.3,0,3,,,,63.8,69.4,68.1,,69.0,,,,,0,0,5,0.0,114.2,0.0,0,0,0,0,0,0,0.0,57,11.4,85.7,7,7,30.7,4.25,0,2,28.6,71.4,5,5,16.7,11,68.8,1,5,,,,18.5,78.6,70.4,,92.6,,35.9,,,0,0,11,40.0,153.3,18.2,2,2,0,0,3,1,9.1,222,31.7
John-Keawe Sagapolutele,175709,QB,PORTLAND,1,2.38,2.38,,,16,269,62.5,8,9,7.3,2.07,1,0,0.0,55.6,5,4,0.0,9,56.3,0,3,,,,65.4,56.9,70.1,,56.8,,,,,0,0,10,0.0,64.6,0.0,0,0,0,0,0,0,0.0,35,3.9,71.4,7,7,6.9,2.77,0,0,0.0,71.4,5,5,0.0,7,43.8,0,2,,,,64.9,28.2,69.5,,28.4,,,,,0,1,8,0.0,42.3,0.0,0,0,0,0,0,2,25.0,34,4.9
