player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Jack Salopek,130662,QB,W MICHIGAN,1,2.25,2.25,,,2,347,,0,1,,1.6,1,0,0.0,0.0,0,0,,1,50.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,13.0,2.9,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,61.8,66.5,65.5,,66.3,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Gunner Talkington,60371,QB,E WASHGTON,1,1.7,1.7,,,2,161,100.0,2,2,0.0,1.7,0,0,0.0,100.0,2,0,0.0,2,100.0,0,0,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jack Miller III,129754,QB,OHIO STATE,1,2.15,2.15,,,2,260,100.0,1,1,8.0,1.7,0,0,0.0,0.0,0,0,100.0,1,50.0,1,0,,,,60.3,61.0,63.6,,60.9,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,18.0,2.6,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,60.3,57.6,63.6,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
C.J. Henry,155870,QB,DELWARE ST,1,2.1,2.1,,,2,152,100.0,2,2,3.5,2.1,0,0,0.0,100.0,2,2,0.0,2,100.0,0,1,,,,61.8,73.5,65.5,,73.1,,,,,,0,0,2,0.0,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Undre Lindsay,154748,QB,HOWARD,1,0.0,,,,2,184,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Peyton Mansell,82135,QB,ABILENE CH,1,0.65,1.3,,,2,100,100.0,1,1,-3.0,1.3,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Bryce Carpenter,82101,QB,COAST CAR,1,2.45,2.45,,,2,141,100.0,1,1,5.0,1.8,0,0,0.0,100.0,1,1,0.0,1,50.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,100.0,1,1,9.0,3.1,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,72.2,63.6,,71.7,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Xavier Lankford,142724,QB,ALAB A&M,1,3.95,,3.95,,2,104,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.95,0,0,,,0,2,,2,100.0,0,0,,,,61.8,55.2,65.5,,55.4,,,,,,0,0,2,100.0,0.0,100.0,2,0,0,0,0,0,0.0,0,
CJ Montes,146114,QB,NEW MEXICO,1,5.05,2.5,7.6,,2,241,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,11.0,5.05,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,61.8,37.6,65.5,,38.2,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Jarrett Guest,97997,QB,COAST CAR,1,2.3,2.3,,,2,141,100.0,1,1,0.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,100.0,1,1,1.0,2.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Jack Pawloski,22773,P,GARD-WEBB,1,1.95,1.95,,,2,171,100.0,2,2,6.0,1.95,0,0,0.0,100.0,2,1,0.0,2,100.0,0,1,,,,61.8,57.3,69.8,,57.4,,,,,,0,0,2,0.0,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Evan Prater,123576,QB,CINCINNATI,1,3.05,2.0,,4.1,2,138,100.0,1,1,2.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,,0,0,,4.1,0,0,,,0,0,,1,50.0,0,0,,,,60.3,53.3,63.6,,,,,57.0,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Conner Martin,91726,QB,N COLORADO,1,3.35,1.7,5.0,,2,253,100.0,1,1,-2.0,1.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,60.7,63.6,,60.6,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,,0,0,,5.0,0,0,,,0,1,,1,50.0,0,0,,,,23.7,55.8,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,
Braeden Zenelovic,102340,QB,ALBANY,1,2.4,,2.4,,2,106,,0,0,,2.2,0,0,,,0,0,,1,50.0,0,0,,,,23.7,57.5,63.6,,60.0,,,,,,0,0,1,,0.0,100.0,1,0,0,0,0,1,100.0,0,,,0,0,,2.6,0,0,,,0,1,,1,50.0,0,0,,,,,60.0,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Nolan Grooms,108987,QB,YALE,1,2.5,2.5,,,2,352,100.0,1,1,5.0,2.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,72.3,63.6,,71.8,,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,100.0,1,1,31.0,2.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,76.4,63.6,,75.7,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,32,32.0
Sean Holland,78523,QB,FORDHAM,1,4.0,3.0,5.0,,2,168,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,15.0,4.0,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,61.8,28.4,65.5,,28.7,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Caleb Snead,88707,WR,CAMPBELL,1,3.2,3.2,,,1,131,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.3,61.9,64.1,,60.4,,,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Gabriel Hollingsworth,148707,QB,COLUMBIA,1,2.6,2.6,,,1,145,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,12.0,2.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,46.8,63.6,,47.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Maurcus McDaniel,148933,QB,PENN,1,4.9,4.9,,,1,267,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,14.0,4.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,46.8,63.6,,47.3,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Vann,84414,WR,S CAROLINA,1,4.1,4.1,,,1,289,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,6.0,4.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,52.6,64.1,,53.9,,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Jayshon Jackson,78041,WR,BALL ST,1,2.8,2.8,,,1,117,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,18.0,2.8,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,46.8,63.6,,47.3,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Vontravious Hall,83526,QB,NEW MEXICO,1,3.2,3.2,,,1,241,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,3.2,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,60.3,61.9,63.9,,60.4,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Wykeen Gill,78139,WR,DUQUESNE,1,3.1,3.1,,,1,155,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,26.0,3.1,0,1,100.0,100.0,1,1,0.0,1,100.0,0,1,,,,60.3,91.0,64.8,,87.7,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Hassan Beydoun,78185,WR,E MICHIGAN,1,7.0,,,7.0,1,160,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.0,0,0,,,0,0,,1,100.0,0,0,,,,60.3,51.4,64.1,,,,,57.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Jaden Smith,150262,WR,E KENTUCKY,1,5.3,,5.3,,1,159,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.3,0,0,,,0,1,,1,100.0,0,0,,,,60.3,45.0,63.4,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Zach Borisch,83230,HB,IDAHO,1,2.9,2.9,,,1,185,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,25.0,2.9,0,1,100.0,100.0,1,1,0.0,1,100.0,0,1,,,,60.3,89.4,63.6,,88.1,,,,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,46,46.0
Luke Loecher,82041,P,OREGON ST,1,2.1,2.1,,,1,265,0.0,1,1,30.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,54.7,70.3,,52.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Zavier Scott,55123,WR,MAINE,1,0.8,0.8,,,1,212,100.0,1,1,-4.0,0.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jamarye Joiner,82071,WR,ARIZONA,1,2.7,2.7,,,1,109,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,18.0,2.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,75.3,64.1,,72.6,,,,,,0,0,1,,147.9,0.0,0,0,0,0,1,0,0.0,10,10.0
Kai Kroeger,124245,P,S CAROLINA,1,2.3,2.3,,,1,289,100.0,1,1,29.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,71.9,70.3,,78.3,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,44,44.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jordan Burch,124227,ED,S CAROLINA,1,2.5,2.5,,,1,289,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,8.0,2.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,28.6,63.8,,26.6,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Isiah Cox,78199,WR,OHIO,1,3.0,3.0,,,1,259,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,4.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,61.8,50.7,65.8,,50.1,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Zamar Wise,128106,QB,UMASS,1,1.3,1.3,,,1,216,100.0,1,1,-5.0,1.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kare Lyles,42412,QB,JACKSON ST,1,2.5,2.5,,,1,194,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,23.0,2.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,50.5,63.6,,50.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Larry Jones III,121075,HB,STF AUSTIN,1,1.9,1.9,,,1,301,100.0,1,1,20.0,1.9,0,1,100.0,100.0,1,1,0.0,1,100.0,0,1,,,,60.3,90.1,63.6,,89.2,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Joshua Komis,112250,FB,STTHOM,1,2.8,2.8,,,1,1129,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,33.0,2.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,60.1,63.8,,60.1,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,33,33.0
Parker Driggers,109547,HB,N ALABAMA,1,3.5,3.5,,,1,389,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,23.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,80.2,63.4,,76.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Lucas Loffredo,138382,QB,DELWARE ST,1,1.8,1.8,,,1,152,,0,1,,1.8,1,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ethan Bolingbroke,141666,WR,SO UTAH,1,4.0,4.0,,,1,298,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,24.0,4.0,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,60.3,80.2,63.4,,76.6,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Keegan Shoemaker,108983,QB,SM HOUSTON,1,1.7,1.7,,,1,281,100.0,1,1,13.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,73.7,63.6,,73.1,,,,,,0,0,1,,156.3,0.0,0,0,0,0,1,0,0.0,12,12.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Nick Howard,108979,QB,DARTMOUTH,1,2.6,2.6,,,1,148,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,26.0,2.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,50.0,63.6,,50.4,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dylan Classi,106603,WR,PRINCETON,1,3.6,3.6,,,1,272,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,12.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,75.9,64.1,,73.1,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Dane Kinamon,104192,HB,AIR FORCE,1,3.5,,3.5,,1,101,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.5,0,0,,,0,1,,1,100.0,0,0,,,,60.3,60.0,63.5,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Faraji Woodson,102032,K,HOWARD,1,4.3,4.3,,,1,184,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,4.0,4.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,61.1,60.0,,60.6,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carson Crawford,61756,WR,UC DAVIS,1,3.1,3.1,,,1,322,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-7.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,61.9,64.3,,60.6,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Grady Cramer,64910,QB,MOREHEAD,1,2.8,2.8,,,1,234,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,7.0,2.8,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,53.9,63.6,,54.1,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Robbie Patterson,143694,QB,MONTANA,1,2.1,2.1,,,1,232,100.0,1,1,3.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Pierre Strong Jr.,66619,HB,S DAK ST,1,3.1,3.1,,,1,292,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,25.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,72.3,63.5,,76.2,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0
Hayden Wolff,98362,QB,DOMINION,1,1.6,1.6,,,1,263,100.0,1,1,0.0,1.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Shae Wyatt,144440,WR,TULANE,1,3.5,3.5,,,1,319,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,5.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,60.3,50.3,64.1,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joshua Cephus,98095,WR,UTSA,1,3.2,3.2,,,1,331,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-6.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,61.9,63.4,,61.0,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,23,23.0
J.J. McCarthy,144918,QB,MICHIGAN,1,1.6,1.6,,,1,222,100.0,1,1,2.0,1.6,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Johnny Langan,77617,TE,RUTGERS,1,0.7,0.7,,,1,278,100.0,1,1,-3.0,0.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Anthony Paoletti,91403,QB,DELAWARE,1,4.5,4.5,,,1,151,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.5,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
