player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Devin Kargman,156913,QB,KENT STATE,1,2.5,2.49,2.6,,29,201,69.2,13,14,10.2,2.06,0,1,7.1,64.3,9,4,0.0,14,48.3,0,7,,,,,66.2,90.3,71.2,90.0,,,0,0,14,0.0,117.0,0.0,0,0,0,1,1,0,0.0,126,9.0,53.8,13,14,20.8,2.9,0,2,12.5,50.0,7,4,0.0,15,51.7,0,6,,,,,66.7,72.8,71.8,72.2,,,1,0,17,25.0,106.3,6.7,1,0,0,0,1,0,0.0,130,9.3
Drew Allar,164157,QB,PENN STATE,1,2.69,2.63,2.65,4.3,29,266,88.9,9,11,2.4,1.71,1,0,0.0,63.6,7,3,12.5,12,41.4,1,4,,,,,65.8,64.8,70.7,64.5,,,1,0,12,33.3,119.9,8.3,1,0,0,0,1,0,0.0,91,8.3,73.3,15,15,16.3,3.39,0,1,5.9,66.7,10,5,9.1,17,58.6,1,10,,,,,67.0,91.6,72.2,90.8,,64.2,0,0,19,20.0,131.9,5.9,1,1,0,0,1,0,0.0,201,13.4
Luke Bailey,143172,QB,DRAKE,1,2.65,2.49,3.55,4.8,28,153,66.7,15,17,5.5,1.7,2,2,11.8,58.8,10,1,0.0,17,60.7,0,5,,,,,66.7,44.8,71.8,44.8,,,0,2,17,0.0,32.6,0.0,0,0,0,0,0,2,11.8,86,5.1,50.0,6,8,8.7,4.11,0,0,0.0,37.5,3,8,0.0,11,39.3,0,2,,,,,18.5,25.5,70.4,25.7,,57.3,0,0,11,25.0,45.8,18.2,2,1,0,2,0,2,18.2,22,2.8
Nic Baker,87541,QB,S ILLINOIS,1,2.59,2.19,3.4,6.65,28,295,52.6,19,20,11.0,1.92,1,0,0.0,50.0,10,0,0.0,20,71.4,0,8,,,,,67.1,62.2,72.4,61.9,,,0,0,20,,105.0,0.0,0,0,0,0,2,0,0.0,134,6.7,50.0,4,4,11.3,4.28,0,0,0.0,50.0,2,5,0.0,8,28.6,0,2,,,,,65.1,59.4,69.8,57.1,,62.0,0,0,9,40.0,79.2,25.0,2,2,0,0,0,0,0.0,34,8.5
Noah Bodden,150881,QB,SOUTHERN U,1,2.55,2.44,3.9,,28,297,57.1,14,14,8.1,1.76,0,0,0.0,50.0,7,5,12.5,14,50.0,1,4,,,,,66.4,59.0,71.4,58.8,,,0,1,15,0.0,62.2,0.0,0,0,0,0,1,1,6.7,82,5.9,70.0,10,12,16.2,3.33,0,2,14.3,50.0,6,6,14.3,14,50.0,1,5,,,,,66.5,80.3,71.6,79.6,,,0,0,16,33.3,95.5,14.3,2,0,0,2,0,0,0.0,149,12.4
Alex Flinn,123797,QB,E CAROLINA,1,3.04,2.56,3.0,4.9,27,156,90.9,11,11,6.6,1.95,0,0,0.0,81.8,9,3,10.0,11,40.7,1,7,,,,,65.6,65.5,70.4,65.2,,,0,1,11,0.0,80.9,0.0,0,0,0,0,0,1,9.1,141,12.8,85.7,7,8,18.4,3.79,0,3,33.3,50.0,4,11,33.3,16,59.3,2,3,,,,,66.7,74.6,71.8,80.1,,57.4,0,1,17,27.3,69.3,18.8,3,5,0,1,2,1,5.9,49,6.1
Ryan Staub,171906,QB,COLORADO,1,2.44,2.37,2.55,4.1,27,143,86.7,15,15,5.0,1.88,0,0,0.0,73.3,11,4,15.4,16,59.3,2,5,,,,,22.2,56.6,71.6,56.4,,,0,0,16,25.0,110.1,6.3,1,0,0,0,1,1,6.3,89,5.9,66.7,9,9,12.1,3.26,0,1,10.0,66.7,6,5,0.0,11,40.7,0,5,,,,,65.8,90.7,70.7,92.0,,56.4,0,0,12,20.0,106.7,9.1,1,1,0,0,0,0,0.0,106,11.8
Jaden Rashada,171886,QB,ARIZONA ST,1,3.47,2.99,5.05,5.9,27,110,70.0,10,10,2.5,2.05,0,0,0.0,70.0,7,0,0.0,10,37.0,0,2,,,,,65.4,34.9,70.1,35.2,,,0,0,10,,73.3,0.0,0,0,0,0,0,1,10.0,31,3.1,44.4,9,12,20.6,4.3,0,1,8.3,25.0,3,7,25.0,17,63.0,1,4,,,,,66.7,28.8,71.8,27.9,,58.7,0,2,17,28.6,33.0,11.8,2,3,0,3,1,2,11.8,51,4.3
Cole Snyder,97617,QB,BUFFALO,1,2.81,2.74,4.7,,27,126,58.8,17,17,11.6,2.04,0,3,15.8,52.9,9,2,10.0,17,63.0,1,4,,,,,67.0,75.7,72.2,75.0,,,0,0,19,0.0,75.9,0.0,0,0,0,0,0,1,5.3,121,7.1,50.0,6,9,10.3,4.14,1,0,0.0,22.2,2,7,33.3,10,37.0,1,0,,,,,65.6,55.9,70.4,55.8,,,0,0,11,14.3,39.6,10.0,1,0,0,2,0,0,0.0,14,1.6
Aveon Smith,130529,QB,MIAMI OH,1,2.29,2.05,,4.13,27,221,80.0,15,16,6.1,1.55,1,0,0.0,75.0,12,0,0.0,16,59.3,0,5,,,,,66.5,54.9,71.6,54.7,,,0,1,16,,87.0,0.0,0,0,0,0,1,1,6.3,106,6.6,50.0,8,8,20.1,3.35,0,1,12.5,25.0,2,2,50.0,11,40.7,2,2,,,,,18.5,41.1,70.4,46.0,,51.1,0,1,11,0.0,20.8,0.0,0,3,0,0,0,2,18.2,64,8.0
Carter Bradley,77685,QB,S ALABAMA,1,2.43,2.27,3.7,,27,288,76.5,17,17,9.1,2.08,0,1,5.3,70.6,12,4,7.7,17,63.0,1,5,,,,,67.0,77.9,72.2,77.2,,,0,0,19,0.0,128.3,0.0,0,0,0,0,2,0,0.0,115,6.8,85.7,7,7,6.6,3.02,0,0,0.0,85.7,6,3,0.0,10,37.0,0,4,,,,,65.1,69.7,70.1,69.4,,,0,0,10,100.0,103.6,30.0,3,0,0,0,0,0,0.0,62,8.9
Katin Houser,158386,QB,MICH STATE,1,2.43,2.12,3.04,3.95,26,223,71.4,14,15,5.4,1.83,0,0,0.0,66.7,10,6,0.0,16,61.5,0,2,,,,,66.5,50.0,71.6,49.9,,,1,1,16,16.7,45.7,6.3,1,0,0,0,0,2,12.5,57,3.8,33.3,3,4,22.0,3.4,0,1,20.0,25.0,1,8,0.0,10,38.5,0,1,,,,,65.6,51.2,70.4,56.9,,52.8,1,0,11,50.0,58.3,40.0,4,2,0,0,0,0,0.0,30,7.5
Mike DiLiello,121801,QB,AUSTINPEAY,1,2.2,2.05,3.0,,26,116,85.7,14,15,8.2,1.58,1,1,6.7,46.7,7,0,41.7,15,57.7,5,1,,,,,66.4,74.7,71.4,74.2,,,0,0,15,,76.0,0.0,0,0,0,0,1,0,0.0,46,3.1,71.4,7,7,9.6,3.04,0,0,0.0,71.4,5,5,0.0,11,42.3,0,2,,,,,19.2,56.6,70.7,56.5,,,0,0,12,80.0,97.9,36.4,4,0,0,0,0,2,16.7,61,8.7
Kyle Wickersham,148418,QB,RICHMOND,1,2.93,2.75,3.55,5.7,26,276,70.0,10,10,6.1,1.85,0,0,0.0,70.0,7,3,0.0,10,38.5,0,2,,,,,65.6,57.4,70.4,57.2,,,0,0,11,0.0,80.4,0.0,0,0,0,0,0,0,0.0,48,4.8,81.8,11,13,24.7,3.6,1,2,14.3,69.2,9,8,0.0,16,61.5,0,8,,,,,66.7,79.3,71.8,81.6,,57.0,1,0,17,25.0,151.4,12.5,2,1,0,0,3,1,5.9,243,18.7
Tanner Mordecai,77656,QB,WISCONSIN,1,3.53,3.15,,5.63,26,349,100.0,6,6,-0.3,1.68,0,0,0.0,83.3,5,0,16.7,6,23.1,1,1,,,,,64.2,66.3,68.6,66.0,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,14,2.3,66.7,15,16,12.2,4.08,1,1,5.9,56.3,9,3,10.0,20,76.9,1,10,,,,,67.2,74.5,72.5,73.9,,63.1,0,1,21,0.0,96.6,0.0,0,4,0,0,2,1,4.8,131,8.2
Michael Pratt,123229,QB,TULANE,1,3.15,2.99,2.8,4.4,26,319,83.3,6,7,6.2,1.9,1,0,0.0,57.1,4,1,20.0,7,26.9,1,2,,,,,64.6,67.9,69.1,67.5,,,0,0,7,0.0,77.7,0.0,0,0,0,0,0,0,0.0,47,6.7,63.6,11,15,15.2,3.61,1,1,5.9,33.3,5,4,28.6,19,73.1,2,5,,,,,67.2,51.6,73.0,49.0,,61.4,0,0,22,25.0,91.1,5.3,1,3,0,3,2,1,4.5,78,5.2
Sawyer Robertson,146839,QB,BAYLOR,1,3.4,2.63,5.6,5.43,26,118,90.0,10,10,3.6,1.77,0,1,10.0,80.0,8,1,11.1,10,38.5,1,4,,,,,65.4,85.5,70.1,84.8,,,0,0,10,0.0,133.8,0.0,0,0,0,0,1,0,0.0,81,8.1,100.0,9,9,9.9,4.42,0,2,22.2,100.0,9,9,0.0,16,61.5,0,8,,,,,66.5,91.5,71.6,90.9,,69.9,0,0,16,33.3,118.8,18.8,3,4,0,0,0,0,0.0,134,14.9
Max Brown,157756,QB,FLORIDA,1,3.3,2.89,3.48,5.27,25,163,80.0,5,5,3.2,1.84,0,0,0.0,80.0,4,1,0.0,5,20.0,0,2,,,,,64.2,39.2,68.6,39.3,,,0,0,6,0.0,79.2,0.0,0,0,0,0,0,1,16.7,13,2.6,55.6,9,12,7.0,3.66,0,2,16.7,41.7,5,13,0.0,20,80.0,0,4,,,,,13.6,25.2,72.4,28.0,,34.7,0,1,20,38.5,27.4,25.0,5,3,0,3,0,4,20.0,73,6.1
Desmond Trotter,83552,QB,S ALABAMA,1,2.66,2.55,3.0,3.5,25,288,100.0,12,13,3.8,2.06,0,0,0.0,92.3,12,3,0.0,14,56.0,0,6,,,,,66.7,77.2,72.0,76.6,,,1,0,18,33.3,138.3,7.1,1,0,0,0,3,0,0.0,100,7.7,85.7,7,8,13.7,3.42,0,1,9.1,75.0,6,6,0.0,11,44.0,0,6,,,,,66.2,68.7,71.2,68.0,,61.6,0,1,14,16.7,116.7,9.1,1,2,0,1,1,1,7.1,116,14.5
Braxton Woodson,175276,QB,NAVY,1,3.19,2.86,3.0,5.43,25,237,55.6,9,9,1.3,1.69,0,0,0.0,55.6,5,1,0.0,10,40.0,0,2,,,,,65.4,40.1,70.1,40.1,,,0,1,10,100.0,24.1,10.0,1,0,0,0,0,1,10.0,33,3.7,71.4,7,9,20.3,4.19,0,1,10.0,44.4,4,10,20.0,15,60.0,1,2,,,,,66.5,52.2,71.6,58.3,,50.6,0,0,16,30.0,56.7,20.0,3,3,0,2,0,0,0.0,38,4.2
Tommy Schuster,108954,QB,N DAKOTA,1,3.77,3.02,4.28,6.45,25,249,50.0,4,4,0.8,1.7,0,0,0.0,50.0,2,0,0.0,4,16.0,0,0,,,,,63.3,57.7,67.4,57.6,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,5,1.3,69.2,13,13,14.6,4.16,0,3,23.1,69.2,9,9,0.0,21,84.0,0,8,,,,,67.2,81.1,72.5,77.8,,68.1,0,1,21,44.4,94.7,19.0,4,4,0,0,1,1,4.8,129,9.9
AJ Swann,157186,QB,VANDERBILT,1,2.31,2.25,3.05,,25,333,81.3,16,16,2.6,1.74,0,0,0.0,75.0,12,5,7.7,16,64.0,1,6,,,,,66.8,71.5,72.0,71.0,,,0,0,18,0.0,122.4,0.0,0,0,0,0,1,0,0.0,142,8.9,50.0,4,7,10.5,3.32,0,1,12.5,28.6,2,6,0.0,9,36.0,0,1,,,,,65.6,56.7,70.4,56.5,,,0,0,11,33.3,42.0,22.2,2,0,0,3,0,0,0.0,25,3.6
J.J. McCarthy,144918,QB,MICHIGAN,1,2.87,2.4,2.7,6.03,24,222,91.7,12,12,2.5,1.65,0,0,0.0,91.7,11,0,0.0,12,50.0,0,6,,,,,65.8,75.2,70.7,74.7,,,0,0,12,,93.4,0.0,0,0,0,0,0,0,0.0,77,6.4,62.5,8,8,13.6,4.08,0,2,25.0,62.5,5,8,0.0,12,50.0,0,4,,,,,65.8,65.3,70.7,69.1,,56.8,0,0,12,12.5,130.7,8.3,1,3,0,0,1,0,0.0,71,8.9
Haynes King,124329,QB,GA TECH,1,2.88,2.68,4.2,4.4,24,176,55.6,9,9,14.6,1.88,0,1,11.1,55.6,5,1,0.0,9,37.5,0,4,,,,,65.1,69.6,69.8,69.2,,,0,0,9,0.0,97.5,0.0,0,0,0,0,0,0,0.0,106,11.8,66.7,12,12,10.4,3.48,0,0,0.0,50.0,6,6,25.0,15,62.5,2,4,,,,,21.3,63.1,71.8,59.3,,64.3,0,0,15,33.3,61.8,13.3,2,1,0,0,0,1,6.7,52,4.3
Donovan Smith,73929,QB,HOUSTON,1,3.23,3.09,3.53,5.2,24,182,72.7,11,11,5.9,1.65,0,0,0.0,72.7,8,0,0.0,11,45.8,0,4,,,,,65.8,44.8,70.7,44.9,,,0,1,12,,86.9,0.0,0,0,0,0,1,1,8.3,84,7.6,57.1,7,9,15.1,4.56,0,1,11.1,44.4,4,11,0.0,13,54.2,0,4,,,,,66.0,60.8,71.0,56.5,,64.3,0,0,13,27.3,74.8,23.1,3,1,0,2,0,0,0.0,77,8.6
Devin Leary,77628,QB,KENTUCKY,1,2.91,2.98,2.15,,24,202,80.0,5,6,11.8,1.94,1,0,0.0,66.7,4,5,0.0,8,33.3,0,3,,,,,64.9,75.5,69.5,75.1,,,0,0,8,40.0,138.9,25.0,2,0,0,0,2,0,0.0,60,10.0,78.6,14,16,13.2,3.4,1,2,12.5,50.0,8,6,27.3,16,66.7,3,6,,,,,66.5,72.5,71.6,72.0,,,0,1,16,0.0,76.6,0.0,0,0,0,1,1,2,12.5,146,9.1
Jacolby Criswell,122830,QB,ARKANSAS,1,2.27,2.19,2.7,,24,111,84.6,13,14,2.8,1.87,0,0,0.0,78.6,11,2,0.0,15,62.5,0,5,,,,,26.3,61.9,71.4,61.6,,,1,0,15,50.0,112.8,6.7,1,0,0,0,1,0,0.0,75,5.4,25.0,4,6,13.3,2.93,0,0,0.0,16.7,1,8,0.0,9,37.5,0,1,,,,,6.4,26.5,70.1,26.6,,,1,0,10,37.5,41.7,33.3,3,0,0,1,0,2,20.0,21,3.5
Kyron Drones,144506,QB,VA TECH,1,3.15,3.0,,4.85,24,337,85.7,7,7,2.9,1.91,0,0,0.0,71.4,5,1,16.7,7,29.2,1,3,,,,,64.6,67.6,69.1,67.2,,,0,0,7,0.0,136.9,0.0,0,0,0,0,1,1,14.3,60,8.6,42.9,14,15,19.2,3.66,0,3,18.8,33.3,5,7,16.7,17,70.8,1,5,,,,,66.8,66.2,72.4,66.1,,60.5,0,0,18,0.0,120.6,0.0,0,2,0,1,2,1,5.6,184,12.3
Kaiden Bennett,147778,QB,SACRAMENTO,1,2.77,2.67,,3.8,24,279,100.0,13,13,3.8,1.81,0,0,0.0,92.3,12,1,7.7,13,54.2,1,8,,,,,66.0,88.8,71.0,88.1,,,0,0,13,0.0,126.9,0.0,0,0,0,0,1,0,0.0,108,8.3,62.5,8,9,13.1,3.9,0,0,0.0,55.6,5,5,0.0,11,45.8,0,6,,,,,65.6,78.7,70.4,60.1,,83.8,0,0,11,0.0,94.2,0.0,0,2,0,1,0,0,0.0,99,11.0
Carson Beck,124010,QB,GEORGIA,1,2.6,2.35,,4.3,23,173,100.0,9,9,4.0,1.59,0,1,9.1,88.9,8,0,11.1,9,39.1,1,4,,,,,65.6,82.2,70.4,81.6,,,0,0,11,,149.5,0.0,0,0,0,0,1,0,0.0,99,11.0,50.0,10,11,12.6,3.26,0,1,9.1,45.5,5,5,0.0,14,60.9,0,5,,,,,66.2,78.0,71.2,74.8,,66.6,0,1,14,0.0,30.9,0.0,0,3,0,1,0,0,0.0,76,6.9
Kiael Kelly,145634,QB,BALL ST,1,2.54,2.26,3.45,4.3,23,117,75.0,12,12,4.8,1.8,0,0,0.0,75.0,9,1,0.0,13,56.5,0,3,,,,,20.0,33.5,71.0,33.7,,,0,1,13,100.0,48.6,7.7,1,0,0,0,0,2,15.4,54,4.5,71.4,7,7,8.6,3.51,0,0,0.0,71.4,5,2,0.0,10,43.5,0,3,,,,,65.4,51.0,70.1,55.7,,53.5,0,1,10,50.0,83.6,10.0,1,2,0,0,1,1,10.0,37,5.3
Bryson Williams,155638,QB,TUSKEGEE,1,2.38,2.23,2.7,3.7,23,405,71.4,14,14,7.3,1.74,0,1,6.7,57.1,8,6,20.0,14,60.9,2,2,,,,,66.4,48.0,71.4,48.0,,,0,2,15,0.0,31.8,0.0,0,0,0,0,0,1,6.7,73,5.2,16.7,6,6,22.2,3.37,0,0,0.0,16.7,1,5,0.0,9,39.1,0,0,,,,,65.4,34.5,70.1,30.0,,62.0,0,0,10,20.0,39.6,11.1,1,2,0,0,0,1,10.0,6,1.0
Trexler Ivey,122184,QB,CHARLOTTE,1,2.67,2.67,,,22,136,75.0,12,12,6.1,1.89,0,0,0.0,75.0,9,0,0.0,12,54.5,0,4,,,,,65.8,57.6,70.7,57.5,,,0,1,12,,54.9,0.0,0,0,0,0,0,1,8.3,72,6.0,50.0,8,10,5.9,3.6,0,0,0.0,40.0,4,3,0.0,10,45.5,0,1,,,,,65.4,38.2,70.1,38.4,,,0,1,10,0.0,8.3,0.0,0,0,0,2,0,1,10.0,26,2.6
Chandler Fields,97286,QB,LA LAFAYET,1,2.69,2.53,3.0,5.6,22,207,100.0,10,11,0.9,1.93,1,0,0.0,90.9,10,2,0.0,11,50.0,0,6,,,,,66.0,65.3,71.0,65.0,,,0,0,13,0.0,97.3,0.0,0,0,0,0,0,0,0.0,81,7.4,100.0,8,9,12.8,3.45,0,1,10.0,88.9,8,6,0.0,11,50.0,0,8,,,,,19.2,87.5,70.7,84.3,,64.0,0,0,12,16.7,158.3,9.1,1,1,0,1,2,1,8.3,165,18.3
Taylen Green,145996,QB,BOISE ST,1,2.68,2.57,7.3,5.3,21,120,87.5,8,8,7.9,1.86,0,0,0.0,87.5,7,1,0.0,8,38.1,0,4,,,,,64.9,81.2,69.5,80.6,,,0,0,8,0.0,108.9,0.0,0,0,0,0,0,0,0.0,81,10.1,77.8,9,9,7.8,3.76,0,0,0.0,66.7,6,6,14.3,11,52.4,1,5,,,,,65.8,32.5,70.7,33.5,,57.8,0,2,12,16.7,107.2,9.1,1,1,0,0,1,2,16.7,147,16.3
Andrew Peasley,83581,QB,WYOMING,1,3.12,2.9,5.0,4.2,21,351,83.3,6,6,5.0,1.78,0,0,0.0,83.3,5,0,0.0,6,28.6,0,3,,,,,64.2,75.0,68.6,74.5,,,0,0,6,,141.7,0.0,0,0,0,0,1,0,0.0,51,8.5,83.3,12,12,12.4,3.66,0,0,0.0,58.3,7,6,30.0,15,71.4,3,7,,,,,66.7,91.2,71.8,85.2,,77.7,0,0,17,16.7,118.1,6.7,1,2,0,0,1,0,0.0,114,9.5
John Busha,173849,QB,AIR FORCE,1,3.2,3.05,3.45,4.2,21,101,50.0,8,8,14.8,2.18,0,0,0.0,50.0,4,1,0.0,8,38.1,0,4,,,,,64.9,63.9,69.5,63.7,,,0,1,8,0.0,34.9,0.0,0,0,0,0,0,0,0.0,59,7.4,66.7,6,9,15.5,3.83,0,1,11.1,44.4,4,6,0.0,13,61.9,0,3,,,,,65.8,69.5,71.0,75.7,,53.6,1,0,13,33.3,72.5,15.4,2,2,0,2,0,0,0.0,72,8.0
Brady Cook,124199,QB,MISSOURI,1,2.52,2.43,,4.4,21,229,90.0,10,10,1.2,1.64,0,0,0.0,80.0,8,0,11.1,10,47.6,1,1,,,,,65.4,59.3,70.1,59.1,,,0,0,10,,84.2,0.0,0,0,0,0,0,0,0.0,42,4.2,50.0,10,10,19.3,3.33,0,1,8.3,40.0,4,2,20.0,11,52.4,1,4,,,,,66.0,61.3,71.0,63.7,,57.0,0,0,13,0.0,104.2,0.0,0,1,0,0,2,0,0.0,70,7.0
Damon Stewart,156626,QB,ALABAMA ST,1,3.16,3.38,2.33,5.3,21,105,80.0,5,5,12.2,1.78,0,1,20.0,60.0,3,2,25.0,6,28.6,1,3,,,,,13.4,49.6,68.6,49.7,,,0,0,6,50.0,143.8,16.7,1,0,0,0,1,1,16.7,63,12.6,72.7,11,11,16.1,3.98,0,0,0.0,72.7,8,7,0.0,14,66.7,0,7,,,,,66.5,88.2,71.6,82.6,,71.5,0,0,16,28.6,146.6,14.3,2,1,0,0,2,0,0.0,117,10.6
Payton Thorne,101629,QB,AUBURN,1,3.07,2.81,3.55,5.3,21,115,66.7,6,6,11.5,2.0,0,0,0.0,50.0,3,2,25.0,6,28.6,1,3,,,,,64.6,67.8,69.1,67.4,,,0,1,7,0.0,76.4,0.0,0,0,0,0,1,0,0.0,47,7.8,33.3,9,10,16.3,3.5,0,0,0.0,20.0,2,11,33.3,15,71.4,1,1,,,,,21.6,38.6,0.0,43.5,,57.8,0,1,15,36.4,5.8,26.7,4,1,0,1,0,1,6.7,44,4.4
Dequan Finn,97804,QB,TOLEDO,1,3.43,3.17,2.7,6.15,21,316,85.7,7,7,11.9,2.11,0,0,0.0,85.7,6,3,0.0,7,33.3,0,2,,,,,64.6,78.2,69.1,77.6,,,0,0,7,0.0,140.8,0.0,0,0,0,0,1,0,0.0,58,8.3,50.0,8,11,14.5,4.09,0,1,7.1,27.3,3,5,25.0,14,66.7,1,1,,,,,66.7,62.7,71.8,66.7,,53.5,0,0,17,20.0,41.9,7.1,1,2,0,3,0,0,0.0,39,3.5
Rocky Lombardi,60452,QB,N ILLINOIS,1,3.27,2.98,,5.9,20,254,85.7,7,7,10.4,2.03,0,1,14.3,85.7,6,0,0.0,7,35.0,0,5,,,,,64.6,83.2,69.1,82.5,,,0,0,7,,156.3,0.0,0,0,0,0,1,0,0.0,84,12.0,63.6,11,11,24.6,3.94,0,1,9.1,27.3,3,5,57.1,13,65.0,4,3,,,,,66.0,77.7,71.0,83.7,,52.8,0,0,13,0.0,64.6,0.0,0,2,0,0,0,1,7.7,99,9.0
Preston Stone,124716,QB,SMU,1,3.67,3.52,6.5,,20,287,100.0,6,6,13.3,1.88,0,1,14.3,100.0,6,1,0.0,6,30.0,0,5,,,,,64.6,90.5,69.1,90.2,,,0,0,7,0.0,158.3,0.0,0,0,0,0,3,0,0.0,137,22.8,72.7,11,13,17.6,4.44,0,2,15.4,61.5,8,2,0.0,14,70.0,0,6,,,,,66.2,90.5,71.2,90.2,,,0,0,14,50.0,105.4,7.1,1,0,0,2,0,0,0.0,185,14.2
Dean DeNobile,159740,QB,LAFAYETTE,1,2.73,2.57,2.85,4.8,18,203,66.7,9,9,7.4,1.99,0,0,0.0,66.7,6,4,0.0,10,55.6,0,5,,,,,65.1,72.9,70.1,72.4,,,0,0,10,25.0,129.9,10.0,1,0,0,0,1,0,0.0,76,8.4,80.0,5,6,16.8,3.65,0,1,16.7,66.7,4,3,0.0,8,44.4,0,2,,,,,64.9,79.4,69.5,83.9,,57.3,0,0,8,33.3,149.3,12.5,1,1,0,1,1,0,0.0,88,14.7
Jason Bean,83529,QB,KANSAS,1,2.68,2.52,,5.4,18,198,80.0,10,10,13.4,1.99,0,2,18.2,80.0,8,2,0.0,10,55.6,0,7,,,,,65.6,91.7,70.4,91.3,,,0,0,11,0.0,155.4,0.0,0,0,0,0,2,0,0.0,118,11.8,100.0,5,7,22.2,3.54,0,2,28.6,71.4,5,3,0.0,8,44.4,0,4,,,,,64.9,93.8,70.4,92.5,,64.3,0,0,8,0.0,113.7,0.0,0,1,0,2,0,0,0.0,132,18.9
Sam Hartman,77618,QB,NOTRE DAME,1,3.21,2.65,,5.15,18,258,80.0,5,6,9.4,2.18,0,0,0.0,66.7,4,3,0.0,6,33.3,0,3,,,,,64.2,72.2,68.6,71.8,,,0,0,6,0.0,86.8,0.0,0,0,0,1,0,0,0.0,42,7.0,57.1,7,8,22.3,3.72,0,3,37.5,50.0,4,6,0.0,12,66.7,0,4,,,,,19.2,71.4,70.7,85.7,,48.4,1,1,12,0.0,94.8,0.0,0,4,0,0,2,2,16.7,98,12.3
Darius Perrantes,103934,QB,DUQUESNE,1,2.86,2.6,2.6,4.1,17,155,50.0,8,8,9.6,2.04,0,0,0.0,25.0,2,1,50.0,9,52.9,2,1,,,,,16.7,40.8,69.8,41.1,,,0,0,9,100.0,40.6,11.1,1,0,0,0,0,2,22.2,26,3.3,25.0,4,4,18.3,3.79,0,1,20.0,25.0,1,5,0.0,8,47.1,0,1,,,,,65.1,69.5,69.8,82.5,,50.1,0,0,9,20.0,39.6,12.5,1,3,0,0,0,0,0.0,7,1.8
Kaidon Salter,132046,QB,LIBERTY,1,3.58,3.1,,4.72,17,206,100.0,4,5,-1.5,1.46,1,0,0.0,60.0,3,0,25.0,5,29.4,1,2,,,,,63.8,62.6,68.1,62.4,,,0,0,5,,104.2,0.0,0,0,0,0,1,0,0.0,14,2.8,25.0,4,7,19.3,4.46,0,0,0.0,14.3,1,7,0.0,12,70.6,0,2,,,,,65.8,40.0,70.7,31.7,,59.7,0,0,12,0.0,39.6,0.0,0,5,0,3,0,1,8.3,4,0.6
Garrett Shrader,98212,QB,SYRACUSE,1,2.13,1.97,,4.6,16,304,76.9,13,13,10.4,1.86,0,0,0.0,69.2,9,3,10.0,13,81.3,1,8,,,,,66.0,76.5,71.0,75.9,,,0,1,13,0.0,109.6,0.0,0,0,0,0,2,0,0.0,132,10.2,50.0,2,2,24.0,3.3,0,0,0.0,50.0,1,0,0.0,3,18.8,0,1,,,,,62.7,44.2,66.6,48.1,,57.3,0,0,3,,135.4,0.0,0,1,0,0,1,0,0.0,37,18.5
Devon Dampier,171556,QB,NEW MEXICO,1,2.9,2.88,2.9,3.2,14,241,33.3,3,3,11.7,1.87,0,0,0.0,33.3,1,0,0.0,3,21.4,0,0,,,,,62.7,41.9,66.6,42.3,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,-1,-0.3,50.0,8,9,14.0,3.18,0,0,0.0,44.4,4,5,0.0,11,78.6,0,3,,,,,65.8,56.2,70.7,51.5,,64.3,1,0,12,20.0,112.3,9.1,1,1,0,0,1,0,0.0,78,8.7
