player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Dequan Finn,97804,QB,TOLEDO,1,2.42,2.35,2.8,,13,316,62.5,8,8,4.5,1.88,0,0,0.0,50.0,4,2,20.0,9,69.2,1,0,,,,,64.9,27.7,69.8,27.9,,,0,2,9,50.0,16.7,11.1,1,0,0,0,0,1,11.1,22,2.8,100.0,1,3,11.0,3.65,0,0,0.0,33.3,1,4,0.0,4,30.8,0,1,,,,,63.3,64.8,67.4,64.6,,,0,0,4,25.0,47.9,25.0,1,0,0,2,0,0,0.0,13,4.3
Tommy Ulatowski,163150,QB,KENT STATE,1,2.77,2.3,4.2,6.5,13,201,66.7,9,9,14.1,2.1,0,0,0.0,55.6,5,1,16.7,9,69.2,1,4,,,,,65.6,62.9,70.4,62.6,,,0,0,11,0.0,92.4,0.0,0,0,0,0,0,0,0.0,95,10.6,50.0,2,2,25.5,4.28,0,0,0.0,50.0,1,1,0.0,4,30.8,0,1,,,,,63.8,59.9,68.1,52.4,,64.3,0,0,5,100.0,97.9,25.0,1,1,0,0,1,0,0.0,7,3.5
Rocco Becht,157567,QB,IOWA STATE,1,2.55,2.55,,,13,193,83.3,6,6,7.7,1.82,0,0,0.0,66.7,4,0,20.0,6,46.2,1,1,,,,,64.6,55.0,69.1,54.9,,,0,0,7,,75.7,0.0,0,0,0,0,0,0,0.0,26,4.3,57.1,7,7,7.9,3.17,0,1,14.3,42.9,3,2,25.0,7,53.8,1,0,,,,,64.6,71.1,69.1,70.7,,,0,1,7,0.0,19.0,0.0,0,0,0,0,0,0,0.0,35,5.0
Charlie Brewer,60344,QB,LIBERTY,1,2.53,2.17,6.1,4.8,12,206,83.3,6,6,6.2,1.92,0,0,0.0,50.0,3,1,40.0,6,50.0,2,1,,,,,64.2,60.5,68.6,60.4,,,0,1,6,0.0,20.1,0.0,0,0,0,0,0,0,0.0,23,3.8,100.0,2,3,-0.5,3.78,1,0,0.0,66.7,2,1,0.0,5,41.7,0,2,,,,,63.8,66.5,68.1,57.9,,64.1,0,0,5,100.0,72.9,20.0,1,1,0,0,0,0,0.0,11,3.7
Justin Lynch,144392,QB,N ILLINOIS,1,3.38,3.18,2.7,4.6,12,254,50.0,2,2,13.0,2.1,0,0,0.0,50.0,1,0,0.0,2,16.7,0,1,,,,,61.8,59.1,65.5,59.0,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,17,8.5,42.9,7,7,9.9,3.63,0,0,0.0,28.6,2,4,33.3,10,83.3,1,1,,,,,65.4,66.7,70.1,65.8,,61.6,0,0,10,25.0,39.6,10.0,1,2,0,0,0,0,0.0,11,1.6
John Rhys Plumlee,97602,QB,UCF,1,2.22,1.97,3.0,3.7,11,323,100.0,7,7,0.6,1.61,0,0,0.0,100.0,7,1,0.0,7,63.6,0,4,,,,,64.6,65.7,69.1,65.4,,,0,0,7,0.0,125.9,0.0,0,0,0,0,1,0,0.0,33,4.7,100.0,2,2,13.0,3.28,0,0,0.0,100.0,2,2,0.0,4,36.4,0,2,,,,,63.3,79.6,67.4,74.9,,63.1,0,0,4,50.0,118.8,25.0,1,1,0,0,0,0,0.0,38,19.0
Malik Cunningham,60436,QB,LOUISVILLE,1,3.02,2.18,2.8,4.83,11,210,75.0,4,4,5.3,1.98,0,0,0.0,75.0,3,1,0.0,5,45.5,0,2,,,,,63.8,25.9,68.1,26.1,,,0,1,5,100.0,41.7,20.0,1,0,0,0,0,1,20.0,16,4.0,50.0,2,2,12.0,3.88,0,0,0.0,0.0,0,3,100.0,6,54.5,1,1,,,,,64.2,64.1,68.6,51.4,,67.6,0,0,6,33.3,39.6,16.7,1,3,0,0,0,0,0.0,0,0.0
Evan Simon,129906,QB,RUTGERS,1,3.25,2.69,3.9,7.7,11,278,100.0,3,3,4.0,2.03,0,0,0.0,66.7,2,0,33.3,3,27.3,1,2,,,,,62.7,62.0,66.6,61.9,,,0,0,3,,86.8,0.0,0,0,0,0,0,0,0.0,21,7.0,40.0,5,6,22.4,3.71,0,0,0.0,16.7,1,4,50.0,8,72.7,1,1,,,,,65.1,47.9,69.8,52.8,,56.4,0,0,9,25.0,39.6,12.5,1,1,0,1,0,0,0.0,3,0.5
Nicco Marchiol,157363,QB,W VIRGINIA,1,2.02,2.02,,,10,343,50.0,8,8,8.1,1.78,0,0,0.0,37.5,3,2,25.0,8,80.0,1,2,,,,,64.9,65.9,69.5,65.6,,,0,0,8,0.0,49.5,0.0,0,0,0,0,0,0,0.0,31,3.9,0.0,2,2,25.5,3.0,0,0,0.0,0.0,0,1,,2,20.0,0,0,,,,,61.8,41.0,65.5,41.5,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jack Lausch,162845,QB,NWESTERN,1,3.79,3.1,7.1,6.0,10,256,60.0,5,6,7.6,2.02,0,0,0.0,50.0,3,2,0.0,6,60.0,0,2,,,,,64.2,58.3,68.6,58.1,,,1,0,6,0.0,78.5,0.0,0,0,0,0,0,0,0.0,50,8.3,50.0,2,2,18.0,6.45,0,0,0.0,50.0,1,4,0.0,4,40.0,0,1,,,,,63.3,45.6,67.4,49.5,,57.3,0,1,4,25.0,41.7,25.0,1,1,0,0,0,0,0.0,18,9.0
Eric Najarian,101624,QB,MARYLAND,1,2.53,2.33,3.35,,10,215,60.0,5,5,16.6,2.0,0,0,0.0,60.0,3,1,0.0,5,50.0,0,2,,,,,63.8,50.5,68.1,50.6,,,0,0,5,0.0,82.9,0.0,0,0,0,0,0,0,0.0,37,7.4,0.0,3,3,23.0,3.06,0,0,0.0,0.0,0,3,,5,50.0,0,0,,,,,63.8,43.5,68.1,43.7,,,0,0,5,66.7,39.6,40.0,2,0,0,0,0,0,0.0,0,0.0
Kevin Jennings,158272,QB,SMU,1,2.09,1.84,,4.1,9,287,75.0,8,8,8.4,1.84,0,1,12.5,75.0,6,1,0.0,8,88.9,0,4,,,,,64.9,59.1,69.5,58.9,,,0,0,8,0.0,107.8,0.0,0,0,0,0,0,1,12.5,83,10.4,,0,0,,4.1,0,0,,,0,1,,1,11.1,0,0,,,,,60.3,53.9,63.6,,,57.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Collin Schlee,98025,QB,KENT STATE,1,3.06,2.28,4.2,6.6,8,201,100.0,3,3,-1.7,1.77,0,0,0.0,100.0,3,0,0.0,3,37.5,0,1,,,,,63.3,65.0,67.4,64.8,,,0,0,4,,93.1,0.0,0,0,0,0,0,0,0.0,19,6.3,33.3,3,3,16.0,3.84,0,0,0.0,33.3,1,1,0.0,5,62.5,0,0,,,,,63.8,55.0,68.1,58.3,,57.8,0,0,5,100.0,42.4,20.0,1,1,0,0,0,0,0.0,1,0.3
Tyler Van Dyke,122225,QB,MIAMI FL,1,2.08,2.37,,,8,220,80.0,5,5,10.2,1.96,0,1,20.0,60.0,3,1,25.0,5,62.5,1,3,,,,,63.8,51.8,68.1,51.8,,,0,1,5,0.0,64.6,0.0,0,0,0,0,0,1,20.0,74,14.8,100.0,1,2,4.0,3.4,0,0,0.0,0.0,0,2,100.0,2,25.0,1,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Chase Wolf,51692,QB,WISCONSIN,1,3.54,3.42,,4.3,7,349,50.0,2,2,11.0,2.3,0,0,0.0,50.0,1,0,0.0,2,28.6,0,0,,,,,62.7,54.8,66.6,54.8,,,0,0,3,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,25.0,4,4,28.8,4.04,0,0,0.0,25.0,1,0,0.0,5,71.4,0,1,,,,,64.2,46.9,68.6,50.0,,57.0,0,0,6,,43.8,0.0,0,1,0,0,0,0,0.0,16,4.0
Spencer Petras,82136,QB,IOWA,1,3.09,3.17,2.6,,7,192,50.0,2,2,3.5,2.05,0,0,0.0,50.0,1,1,0.0,2,28.6,0,1,,,,,61.8,54.4,65.5,54.5,,,0,0,2,0.0,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5,0.0,3,4,12.3,3.5,0,0,0.0,0.0,0,3,,5,71.4,0,0,,,,,12.1,25.8,68.1,26.1,,,0,0,5,33.3,39.6,20.0,1,0,0,1,0,1,20.0,0,0.0
Chancellor Edwards,167000,QB,ARKAPB,1,2.43,2.5,2.0,,7,112,100.0,3,3,-3.3,1.6,0,0,0.0,100.0,3,2,0.0,4,57.1,0,1,,,,,63.3,61.6,67.4,61.4,,,0,0,4,50.0,84.7,25.0,1,0,0,0,0,0,0.0,13,4.3,33.3,3,3,10.0,3.53,0,0,0.0,33.3,1,2,0.0,3,42.9,0,1,,,,,63.3,60.2,67.4,60.0,,,0,0,4,0.0,66.0,0.0,0,0,0,0,0,0,0.0,26,8.7
Chandler Morris,122938,QB,TCU,1,2.99,2.72,,4.6,7,305,100.0,4,4,2.8,1.78,0,0,0.0,100.0,4,0,0.0,4,57.1,0,1,,,,,63.3,75.8,67.4,75.4,,,0,0,4,,127.1,0.0,0,0,0,0,1,0,0.0,20,5.0,50.0,2,2,18.0,4.6,0,0,0.0,50.0,1,0,0.0,3,42.9,0,1,,,,,62.7,59.3,66.6,65.4,,57.0,0,0,3,,72.9,0.0,0,1,0,0,0,0,0.0,14,7.0
Bert Emanuel Jr.,158581,QB,C MICHIGAN,1,4.5,3.55,4.98,,6,134,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,23.5,4.5,0,0,0.0,0.0,0,5,,6,100.0,0,0,,,,,64.6,30.6,69.6,31.0,,57.3,0,0,7,80.0,39.6,66.7,4,0,0,0,0,0,0.0,0,0.0
Zeon Chriss-Gremillion,156733,QB,LA LAFAYET,1,2.27,2.27,,,6,207,100.0,3,3,3.3,1.97,0,0,0.0,100.0,3,1,0.0,3,50.0,0,2,,,,,62.7,63.5,66.6,63.3,,,0,0,3,0.0,118.1,0.0,0,0,0,0,0,0,0.0,37,12.3,100.0,2,3,7.5,2.57,0,0,0.0,66.7,2,1,0.0,3,50.0,0,2,,,,,62.7,80.8,66.6,80.2,,,0,0,3,0.0,149.3,0.0,0,0,0,1,1,0,0.0,47,15.7
Bryson Barnes,131845,QB,UTAH,1,2.54,2.54,,,5,328,50.0,2,2,11.0,2.2,0,0,0.0,50.0,1,0,0.0,2,40.0,0,1,,,,,61.8,36.0,65.5,36.6,,,0,1,2,,87.5,0.0,0,0,0,0,1,1,50.0,21,10.5,100.0,3,3,2.7,2.77,0,0,0.0,100.0,3,2,0.0,3,60.0,0,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,100.0,0.0,0,0,0,0,0,0,0.0,24,8.0
Haaziq Daniels,125263,QB,AIR FORCE,1,4.64,4.35,4.35,5.8,5,101,100.0,1,1,12.0,2.4,0,0,0.0,100.0,1,1,0.0,1,20.0,0,0,,,,,60.3,77.1,63.6,76.4,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,,0,1,,5.2,0,0,0.0,0.0,0,4,,4,80.0,0,0,,,,,63.3,47.5,67.4,52.6,,57.3,0,0,4,50.0,39.6,50.0,2,1,0,1,0,0,0.0,0,0.0
Jacurri Brown,156344,QB,MIAMI FL,1,1.93,1.97,1.8,,4,220,100.0,2,2,-1.0,1.73,0,0,0.0,100.0,2,2,0.0,3,75.0,0,0,,,,,62.7,60.3,66.6,60.2,,,0,0,3,50.0,79.2,33.3,1,0,0,0,0,0,0.0,4,2.0,0.0,1,1,13.0,2.5,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,,60.3,34.6,63.6,35.6,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Doug Brumfield,128348,QB,UNLV,1,3.45,2.25,5.7,3.6,4,325,0.0,1,1,5.0,2.0,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,,60.3,56.0,63.6,56.8,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,9.0,3.93,0,0,0.0,0.0,0,2,,3,75.0,0,0,,,,,62.7,46.4,66.6,51.7,,57.0,0,0,3,50.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Camden Orth,108965,QB,BOWL GREEN,1,2.73,2.13,,4.5,4,122,50.0,2,2,6.0,1.85,0,0,0.0,50.0,1,1,0.0,2,50.0,0,0,,,,,62.7,56.9,66.6,56.9,,,0,0,3,0.0,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,100.0,1,1,3.0,3.6,0,0,0.0,100.0,1,2,0.0,2,50.0,0,2,,,,,61.8,72.0,65.5,60.6,,64.3,0,0,2,0.0,95.8,0.0,0,1,0,0,0,0,0.0,7,7.0
Jemel Jones,102863,QB,ARMY,1,2.5,2.5,,,2,114,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,19.0,2.5,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,61.8,40.4,65.5,40.9,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carson Beck,124010,QB,GEORGIA,1,2.35,2.35,,,2,173,100.0,1,1,-1.0,1.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,0.0,1,1,21.0,3.5,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,58.4,63.6,58.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tory Horton,128232,WR,COLO STATE,1,4.9,3.3,6.5,,2,144,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,4.9,0,0,0.0,100.0,1,1,0.0,2,100.0,0,1,,,,,61.8,57.4,65.3,57.9,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,16,16.0
Dexter Williams II,129457,QB,INDIANA,1,4.6,3.8,5.4,,2,190,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,4.6,0,0,0.0,100.0,1,0,0.0,2,100.0,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,,87.5,50.0,1,0,0,0,0,0,0.0,5,5.0
Bryce Carpenter,82101,QB,COAST CAR,1,2.0,0.7,3.3,,2,141,100.0,1,1,-5.0,0.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-6,-6.0,,0,0,,3.3,0,0,,,0,1,,1,50.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Tyhier Tyler,82083,QB,ARMY,1,2.45,2.45,,,2,114,100.0,1,1,10.0,2.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,48.1,63.6,48.5,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0,100.0,1,1,27.0,2.5,0,1,100.0,100.0,1,1,0.0,1,50.0,0,1,,,,,60.3,88.9,63.6,87.7,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,44,44.0
Eddie Lee Marburger,145511,QB,UTSA,1,1.8,1.8,,,2,331,0.0,2,2,0.5,1.8,0,0,0.0,0.0,0,0,,2,100.0,0,0,,,,,61.8,46.0,65.5,46.4,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Bryce Archie,156667,QB,COAST CAR,1,2.6,2.6,,,2,141,0.0,1,1,7.0,1.7,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,45.5,63.6,46.1,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,35.0,3.5,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,,60.3,51.0,63.6,51.3,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jacob Conover,70963,QB,BYU,1,3.0,3.0,,,1,128,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Ryan Jankowski,145600,QB,AKRON,1,5.3,,5.3,,1,102,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.3,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,58.5,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Garrett Dzuro,64526,QB,UMASS,1,1.4,1.4,,,1,216,0.0,1,1,-2.0,1.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,56.9,63.6,57.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Nick Haberer,146532,P,WASH STATE,1,1.8,1.8,,,1,341,100.0,1,1,13.0,1.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,70.7,70.3,75.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,36,36.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
AJ Mayer,63860,QB,ARK STATE,1,1.8,1.8,,,1,113,100.0,1,1,7.0,1.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,72.4,63.6,71.9,,,0,0,1,0.0,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Garrett Nussmeier,146757,QB,LSU,1,1.1,1.1,,,1,211,100.0,1,1,-4.0,1.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Mitch Roberts,63729,WR,MONTANA,1,3.3,3.3,,,1,232,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,56.5,64.1,60.0,,,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyrin Smith,145487,WR,UTEP,1,4.9,4.9,,,1,330,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,31.0,4.9,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,79.1,64.1,75.7,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,56,56.0
Kyle Wickersham,148418,QB,RICHMOND,1,3.0,3.0,,,1,276,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,2.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Aaron Maione,149470,TE,DAVIDSON,1,5.1,,,5.1,1,149,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.1,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,51.9,63.5,,,57.8,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Ryan O'Connor,155510,QB,DELAWARE,1,2.4,2.4,,,1,151,100.0,1,1,35.0,2.4,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,89.9,63.6,88.6,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,37,37.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Zach Gwynn,77654,QB,DELAWARE,1,2.0,2.0,,,1,151,0.0,1,1,21.0,2.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,60.0,63.6,59.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Austin McCready,145261,P,LA TECH,1,3.5,3.5,,,1,208,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,10.0,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,53.0,70.3,49.6,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dontae Smith,77717,HB,GA TECH,1,3.1,3.1,,,1,176,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,23.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,73.9,63.8,78.3,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,24,24.0
Drake Stoops,78087,WR,OKLAHOMA,1,3.9,3.9,,,1,261,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,11.0,3.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.3,63.4,72.6,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Michael Turk,82012,P,OKLAHOMA,1,1.7,1.7,,,1,261,100.0,1,1,0.0,1.7,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,61.1,60.0,60.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jaxon Dailey,156650,QB,ARK STATE,1,2.5,2.5,,,1,113,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,16.0,2.5,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,23.1,63.6,23.7,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Cade Ballard,102861,QB,ARMY,1,1.8,1.8,,,1,114,,0,1,,1.8,1,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kisean Johnson,141735,WR,ALABAMA ST,1,0.0,,,,1,105,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Quincy Vaughn,138259,QB,N DAKOTA,1,2.2,2.2,,,1,249,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,48.1,63.6,48.5,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jalen McMillan,131905,WR,WASHINGTON,1,0.0,,,,1,340,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Quinshon Judkins,157128,HB,OLE MISS,1,0.7,0.7,,,1,226,100.0,1,1,-5.0,0.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jason Bean,83529,QB,KANSAS,1,3.5,3.5,,,1,198,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,75.2,63.6,74.6,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,100.0,1,1,13.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.3,63.4,72.6,,,0,0,1,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Jackson Stratton,157206,QB,COLO STATE,1,2.0,2.0,,,1,144,100.0,1,1,7.0,2.0,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,72.4,63.6,71.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
