player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Nick Minicucci,173617,QB,DELAWARE,1,2.91,2.65,2.7,6.5,29,151,87.5,8,8,2.9,1.45,0,0,0.0,75.0,6,0,14.3,8,27.6,1,3,,,,,65.1,58.1,69.8,,57.9,,,,,0,0,9,,88.5,0.0,0,0,0,0,0,0,0.0,46,5.8,62.5,16,18,19.3,3.47,2,0,0.0,55.6,10,5,0.0,21,72.4,0,8,,,,,24.8,67.1,72.7,,65.7,,62.8,,,0,1,22,20.0,107.4,4.8,1,2,0,0,4,2,9.1,184,10.2
Ayden Pereira,159129,QB,MERRIMACK,1,3.82,3.34,2.3,5.73,28,385,80.0,5,5,3.0,2.23,0,0,0.0,80.0,4,1,0.0,6,21.4,0,3,,,,,64.6,59.5,69.1,,59.3,,,,,0,0,7,100.0,106.7,16.7,1,0,0,0,0,0,0.0,48,9.6,40.0,15,16,13.4,4.25,0,0,0.0,37.5,6,7,0.0,22,78.6,0,4,,,,,25.2,27.4,72.8,,26.1,,57.4,,,0,2,23,0.0,11.5,0.0,0,6,0,1,0,1,4.3,68,4.3
Daniel Richardson,97103,QB,FL A&M,1,2.48,2.38,2.6,4.7,28,164,92.9,14,14,3.6,1.86,0,1,6.3,85.7,12,2,7.7,14,50.0,1,5,,,,,66.5,83.9,71.6,,83.2,,,,,0,0,16,0.0,138.1,0.0,0,0,0,0,1,0,0.0,160,11.4,63.6,11,11,17.5,3.09,0,1,9.1,63.6,7,7,0.0,14,50.0,0,2,,,,,66.2,69.4,71.2,,71.5,,57.8,,,0,0,14,28.6,93.4,14.3,2,1,0,0,0,0,0.0,101,9.2
Caleb Sanchez,191601,QB,COLUMBIA,1,2.44,2.39,,3.8,28,145,41.2,17,18,10.7,2.02,1,1,5.6,33.3,6,2,14.3,18,64.3,1,4,,,,,66.8,59.8,72.0,,59.5,,,,,0,0,18,0.0,60.9,0.0,0,0,0,0,1,0,0.0,52,2.9,66.7,9,9,23.9,3.2,0,0,0.0,66.7,6,3,0.0,10,35.7,0,7,,,,,65.4,80.7,70.1,,84.7,,56.7,,,0,0,10,0.0,149.3,0.0,0,1,0,0,2,0,0.0,189,21.0
Drew Eason,196476,QB,STHLSK,1,3.29,2.94,3.1,5.3,28,1470,55.6,9,9,5.1,1.9,0,0,0.0,55.6,5,3,0.0,10,35.7,0,2,,,,,65.6,30.9,70.4,,31.3,,,,,0,2,11,33.3,21.3,10.0,1,0,0,0,0,2,18.2,27,3.0,63.6,11,12,14.3,4.07,0,0,0.0,41.7,5,12,28.6,18,64.3,2,5,,,,,22.9,33.6,72.0,,29.2,,63.1,,,0,1,18,16.7,43.1,11.1,2,4,0,1,0,2,11.1,118,9.8
Hunter Helms,122149,QB,RHODE ISLD,1,2.43,2.36,,3.25,28,274,64.7,17,18,14.1,2.06,1,0,0.0,55.6,10,1,9.1,18,64.3,1,8,,,,,67.0,76.9,72.2,,76.2,,,,,0,0,19,0.0,90.7,0.0,0,0,0,0,0,0,0.0,183,10.2,42.9,7,8,17.7,3.08,0,0,0.0,37.5,3,5,0.0,10,35.7,0,3,,,,,65.6,35.4,0.0,,35.8,,62.0,,,0,2,11,0.0,27.6,0.0,0,2,0,1,0,2,18.2,65,8.1
AJ Hairston,184157,QB,UMASS,1,2.81,2.56,,4.87,28,216,56.3,16,16,11.0,2.04,0,1,5.6,50.0,8,1,11.1,16,57.1,1,4,,,,,66.8,73.1,72.0,,72.5,,,,,0,0,18,0.0,72.9,0.0,0,0,0,0,0,0,0.0,112,7.0,62.5,8,9,15.4,3.83,0,0,0.0,55.6,5,3,0.0,12,42.9,0,3,,,,,66.2,57.6,71.2,,64.7,,50.3,,,1,0,14,0.0,72.0,0.0,0,3,0,0,0,0,0.0,51,5.7
Anthony Chiccitt,141376,QB,ROB MORRIS,1,3.14,2.78,3.07,5.13,28,277,66.7,9,11,6.4,2.11,2,0,0.0,54.5,6,1,0.0,12,42.9,0,3,,,,,65.6,69.0,70.7,,68.6,,,,,0,0,12,100.0,60.4,8.3,1,0,0,0,0,0,0.0,34,3.1,70.0,10,10,10.0,3.92,0,1,10.0,70.0,7,9,0.0,16,57.1,0,6,,,,,22.2,67.5,71.6,,67.0,,61.8,,,0,0,16,22.2,129.6,12.5,2,4,0,0,1,1,6.3,86,8.6
Myles Crawley,141731,QB,GRAMBLING,1,2.87,2.89,5.1,,28,177,81.8,11,11,2.7,1.78,0,0,0.0,72.7,8,0,11.1,11,39.3,1,4,,,,,65.8,58.5,70.7,,58.3,,,,,0,0,12,,136.9,0.0,0,0,0,0,1,0,0.0,116,10.5,45.5,11,15,19.3,3.79,0,0,0.0,20.0,3,10,40.0,16,57.1,2,2,,,,,66.7,47.3,71.8,,47.3,,,,,0,2,17,10.0,1.1,6.3,1,0,0,4,0,1,5.9,49,3.3
Charles DePrima,148879,QB,HARVARD,1,3.32,2.39,4.6,5.09,28,179,90.0,10,10,7.3,1.87,0,0,0.0,90.0,9,1,0.0,10,35.7,0,7,,,,,65.4,92.0,70.1,,91.7,,,,,0,0,10,0.0,152.1,0.0,0,0,0,0,1,0,0.0,139,13.9,66.7,6,8,9.0,4.12,0,0,0.0,50.0,4,9,0.0,18,64.3,0,5,,,,,67.0,73.8,72.2,,62.6,,72.1,,,0,0,19,22.2,59.4,11.1,2,8,0,2,0,0,0.0,30,3.8
Caden Veltkamp,156642,QB,W KENTUCKY,1,2.49,2.45,2.95,,28,346,83.3,12,14,6.2,1.84,2,0,0.0,64.3,9,2,10.0,15,53.6,1,4,,,,,66.4,79.0,71.4,,78.4,,,,,0,0,15,50.0,77.4,6.7,1,0,0,0,0,0,0.0,73,5.2,81.8,11,12,6.3,3.24,0,0,0.0,75.0,9,6,0.0,13,46.4,0,4,,,,,66.5,62.5,71.6,,58.6,,64.3,,,0,0,16,16.7,92.0,7.7,1,0,0,1,0,0,0.0,79,6.6
Davin Wydner,163672,QB,W GEORGIA,1,3.23,2.65,3.93,5.58,27,1177,83.3,12,12,5.4,1.88,0,0,0.0,83.3,10,0,0.0,12,44.4,0,5,,,,,65.8,68.6,70.7,,68.2,,,,,0,0,12,,94.8,0.0,0,0,0,0,0,0,0.0,81,6.8,71.4,7,8,19.7,4.3,0,2,25.0,62.5,5,9,0.0,15,55.6,0,5,,,,,21.8,73.8,71.6,,72.5,,64.4,,,1,0,16,33.3,145.8,20.0,3,4,0,0,2,1,6.3,116,14.5
Aidan Dunne,148181,QB,N IOWA,1,2.94,2.94,,,27,255,90.9,11,11,4.5,2.01,0,0,0.0,90.9,10,2,0.0,11,40.7,0,6,,,,,65.6,80.1,70.4,,79.4,,,,,0,0,11,0.0,153.2,0.0,0,0,0,0,2,0,0.0,124,11.3,57.1,14,16,13.4,3.58,1,1,6.3,37.5,6,8,25.0,16,59.3,2,3,,,,,66.5,67.5,71.6,,67.1,,,,,0,0,16,0.0,73.2,0.0,0,0,0,1,1,0,0.0,73,4.6
Jack Capaldi,163883,QB,FORDHAM,1,2.83,2.74,3.1,4.7,27,168,55.6,9,9,11.0,2.21,0,0,0.0,55.6,5,2,0.0,9,33.3,0,3,,,,,65.1,59.8,69.8,,59.6,,,,,0,0,9,0.0,105.3,0.0,0,0,0,0,1,0,0.0,43,4.8,56.3,16,16,21.4,3.14,0,3,17.6,43.8,7,4,22.2,18,66.7,2,8,,,,,23.4,90.2,72.2,,87.7,,64.9,,,0,1,19,25.0,79.9,5.6,1,1,0,0,1,1,5.3,179,11.2
Malcolm Mays,165409,QB,HAMPTON,1,3.21,2.96,3.7,3.88,27,178,88.9,9,9,7.9,1.83,0,0,0.0,55.6,5,0,37.5,9,33.3,3,4,,,,,65.1,79.5,69.8,,78.9,,,,,0,0,9,,65.0,0.0,0,0,0,0,0,0,0.0,36,4.0,71.4,7,10,23.4,3.91,0,2,20.0,40.0,4,15,20.0,18,66.7,1,7,,,,,66.8,91.2,72.0,,83.7,,78.6,,,0,0,18,20.0,98.3,16.7,3,5,0,3,1,0,0.0,71,7.1
Gabarri Johnson,175905,QB,OREGON ST,1,3.06,2.49,3.68,5.18,27,265,54.5,11,11,10.4,2.12,0,0,0.0,45.5,5,1,16.7,11,40.7,1,2,,,,,65.6,42.4,70.4,,42.6,,,,,0,1,11,0.0,22.5,0.0,0,0,0,0,0,1,9.1,54,4.9,66.7,6,8,6.5,3.71,2,0,0.0,50.0,4,8,0.0,16,59.3,0,3,,,,,66.5,51.7,71.6,,51.4,,58.0,,,0,0,16,50.0,70.8,25.0,4,4,0,0,0,0,0.0,52,6.5
Tommy Mellott,147646,QB,MONTANA ST,1,2.47,2.33,,4.2,27,233,87.5,16,17,4.0,1.8,0,0,0.0,76.5,13,1,7.1,17,63.0,1,6,,,,,66.7,77.5,71.8,,76.8,,,,,1,0,17,0.0,85.7,0.0,0,0,0,0,0,0,0.0,81,4.8,83.3,6,8,18.7,3.61,0,3,37.5,62.5,5,3,0.0,10,37.0,0,3,,,,,65.4,91.9,70.1,,94.6,,51.4,,,0,0,10,0.0,142.2,0.0,0,2,0,2,2,0,0.0,93,11.6
Colton Joseph,172283,QB,DOMINION,1,3.33,2.97,4.32,5.9,27,263,50.0,6,6,15.3,2.27,0,0,0.0,33.3,2,2,33.3,6,22.2,1,2,,,,,64.2,60.9,68.6,,60.8,,,,,0,0,6,0.0,72.9,0.0,0,0,0,0,0,1,16.7,62,10.3,53.3,15,15,20.9,3.63,0,1,6.3,46.7,7,9,12.5,21,77.8,1,6,,,,,67.4,59.2,72.7,,56.1,,64.3,,,0,1,22,55.6,48.5,23.8,5,1,0,0,0,2,9.1,127,8.5
Tucker Gleason,122475,QB,TOLEDO,1,2.82,2.58,3.4,5.25,26,316,63.6,11,11,6.8,1.94,0,1,8.3,63.6,7,3,0.0,11,42.3,0,3,,,,,65.8,65.7,70.7,,65.4,,,,,0,0,12,0.0,119.9,0.0,0,0,0,0,1,0,0.0,91,8.3,72.7,11,12,13.8,3.46,0,1,8.3,50.0,6,5,25.0,15,57.7,2,5,,,,,66.4,79.2,71.4,,79.3,,61.8,,,1,0,15,20.0,59.4,6.7,1,2,0,0,0,0,0.0,45,3.8
Jaden Johnson,98682,QB,PRVIEW A&M,1,2.9,2.69,3.12,4.35,26,270,80.0,10,10,3.3,1.9,0,0,0.0,80.0,8,1,0.0,10,38.5,0,3,,,,,65.4,54.1,70.1,,54.0,,,,,0,0,10,0.0,92.9,0.0,0,0,0,0,0,0,0.0,63,6.3,12.5,8,9,18.4,3.53,0,1,11.1,0.0,0,8,100.0,16,61.5,1,1,,,,,66.7,60.2,71.8,,48.7,,75.1,,,0,1,17,62.5,0.0,31.3,5,2,0,1,0,1,5.9,0,0.0
DJ Lagway,184426,QB,FLORIDA,1,2.44,2.44,,,26,163,69.2,13,13,10.5,2.0,0,2,15.4,69.2,9,4,0.0,13,50.0,0,5,,,,,66.0,69.6,71.0,,69.2,,,,,0,0,13,0.0,103.7,0.0,0,0,0,0,0,1,7.7,137,10.5,38.5,13,13,16.6,2.88,0,1,7.1,30.8,4,7,20.0,13,50.0,1,3,,,,,66.2,47.2,71.2,,47.3,,,,,0,0,14,0.0,81.9,0.0,0,0,0,0,1,2,14.3,89,6.8
Cam Miller,125299,QB,N DAK ST,1,2.65,2.52,,4.2,26,250,92.9,14,14,4.6,1.76,0,0,0.0,85.7,12,3,7.7,14,53.8,1,7,,,,,66.4,76.8,71.4,,76.2,,,,,0,0,15,0.0,131.3,0.0,0,0,0,0,3,0,0.0,84,6.0,60.0,10,10,18.7,3.68,0,2,18.2,50.0,5,3,16.7,12,46.2,1,4,,,,,66.0,71.3,71.0,,64.9,,70.0,,,0,1,13,0.0,67.1,0.0,0,2,0,0,1,1,7.7,71,7.1
Kaidon Salter,132046,QB,LIBERTY,1,3.23,2.29,3.5,5.53,26,206,77.8,9,10,10.1,1.84,1,2,18.2,50.0,5,2,28.6,10,38.5,2,3,,,,,65.6,90.8,70.4,,90.5,,,,,0,0,11,0.0,63.3,0.0,0,0,0,0,0,0,0.0,47,4.7,100.0,6,6,14.3,4.09,0,1,12.5,66.7,4,11,33.3,16,61.5,2,6,,,,,23.3,92.0,72.0,,87.0,,79.5,,,0,1,18,36.4,64.6,25.0,4,6,0,0,0,1,5.6,67,11.2
Carter Cravens,150714,QB,MOREHEAD,1,2.59,2.36,2.83,6.6,25,234,71.4,14,15,9.9,1.87,1,1,6.7,60.0,9,4,10.0,16,64.0,1,6,,,,,66.5,79.8,71.6,,79.1,,,,,0,0,16,25.0,99.6,6.3,1,0,0,0,1,0,0.0,91,6.1,60.0,5,6,16.8,3.87,0,0,0.0,33.3,2,6,33.3,9,36.0,1,3,,,,,65.4,64.7,70.1,,54.5,,69.4,,,0,1,10,33.3,7.6,22.2,2,1,0,1,0,1,10.0,25,4.2
Jaylen Raynor,172203,QB,ARK STATE,1,2.78,2.11,3.0,5.45,25,113,63.6,11,12,6.1,1.87,1,0,0.0,50.0,6,2,14.3,12,48.0,1,1,,,,,65.8,51.1,70.7,,51.1,,,,,0,0,12,0.0,58.0,0.0,0,0,0,0,0,0,0.0,41,3.4,80.0,5,5,9.8,3.63,0,1,12.5,80.0,4,7,0.0,13,52.0,0,5,,,,,66.5,86.3,71.6,,70.8,,81.9,,,0,0,16,57.1,113.3,30.8,4,4,0,0,0,1,6.3,56,11.2
Dean DeNobile,159740,QB,LAFAYETTE,1,2.91,2.91,,,25,203,100.0,12,13,4.0,1.89,0,0,0.0,76.9,10,2,16.7,13,52.0,2,5,,,,,66.0,61.5,71.0,,61.2,,,,,0,0,13,0.0,116.5,0.0,0,0,0,1,1,0,0.0,77,5.9,81.8,11,12,14.0,4.02,0,0,0.0,75.0,9,3,0.0,12,48.0,0,8,,,,,66.0,86.5,71.0,,85.6,,,,,1,1,13,0.0,81.9,0.0,0,0,0,0,0,1,7.7,198,16.5
Jim Ogle,192530,QB,MURRAY ST,1,2.46,2.29,,6.5,25,236,43.8,16,17,11.7,1.85,0,1,5.6,35.3,6,4,14.3,17,68.0,1,5,,,,,66.8,56.6,72.0,,56.4,,,,,0,2,18,0.0,15.4,0.0,0,0,0,1,0,1,5.6,96,5.6,66.7,6,7,12.7,3.76,0,0,0.0,57.1,4,5,0.0,8,32.0,0,2,,,,,65.4,70.4,70.1,,73.6,,57.3,,,0,0,10,0.0,85.4,0.0,0,1,0,1,0,0,0.0,60,8.6
Jalen Daniels,191790,QB,NORFOLK,1,2.83,2.56,3.3,5.35,24,244,75.0,8,8,1.9,1.83,0,0,0.0,75.0,6,1,0.0,8,33.3,0,1,,,,,64.9,57.7,69.5,,57.5,,,,,0,0,8,0.0,82.8,0.0,0,0,0,0,0,0,0.0,35,4.4,46.2,13,13,21.8,3.33,0,1,6.7,46.2,6,2,0.0,16,66.7,0,5,,,,,66.8,59.0,72.0,,62.9,,52.6,,,0,0,18,50.0,113.8,6.3,1,2,0,0,2,1,5.6,105,8.1
Robert Coleman,76149,QB,LAMAR,1,2.89,2.98,3.4,,24,204,66.7,6,7,14.0,2.27,1,1,14.3,42.9,3,0,25.0,7,29.2,1,1,,,,,64.6,64.4,69.1,,64.1,,,,,0,0,7,,61.6,0.0,0,0,0,0,0,0,0.0,40,5.7,64.3,14,14,16.1,3.34,0,2,14.3,64.3,9,3,0.0,16,66.7,0,7,,,,,66.5,70.5,71.6,,70.0,,,,,0,2,16,66.7,88.7,12.5,2,0,0,0,2,2,12.5,111,7.9
Michael Kern,97799,QB,WAKE,1,2.84,2.78,4.3,,24,339,88.9,9,10,4.6,2.14,1,0,0.0,80.0,8,2,0.0,10,41.7,0,4,,,,,65.6,64.0,70.4,,63.7,,,,,0,0,11,0.0,98.8,0.0,0,0,0,0,0,1,9.1,77,7.7,58.3,12,13,15.5,3.34,0,3,21.4,46.2,6,7,14.3,14,58.3,1,4,,,,,21.3,56.5,71.4,,56.4,,,,,0,2,15,14.3,57.1,7.1,1,0,0,1,1,3,20.0,95,7.3
Brayden Schager,146078,QB,HAWAII,1,3.02,2.73,3.2,5.5,24,180,87.5,8,8,6.8,1.81,0,0,0.0,87.5,7,2,0.0,9,37.5,0,4,,,,,65.1,69.3,69.8,,68.9,,,,,0,1,9,50.0,75.5,11.1,1,0,0,0,0,0,0.0,93,11.6,44.4,9,11,16.2,3.74,0,0,0.0,36.4,4,8,0.0,15,62.5,0,1,,,,,66.4,50.1,71.4,,54.4,,52.6,,,1,2,15,25.0,5.3,13.3,2,2,0,1,0,1,6.7,31,2.8
Kasen Weisman,171910,QB,FAU,1,3.26,3.26,,3.4,24,165,77.8,9,9,6.2,2.08,0,0,0.0,66.7,6,2,14.3,9,37.5,1,4,,,,,65.1,78.3,69.8,,77.7,,,,,0,0,9,0.0,77.5,0.0,0,0,0,0,0,0,0.0,43,4.8,50.0,10,14,16.1,3.97,0,2,13.3,35.7,5,7,0.0,15,62.5,0,4,,,,,66.5,69.4,71.6,,65.8,,64.1,,,0,0,16,0.0,55.7,0.0,0,1,0,4,0,0,0.0,80,5.7
Amari Odom,178686,QB,WOFFORD,1,3.32,3.04,6.0,3.8,24,350,66.7,6,6,5.8,1.92,0,0,0.0,66.7,4,2,0.0,6,25.0,0,2,,,,,64.6,50.8,69.1,,50.8,,,,,0,0,7,0.0,81.3,0.0,0,0,0,0,0,0,0.0,34,5.7,80.0,15,15,11.3,3.78,0,1,6.7,66.7,10,8,16.7,18,75.0,2,5,,,,,66.8,75.6,72.0,,77.9,,57.0,,,0,1,18,25.0,86.8,11.1,2,1,0,0,1,1,5.6,125,8.3
Brock Vandagriff,146713,QB,KENTUCKY,1,3.34,3.05,3.73,5.5,24,202,87.5,8,8,8.0,1.96,0,1,12.5,87.5,7,0,0.0,8,33.3,0,5,,,,,64.9,91.2,69.5,,91.0,,,,,0,0,8,,141.7,0.0,0,0,0,0,1,0,0.0,68,8.5,55.6,9,11,18.9,4.03,0,1,8.3,45.5,5,9,0.0,16,66.7,0,7,,,,,66.7,59.5,71.8,,47.3,,78.3,,,0,1,17,33.3,75.9,18.8,3,2,0,2,1,2,11.8,115,10.5
Will Howard,122599,QB,OHIO STATE,1,2.78,2.78,,,24,260,70.0,10,10,12.4,2.14,0,2,20.0,70.0,7,3,0.0,10,41.7,0,4,,,,,65.4,87.5,70.1,,86.6,,,,,0,0,10,0.0,132.5,0.0,0,0,0,0,2,0,0.0,78,7.8,66.7,12,14,13.2,3.23,0,1,6.7,57.1,8,4,0.0,14,58.3,0,5,,,,,66.4,75.6,71.4,,75.0,,,,,0,0,15,0.0,100.0,0.0,0,0,0,2,0,0,0.0,169,12.1
Santino Marucci,144197,QB,NEW MEX ST,1,2.6,2.26,2.85,5.55,23,242,55.6,9,14,9.8,2.01,4,0,0.0,28.6,4,4,20.0,14,60.9,1,2,,,,,66.4,46.4,71.4,,46.4,,,,,1,0,15,0.0,39.6,0.0,0,0,0,0,0,1,6.7,40,2.9,66.7,3,5,22.3,3.51,1,0,0.0,40.0,2,6,0.0,9,39.1,0,2,,,,,65.1,63.3,69.8,,71.6,,52.9,,,0,0,9,33.3,68.8,22.2,2,2,0,1,0,0,0.0,40,8.0
Reagan Andrew,161309,QB,BUTLER,1,2.27,2.13,2.77,3.4,23,127,83.3,12,12,2.8,1.59,0,0,0.0,83.3,10,1,0.0,13,56.5,0,5,,,,,66.2,67.2,71.2,,66.9,,,,,0,0,14,100.0,100.0,7.7,1,0,0,0,0,0,0.0,96,8.0,66.7,6,7,18.5,3.14,1,1,14.3,57.1,4,3,0.0,10,43.5,0,4,,,,,65.4,82.8,70.1,,79.0,,64.0,,,0,0,10,66.7,141.4,20.0,2,1,0,0,1,0,0.0,88,12.6
Derek Robertson,142298,QB,MONMOUTH,1,2.24,2.24,,,23,231,100.0,14,15,4.9,1.73,1,2,13.3,93.3,14,1,0.0,15,65.2,0,7,,,,,66.4,92.6,71.4,,92.3,,,,,0,0,15,0.0,135.0,0.0,0,0,0,0,1,0,0.0,166,11.1,100.0,8,8,14.0,3.21,0,2,22.2,100.0,8,1,0.0,8,34.8,0,6,,,,,65.1,94.6,69.8,,94.2,,,,,0,0,9,0.0,158.3,0.0,0,0,0,0,2,0,0.0,188,23.5
Jalen Woods,178085,QB,SOUTHERN U,1,2.41,2.35,3.8,,23,297,78.6,14,14,11.1,1.96,0,1,7.1,64.3,9,2,18.2,14,60.9,2,5,,,,,66.2,89.7,71.2,,88.8,,,,,0,0,14,0.0,123.5,0.0,0,0,0,0,1,0,0.0,148,10.6,85.7,7,8,8.9,3.11,0,0,0.0,62.5,5,3,16.7,9,39.1,1,4,,,,,65.4,63.9,70.1,,63.6,,,,,0,1,10,33.3,42.2,11.1,1,0,0,1,0,1,10.0,53,6.6
Hudson Card,123109,QB,PURDUE,1,3.34,3.26,3.1,4.25,23,273,83.3,6,7,2.5,1.93,0,0,0.0,71.4,5,1,0.0,7,30.4,0,2,,,,,64.6,60.3,69.1,,60.1,,,,,0,0,7,0.0,84.2,0.0,0,0,0,1,0,0,0.0,38,5.4,66.7,9,13,14.1,3.96,0,0,0.0,46.2,6,11,0.0,16,69.6,0,6,,,,,66.5,71.1,71.6,,72.0,,59.5,,,0,0,16,9.1,76.8,6.3,1,2,0,4,0,0,0.0,113,8.7
Ethan Greenwood,161869,QB,LIUSHAR,1,3.73,2.99,3.88,6.35,23,1298,60.0,5,5,10.2,2.1,0,1,16.7,40.0,2,1,33.3,5,21.7,1,2,,,,,64.2,74.1,68.6,,73.7,,,,,0,0,6,0.0,79.6,0.0,0,0,0,0,0,0,0.0,53,10.6,40.0,10,10,14.3,4.18,0,2,18.2,40.0,4,12,0.0,18,78.3,0,4,,,,,67.0,69.8,72.7,,70.7,,60.9,,,0,0,20,33.3,72.1,22.2,4,4,0,0,0,0,0.0,88,8.8
Ty Pennington,185022,QB,N ARIZONA,1,2.65,2.55,3.7,,23,252,93.3,15,15,4.7,1.81,0,0,0.0,93.3,14,0,0.0,15,65.2,0,8,,,,,66.4,72.9,71.4,,72.4,,,,,0,1,15,,101.1,0.0,0,0,0,0,1,0,0.0,144,9.6,75.0,4,6,10.5,4.23,0,0,0.0,50.0,3,5,0.0,8,34.8,0,2,,,,,65.1,53.7,69.8,,53.6,,,,,0,0,9,40.0,120.1,25.0,2,0,0,2,1,0,0.0,53,8.8
Hayden Johnson,185698,QB,LEHIGH,1,2.4,2.1,6.3,4.8,23,205,86.7,15,15,3.4,1.79,0,0,0.0,80.0,12,1,7.7,15,65.2,1,7,,,,,66.4,75.0,71.4,,74.5,,,,,0,0,15,0.0,141.0,0.0,0,0,0,0,2,0,0.0,125,8.3,80.0,5,6,15.4,3.55,1,0,0.0,66.7,4,2,0.0,8,34.8,0,4,,,,,64.9,83.0,69.5,,87.8,,57.3,,,0,0,8,50.0,149.3,12.5,1,1,0,0,1,0,0.0,79,13.2
Whitt Newbauer,188566,QB,MERCER,1,2.44,2.44,2.4,,23,219,75.0,12,13,-0.1,1.76,1,0,0.0,69.2,9,2,0.0,14,60.9,0,1,,,,,66.4,56.9,71.4,,56.7,,,,,0,1,15,50.0,40.2,7.1,1,0,0,0,0,0,0.0,34,2.6,66.7,9,9,14.8,3.49,0,2,22.2,66.7,6,5,0.0,9,39.1,0,4,,,,,65.1,91.5,69.8,,91.2,,,,,0,0,9,0.0,141.0,0.0,0,0,0,0,1,0,0.0,100,11.1
Connor Bazelak,99135,QB,BOWL GREEN,1,2.77,2.7,,4.3,23,122,81.8,11,11,6.1,1.85,0,0,0.0,81.8,9,0,0.0,11,47.8,0,6,,,,,65.6,76.1,70.4,,75.5,,,,,0,0,11,,130.7,0.0,0,0,0,0,1,0,0.0,89,8.1,88.9,9,11,15.2,3.61,1,1,8.3,54.5,6,3,25.0,12,52.2,2,5,,,,,66.0,90.0,71.0,,86.8,,64.2,,,1,0,13,0.0,110.8,0.0,0,1,0,0,1,0,0.0,87,7.9
Brett Gabbert,97404,QB,MIAMI OH,1,2.19,2.13,3.4,,23,221,71.4,14,15,8.5,1.8,0,0,0.0,53.3,8,3,20.0,15,65.2,2,5,,,,,66.4,75.5,71.4,,74.9,,,,,0,0,15,0.0,130.6,0.0,0,0,0,1,2,0,0.0,160,10.7,60.0,5,7,17.8,2.91,0,1,12.5,28.6,2,4,33.3,8,34.8,1,2,,,,,65.1,54.6,69.8,,54.6,,,,,1,0,9,25.0,49.7,12.5,1,0,0,1,0,0,0.0,38,5.4
Jalon Daniels,122555,QB,KANSAS,1,2.91,2.42,6.0,6.05,22,198,80.0,10,11,5.6,1.65,1,0,0.0,63.6,7,0,12.5,11,50.0,1,5,,,,,65.6,63.6,70.4,,63.3,,,,,0,0,11,,84.3,0.0,0,0,0,0,0,0,0.0,77,7.0,75.0,8,8,13.0,4.17,0,1,12.5,62.5,5,5,16.7,11,50.0,1,4,,,,,65.6,61.5,70.4,,68.3,,51.9,,,0,1,11,20.0,62.5,9.1,1,2,0,0,0,1,9.1,92,11.5
Anthony Colandrea,170131,QB,VIRGINIA,1,2.67,2.6,,4.2,22,335,57.1,14,14,6.3,1.96,0,0,0.0,50.0,7,3,12.5,14,63.6,1,2,,,,,66.2,39.2,71.2,,39.4,,,,,0,1,14,0.0,31.0,0.0,0,0,0,0,0,1,7.1,57,4.1,14.3,7,7,14.4,3.91,0,0,0.0,14.3,1,5,0.0,8,36.4,0,1,,,,,65.1,29.6,69.8,,27.8,,64.9,,,0,2,9,0.0,0.0,0.0,0,1,0,0,0,2,22.2,12,1.7
Brendan Sorsby,156398,QB,CINCINNATI,1,3.59,2.83,,7.0,22,138,75.0,8,8,2.5,1.89,0,0,0.0,62.5,5,0,16.7,8,36.4,1,2,,,,,64.9,61.1,69.5,,60.9,,,,,0,0,8,,66.7,0.0,0,0,0,0,0,0,0.0,22,2.8,60.0,10,10,5.8,4.56,0,0,0.0,50.0,5,6,16.7,14,63.6,1,2,,,,,66.5,64.5,71.6,,75.2,,48.8,,,0,0,16,0.0,62.1,0.0,0,4,0,0,0,0,0.0,44,4.4
