player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Ty Englehart,162239,QB,PRESBYTERN,1,2.33,2.33,,,8,271,80.0,5,5,-1.6,1.76,0,0,0.0,80.0,4,0,0.0,5,62.5,0,2,,,,,64.2,59.1,68.6,58.9,,,0,0,6,,147.1,0.0,0,0,0,0,1,0,0.0,49,9.8,33.3,3,3,24.3,3.27,0,0,0.0,33.3,1,1,0.0,3,37.5,0,1,,,,,62.7,45.9,66.6,46.2,,,0,0,3,0.0,100.0,0.0,0,0,0,0,1,1,33.3,22,7.3
Baxter Wright,192540,QB,MURRAY ST,1,2.71,2.15,3.3,5.5,8,236,75.0,4,4,-3.3,1.55,0,0,0.0,75.0,3,0,0.0,4,50.0,0,1,,,,,63.3,57.7,67.4,57.6,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,6,1.5,50.0,2,2,7.0,3.88,0,0,0.0,50.0,1,1,0.0,4,50.0,0,1,,,,,63.3,53.7,67.4,46.0,,63.1,0,0,4,100.0,56.3,25.0,1,1,0,0,0,0,0.0,5,2.5
Jack Johnson,185639,QB,GEORGETOWN,1,3.06,2.04,5.15,4.0,8,172,75.0,4,4,1.0,1.85,0,0,0.0,50.0,2,1,33.3,4,50.0,1,1,,,,,63.3,28.4,67.4,28.6,,,0,0,4,0.0,57.3,0.0,0,0,0,0,0,1,25.0,13,3.3,100.0,1,1,4.0,4.28,0,0,0.0,0.0,0,4,100.0,4,50.0,1,0,,,,,63.3,42.1,67.4,48.3,,56.2,0,0,4,50.0,39.6,50.0,2,1,0,0,0,0,0.0,0,0.0
Blaze Berlowitz,171066,QB,VANDERBILT,1,2.84,2.48,,3.75,7,333,66.7,3,3,4.0,2.0,0,0,0.0,33.3,1,1,50.0,3,42.9,1,1,,,,,62.7,50.2,66.6,50.3,,,0,0,3,0.0,43.8,0.0,0,0,0,0,0,0,0.0,10,3.3,50.0,2,2,20.0,3.48,0,1,50.0,50.0,1,3,0.0,4,57.1,0,2,,,,,63.3,74.2,67.4,73.7,,62.5,0,0,4,0.0,95.8,0.0,0,2,0,0,0,0,0.0,26,13.0
Dante Torres,177468,QB,HARVARD,1,2.46,2.25,,3.7,7,179,66.7,3,3,3.0,2.0,0,0,0.0,66.7,2,1,0.0,3,42.9,0,2,,,,,62.7,56.5,66.6,56.4,,,0,1,3,0.0,69.4,0.0,0,0,0,0,0,1,33.3,37,12.3,33.3,3,3,6.3,2.8,0,0,0.0,33.3,1,1,0.0,4,57.1,0,2,,,,,63.3,67.1,67.4,59.9,,64.0,0,0,4,0.0,79.9,0.0,0,1,0,0,0,0,0.0,36,12.0
Jack Stevens,185814,QB,WAGNER,1,2.31,2.16,2.7,,7,338,100.0,3,3,-3.3,2.0,0,0,0.0,100.0,3,3,0.0,4,57.1,0,1,,,,,62.7,60.9,67.4,60.7,,,0,0,4,33.3,94.4,25.0,1,0,0,0,0,0,0.0,20,6.7,0.0,2,2,6.0,2.73,0,0,0.0,0.0,0,2,,3,42.9,0,0,,,,,63.3,38.8,67.4,39.0,,,0,1,4,50.0,0.0,33.3,1,0,0,0,0,0,0.0,0,0.0
Isaiah Freeman,167256,QB,HAMPTON,1,2.36,2.42,2.0,,7,178,33.3,3,3,10.0,1.95,0,0,0.0,0.0,0,2,100.0,4,57.1,1,0,,,,,12.5,22.2,68.6,22.5,,,0,1,5,50.0,0.0,25.0,1,0,0,0,0,2,40.0,0,0.0,66.7,3,3,20.3,2.9,0,0,0.0,66.7,2,1,0.0,3,42.9,0,1,,,,,62.7,66.0,66.6,65.8,,,0,0,3,0.0,82.6,0.0,0,0,0,0,0,0,0.0,18,6.0
Gaston Moore,123756,QB,USF,1,2.76,2.38,,5.0,7,327,100.0,4,4,-0.8,1.63,0,0,0.0,100.0,4,0,0.0,4,57.1,0,1,,,,,63.3,73.3,67.4,72.9,,,0,0,4,,83.3,0.0,0,0,0,0,0,0,0.0,16,4.0,0.0,1,2,5.0,4.27,0,0,0.0,0.0,0,1,,3,42.9,0,1,,,,,62.7,52.6,66.6,43.5,,63.7,1,0,3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Gevani McCoy,147609,QB,TEMPLE,1,2.55,2.3,,3.8,6,306,66.7,3,3,2.3,1.77,0,0,0.0,66.7,2,0,0.0,3,50.0,0,1,,,,,63.3,58.4,67.4,58.3,,,0,0,4,,70.1,0.0,0,0,0,0,0,0,0.0,6,2.0,100.0,2,2,5.0,3.33,0,0,0.0,100.0,2,0,0.0,3,50.0,0,2,,,,,63.3,65.9,67.4,72.2,,57.0,0,0,4,,129.2,0.0,0,1,0,0,1,0,0.0,11,5.5
Kevin Sperry,198436,QB,FLORIDA ST,1,2.48,2.22,3.8,,6,167,100.0,3,3,0.7,1.67,0,0,0.0,100.0,3,1,0.0,3,50.0,0,2,,,,,62.7,63.0,66.6,62.8,,,0,0,3,0.0,118.8,0.0,0,0,0,0,0,0,0.0,46,15.3,50.0,2,2,19.5,3.3,0,0,0.0,50.0,1,1,0.0,3,50.0,0,1,,,,,62.7,61.0,66.6,60.9,,,0,0,3,100.0,81.3,33.3,1,0,0,0,0,0,0.0,18,9.0
Gavin Rupp,145127,QB,STETSON,1,2.47,2.06,4.5,,6,302,100.0,3,4,3.0,1.93,1,0,0.0,75.0,3,0,0.0,4,66.7,0,1,,,,,11.1,44.4,67.4,44.6,,,0,0,4,,77.1,0.0,0,0,0,0,0,1,25.0,11,2.8,0.0,1,1,21.0,3.55,0,0,0.0,0.0,0,2,,2,33.3,0,0,,,,,61.8,57.5,65.5,57.5,,,0,1,2,50.0,0.0,50.0,1,0,0,0,0,0,0.0,0,0.0
Brock Glenn,170335,QB,FLORIDA ST,1,2.45,2.02,,4.6,6,167,66.7,3,4,-1.7,1.85,1,0,0.0,50.0,2,1,0.0,4,66.7,0,1,,,,,63.3,54.1,67.4,54.0,,,0,0,4,0.0,95.8,0.0,0,0,0,0,1,0,0.0,8,2.0,0.0,1,1,31.0,3.65,0,0,0.0,0.0,0,0,,2,33.3,0,1,,,,,62.7,55.6,66.6,47.6,,63.1,0,0,3,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Matthew Caldwell,150302,QB,TEXAS,1,2.03,2.03,,,6,311,66.7,6,6,12.2,2.03,0,0,0.0,66.7,4,1,0.0,6,100.0,0,3,,,,,64.2,68.6,68.6,68.3,,,0,0,6,0.0,76.4,0.0,0,0,0,0,0,0,0.0,27,4.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Michael Johnson Jr.,97796,QB,AKRON,1,3.02,2.78,,4.2,6,102,0.0,2,4,5.5,1.95,2,0,0.0,0.0,0,1,,4,66.7,0,0,,,,,63.3,39.9,67.4,40.1,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,18.0,5.15,0,0,0.0,0.0,0,1,,2,33.3,0,1,,,,,61.8,64.3,65.5,54.8,,64.0,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Cooper Tankersley,177897,QB,CITADEL,1,3.02,2.2,5.3,4.0,6,139,100.0,2,3,6.0,2.03,1,0,0.0,66.7,2,0,0.0,3,50.0,0,0,,,,,62.7,59.9,66.6,59.8,,,0,0,3,,77.1,0.0,0,0,0,0,0,0,0.0,14,4.7,100.0,1,1,2.0,4.0,0,0,0.0,100.0,1,1,0.0,3,50.0,0,0,,,,,63.3,50.9,67.4,57.2,,56.2,0,0,4,100.0,79.2,33.3,1,1,0,0,0,0,0.0,2,2.0
Noah Sanders,164546,QB,NC A&T,1,4.13,3.37,3.6,5.55,6,246,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,33.3,3,3,13.0,4.13,0,0,0.0,33.3,1,4,0.0,6,100.0,0,1,,,,,64.2,46.1,68.6,54.3,,51.6,0,0,6,25.0,57.6,16.7,1,2,0,0,0,0,0.0,20,6.7
Ethan Houck,198664,QB,LIBERTY,1,2.62,2.76,1.9,,6,206,50.0,2,3,16.0,1.98,1,0,0.0,33.3,1,1,0.0,4,66.7,0,1,,,,,63.3,56.5,67.4,56.5,,,0,0,4,100.0,53.5,25.0,1,0,0,0,0,0,0.0,17,5.7,0.0,2,2,20.5,3.9,0,0,0.0,0.0,0,0,,2,33.3,0,0,,,,,61.8,29.4,65.5,29.6,,,0,0,2,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Devin Brown,156479,QB,CAL,1,4.54,4.47,4.65,,5,130,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,33.3,3,3,10.3,4.54,0,0,0.0,33.3,1,3,0.0,5,100.0,0,1,,,,,63.8,53.3,68.1,53.3,,,0,0,5,66.7,52.1,40.0,2,0,0,0,0,0,0.0,16,5.3
Jordan Cooke,175116,QB,IDAHO ST,1,2.14,2.14,,,5,186,100.0,3,3,1.0,1.8,0,0,0.0,100.0,3,0,0.0,3,60.0,0,3,,,,,63.3,64.0,67.4,63.8,,,0,0,4,,158.3,0.0,0,0,0,0,1,0,0.0,39,13.0,50.0,2,2,15.0,2.65,0,0,0.0,50.0,1,0,0.0,2,40.0,0,0,,,,,62.7,53.9,66.6,53.9,,,0,0,3,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Malachi Singleton,172426,QB,PURDUE,1,3.4,2.78,,5.9,5,273,100.0,2,2,4.0,1.7,0,0,0.0,100.0,2,0,0.0,2,40.0,0,1,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5,50.0,2,2,21.5,4.53,0,1,33.3,50.0,1,2,0.0,3,60.0,0,2,,,,,63.3,45.2,67.4,38.0,,63.1,0,1,4,0.0,93.8,0.0,0,1,0,0,1,1,25.0,24,12.0
John Griffith,156450,QB,MORGAN ST,1,2.38,2.38,,,4,235,50.0,2,2,-1.5,1.9,0,0,0.0,50.0,1,1,0.0,2,50.0,0,0,,,,,61.8,54.5,65.5,54.6,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,0.0,1,2,35.0,2.85,0,0,0.0,0.0,0,1,,2,50.0,0,0,,,,,61.8,48.7,65.5,48.9,,,1,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Max Cutforth,176220,QB,BOISE ST,1,3.08,3.08,,,4,120,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,52.4,63.6,52.8,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,75.0,4,4,11.8,3.08,0,0,0.0,75.0,3,0,0.0,4,100.0,0,2,,,,,63.3,72.5,67.4,72.1,,,0,0,4,,100.0,0.0,0,0,0,0,0,0,0.0,34,8.5
Jaylen Henderson,146054,QB,W VIRGINIA,1,2.93,2.93,,,4,343,50.0,2,2,18.0,1.8,0,0,0.0,50.0,1,0,0.0,2,50.0,0,0,,,,,61.8,59.5,65.5,59.4,,,0,0,2,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,50.0,2,2,9.5,4.05,0,0,0.0,50.0,1,2,0.0,2,50.0,0,0,,,,,61.8,49.7,65.5,49.9,,,0,0,2,0.0,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0
Logan Kushner,188797,QB,DUQUESNE,1,3.2,3.2,,,4,155,100.0,1,2,-1.0,2.3,1,0,0.0,50.0,1,1,0.0,2,50.0,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,2,38.0,4.1,0,0,0.0,0.0,0,1,,2,50.0,0,0,,,,,61.8,47.0,65.5,47.3,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Shay Smith,188323,QB,UTEP,1,2.85,2.85,,,4,330,0.0,1,1,4.0,1.9,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,,60.3,35.6,63.6,42.5,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,33.3,3,3,18.7,3.17,0,0,0.0,33.3,1,1,0.0,3,75.0,0,0,,,,,63.3,30.6,67.4,31.2,,,0,0,4,0.0,42.4,0.0,0,0,0,0,0,1,25.0,5,1.7
Brayden Roggow,184145,QB,AKRON,1,2.75,2.75,,,4,102,100.0,3,3,0.7,1.67,0,0,0.0,100.0,3,0,0.0,3,75.0,0,2,,,,,62.7,63.0,66.6,62.8,,,0,0,3,,108.3,0.0,0,0,0,0,0,0,0.0,30,10.0,,0,1,,6.0,0,0,0.0,0.0,0,1,,1,25.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Cole Feuerbacher,171447,QB,MO STATE,1,2.78,2.78,,,4,230,100.0,2,2,7.5,1.95,0,0,0.0,100.0,2,0,0.0,2,50.0,0,0,,,,,61.8,80.0,65.5,79.4,,,0,0,2,,100.0,0.0,0,0,0,0,0,0,0.0,16,8.0,50.0,2,2,18.0,3.6,0,0,0.0,0.0,0,0,100.0,2,50.0,1,0,,,,,61.8,52.5,65.5,52.6,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Julian Calvez,167101,QB,TENN MARTN,1,1.45,1.45,,,4,310,75.0,4,4,2.5,1.45,0,0,0.0,75.0,3,0,0.0,4,100.0,0,2,,,,,63.8,43.9,68.1,44.1,,,0,0,5,,88.5,0.0,0,0,0,0,0,0,0.0,23,5.8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cale Hellums,170981,QB,ARMY,1,2.95,2.7,2.0,4.4,4,114,,0,0,,2.0,0,0,,,0,1,,1,25.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0.0,2,2,13.5,3.27,0,0,0.0,0.0,0,0,,3,75.0,0,0,,,,,62.7,34.7,66.6,36.3,,57.8,0,1,3,,0.0,0.0,0,1,0,0,0,1,33.3,0,0.0
Ty Dieffenbach,170114,QB,CAL POLY,1,3.08,2.45,,3.7,4,129,100.0,1,1,27.0,2.4,0,1,100.0,100.0,1,0,0.0,1,25.0,0,1,,,,,60.3,90.1,63.6,89.2,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,42,42.0,100.0,1,1,29.0,3.3,0,1,100.0,0.0,0,1,100.0,3,75.0,1,0,,,,,62.7,92.2,66.6,88.1,,69.3,0,0,3,0.0,39.6,0.0,0,2,0,0,0,0,0.0,0,0.0
Ethan Lane,171235,QB,C MICHIGAN,1,1.83,1.83,,,3,134,66.7,3,3,0.3,1.83,0,0,0.0,33.3,1,0,50.0,3,100.0,1,0,,,,,62.7,49.4,66.6,49.5,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,8,2.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Lek Powell,187417,QB,CHARLES SO,1,3.67,2.3,3.5,5.2,3,135,100.0,1,1,13.0,2.3,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,,60.3,61.9,63.6,61.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,,0,0,,4.35,0,0,,,0,1,,2,66.7,0,0,,,,,61.8,67.9,65.5,60.0,,64.1,0,0,2,100.0,0.0,50.0,1,1,0,0,0,0,0.0,0,
Billy Edwards Jr.,144185,QB,WISCONSIN,1,3.03,3.03,,,3,349,100.0,1,1,7.0,2.3,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,,60.3,53.7,63.6,53.9,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,45,45.0,0.0,1,2,2.0,3.4,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,,61.8,50.6,65.5,50.9,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Ameer Dudley,148894,QB,ROB MORRIS,1,3.0,2.6,,3.8,3,277,0.0,1,1,8.0,1.7,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,,60.3,53.5,63.6,53.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,13.0,3.65,0,0,0.0,0.0,0,0,,2,66.7,0,0,,,,,61.8,83.9,65.5,73.1,,64.9,0,0,2,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Timmy McClain,144488,QB,BETH COOK,1,1.73,1.73,,,3,119,100.0,3,3,-1.3,1.73,0,0,0.0,100.0,3,0,0.0,3,100.0,0,1,,,,,62.7,63.5,66.6,63.3,,,0,0,3,,118.1,0.0,0,0,0,0,0,0,0.0,37,12.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
BJ Higgins,160137,QB,ED WATERS,1,2.4,2.1,,3.0,3,372,100.0,1,1,-1.0,1.6,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,0.0,1,1,31.0,2.8,0,0,0.0,0.0,0,2,,2,66.7,0,0,,,,,61.8,32.5,65.5,38.3,,57.3,0,1,2,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Brady Davidson,199832,QB,N ILLINOIS,1,3.27,2.55,4.7,,3,254,100.0,1,1,7.0,1.9,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,,60.3,61.0,63.6,60.9,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0.0,1,1,24.0,3.95,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,,62.7,57.5,66.6,57.5,,,0,0,3,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Cade Cunningham,145264,QB,JVILLE ST,1,2.5,2.5,,,3,196,50.0,2,2,4.0,1.8,0,0,0.0,50.0,1,1,0.0,2,66.7,0,0,,,,,61.8,56.8,65.5,56.8,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.5,100.0,1,1,11.0,3.9,0,0,0.0,0.0,0,0,100.0,1,33.3,1,0,,,,,60.3,73.7,63.6,73.1,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ethan Hampton,145858,QB,ILLINOIS,1,1.87,1.87,,,3,187,100.0,2,2,6.0,1.5,0,0,0.0,100.0,2,0,0.0,2,66.7,0,0,,,,,61.8,60.9,65.5,60.8,,,0,0,2,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5,0.0,1,1,14.0,2.6,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,,60.3,46.3,63.6,46.8,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Whit Muschamp,188521,QB,VANDERBILT,1,2.0,2.0,,,3,333,100.0,3,3,2.7,2.0,0,0,0.0,66.7,2,0,33.3,3,100.0,1,1,,,,,62.7,58.9,66.6,58.8,,,0,0,3,,109.7,0.0,0,0,0,0,0,0,0.0,40,13.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Javarion Brown,207007,QB,BLUEFIELD,1,3.17,2.75,4.0,,3,364,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,15.0,3.17,0,0,0.0,50.0,1,1,0.0,3,100.0,0,1,,,,,62.7,47.9,66.6,48.1,,,0,0,3,100.0,64.6,33.3,1,0,0,0,0,0,0.0,10,5.0
Jake Jensen,147512,QB,MONTANA,1,3.0,1.1,,4.9,2,232,100.0,1,1,0.0,1.1,0,0,0.0,0.0,0,0,100.0,1,50.0,1,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,4.9,0,0,,,0,1,,1,50.0,0,1,,,,,60.3,69.4,63.6,,,64.2,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Chandler Wilson,177935,QB,VA MILT IN,1,2.55,0.7,,4.4,2,336,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,,0,0,,4.4,0,0,,,0,0,,1,50.0,0,0,,,,,60.3,53.3,63.6,,,57.0,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Cole Ballard,173062,QB,KANSAS,1,1.65,1.65,,,2,198,50.0,2,2,10.0,1.65,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,,,61.8,61.4,65.5,61.2,,,0,0,2,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jaden Rashada,171886,QB,SACRAMENTO,1,3.1,3.1,,,2,279,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,73.7,63.6,73.1,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,100.0,2,2,41.0,3.1,0,1,50.0,100.0,2,1,0.0,2,100.0,0,2,,,,,61.8,93.1,65.5,92.7,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,88,44.0
Caden Creel,170414,QB,JVILLE ST,1,1.95,1.95,,,2,196,100.0,1,1,-2.0,1.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,100.0,1,1,-2.0,2.9,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Brock Riddle,185493,QB,INDIANA ST,1,1.5,1.5,,,2,191,50.0,2,2,7.0,1.5,0,0,0.0,50.0,1,0,0.0,2,100.0,0,0,,,,,61.8,48.2,65.5,48.4,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,3,1.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Joshua Jones,177098,QB,NC CENT,1,1.9,1.9,,,2,247,100.0,2,2,7.5,1.9,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,,61.8,74.8,65.5,74.3,,,0,0,2,,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Keldric Luster,175287,QB,TEXAS ST,1,2.65,2.65,,,2,314,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,9.0,2.65,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,,,61.8,68.0,65.5,67.7,,,0,0,2,,72.9,0.0,0,0,0,0,0,0,0.0,14,7.0
Josh Johnson,186429,QB,AIR FORCE,1,2.05,2.05,,,2,101,100.0,1,2,3.0,2.05,1,0,0.0,0.0,0,0,100.0,2,100.0,1,0,,,,,62.7,54.6,66.6,54.6,,,0,0,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Richard Torres,156456,QB,INCAR WORD,1,1.2,1.2,,,2,189,100.0,2,2,-1.5,1.2,0,0,0.0,100.0,2,0,0.0,2,100.0,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Drew Dickey,163710,QB,VANDERBILT,1,3.1,3.1,,,2,333,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,21.5,3.1,0,1,50.0,50.0,1,0,0.0,2,100.0,0,1,,,,,61.8,82.8,65.5,82.1,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,28,14.0
Cole Pennington,156787,QB,GARD-WEBB,1,1.7,1.7,,,2,171,50.0,2,2,4.5,1.7,0,0,0.0,0.0,0,1,100.0,2,100.0,1,0,,,,,61.8,54.4,65.5,54.5,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Luke Flowers,192495,QB,MONTANA,1,1.05,1.05,,,2,232,100.0,2,2,-3.5,1.05,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,31,15.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Omari Kelly,157048,WR,MICH STATE,1,3.4,3.4,,,2,223,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,5.0,3.4,0,0,0.0,50.0,1,2,0.0,2,100.0,0,1,,,,,61.8,65.9,66.2,65.8,,,0,0,2,0.0,70.8,0.0,0,0,0,0,0,0,0.0,13,6.5
