player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Ah-Shaun Davis,149376,QB,LAFAYETTE,1,2.36,2.18,3.25,4.2,23,203,80.0,15,15,9.1,1.87,0,1,5.9,80.0,12,0,0.0,15,65.2,0,5,,,,66.7,76.8,71.8,,76.2,,,,,0,0,17,,123.9,0.0,0,0,0,0,1,0,0.0,126,8.4,25.0,4,5,5.0,3.28,0,0,0.0,20.0,1,4,0.0,8,34.8,0,0,,,,64.9,48.1,69.5,,50.1,,57.8,,,0,0,8,50.0,39.6,25.0,2,1,0,1,0,0,0.0,14,2.8
Julian Calvez,167101,QB,GRAMBLING,1,2.75,2.31,3.7,4.57,22,177,70.0,10,11,9.0,1.88,0,0,0.0,54.5,6,1,14.3,11,50.0,1,1,,,,65.6,48.6,0.0,,53.3,,,,,0,1,11,0.0,28.6,0.0,0,0,0,1,0,1,9.1,50,4.5,50.0,4,6,24.0,3.61,0,1,14.3,16.7,1,5,50.0,11,50.0,1,3,,,,65.8,85.2,70.7,,82.8,,67.0,,,0,0,12,40.0,49.3,18.2,2,3,0,2,0,0,0.0,32,5.3
Gavin Screws,97789,QB,INDIANA ST,1,2.39,2.19,2.6,5.7,22,191,66.7,15,15,8.2,1.93,0,0,0.0,60.0,9,1,10.0,15,68.2,1,7,,,,66.4,66.4,71.4,,66.1,,,,,0,1,15,0.0,50.7,0.0,0,0,0,0,0,0,0.0,95,6.3,50.0,4,4,20.3,3.37,0,0,0.0,50.0,2,3,0.0,7,31.8,0,2,,,,64.6,58.0,69.1,,60.7,,57.8,,,0,0,7,66.7,80.2,28.6,2,1,0,0,0,0,0.0,35,8.8
Graham Mertz,97994,QB,WISCONSIN,1,3.09,2.88,4.03,4.0,22,349,62.5,8,8,8.5,1.93,0,0,0.0,37.5,3,3,40.0,9,40.9,2,3,,,,65.4,50.9,70.1,,51.0,,,,,0,0,10,33.3,53.6,11.1,1,0,0,0,0,0,0.0,39,4.9,20.0,10,10,17.7,3.88,0,1,9.1,20.0,2,9,0.0,13,59.1,0,2,,,,66.2,48.3,71.2,,50.1,,57.3,,,0,0,14,22.2,42.9,15.4,2,1,0,0,0,1,7.1,38,3.8
Matthew Sluka,143059,QB,HOLY CROSS,1,2.96,2.24,,5.44,22,181,100.0,11,11,5.6,1.82,0,0,0.0,81.8,9,0,18.2,11,50.0,2,6,,,,65.6,90.9,70.4,,90.6,,,,,0,0,11,,105.7,0.0,0,0,0,0,0,0,0.0,103,9.4,33.3,6,6,20.7,4.11,0,0,0.0,33.3,2,3,0.0,11,50.0,0,5,,,,65.6,65.6,70.4,,52.4,,71.4,,,0,1,11,0.0,45.8,0.0,0,5,0,0,1,1,9.1,23,3.8
Aidan Sayin,148974,QB,PENN,1,2.14,1.96,4.2,3.7,22,267,58.8,17,18,6.2,1.85,1,2,10.0,44.4,8,3,20.0,18,81.8,2,4,,,,67.1,50.1,72.4,,50.1,,,,,0,1,20,0.0,57.2,0.0,0,0,0,0,1,1,5.0,98,5.4,100.0,2,2,30.0,3.45,0,2,100.0,50.0,1,2,50.0,4,18.2,1,1,,,,63.3,91.3,67.4,,93.5,,57.0,,,0,0,4,50.0,135.4,25.0,1,1,0,0,1,0,0.0,39,19.5
Ryan Roberts,150076,QB,MCNEESE,1,2.4,2.16,4.7,5.0,22,217,86.7,15,15,4.2,1.75,0,0,0.0,73.3,11,0,15.4,15,68.2,2,6,,,,66.4,81.7,71.4,,80.9,,,,,0,0,15,,97.6,0.0,0,0,0,0,0,0,0.0,124,8.3,50.0,4,5,12.5,3.8,0,0,0.0,40.0,2,4,0.0,7,31.8,0,3,,,,64.6,61.7,69.1,,55.7,,64.2,,,0,0,7,25.0,119.2,14.3,1,1,0,1,1,0,0.0,53,10.6
Ben Gulbranson,131734,QB,OREGON ST,1,2.81,2.53,6.1,4.9,21,265,100.0,12,12,2.5,1.9,0,0,0.0,91.7,11,2,8.3,12,57.1,1,3,,,,66.0,73.4,71.0,,73.0,,,,,0,0,13,0.0,94.8,0.0,0,0,0,0,0,0,0.0,81,6.8,20.0,5,7,24.4,4.02,1,0,0.0,14.3,1,5,0.0,9,42.9,0,0,,,,65.6,34.2,70.4,,35.8,,57.3,,,0,0,11,20.0,39.6,11.1,1,1,0,1,0,0,0.0,6,0.9
Tommy Schuster,108954,QB,N DAKOTA,1,2.3,2.16,2.2,5.2,21,249,92.3,13,14,1.0,1.67,1,0,0.0,85.7,12,1,0.0,15,71.4,0,7,,,,66.4,76.9,71.4,,76.4,,,,,0,0,15,100.0,98.8,6.7,1,0,0,0,0,0,0.0,108,7.7,80.0,5,5,17.4,3.9,0,0,0.0,80.0,4,3,0.0,6,28.6,0,3,,,,64.2,89.4,68.6,,86.4,,63.7,,,0,0,6,0.0,151.3,0.0,0,1,0,0,2,0,0.0,54,10.8
Eric Rodriguez,160057,QB,TXAMCO,1,2.61,2.26,4.2,4.95,21,1139,53.8,13,15,7.9,1.94,1,0,0.0,46.7,7,1,0.0,15,71.4,0,3,,,,66.4,47.7,71.4,,47.7,,,,,1,1,15,0.0,56.0,0.0,0,0,0,0,1,1,6.7,74,4.9,100.0,1,3,-4.0,4.28,0,0,0.0,33.3,1,5,0.0,6,28.6,0,0,,,,64.2,46.1,68.6,,54.3,,52.9,,,0,0,6,20.0,42.4,16.7,1,2,0,2,0,0,0.0,-2,-0.7
Jaylan Adams,89133,QB,NORFOLK,1,2.13,1.87,3.25,4.15,21,244,61.5,13,13,4.2,1.62,0,0,0.0,61.5,8,4,0.0,13,61.9,0,2,,,,66.5,48.5,71.6,,48.6,,,,,0,1,16,0.0,37.7,0.0,0,0,0,0,0,1,6.3,51,3.9,0.0,3,3,20.0,3.37,0,0,0.0,0.0,0,4,,7,33.3,0,0,,,,64.9,44.3,69.5,,37.7,,62.6,,,0,0,8,50.0,39.6,28.6,2,2,0,0,0,0,0.0,0,0.0
Daron Bryden,148436,QB,STNY BROOK,1,2.7,2.48,4.7,,21,303,87.5,8,9,6.8,2.01,1,0,0.0,77.8,7,0,0.0,9,42.9,0,4,,,,65.1,67.9,69.8,,67.6,,,,,0,0,9,,133.8,0.0,0,0,0,0,1,0,0.0,65,7.2,50.0,10,10,22.0,3.21,0,0,0.0,40.0,4,3,20.0,12,57.1,1,2,,,,66.2,62.0,71.2,,61.7,,,,,0,0,14,66.7,60.0,16.7,2,0,0,0,0,0,0.0,59,5.9
Chubba Purdy,122412,QB,NEBRASKA,1,3.31,2.71,5.85,4.8,21,238,100.0,7,7,4.0,1.66,0,0,0.0,71.4,5,0,28.6,7,33.3,2,1,,,,64.6,55.5,69.1,,55.4,,,,,0,0,7,,83.0,0.0,0,0,0,0,0,0,0.0,36,5.1,14.3,7,9,12.0,4.14,0,0,0.0,11.1,1,10,0.0,14,66.7,0,3,,,,66.2,27.0,71.2,,24.9,,64.2,,,0,1,14,20.0,0.0,14.3,2,3,0,2,0,2,14.3,5,0.6
Dante Chachere,103930,QB,PORTLAND,1,3.35,3.38,2.9,,21,269,75.0,4,4,5.8,1.7,0,1,25.0,75.0,3,0,0.0,4,19.0,0,2,,,,63.3,75.2,67.4,,74.8,,,,,0,0,4,,156.3,0.0,0,0,0,0,1,0,0.0,91,22.8,75.0,16,16,15.7,3.74,0,3,17.6,62.5,10,5,16.7,17,81.0,2,8,,,,66.8,84.8,72.0,,84.0,,,,,0,0,18,20.0,138.5,5.9,1,0,0,0,3,1,5.6,172,10.8
Zion Turner,158636,QB,UCONN,1,2.9,2.42,2.2,4.89,20,146,70.0,10,10,5.9,1.75,0,1,9.1,60.0,6,5,14.3,11,55.0,1,3,,,,65.8,67.1,70.7,,66.8,,,,,0,0,12,20.0,75.4,9.1,1,0,0,0,0,0,0.0,56,5.6,50.0,2,3,27.5,4.86,0,0,0.0,0.0,0,7,100.0,8,40.0,1,0,,,,65.4,49.7,70.1,,54.7,,53.8,,,0,0,10,0.0,39.6,0.0,0,5,0,1,0,0,0.0,0,0.0
Lindsey Scott Jr.,40219,QB,INCAR WORD,1,2.08,2.08,,,20,189,81.8,11,11,6.8,1.63,0,1,9.1,72.7,8,0,11.1,11,55.0,1,5,,,,65.6,68.9,70.4,,68.6,,,,,0,0,11,,136.0,0.0,0,0,0,0,2,1,9.1,89,8.1,77.8,9,9,26.3,2.63,0,4,44.4,77.8,7,1,0.0,9,45.0,0,7,,,,65.1,95.8,69.8,,95.4,,,,,0,0,9,0.0,158.3,0.0,0,0,0,0,5,0,0.0,231,25.7
AJ Swann,157186,QB,VANDERBILT,1,2.28,2.25,2.8,,20,333,76.9,13,14,5.8,1.94,0,1,7.1,64.3,9,4,10.0,14,70.0,1,4,,,,66.2,77.2,71.2,,76.7,,,,,1,1,14,0.0,99.4,0.0,0,0,0,0,2,1,7.1,114,8.1,25.0,4,5,20.5,3.07,0,0,0.0,20.0,1,4,0.0,6,30.0,0,1,,,,13.4,29.9,68.6,,30.0,,,,,0,0,6,25.0,39.6,16.7,1,0,0,1,0,1,16.7,13,2.6
Drew Pyne,122910,QB,NOTRE DAME,1,3.08,2.76,4.0,5.3,20,258,100.0,8,11,2.3,1.94,3,0,0.0,63.6,7,1,12.5,11,55.0,1,4,,,,65.6,73.3,70.4,,72.9,,,,,0,0,11,0.0,107.8,0.0,0,0,0,0,1,0,0.0,59,5.4,50.0,4,6,13.3,4.47,0,0,0.0,33.3,2,6,0.0,9,45.0,0,4,,,,65.1,63.7,69.8,,52.0,,70.8,,,0,0,9,16.7,47.9,11.1,1,2,0,2,0,0,0.0,26,4.3
Gavin Hardison,100827,QB,UTEP,1,3.4,3.28,2.9,6.0,20,330,100.0,5,5,5.0,1.88,0,0,0.0,80.0,4,1,20.0,5,25.0,1,3,,,,63.8,82.8,68.1,,82.2,,,,,0,0,5,0.0,139.6,0.0,0,0,0,0,1,0,0.0,40,8.0,40.0,10,13,13.7,3.91,0,0,0.0,30.8,4,7,0.0,15,75.0,0,3,,,,21.3,47.1,71.4,,48.9,,57.3,,,0,0,15,14.3,47.9,6.7,1,1,0,3,0,3,20.0,63,4.8
Ashur Carraha,165036,QB,STHLSK,1,2.66,2.61,,3.6,20,1470,75.0,8,8,8.4,1.85,0,1,12.5,75.0,6,1,0.0,8,40.0,0,4,,,,64.9,91.4,69.5,,91.1,,,,,0,0,8,0.0,156.3,0.0,0,0,0,0,1,0,0.0,119,14.9,63.6,11,11,15.9,3.19,0,1,8.3,45.5,5,3,28.6,12,60.0,2,3,,,,66.0,73.6,71.0,,76.2,,57.0,,,0,0,13,0.0,68.8,0.0,0,1,0,0,0,0,0.0,76,6.9
Peyton Derrick,60329,QB,CITADEL,1,2.63,2.67,2.45,,19,139,100.0,6,6,6.8,2.05,0,0,0.0,100.0,6,3,0.0,8,42.1,0,5,,,,65.1,76.0,69.8,,75.5,,,,,0,0,9,66.7,150.7,25.0,2,0,0,0,1,0,0.0,64,10.7,77.8,9,9,7.0,3.05,0,0,0.0,66.7,6,6,14.3,11,57.9,1,2,,,,65.6,49.8,70.4,,49.8,,,,,0,1,11,33.3,79.2,18.2,2,0,0,0,1,1,9.1,52,5.8
Dematrius Davis Jr.,146660,QB,ALABAMA ST,1,2.88,2.32,3.25,6.75,19,105,80.0,10,10,3.1,1.74,0,0,0.0,80.0,8,2,0.0,11,57.9,0,5,,,,65.6,65.3,70.4,,65.0,,,,,0,0,11,50.0,107.5,9.1,1,0,0,0,0,0,0.0,98,9.8,80.0,5,5,14.0,4.46,0,1,20.0,80.0,4,6,0.0,8,42.1,0,5,,,,64.9,95.2,69.5,,85.9,,90.2,,,0,0,8,16.7,158.3,12.5,1,2,0,0,1,1,12.5,73,14.6
Jack Tuttle,83580,QB,INDIANA,1,2.53,2.03,2.43,4.08,19,190,85.7,7,8,2.4,1.77,1,0,0.0,75.0,6,4,0.0,10,52.6,0,1,,,,65.4,68.0,70.1,,67.7,,,,,0,0,10,50.0,119.8,20.0,2,0,0,0,1,0,0.0,30,3.8,100.0,3,4,5.3,3.37,0,0,0.0,75.0,3,3,0.0,9,47.4,0,3,,,,65.1,62.8,69.8,,73.8,,54.4,,,0,0,9,33.3,116.7,11.1,1,4,0,1,0,0,0.0,52,13.0
Shane Hamm,149525,QB,DAYTON,1,2.55,2.05,3.4,4.08,19,150,46.2,13,13,9.1,1.85,0,0,0.0,46.2,6,2,0.0,13,68.4,0,4,,,,66.2,57.3,71.2,,57.1,,,,,0,1,14,0.0,51.8,0.0,0,0,0,0,1,0,0.0,55,4.2,0.0,1,1,24.0,4.05,0,0,0.0,0.0,0,4,,6,31.6,0,2,,,,64.2,91.1,68.6,,49.4,,89.0,,,0,0,6,25.0,39.6,16.7,1,4,0,0,0,0,0.0,0,0.0
C.J. Henry,155870,QB,DELWARE ST,1,2.17,2.15,2.35,,19,152,90.9,11,11,-0.4,1.61,0,0,0.0,90.9,10,3,0.0,12,63.2,0,3,,,,66.2,72.8,71.2,,72.3,,,,,0,0,14,33.3,101.1,8.3,1,0,0,0,0,0,0.0,91,8.3,33.3,6,6,3.5,3.14,0,0,0.0,33.3,2,4,0.0,7,36.8,0,2,,,,64.9,36.3,69.5,,36.5,,,,,0,1,8,25.0,6.3,14.3,1,0,0,0,0,0,0.0,23,3.8
Trey Lowe,77669,QB,SO MISS,1,2.92,2.66,2.75,7.1,19,296,50.0,6,8,16.7,2.01,0,1,12.5,12.5,1,6,66.7,10,52.6,2,1,,,,65.4,63.6,70.1,,63.3,,,,,2,0,10,33.3,39.6,20.0,2,0,0,0,0,0,0.0,21,2.6,100.0,6,6,9.5,3.92,0,0,0.0,83.3,5,5,16.7,9,47.4,1,3,,,,65.6,62.1,70.4,,64.9,,57.3,,,0,0,11,40.0,150.0,22.2,2,1,0,0,1,0,0.0,63,10.5
Brendan Sullivan,145034,QB,NWESTERN,1,3.23,2.62,5.1,5.47,18,256,88.9,9,10,3.2,1.72,1,0,0.0,70.0,7,0,12.5,10,55.6,1,2,,,,65.4,64.7,70.1,,64.4,,,,,0,0,10,,80.8,0.0,0,0,0,0,0,0,0.0,49,4.9,100.0,3,4,5.0,5.13,0,0,0.0,75.0,3,7,0.0,8,44.4,0,3,,,,15.7,66.7,69.5,,83.0,,50.6,,,0,0,8,14.3,95.8,12.5,1,3,0,1,0,1,12.5,30,7.5
Jaiave Magalei,98673,QB,TXAMCO,1,2.92,2.75,4.25,,18,1139,70.0,10,10,5.7,1.82,0,0,0.0,70.0,7,2,0.0,10,55.6,0,2,,,,65.4,55.7,70.1,,55.6,,,,,0,0,10,0.0,79.6,0.0,0,0,0,0,0,0,0.0,46,4.6,20.0,5,6,21.6,4.29,0,0,0.0,16.7,1,6,0.0,8,44.4,0,0,,,,65.1,40.9,69.8,,41.1,,,,,0,0,9,33.3,39.6,25.0,2,0,0,1,0,0,0.0,3,0.5
Paxton DeLaurent,159618,QB,SE MO ST,1,2.47,2.21,3.45,4.2,17,293,100.0,9,9,4.4,1.58,0,0,0.0,100.0,9,0,0.0,9,52.9,0,6,,,,65.1,72.9,69.8,,72.5,,,,,0,0,9,,114.4,0.0,0,0,0,0,0,0,0.0,103,11.4,100.0,4,5,6.0,3.48,0,0,0.0,80.0,4,5,0.0,8,47.1,0,3,,,,15.7,59.3,69.5,,52.8,,64.0,,,0,0,8,40.0,135.4,25.0,2,1,0,1,1,1,12.5,35,7.0
Mike Wright Jr.,124366,QB,VANDERBILT,1,2.98,2.88,,4.6,17,333,80.0,10,10,10.2,2.09,0,1,9.1,80.0,8,0,0.0,10,58.8,0,4,,,,65.6,66.5,70.4,,66.1,,,,,0,0,11,,142.1,0.0,0,0,0,0,1,1,9.1,101,10.1,0.0,3,6,39.3,4.26,0,0,0.0,0.0,0,5,,7,41.2,0,0,,,,65.4,25.8,70.1,,26.0,,53.1,,,1,1,10,0.0,0.0,0.0,0,1,0,2,0,2,20.0,0,0.0
Nolan Grooms,108987,QB,YALE,1,2.41,2.33,,3.6,17,352,85.7,7,7,1.1,1.73,0,0,0.0,71.4,5,1,16.7,7,41.2,1,1,,,,64.6,38.9,69.1,,39.0,,,,,0,0,7,0.0,125.0,0.0,0,0,0,0,1,1,14.3,40,5.7,77.8,9,9,18.4,2.88,0,0,0.0,77.8,7,4,0.0,10,58.8,0,7,,,,65.4,83.1,70.1,,86.8,,57.0,,,0,0,10,0.0,158.3,0.0,0,1,0,0,2,0,0.0,165,18.3
Jordan Travis,77615,QB,FLORIDA ST,1,2.86,2.5,4.45,3.45,16,167,83.3,6,6,4.8,2.05,0,0,0.0,83.3,5,1,0.0,6,37.5,0,3,,,,64.2,64.2,68.6,,63.9,,,,,0,0,6,0.0,158.3,0.0,0,0,0,0,1,0,0.0,97,16.2,83.3,6,6,16.7,3.35,0,1,12.5,83.3,5,4,0.0,10,62.5,0,5,,,,65.8,53.7,70.7,,52.3,,60.6,,,0,1,12,50.0,118.8,20.0,2,2,0,0,2,2,16.7,105,17.5
Nate Hayden,162247,QB,PRESBYTERN,1,2.74,2.44,3.65,,16,271,40.0,5,7,11.4,1.97,2,0,0.0,28.6,2,1,0.0,7,43.8,0,1,,,,64.6,45.6,69.1,,45.7,,,,,0,0,7,0.0,39.6,0.0,0,0,0,0,0,0,0.0,17,2.4,40.0,5,5,14.6,3.34,0,0,0.0,40.0,2,4,0.0,9,56.3,0,2,,,,16.7,53.8,69.8,,53.7,,,,,0,0,9,100.0,127.1,44.4,4,0,0,0,1,1,11.1,94,18.8
Tommy Rittenhouse,148028,QB,ILL STATE,1,2.61,2.35,3.4,5.4,16,188,66.7,9,9,9.4,2.04,0,0,0.0,66.7,6,1,0.0,9,56.3,0,4,,,,65.1,76.3,69.8,,75.7,,,,,0,0,9,0.0,96.5,0.0,0,0,0,0,0,0,0.0,84,9.3,25.0,4,5,8.8,3.33,0,1,16.7,20.0,1,4,0.0,7,43.8,0,1,,,,64.9,60.7,69.5,,63.5,,57.8,,,0,0,8,25.0,42.9,14.3,1,1,0,1,0,0,0.0,19,3.8
Todd Centeio,60552,QB,JAMES MAD,1,2.6,2.48,,4.4,16,197,44.4,9,9,14.3,1.73,0,0,0.0,22.2,2,1,50.0,9,56.3,2,2,,,,65.1,45.4,69.8,,45.5,,,,,0,0,9,0.0,39.6,0.0,0,0,0,0,0,1,11.1,27,3.0,40.0,5,6,12.4,3.71,0,0,0.0,33.3,2,5,0.0,7,43.8,0,1,,,,64.6,48.0,69.1,,50.8,,57.3,,,0,0,7,0.0,47.2,0.0,0,1,0,1,0,0,0.0,25,4.2
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.54,2.53,2.65,,16,277,62.5,8,8,7.6,1.76,0,0,0.0,62.5,5,3,0.0,8,50.0,0,1,,,,64.9,28.8,69.5,,29.0,,,,,0,2,8,0.0,27.1,0.0,0,0,0,0,0,2,25.0,17,2.1,60.0,5,6,10.2,3.33,0,0,0.0,50.0,3,4,0.0,8,50.0,0,2,,,,15.7,27.9,69.5,,28.0,,,,,0,0,8,50.0,59.7,25.0,2,0,0,1,0,1,12.5,23,3.8
Jemel Jones,102863,QB,ARMY,1,2.7,2.69,2.8,,16,114,60.0,5,5,13.2,2.06,0,1,20.0,40.0,2,1,33.3,5,31.3,1,1,,,,63.8,76.4,68.1,,75.9,,,,,0,0,5,0.0,47.9,0.0,0,0,0,0,0,0,0.0,12,2.4,28.6,7,9,15.9,2.99,0,0,0.0,22.2,2,5,0.0,11,68.8,0,2,,,,65.6,39.5,70.4,,39.7,,,,,0,1,11,40.0,13.0,18.2,2,0,0,2,0,1,9.1,55,6.1
Chris Zellous,153319,QB,HAMPTON,1,2.77,2.36,3.0,4.33,16,178,55.6,9,9,15.9,2.04,0,1,10.0,44.4,4,3,20.0,9,56.3,1,3,,,,65.4,65.7,70.1,,65.4,,,,,0,0,10,0.0,74.8,0.0,0,0,0,0,0,0,0.0,77,8.6,33.3,3,3,14.7,3.7,0,0,0.0,33.3,1,5,0.0,7,43.8,0,2,,,,64.6,55.3,69.5,,45.6,,64.3,,,0,0,8,20.0,50.7,14.3,1,3,0,0,0,1,12.5,15,5.0
Cade Sexauer,111800,QB,STTHOM,1,2.04,2.1,3.3,,15,1129,66.7,9,9,8.8,1.81,0,0,0.0,66.7,6,1,0.0,9,60.0,0,6,,,,65.4,48.8,70.1,,49.0,,,,,0,0,10,0.0,142.4,0.0,0,0,0,0,1,1,10.0,103,11.4,50.0,4,4,8.5,2.86,0,0,0.0,50.0,2,3,0.0,5,33.3,0,2,,,,63.8,50.4,68.1,,50.5,,,,,0,2,5,33.3,30.2,20.0,1,0,0,0,0,2,40.0,25,6.3
Darius Wilson,148492,QB,WM & MARY,1,2.87,2.76,,4.3,15,348,83.3,6,6,7.5,1.77,0,0,0.0,83.3,5,0,0.0,6,40.0,0,3,,,,64.2,87.6,68.6,,86.8,,,,,0,0,6,,97.9,0.0,0,0,0,0,0,0,0.0,45,7.5,62.5,8,8,17.6,3.6,0,0,0.0,62.5,5,3,0.0,9,60.0,0,4,,,,65.4,62.6,70.1,,68.1,,53.8,,,0,1,10,0.0,50.5,0.0,0,1,0,0,0,1,10.0,69,8.6
Asher O'Hara,78529,QB,SACRAMENTO,1,2.72,2.18,,6.2,15,279,88.9,9,9,-0.1,1.58,0,0,0.0,88.9,8,1,0.0,9,60.0,0,4,,,,65.1,57.9,69.8,,57.7,,,,,0,0,9,0.0,106.9,0.0,0,0,0,0,0,0,0.0,87,9.7,100.0,2,4,34.5,4.43,0,2,50.0,50.0,2,5,0.0,6,40.0,0,2,,,,64.2,90.7,68.6,,94.7,,52.8,,,0,0,6,0.0,135.4,0.0,0,2,0,2,1,0,0.0,75,18.8
Haaziq Daniels,125263,QB,AIR FORCE,1,3.0,3.03,4.8,3.9,15,101,75.0,4,4,10.5,2.1,0,0,0.0,50.0,2,0,33.3,4,26.7,1,2,,,,63.3,50.7,67.4,,50.8,,,,,0,1,4,,37.5,0.0,0,0,0,0,0,1,25.0,32,8.0,42.9,7,8,19.9,3.66,0,0,0.0,37.5,3,4,0.0,10,66.7,0,4,,,,65.6,64.0,70.4,,59.9,,64.2,,,0,0,11,25.0,70.8,10.0,1,1,0,1,0,0,0.0,72,9.0
Otto Kuhns,138014,QB,NORFOLK,1,2.88,2.88,,,15,244,55.6,9,9,8.7,1.66,0,0,0.0,55.6,5,1,0.0,9,60.0,0,4,,,,65.1,49.6,69.8,,49.6,,,,,0,2,9,0.0,35.2,0.0,0,0,0,0,0,1,11.1,57,6.3,40.0,5,6,20.8,4.72,0,0,0.0,33.3,2,5,0.0,6,40.0,0,1,,,,64.6,53.8,69.1,,53.8,,,,,0,1,7,0.0,63.2,0.0,0,0,0,1,1,0,0.0,48,8.0
Jackson Proctor,148851,QB,DARTMOUTH,1,2.79,2.57,2.6,3.57,14,148,66.7,6,6,9.2,1.93,0,0,0.0,66.7,4,2,0.0,6,42.9,0,2,,,,64.6,51.6,69.1,,51.6,,,,,0,0,7,0.0,112.5,0.0,0,0,0,0,1,0,0.0,22,3.7,75.0,4,4,6.0,3.43,0,0,0.0,75.0,3,5,0.0,8,57.1,0,5,,,,64.9,82.5,69.5,,57.6,,81.1,,,0,0,8,20.0,89.6,12.5,1,3,0,0,0,0,0.0,24,6.0
Drew Allar,164157,QB,PENN STATE,1,2.74,2.27,,5.55,14,266,85.7,7,8,5.0,1.71,1,0,0.0,75.0,6,0,0.0,8,57.1,0,5,,,,65.1,67.7,69.8,,67.4,,,,,0,0,9,,133.3,0.0,0,0,0,0,1,0,0.0,56,7.0,100.0,4,4,6.0,4.1,0,0,0.0,75.0,3,3,25.0,6,42.9,1,2,,,,63.8,58.1,68.6,,55.1,,61.6,,,0,0,6,0.0,124.0,0.0,0,2,0,0,1,0,0.0,19,4.8
Charlie McKee,164618,QB,STNY BROOK,1,2.35,2.28,3.1,,13,303,75.0,8,8,4.9,1.8,0,0,0.0,62.5,5,1,16.7,8,61.5,1,3,,,,64.9,58.3,69.5,,58.2,,,,,0,0,8,0.0,85.9,0.0,0,0,0,0,0,1,12.5,61,7.6,0.0,4,4,11.5,3.22,0,0,0.0,0.0,0,3,,5,38.5,0,0,,,,64.2,17.7,68.6,,18.2,,,,,0,1,6,33.3,0.0,20.0,1,0,0,0,0,3,50.0,0,0.0
Luke Durkin,149464,QB,DAVIDSON,1,2.82,2.78,3.4,,13,149,75.0,8,8,6.0,2.24,0,0,0.0,75.0,6,0,0.0,8,61.5,0,4,,,,65.1,62.1,69.8,,61.9,,,,,0,0,9,,156.3,0.0,0,0,0,0,2,1,11.1,111,13.9,25.0,4,4,22.3,3.76,0,1,25.0,25.0,1,3,0.0,5,38.5,0,1,,,,63.8,56.9,68.1,,56.8,,,,,0,1,5,33.3,38.5,20.0,1,0,0,0,0,1,20.0,49,12.3
Behren Morton,144747,QB,TEXAS TECH,1,2.42,2.03,3.7,,13,315,85.7,7,7,2.1,1.7,0,0,0.0,85.7,6,0,0.0,7,53.8,0,1,,,,64.6,73.4,69.1,,73.0,,,,,0,0,7,,85.7,0.0,0,0,0,0,0,0,0.0,32,4.6,33.3,3,3,20.3,3.25,0,0,0.0,33.3,1,3,0.0,6,46.2,0,1,,,,64.6,33.6,69.1,,33.9,,,,,0,0,7,100.0,121.5,50.0,3,0,0,0,1,1,14.3,47,15.7
Dexter Williams II,129457,QB,INDIANA,1,3.05,2.57,,5.65,13,190,60.0,5,5,4.2,1.78,0,0,0.0,40.0,2,3,33.3,5,38.5,1,1,,,,63.8,37.3,68.1,,37.7,,,,,0,2,5,0.0,10.8,0.0,0,0,0,0,0,1,20.0,18,3.6,40.0,5,6,19.4,3.84,0,0,0.0,33.3,2,5,0.0,8,61.5,0,3,,,,64.9,57.4,69.5,,54.3,,62.5,,,0,0,8,0.0,45.8,0.0,0,2,0,1,0,0,0.0,23,3.8
