player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
EJ Colson,190335,QB,INCAR WORD,1,2.79,2.22,3.95,5.06,31,189,64.3,14,14,8.0,1.74,0,0,0.0,64.3,9,2,0.0,14,45.2,0,6,,,,,66.4,53.9,71.4,,53.8,,,,,,0,0,15,0.0,81.3,0.0,0,0,0,0,0,1,6.7,86,6.1,77.8,9,9,17.6,3.88,0,3,33.3,77.8,7,5,0.0,16,51.6,0,3,,,,,66.5,72.4,71.6,,82.1,,,53.7,,,0,0,16,40.0,156.3,12.5,2,5,0,0,3,1,6.3,108,12.0
Jax Leatherwood,171548,QB,SE MO ST,1,2.72,2.24,2.6,4.62,31,293,78.6,14,15,7.3,1.84,1,2,13.3,73.3,11,5,0.0,16,51.6,0,3,,,,,66.5,90.7,71.6,,90.5,,,,,,0,0,16,20.0,120.1,6.3,1,0,0,0,1,0,0.0,125,8.3,33.3,6,8,8.8,3.67,0,0,0.0,12.5,1,8,50.0,15,48.4,1,2,,,,,66.5,45.6,71.6,,42.9,,,57.7,,,1,0,16,12.5,39.6,6.7,1,6,0,1,0,1,6.3,20,2.5
Bryce Underwood,198795,QB,MICHIGAN,1,3.05,2.56,,5.08,31,222,81.8,11,11,2.9,1.73,0,0,0.0,72.7,8,1,11.1,11,35.5,1,6,,,,,65.8,67.9,70.7,,67.5,,,,,,0,0,12,0.0,93.8,0.0,0,0,0,0,0,0,0.0,82,7.5,64.3,14,14,20.3,3.77,0,1,7.1,57.1,8,6,11.1,20,64.5,1,11,,,,,67.1,82.8,72.4,,70.8,,,79.0,,,0,1,20,0.0,89.3,0.0,0,6,0,0,1,2,10.0,153,10.9
Justin Lamson,144052,QB,MONTANA ST,1,2.51,2.28,2.85,4.33,31,233,100.0,17,17,3.3,1.99,0,0,0.0,94.1,16,1,5.9,18,58.1,1,8,,,,,66.8,80.4,72.0,,79.7,,,,,,0,0,18,100.0,142.9,5.6,1,0,0,0,2,0,0.0,151,8.9,77.8,9,9,15.3,3.24,0,2,18.2,77.8,7,3,0.0,13,41.9,0,6,,,,,66.4,87.9,71.4,,75.7,,,80.2,,,0,1,15,33.3,116.2,7.7,1,3,0,0,1,1,6.7,142,15.8
Braylon Braxton,144442,QB,SO MISS,1,2.35,2.19,3.9,5.3,31,296,77.8,18,18,7.4,1.78,0,1,5.3,77.8,14,0,0.0,18,58.1,0,8,,,,,67.0,74.4,72.2,,73.8,,,,,,0,0,19,,126.2,0.0,0,0,0,0,1,0,0.0,177,9.8,72.7,11,11,10.1,3.13,0,2,18.2,72.7,8,4,0.0,13,41.9,0,5,,,,,66.0,53.5,0.0,,60.3,,,57.0,,,0,1,13,25.0,93.8,7.7,1,1,0,0,1,1,7.7,102,9.3
Drew Allar,164157,QB,PENN STATE,1,3.0,2.82,,5.5,31,266,57.1,7,7,4.4,1.84,0,0,0.0,57.1,4,1,0.0,7,22.6,0,1,,,,,64.9,44.5,69.5,,44.6,,,,,,0,0,8,0.0,65.8,0.0,0,0,0,0,0,0,0.0,27,3.9,59.1,22,22,13.3,3.33,0,1,4.5,54.5,12,4,7.7,24,77.4,1,11,,,,,67.6,69.2,73.0,,68.9,,,60.6,,,0,1,24,0.0,78.2,0.0,0,2,0,0,1,2,8.3,182,8.3
Keyone Jenkins,170403,QB,FIU,1,2.88,2.53,4.1,4.86,31,166,92.3,13,13,1.3,1.83,0,0,0.0,84.6,11,1,8.3,13,41.9,1,3,,,,,66.0,67.5,71.0,,67.1,,,,,,0,0,13,0.0,83.7,0.0,0,0,0,0,0,0,0.0,53,4.1,63.6,11,11,16.5,3.85,0,1,8.3,63.6,7,8,0.0,17,54.8,0,8,,,,,66.8,83.5,72.0,,70.8,,,79.0,,,0,0,18,12.5,135.0,5.9,1,5,0,0,1,0,0.0,131,11.9
Avery Johnson,173108,QB,KANSAS ST,1,2.9,2.79,2.4,6.6,31,199,71.4,14,15,10.1,1.79,1,1,6.7,53.3,8,4,20.0,16,51.6,2,5,,,,,66.5,76.2,71.6,,75.6,,,,,,0,0,16,25.0,66.3,6.3,1,0,0,0,0,0,0.0,71,4.7,58.3,12,14,13.2,4.08,1,1,7.1,35.7,5,8,28.6,15,48.4,2,0,,,,,66.4,65.3,71.4,,61.5,,,64.1,,,0,0,15,0.0,44.3,0.0,0,1,0,1,0,1,6.7,17,1.2
Jayden Maiava,158135,QB,USC,1,3.18,3.02,5.0,5.9,30,326,100.0,8,8,2.9,1.88,0,0,0.0,100.0,8,1,0.0,8,26.7,0,4,,,,,64.9,65.0,69.5,,64.8,,,,,,0,0,8,0.0,105.7,0.0,0,0,0,0,0,0,0.0,75,9.4,55.6,18,20,15.7,3.66,0,3,13.6,45.0,9,7,10.0,22,73.3,1,7,,,,,67.6,59.3,73.0,,60.7,,,57.3,,,0,0,24,14.3,82.7,4.5,1,1,0,2,0,3,12.5,207,10.4
Luke Altmyer,146802,QB,ILLINOIS,1,2.8,2.5,3.7,5.8,30,187,78.6,14,15,6.4,1.73,0,0,0.0,66.7,10,1,9.1,15,50.0,1,4,,,,,66.5,69.2,71.6,,68.8,,,,,,1,0,16,0.0,102.9,0.0,0,0,0,0,1,0,0.0,83,5.5,66.7,9,11,16.3,3.86,0,0,0.0,54.5,6,4,0.0,15,50.0,0,5,,,,,66.7,73.5,71.8,,78.6,,,52.9,,,0,0,17,50.0,120.6,13.3,2,2,0,2,1,0,0.0,113,10.3
Athan Kaliakmanis,144971,QB,RUTGERS,1,2.9,2.68,3.7,4.5,30,278,76.9,13,13,7.8,2.21,0,1,7.1,69.2,9,1,10.0,13,43.3,1,7,,,,,66.2,90.2,71.2,,89.9,,,,,,0,0,14,0.0,97.6,0.0,0,0,0,0,0,0,0.0,118,9.1,76.9,13,13,18.8,3.42,0,2,14.3,69.2,9,2,10.0,17,56.7,1,7,,,,,66.8,83.7,72.0,,90.6,,,49.9,,,0,0,18,50.0,137.5,5.9,1,3,0,0,1,0,0.0,191,14.7
Jack Stevens,185814,QB,WAGNER,1,2.78,2.35,4.64,3.6,30,338,76.9,13,15,2.8,1.54,2,0,0.0,66.7,10,0,0.0,15,50.0,0,3,,,,,66.4,30.7,71.4,,30.8,,,,,,0,1,15,,44.0,0.0,0,0,0,0,0,1,6.7,51,3.4,11.1,9,9,20.2,4.01,0,0,0.0,11.1,1,9,0.0,15,50.0,0,0,,,,,66.5,25.0,71.6,,25.2,,,57.8,,,0,3,16,55.6,0.0,33.3,5,1,0,0,0,3,18.8,6,0.7
Nicco Marchiol,157363,QB,W VIRGINIA,1,2.4,2.2,2.87,4.2,30,343,82.4,17,17,6.5,1.8,0,0,0.0,82.4,14,6,0.0,18,60.0,0,5,,,,,66.8,80.5,72.0,,79.8,,,,,,0,0,18,16.7,117.6,5.6,1,0,0,0,1,0,0.0,128,7.5,62.5,8,8,11.0,3.3,0,0,0.0,62.5,5,8,0.0,12,40.0,0,6,,,,,66.2,61.6,71.2,,60.2,,,61.8,,,0,0,14,25.0,87.5,16.7,2,2,0,0,0,0,0.0,64,8.0
Evan Simon,129906,QB,TEMPLE,1,2.56,2.32,2.4,5.7,30,306,78.6,14,16,6.0,2.05,2,0,0.0,62.5,10,11,9.1,19,63.3,1,5,,,,,29.2,62.6,72.5,,62.2,,,,,,0,0,21,27.3,71.4,15.8,3,0,0,0,0,0,0.0,66,4.1,42.9,7,9,2.9,3.43,0,0,0.0,33.3,3,7,0.0,11,36.7,0,1,,,,,65.6,52.7,70.4,,49.3,,,61.7,,,0,0,11,0.0,42.4,0.0,0,2,0,2,0,0,0.0,9,1.0
Nick Whitfield Jr.,159490,QB,ST FRANCIS,1,2.87,2.67,3.25,5.15,30,299,66.7,12,12,4.3,2.05,0,0,0.0,66.7,8,4,0.0,12,40.0,0,2,,,,,65.8,52.4,70.7,,52.4,,,,,,0,0,12,0.0,76.0,0.0,0,0,0,0,0,0,0.0,53,4.4,46.2,13,14,16.8,3.42,0,1,6.7,35.7,5,10,16.7,18,60.0,1,4,,,,,23.4,53.8,72.2,,57.9,,,51.6,,,0,2,19,20.0,24.7,11.1,2,2,0,1,0,1,5.3,109,7.8
Dean DeNobile,159740,QB,LAFAYETTE,1,2.39,2.34,3.2,,30,203,70.0,20,21,11.5,2.0,0,1,4.8,66.7,14,2,0.0,22,73.3,0,11,,,,,67.4,75.3,72.7,,74.7,,,,,,0,0,22,50.0,112.6,4.5,1,0,0,1,1,0,0.0,197,9.4,57.1,7,7,24.7,3.49,0,2,25.0,57.1,4,5,0.0,8,26.7,0,3,,,,,16.7,66.9,69.8,,66.6,,,,,,0,1,9,20.0,101.8,12.5,1,0,0,0,1,2,22.2,103,14.7
Carson Beck,124010,QB,MIAMI FL,1,2.63,2.46,6.0,4.1,30,220,100.0,12,12,4.8,1.87,0,0,0.0,100.0,12,0,0.0,12,40.0,0,6,,,,,65.8,85.3,70.7,,84.6,,,,,,0,0,12,,139.2,0.0,0,0,0,0,1,0,0.0,129,10.8,68.8,16,16,17.9,3.14,0,2,12.5,68.8,11,4,0.0,18,60.0,0,9,,,,,66.8,67.6,72.0,,68.9,,,57.8,,,0,2,18,25.0,111.5,5.6,1,1,0,0,2,1,5.6,211,13.2
Ethan Vasko,163817,QB,LIBERTY,1,2.81,2.62,3.35,3.95,30,206,72.7,11,11,6.1,1.73,0,0,0.0,72.7,8,4,0.0,12,40.0,0,3,,,,,65.8,32.0,70.7,,32.4,,,,,,0,1,12,25.0,57.8,8.3,1,0,0,0,0,1,8.3,87,7.9,54.5,11,13,16.8,3.53,0,1,5.6,38.5,5,6,16.7,18,60.0,1,5,,,,,67.5,69.8,72.8,,73.0,,,53.8,,,0,1,23,50.0,62.0,16.7,3,2,0,2,1,0,0.0,107,8.2
Luther Richesson,183971,QB,CENT ARK,1,3.33,2.94,4.12,4.47,30,132,85.7,7,9,14.3,2.16,0,1,11.1,66.7,6,5,0.0,9,30.0,0,3,,,,,65.1,86.8,69.8,,86.1,,,,,,2,0,9,0.0,137.7,0.0,0,0,0,0,1,0,0.0,93,10.3,70.0,10,12,10.6,3.83,0,0,0.0,50.0,6,12,14.3,21,70.0,1,5,,,,,67.1,45.6,72.5,,44.3,,,59.1,,,1,1,21,50.0,33.3,28.6,6,3,0,1,0,2,9.5,70,5.8
Cade Klubnik,156253,QB,CLEMSON,1,3.0,2.69,,5.73,29,140,80.0,15,16,6.5,1.81,0,0,0.0,68.8,11,1,8.3,16,55.2,1,6,,,,,66.7,76.0,71.8,,75.3,,,,,,1,1,17,0.0,57.0,0.0,0,0,0,0,0,1,5.9,91,5.7,66.7,6,10,13.5,4.47,1,2,18.2,40.0,4,8,0.0,13,44.8,0,4,,,,,25.7,60.7,71.2,,69.0,,,50.3,,,0,0,14,0.0,117.1,0.0,0,3,0,3,1,0,0.0,116,11.6
Bishop Davenport,163426,QB,S ALABAMA,1,2.35,2.15,3.3,4.45,29,288,88.9,18,18,2.9,1.87,0,0,0.0,72.2,13,2,18.8,18,62.1,3,8,,,,,67.1,83.1,72.4,,82.3,,,,,,0,1,20,0.0,104.2,0.0,0,0,0,0,2,0,0.0,121,6.7,71.4,7,8,13.3,3.15,0,0,0.0,62.5,5,4,0.0,11,37.9,0,5,,,,,19.6,62.5,70.7,,53.2,,,71.7,,,0,0,12,25.0,79.7,9.1,1,2,0,1,0,1,8.3,49,6.1
Logan Inagawa,206029,QB,DRAKE,1,2.76,2.65,2.85,4.05,29,153,72.7,11,11,6.4,1.99,0,0,0.0,72.7,8,7,0.0,12,41.4,0,4,,,,,65.8,70.5,70.7,,70.0,,,,,,0,0,12,14.3,86.9,8.3,1,0,0,0,0,0,0.0,64,5.8,53.8,13,14,13.5,3.3,0,1,6.3,50.0,7,12,0.0,17,58.6,0,5,,,,,67.1,58.2,72.4,,58.0,,,59.7,,,0,1,20,8.3,36.6,5.9,1,2,0,1,0,3,15.0,76,5.4
Mark Gronowski,138303,QB,IOWA,1,3.22,2.77,5.8,5.17,29,192,90.9,11,11,2.8,1.76,0,0,0.0,72.7,8,0,20.0,11,37.9,2,5,,,,,65.6,71.7,70.4,,71.3,,,,,,0,0,11,,117.2,0.0,0,0,0,0,1,0,0.0,64,5.8,75.0,12,13,9.5,4.12,0,0,0.0,61.5,8,13,11.1,18,62.1,1,6,,,,,22.9,52.4,72.0,,58.5,,,50.0,,,0,0,18,15.4,115.9,11.1,2,3,0,1,1,1,5.6,115,8.8
Drew Mestemaker,190616,QB,N TEXAS,1,2.26,2.29,1.6,,29,251,94.1,17,17,4.6,1.74,0,0,0.0,94.1,16,1,0.0,18,62.1,0,8,,,,,67.1,79.5,72.4,,78.8,,,,,,0,0,20,100.0,133.0,5.6,1,0,0,0,3,0,0.0,109,6.4,72.7,11,11,7.4,3.12,0,1,8.3,72.7,8,3,0.0,11,37.9,0,5,,,,,65.8,84.0,70.7,,83.3,,,,,,0,0,12,0.0,131.6,0.0,0,0,0,0,1,0,0.0,102,9.3
Andrew Indorf,201895,QB,TOWSON,1,2.43,2.26,3.63,3.3,29,317,64.7,17,17,11.3,1.91,0,2,11.8,64.7,11,2,0.0,18,62.1,0,7,,,,,66.8,58.2,72.0,,58.0,,,,,,0,0,18,50.0,110.7,5.6,1,0,0,0,1,1,5.6,143,8.4,33.3,6,8,17.5,3.3,0,1,12.5,12.5,1,8,50.0,11,37.9,1,1,,,,,65.6,38.6,70.4,,32.7,,,64.1,,,0,1,11,25.0,0.0,18.2,2,1,0,2,0,2,18.2,2,0.3
Conner Weigman,158683,QB,HOUSTON,1,2.86,2.86,2.7,4.35,29,182,75.0,12,12,8.0,2.08,0,0,0.0,75.0,9,7,0.0,12,41.4,0,5,,,,,66.0,66.9,71.0,,66.6,,,,,,0,0,13,0.0,101.0,0.0,0,0,0,0,0,0,0.0,105,8.8,75.0,8,13,16.8,3.62,0,1,7.1,46.2,6,11,0.0,16,55.2,0,4,,,,,22.4,63.1,0.0,,65.9,,,61.6,,,1,0,17,9.1,78.0,6.3,1,2,0,4,0,1,5.9,117,9.0
Isaiah Freeman,167256,QB,HAMPTON,1,2.45,2.27,2.73,4.15,29,178,71.4,14,15,5.7,1.84,0,0,0.0,66.7,10,5,0.0,16,55.2,0,5,,,,,66.7,56.0,71.8,,55.9,,,,,,1,0,17,20.0,131.9,6.3,1,0,0,0,2,0,0.0,125,8.3,50.0,8,9,18.6,3.2,0,0,0.0,22.2,2,5,50.0,13,44.8,2,3,,,,,67.0,68.0,71.2,,58.4,,,72.5,,,0,0,13,40.0,40.0,15.4,2,2,0,1,0,0,0.0,28,3.1
Carter Peevy,129563,QB,MAINE,1,3.18,3.08,4.0,,29,212,91.7,12,12,5.3,1.81,0,0,0.0,75.0,9,2,18.2,12,41.4,2,2,,,,,65.8,70.7,70.7,,70.3,,,,,,0,0,12,0.0,81.6,0.0,0,0,0,0,0,0,0.0,49,4.1,54.5,11,14,16.1,4.14,0,0,0.0,42.9,6,12,0.0,17,58.6,0,2,,,,,66.7,57.5,71.8,,57.3,,,,,,1,0,17,25.0,51.5,17.6,3,0,0,2,0,0,0.0,46,3.3
Landen Clark,188534,QB,ELON,1,3.1,3.07,4.0,,28,162,57.1,7,8,11.6,2.09,0,0,0.0,25.0,2,5,50.0,8,28.6,2,2,,,,,65.1,47.9,69.8,,48.0,,,,,,0,1,9,0.0,13.0,0.0,0,0,0,1,0,1,11.1,49,6.1,52.6,19,19,27.2,3.51,0,5,23.8,47.4,9,7,10.0,20,71.4,1,8,,,,,68.0,85.9,73.5,,81.6,,,63.5,,,0,1,22,14.3,106.8,5.0,1,0,0,0,2,1,4.5,256,13.5
Cole Payton,148154,QB,N DAK ST,1,3.03,2.91,3.55,3.63,28,250,71.4,7,7,4.0,1.87,0,0,0.0,71.4,5,0,0.0,7,25.0,0,2,,,,,64.9,58.6,69.5,,58.4,,,,,,0,0,8,,153.3,0.0,0,0,0,0,1,0,0.0,91,13.0,73.3,15,16,17.7,3.42,0,4,22.2,68.8,11,9,0.0,21,75.0,0,10,,,,,67.5,94.3,72.8,,93.3,,,72.7,,,0,0,23,22.2,151.0,9.5,2,3,0,1,3,0,0.0,257,16.1
Rocco Becht,157567,QB,IOWA STATE,1,2.85,2.63,4.05,5.9,28,193,76.9,13,13,8.5,1.93,0,0,0.0,69.2,9,0,10.0,13,46.4,1,7,,,,,66.4,67.8,71.4,,67.4,,,,,,0,1,15,,104.6,0.0,0,0,0,0,1,1,6.7,160,12.3,50.0,12,12,18.2,3.65,0,1,8.3,41.7,5,8,16.7,15,53.6,1,5,,,,,66.4,72.2,71.4,,68.2,,,64.9,,,0,0,15,25.0,73.3,13.3,2,1,0,0,0,0,0.0,105,8.8
Joshua Wood,163421,QB,IDAHO,1,2.83,2.58,5.4,4.83,28,185,72.7,11,11,4.5,1.89,0,0,0.0,63.6,7,2,12.5,11,39.3,1,3,,,,,65.6,51.9,70.4,,51.9,,,,,,0,0,11,0.0,77.1,0.0,0,0,0,0,0,0,0.0,58,5.3,58.3,12,12,13.9,3.66,0,0,0.0,50.0,6,9,14.3,16,57.1,1,8,,,,,66.7,86.7,71.8,,75.4,,,80.5,,,0,0,17,11.1,93.1,6.3,1,3,0,0,1,0,0.0,62,5.2
Garrett Nussmeier,146757,QB,LSU,1,2.43,2.41,,3.0,28,211,93.3,15,15,5.6,1.57,0,2,12.5,73.3,11,0,21.4,15,53.6,3,6,,,,,66.5,92.9,71.6,,92.6,,,,,,0,0,16,,106.0,0.0,0,0,0,0,0,0,0.0,154,10.3,44.4,9,12,8.1,3.42,2,1,8.3,33.3,4,3,0.0,13,46.4,0,2,,,,,66.2,45.2,71.2,,41.2,,,62.8,,,0,1,14,0.0,45.8,0.0,0,1,0,1,1,1,7.1,66,5.5
Zach Osborne,160474,QB,COLGATE,1,2.39,2.19,2.5,4.85,28,142,50.0,20,21,12.6,2.0,1,0,0.0,42.9,9,3,10.0,21,75.0,1,4,,,,,67.4,49.7,72.7,,49.7,,,,,,0,2,22,0.0,13.7,0.0,0,0,0,0,0,2,9.1,78,3.7,75.0,4,4,12.3,3.57,0,2,50.0,75.0,3,7,0.0,7,25.0,0,3,,,,,64.6,88.7,69.1,,90.5,,,61.8,,,0,0,7,14.3,116.7,14.3,1,2,0,0,0,0,0.0,50,12.5
Diego Pavia,156927,QB,VANDERBILT,1,2.6,2.54,3.3,3.4,27,333,84.6,13,13,3.8,1.69,0,0,0.0,84.6,11,0,0.0,13,48.1,0,5,,,,,66.0,67.0,71.0,,66.6,,,,,,0,0,13,,117.0,0.0,0,0,0,0,1,0,0.0,77,5.9,58.3,12,12,15.7,3.44,0,1,7.7,58.3,7,6,0.0,14,51.9,0,5,,,,,66.4,52.6,71.4,,54.7,,,57.0,,,0,1,15,16.7,78.5,7.1,1,1,0,0,1,1,6.7,100,8.3
Jackson Arnold,173684,QB,AUBURN,1,2.89,2.71,6.6,3.1,27,115,46.2,13,13,8.3,1.77,0,0,0.0,38.5,5,1,16.7,13,48.1,1,3,,,,,66.0,54.2,71.0,,54.2,,,,,,0,0,13,0.0,79.6,0.0,0,0,0,0,1,0,0.0,62,4.8,90.0,10,11,8.8,3.92,0,0,0.0,72.7,8,5,11.1,14,51.9,1,6,,,,,66.2,87.1,71.2,,90.0,,,58.3,,,0,0,14,20.0,93.0,7.1,1,2,0,1,0,0,0.0,80,7.3
Preston Stone,124716,QB,NWESTERN,1,2.96,2.64,2.97,5.2,27,256,66.7,9,9,6.6,2.11,0,0,0.0,66.7,6,1,0.0,10,37.0,0,2,,,,,14.7,41.6,70.1,,41.8,,,,,,0,0,10,100.0,80.8,10.0,1,0,0,0,0,1,10.0,50,5.6,50.0,12,12,11.5,3.46,0,2,16.7,41.7,5,6,16.7,17,63.0,1,5,,,,,66.7,35.6,71.8,,33.5,,,58.7,,,0,2,17,33.3,26.7,11.8,2,3,0,0,0,2,11.8,85,7.1
Jake Retzlaff,70874,QB,TULANE,1,2.59,2.31,4.1,4.23,27,319,75.0,12,13,2.2,1.77,1,0,0.0,53.8,7,5,22.2,13,48.1,2,6,,,,,66.0,66.6,71.0,,66.3,,,,,,0,0,13,0.0,69.4,0.0,0,0,0,0,0,0,0.0,70,5.4,88.9,9,10,13.2,3.36,0,1,10.0,80.0,8,9,0.0,14,51.9,0,8,,,,,20.6,69.3,71.2,,80.6,,,48.1,,,0,0,14,11.1,118.8,7.1,1,3,0,1,0,1,7.1,175,17.5
JC French IV,162521,QB,GA SOUTHRN,1,2.55,2.35,,4.93,27,174,84.6,13,13,8.0,1.81,0,0,0.0,69.2,9,0,18.2,13,48.1,2,7,,,,,66.0,79.7,71.0,,79.0,,,,,,0,0,13,,118.4,0.0,0,0,0,0,1,0,0.0,103,7.9,60.0,10,10,9.5,3.48,0,0,0.0,60.0,6,2,0.0,13,48.1,0,4,,,,,66.0,58.6,71.0,,59.4,,,58.5,,,0,0,13,0.0,86.7,0.0,0,3,0,0,0,1,7.7,83,8.3
Josh Hoover,127148,QB,TCU,1,2.59,2.59,,,27,305,85.7,14,14,9.1,1.84,0,1,7.1,85.7,12,0,0.0,14,51.9,0,7,,,,,66.2,84.3,71.2,,83.5,,,,,,0,0,14,,145.2,0.0,0,0,0,0,3,1,7.1,131,9.4,69.2,13,13,17.9,3.38,0,3,21.4,69.2,9,4,0.0,13,48.1,0,7,,,,,66.2,93.6,71.2,,93.2,,,,,,0,0,14,0.0,137.5,0.0,0,0,0,0,1,0,0.0,206,15.8
Arch Manning,173162,QB,TEXAS,1,3.52,3.34,,5.8,27,311,66.7,9,10,2.6,1.84,1,0,0.0,50.0,5,1,16.7,10,37.0,1,3,,,,,65.6,53.1,70.4,,53.0,,,,,,0,0,11,0.0,92.1,0.0,0,0,0,0,1,0,0.0,36,3.6,46.7,15,15,9.7,4.51,0,0,0.0,40.0,6,7,14.3,17,63.0,1,5,,,,,67.0,54.1,72.2,,47.3,,,71.3,,,0,1,19,0.0,29.3,0.0,0,2,0,0,0,1,5.3,78,5.2
Nate Hampton,147548,QB,GARD-WEBB,1,3.09,2.78,4.7,3.4,27,171,76.9,13,15,7.1,1.99,0,1,6.7,66.7,10,5,0.0,16,59.3,0,4,,,,,66.5,68.0,71.6,,67.6,,,,,,1,0,16,20.0,137.8,6.3,1,0,0,1,2,0,0.0,146,9.7,60.0,5,7,18.0,4.67,0,2,28.6,42.9,3,8,0.0,11,40.7,0,2,,,,,65.6,71.6,70.4,,74.5,,,57.8,,,0,0,11,37.5,73.5,27.3,3,1,0,2,0,0,0.0,60,8.6
Beau Pribula,164182,QB,MISSOURI,1,2.32,2.05,2.05,5.55,26,229,64.3,14,15,5.4,1.74,0,0,0.0,60.0,9,4,0.0,17,65.4,0,5,,,,,67.0,48.4,72.2,,48.5,,,,,,0,1,19,50.0,72.4,11.8,2,0,0,1,1,1,5.3,93,6.2,85.7,7,7,5.6,3.4,0,0,0.0,85.7,6,4,0.0,9,34.6,0,3,,,,,65.1,63.7,69.8,,72.1,,,53.1,,,0,0,9,0.0,154.5,0.0,0,2,0,0,1,0,0.0,81,11.6
Danny O'Neil,184200,QB,WISCONSIN,1,3.52,3.08,2.83,5.58,26,349,83.3,6,6,3.3,1.87,0,0,0.0,83.3,5,2,0.0,7,26.9,0,3,,,,,64.9,42.5,69.5,,42.7,,,,,,0,1,8,50.0,52.1,14.3,1,0,0,0,0,1,12.5,36,6.0,54.5,11,11,12.0,4.13,0,1,9.1,54.5,6,12,0.0,19,73.1,0,5,,,,,67.0,38.5,72.2,,40.5,,,52.5,,,0,1,19,25.0,70.6,15.8,3,5,0,0,1,1,5.3,81,7.4
Bryson Barnes,131845,QB,UTAH ST,1,2.68,2.4,3.57,6.0,26,329,86.7,15,15,8.7,1.93,0,0,0.0,80.0,12,1,7.7,15,57.7,1,8,,,,,66.5,83.1,71.6,,82.3,,,,,,0,0,16,0.0,139.2,0.0,0,0,0,0,1,0,0.0,181,12.1,83.3,6,7,22.5,3.69,0,2,28.6,71.4,5,6,0.0,11,42.3,0,5,,,,,65.6,90.4,70.4,,91.3,,,57.8,,,0,0,11,50.0,153.3,27.3,3,1,0,1,1,0,0.0,106,15.1
E.J. Warner,156185,QB,FRESNO ST,1,2.43,2.27,2.2,6.6,26,169,100.0,15,15,4.7,1.87,0,2,13.3,86.7,13,2,13.3,16,61.5,2,9,,,,,21.8,86.2,71.6,,85.5,,,,,,0,0,16,50.0,150.7,6.3,1,0,0,0,4,1,6.3,160,10.7,88.9,9,9,4.6,3.33,0,0,0.0,88.9,8,5,0.0,10,38.5,0,3,,,,,66.0,58.6,71.0,,60.6,,,57.8,,,0,0,13,0.0,105.6,0.0,0,1,0,0,0,0,0.0,84,9.3
Gavin Wimsatt,155757,QB,JVILLE ST,1,2.93,2.55,,7.45,26,196,91.7,12,12,2.4,1.78,0,0,0.0,91.7,11,0,0.0,12,46.2,0,7,,,,,65.6,88.3,70.7,,87.5,,,,,,0,0,12,,146.5,0.0,0,0,0,0,1,0,0.0,150,12.5,66.7,12,12,6.7,3.91,0,0,0.0,41.7,5,5,37.5,14,53.8,3,1,,,,,66.2,72.3,71.2,,71.0,,,62.8,,,0,1,14,0.0,14.6,0.0,0,2,0,0,0,0,0.0,28,2.3
Dom Nankil,182292,QB,SAN DIEGO,1,2.46,2.37,2.3,4.7,26,283,80.0,15,15,3.9,1.83,0,0,0.0,66.7,10,1,16.7,16,61.5,2,3,,,,,66.5,70.7,71.6,,70.3,,,,,,0,0,16,100.0,100.4,6.3,1,0,0,0,1,0,0.0,74,4.9,44.4,9,9,9.6,3.46,0,0,0.0,44.4,4,3,0.0,10,38.5,0,3,,,,,65.4,44.9,70.1,,48.2,,,56.3,,,0,0,10,0.0,64.6,0.0,0,1,0,0,0,0,0.0,55,6.1
