player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Micah Leon,60486,QB,UCONN,1,2.79,2.4,3.5,5.0,18,146,75.0,8,8,0.0,1.81,0,0,0.0,75.0,6,4,0.0,8,44.4,0,1,,,,,65.1,43.1,69.8,,43.3,,,,,,0,0,9,0.0,77.1,0.0,0,0,0,0,0,0,0.0,17,2.1,80.0,5,5,11.0,3.57,0,0,0.0,80.0,4,6,0.0,10,55.6,0,2,,,,,17.6,47.3,70.1,,40.9,,,64.2,,,0,0,10,66.7,104.2,40.0,4,1,0,0,0,1,10.0,45,9.0
Marquez McCray,109056,QB,SACR HEART,1,3.62,3.56,3.48,4.9,17,280,100.0,3,3,1.0,1.47,0,0,0.0,100.0,3,0,0.0,3,17.6,0,1,,,,,62.7,73.4,66.6,,73.0,,,,,,0,0,3,,91.7,0.0,0,0,0,0,0,0,0.0,18,6.0,60.0,5,9,20.0,4.08,0,1,9.1,33.3,3,11,0.0,14,82.4,0,3,,,,,66.4,59.9,71.6,,62.3,,,57.3,,,0,0,16,36.4,57.6,28.6,4,1,0,4,0,0,0.0,60,6.7
Austin Aune,83528,QB,N TEXAS,1,1.96,1.99,1.6,,17,251,75.0,12,12,7.5,1.76,0,0,0.0,58.3,7,1,22.2,13,76.5,2,3,,,,,20.0,73.5,71.0,,73.0,,,,,,0,0,13,100.0,68.1,7.7,1,0,0,0,0,1,7.7,50,4.2,75.0,4,4,16.3,2.63,0,1,16.7,75.0,3,1,0.0,4,23.5,0,2,,,,,64.2,68.5,68.6,,68.2,,,,,,0,0,6,0.0,116.7,0.0,0,0,0,0,0,0,0.0,66,16.5
Alex Padilla,86285,QB,IOWA,1,2.91,2.86,3.3,,16,192,75.0,4,4,10.3,2.05,0,0,0.0,75.0,3,0,0.0,4,25.0,0,2,,,,,63.3,71.9,67.4,,71.5,,,,,,0,0,4,,92.7,0.0,0,0,0,0,0,0,0.0,27,6.8,37.5,8,10,11.1,3.2,1,0,0.0,30.0,3,5,0.0,12,75.0,0,2,,,,,66.0,29.4,71.0,,29.5,,,,,,1,0,13,40.0,47.5,16.7,2,0,0,0,0,2,15.4,49,4.9
Grant Wells,97784,QB,MARSHALL,1,2.65,2.5,4.7,,15,214,88.9,9,9,5.8,1.99,0,0,0.0,88.9,8,4,0.0,9,60.0,0,4,,,,,65.4,75.0,70.1,,74.5,,,,,,0,0,10,0.0,130.6,0.0,0,0,0,0,1,0,0.0,58,6.4,40.0,5,5,11.2,3.63,0,0,0.0,40.0,2,1,0.0,6,40.0,0,1,,,,,13.4,27.4,68.6,,27.6,,,,,,0,0,6,100.0,50.4,16.7,1,0,0,0,0,2,33.3,18,3.6
Will Howard,122599,QB,KANSAS ST,1,2.55,2.47,3.1,3.0,15,199,71.4,7,7,3.6,1.74,0,0,0.0,71.4,5,0,0.0,7,46.7,0,3,,,,,64.6,51.2,69.1,,51.2,,,,,,0,0,7,,75.9,0.0,0,0,0,0,0,1,14.3,24,3.4,66.7,6,6,18.2,3.25,0,0,0.0,66.7,4,2,0.0,8,53.3,0,2,,,,,64.9,59.5,69.5,,63.0,,,57.3,,,0,0,8,50.0,86.1,12.5,1,1,0,0,0,0,0.0,41,6.8
Evan Simon,129906,QB,RUTGERS,1,2.48,2.48,,,15,278,75.0,8,8,8.4,1.85,0,0,0.0,75.0,6,0,0.0,8,53.3,0,2,,,,,64.9,47.1,69.5,,47.2,,,,,,0,0,8,,96.9,0.0,0,0,0,0,0,0,0.0,62,7.8,33.3,6,7,15.5,3.2,0,1,14.3,28.6,2,2,0.0,7,46.7,0,1,,,,,64.6,65.6,69.1,,65.3,,,,,,0,0,7,0.0,48.5,0.0,0,0,0,1,0,0,0.0,36,5.1
Louis Colosimo,64186,QB,DAVIDSON,1,2.07,1.99,2.2,3.0,15,149,77.8,9,10,8.8,1.66,1,1,9.1,50.0,5,2,28.6,11,73.3,2,3,,,,,65.8,60.9,70.7,,60.6,,,,,,0,1,12,50.0,21.7,9.1,1,0,0,0,0,1,8.3,42,4.2,66.7,3,3,14.7,3.2,0,0,0.0,66.7,2,2,0.0,4,26.7,0,2,,,,,63.3,76.6,67.4,,83.7,,,57.0,,,0,0,4,0.0,81.3,0.0,0,1,0,0,0,0,0.0,17,5.7
Phil Jurkovec,83533,QB,BOSTON COL,1,3.17,3.1,2.83,4.9,15,121,50.0,4,4,19.8,1.8,0,1,25.0,50.0,2,0,0.0,4,26.7,0,1,,,,,63.3,76.2,67.4,,75.7,,,,,,0,0,4,,100.0,0.0,0,0,0,0,1,0,0.0,16,4.0,16.7,6,7,24.2,3.66,1,0,0.0,14.3,1,7,0.0,11,73.3,0,0,,,,,66.0,29.9,71.0,,30.3,,,57.8,,,0,2,13,42.9,0.0,27.3,3,1,0,0,0,2,15.4,3,0.4
Noah Vedral,55406,QB,RUTGERS,1,3.33,3.01,,7.9,15,278,100.0,4,5,-0.5,1.78,1,0,0.0,80.0,4,0,0.0,5,33.3,0,0,,,,,63.8,62.6,68.1,,62.3,,,,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,14,2.8,37.5,8,9,5.9,4.11,0,0,0.0,33.3,3,6,0.0,10,66.7,0,2,,,,,65.4,43.3,70.1,,45.5,,,57.3,,,0,1,10,0.0,9.3,0.0,0,1,0,1,0,1,10.0,41,4.6
Jalani Eason,52172,QB,MS VLY ST,1,2.61,2.47,,3.55,15,228,75.0,8,8,4.9,1.86,0,1,12.5,62.5,5,1,16.7,8,53.3,1,3,,,,,64.9,83.0,69.5,,82.4,,,,,,0,0,8,0.0,140.6,0.0,0,0,0,0,1,0,0.0,90,11.3,80.0,5,5,23.0,3.47,0,1,16.7,60.0,3,3,25.0,7,46.7,1,3,,,,,64.9,78.4,69.5,,88.1,,,52.8,,,0,0,8,0.0,104.2,0.0,0,2,0,0,0,1,12.5,78,15.6
Josh Adkins,60483,QB,UTSA,1,2.82,2.77,2.53,4.5,14,331,100.0,2,2,5.5,1.96,0,0,0.0,100.0,2,3,0.0,5,35.7,0,1,,,,,64.2,65.5,68.6,,65.2,,,,,,0,0,6,100.0,102.1,60.0,3,0,0,0,0,0,0.0,17,8.5,14.3,7,7,14.0,3.3,0,0,0.0,14.3,1,7,0.0,9,64.3,0,1,,,,,65.4,58.1,70.1,,60.7,,,57.3,,,0,0,10,14.3,39.6,11.1,1,1,0,0,0,0,0.0,11,1.6
Ethan Hampton,145858,QB,N ILLINOIS,1,2.96,2.83,2.9,4.4,13,254,66.7,3,3,6.0,1.63,0,0,0.0,66.7,2,0,0.0,3,23.1,0,0,,,,,62.7,58.2,66.6,,58.1,,,,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,0,0.0,33.3,6,7,13.7,3.36,0,0,0.0,28.6,2,6,0.0,10,76.9,0,1,,,,,65.4,52.2,70.1,,54.8,,,57.3,,,0,0,10,33.3,40.8,20.0,2,1,0,1,0,1,10.0,23,3.3
Spencer Petras,82136,QB,IOWA,1,3.08,3.08,,,13,192,100.0,2,2,13.0,2.2,0,1,25.0,50.0,1,1,50.0,2,15.4,1,0,,,,,63.3,73.7,67.4,,73.3,,,,,,0,0,4,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,60.0,10,11,9.7,3.24,0,0,0.0,54.5,6,4,0.0,11,84.6,0,5,,,,,65.6,56.5,70.4,,56.4,,,,,,0,0,11,0.0,85.4,0.0,0,0,0,1,0,2,18.2,100,9.1
Anthony Richardson,124393,QB,FLORIDA,1,4.08,3.06,4.0,5.88,12,163,100.0,2,2,2.5,2.1,0,0,0.0,100.0,2,0,0.0,2,16.7,0,1,,,,,61.8,61.9,65.5,,61.7,,,,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,14,7.0,60.0,5,5,13.0,4.47,0,0,0.0,60.0,3,8,0.0,10,83.3,0,4,,,,,65.4,80.7,70.1,,72.7,,,70.8,,,0,0,10,12.5,125.8,10.0,1,4,0,0,1,0,0.0,41,8.2
Tai Lavatai,121854,QB,NAVY,1,2.83,2.84,2.8,,12,237,0.0,3,3,20.3,2.2,0,0,0.0,0.0,0,2,,3,25.0,0,0,,,,,62.7,40.5,66.6,,41.0,,,,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,62.5,8,8,16.1,3.04,0,1,12.5,62.5,5,3,0.0,9,75.0,0,3,,,,,65.1,71.3,69.8,,70.9,,,,,,0,0,9,33.3,123.4,11.1,1,0,0,0,1,0,0.0,57,7.1
Bryson Carroll,60479,QB,NEW MEXICO,1,2.56,2.41,,4.1,11,241,100.0,4,4,-2.0,0.9,0,0,0.0,100.0,4,0,0.0,4,36.4,0,1,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,,84.4,0.0,0,0,0,0,0,0,0.0,17,4.3,100.0,5,6,6.6,3.51,0,0,0.0,66.7,4,4,20.0,7,63.6,1,3,,,,,64.6,71.6,69.1,,76.4,,,57.3,,,0,0,7,0.0,125.0,0.0,0,1,0,1,1,0,0.0,40,6.7
Justin Lynch,144392,QB,TEMPLE,1,2.65,2.32,,4.1,11,306,80.0,5,5,1.0,1.3,0,0,0.0,80.0,4,0,0.0,5,45.5,0,0,,,,,63.8,58.4,68.1,,58.2,,,,,,0,0,5,,86.7,0.0,0,0,0,0,0,0,0.0,24,4.8,50.0,2,4,12.0,3.77,0,0,0.0,25.0,1,2,0.0,6,54.5,0,1,,,,,64.2,54.4,68.6,,48.6,,,62.6,,,0,0,6,0.0,39.6,0.0,0,2,0,2,0,0,0.0,1,0.3
Chandler Rogers,98683,QB,LA MONROE,1,2.74,2.31,4.8,4.5,11,209,75.0,4,5,2.8,2.02,0,0,0.0,60.0,3,2,0.0,5,45.5,0,1,,,,,63.8,46.0,68.1,,46.2,,,,,,1,0,5,0.0,64.6,0.0,0,0,0,0,0,0,0.0,13,2.6,50.0,4,4,4.3,3.33,0,0,0.0,50.0,2,4,0.0,6,54.5,0,0,,,,,64.6,38.7,69.1,,40.1,,,57.8,,,0,0,7,25.0,56.3,16.7,1,1,0,0,0,0,0.0,3,0.8
Connor Genal,98366,QB,NEW MEXICO,1,2.91,2.59,,5.8,10,241,75.0,4,5,3.0,1.9,1,0,0.0,60.0,3,0,0.0,5,50.0,0,1,,,,,63.8,64.4,68.1,,64.1,,,,,,0,0,5,,68.8,0.0,0,0,0,0,0,0,0.0,20,4.0,66.7,3,4,13.7,3.92,0,0,0.0,25.0,1,5,50.0,5,50.0,1,0,,,,,63.8,68.3,68.1,,72.7,,,57.8,,,1,0,5,0.0,39.6,0.0,0,1,0,0,0,0,0.0,8,2.0
Evan Conley,97783,QB,LOUISVILLE,1,3.36,2.88,,5.3,10,210,50.0,2,2,7.0,2.0,0,0,0.0,50.0,1,0,0.0,2,20.0,0,1,,,,,61.8,54.8,65.5,,54.8,,,,,,0,0,2,,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,100.0,6,6,4.8,3.7,0,0,0.0,100.0,6,2,0.0,8,80.0,0,5,,,,,64.9,90.4,69.5,,75.5,,,77.3,,,0,0,8,0.0,142.4,0.0,0,2,0,0,1,0,0.0,52,8.7
Luke McCaffrey,101634,QB,RICE,1,2.78,2.97,3.6,,9,275,100.0,3,3,9.7,1.97,0,0,0.0,100.0,3,0,0.0,3,33.3,0,2,,,,,62.7,38.1,66.6,,38.5,,,,,,0,0,3,,158.3,0.0,0,0,0,0,1,1,33.3,39,13.0,33.3,3,3,13.0,3.82,0,0,0.0,33.3,1,3,0.0,5,55.6,0,1,,,,,63.8,66.3,68.1,,66.0,,,,,,0,0,5,66.7,52.1,40.0,2,0,0,0,0,0,0.0,16,5.3
Evan Olaes,146018,QB,COLO STATE,1,3.73,3.33,,4.9,8,144,100.0,1,1,5.0,2.1,0,0,0.0,100.0,1,0,0.0,1,12.5,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,100.0,4,5,6.3,3.96,0,0,0.0,60.0,3,3,25.0,7,87.5,1,1,,,,,64.6,65.0,69.1,,80.6,,,48.5,,,1,0,7,0.0,71.3,0.0,0,2,0,0,0,0,0.0,23,4.6
James Foster,83563,QB,CHARLOTTE,1,2.76,2.77,2.7,,7,136,50.0,2,2,2.5,2.35,0,0,0.0,50.0,1,2,0.0,2,28.6,0,1,,,,,61.8,71.9,65.5,,71.5,,,,,,0,0,2,0.0,83.3,0.0,0,0,0,0,0,0,0.0,19,9.5,100.0,3,4,11.3,2.92,0,1,25.0,50.0,2,2,33.3,5,71.4,1,1,,,,,63.8,78.8,68.1,,78.3,,,,,,1,0,5,50.0,71.9,20.0,1,0,0,0,0,0,0.0,27,6.8
Louis Williams,155639,QB,TUSKEGEE,1,2.3,2.08,3.4,,6,405,50.0,4,4,14.5,1.88,0,0,0.0,25.0,1,1,50.0,4,66.7,1,1,,,,,63.3,41.4,67.4,,41.8,,,,,,0,0,4,0.0,62.5,0.0,0,0,0,0,0,0,0.0,34,8.5,0.0,1,1,17.0,3.15,0,0,0.0,0.0,0,2,,2,33.3,0,0,,,,,61.8,45.7,65.5,,46.1,,,,,,0,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Xavier Shepherd,104767,QB,KENNESAW,1,3.2,2.5,,6.7,6,200,100.0,3,3,22.7,2.27,0,1,33.3,100.0,3,0,0.0,3,50.0,0,3,,,,,62.7,92.0,66.6,,91.7,,,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,96,32.0,50.0,2,2,20.0,4.13,0,1,50.0,50.0,1,1,0.0,3,50.0,0,1,,,,,62.7,68.1,66.6,,74.9,,,57.3,,,0,0,3,0.0,83.3,0.0,0,1,0,0,0,0,0.0,19,9.5
Tucker Gleason,122475,QB,TOLEDO,1,2.72,2.72,,,6,316,100.0,2,2,2.5,2.1,0,0,0.0,50.0,1,0,50.0,2,33.3,1,1,,,,,61.8,54.1,65.5,,54.2,,,,,,0,0,2,,75.0,0.0,0,0,0,0,0,0,0.0,15,7.5,50.0,4,4,9.5,3.03,0,0,0.0,50.0,2,0,0.0,4,66.7,0,2,,,,,63.3,51.9,67.4,,52.0,,,,,,0,0,4,,63.5,0.0,0,0,0,0,0,1,25.0,19,4.8
Cephus Johnson III,60530,QB,SE LA,1,2.67,2.35,2.4,4.2,6,294,0.0,2,2,4.0,2.07,0,0,0.0,0.0,0,1,,3,50.0,0,0,,,,,62.7,52.1,66.6,,52.2,,,,,,0,0,3,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0,0.0,1,2,9.0,3.27,0,0,0.0,0.0,0,2,,3,50.0,0,0,,,,,62.7,46.2,66.6,,49.8,,,57.8,,,1,0,3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Sean Chambers,75888,QB,WYOMING,1,3.23,3.22,3.3,,6,351,50.0,2,2,7.5,2.15,0,0,0.0,50.0,1,1,0.0,2,33.3,0,0,,,,,61.8,50.8,65.5,,51.0,,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,66.7,3,3,20.3,3.78,0,0,0.0,66.7,2,3,0.0,4,66.7,0,2,,,,,63.3,75.0,67.4,,74.5,,,,,,0,0,4,33.3,89.6,25.0,1,0,0,0,0,0,0.0,23,7.7
Jack Sears,60580,QB,BOISE ST,1,3.42,2.1,3.7,4.6,5,120,50.0,2,2,14.0,2.1,0,0,0.0,50.0,1,0,0.0,2,40.0,0,0,,,,,61.8,38.4,65.5,,38.9,,,,,,0,1,2,,16.7,0.0,0,0,0,0,0,1,50.0,6,3.0,,0,0,,4.3,0,0,,,0,1,,3,60.0,0,1,,,,,62.7,61.2,66.6,,60.0,,,62.0,,,0,0,3,100.0,0.0,33.3,1,2,0,0,0,0,0.0,0,
Joey Marousek,130303,QB,AKRON,1,1.88,1.88,,,5,102,60.0,5,5,6.2,1.88,0,0,0.0,60.0,3,1,0.0,5,100.0,0,1,,,,,63.8,39.5,68.1,,39.8,,,,,,0,0,5,0.0,64.6,0.0,0,0,0,0,0,0,0.0,11,2.2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Nate Cox,60432,QB,NEVADA,1,2.2,2.2,,,5,239,50.0,4,4,2.0,1.9,0,0,0.0,50.0,2,2,0.0,4,80.0,0,0,,,,,63.3,52.4,67.4,,52.4,,,,,,0,0,4,0.0,56.3,0.0,0,0,0,0,0,0,0.0,3,0.8,100.0,1,1,8.0,3.4,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,,60.3,61.7,63.6,,61.6,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Frank Gore Jr.,121457,HB,SO MISS,1,2.68,2.68,,,5,296,100.0,2,2,-2.5,2.0,0,0,0.0,100.0,2,0,0.0,2,40.0,0,1,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5,66.7,3,3,22.3,3.13,0,2,66.7,66.7,2,0,0.0,3,60.0,0,2,,,,,62.7,92.9,66.6,,92.6,,,,,,0,0,3,,149.3,0.0,0,0,0,0,2,0,0.0,68,22.7
Malik Davis,155588,QB,TUSKEGEE,1,3.4,3.35,3.45,,4,405,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,2,5.0,3.4,0,0,0.0,0.0,0,4,,4,100.0,0,0,,,,,63.3,46.5,67.4,,46.6,,,,,,1,0,4,50.0,39.6,50.0,2,0,0,0,0,0,0.0,0,0.0
Antavious Willis,100883,WR,SO MISS,1,1.55,1.55,,,4,296,100.0,4,4,7.0,1.55,0,0,0.0,100.0,4,0,0.0,4,100.0,0,2,,,,,63.3,87.2,67.4,,86.5,,,,,,0,0,4,,109.4,0.0,0,0,0,0,0,0,0.0,41,10.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Christian Anderson,60339,QB,ARMY,1,2.75,2.75,,,4,114,100.0,1,1,9.0,2.1,0,0,0.0,100.0,1,1,0.0,1,25.0,0,1,,,,,60.3,61.0,63.6,,60.9,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,66.7,3,3,20.7,2.97,0,1,33.3,66.7,2,1,0.0,3,75.0,0,2,,,,,62.7,87.5,66.6,,86.7,,,,,,0,0,3,0.0,149.3,0.0,0,0,0,0,1,0,0.0,85,28.3
Jacob Drena,156010,QB,UCONN,1,2.9,2.57,3.9,,4,146,100.0,2,2,3.0,1.55,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5,,0,1,,4.25,0,0,0.0,0.0,0,1,,2,50.0,0,0,,,,,61.8,55.2,65.5,,55.4,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
Andrew Marty,60498,QB,NWESTERN,1,2.73,2.4,3.05,,4,256,0.0,1,1,-2.0,1.6,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,,60.3,54.8,63.6,,55.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,24.0,3.1,0,0,0.0,0.0,0,1,,3,75.0,0,0,,,,,0.0,23.8,66.6,,24.1,,,,,,0,0,3,200.0,39.6,66.7,2,0,0,0,0,2,66.7,0,0.0
Eddie Lee Marburger,145511,QB,UTSA,1,3.2,3.2,,,4,331,100.0,1,1,7.0,1.8,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,,60.3,60.4,63.6,,60.4,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,33.3,3,3,18.3,3.67,0,1,33.3,33.3,1,1,0.0,3,75.0,0,1,,,,,62.7,62.6,66.6,,62.5,,,,,,0,0,3,0.0,121.5,0.0,0,0,0,0,1,1,33.3,67,22.3
Andrew Peasley,83581,QB,UTAH ST,1,1.93,1.65,2.5,,3,329,100.0,2,2,0.0,1.65,0,0,0.0,100.0,2,1,0.0,2,66.7,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,0.0,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0,,0,0,,2.5,0,0,,,0,1,,1,33.3,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Nick Nash,98679,QB,S JOSE ST,1,3.93,2.9,2.4,6.5,3,285,,0,0,,2.4,0,0,,,0,1,,1,33.3,0,0,,,,,23.7,54.9,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,0.0,1,1,16.0,4.7,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,,61.8,69.1,65.5,,47.3,,,69.3,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Marco Siderman,143060,QB,HOLY CROSS,1,2.77,2.77,,,3,181,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,33.3,3,3,12.3,2.77,0,0,0.0,33.3,1,1,0.0,3,100.0,0,0,,,,,62.7,28.9,66.6,,29.1,,,,,,0,1,3,0.0,2.8,0.0,0,0,0,0,0,1,33.3,6,2.0
Ike Ogbogu,77653,QB,HOUSTON,1,1.77,1.77,,,3,182,66.7,3,3,1.3,1.77,0,0,0.0,66.7,2,0,0.0,3,100.0,0,2,,,,,62.7,24.7,66.6,,25.0,,,,,,0,1,3,,48.6,0.0,0,0,0,0,0,1,33.3,22,7.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Riley Leonard,143862,QB,DUKE,1,2.4,2.5,2.2,,3,154,100.0,1,1,-4.0,1.85,0,0,0.0,100.0,1,1,0.0,2,66.7,0,0,,,,,5.8,27.0,65.5,,27.5,,,,,,0,0,2,100.0,104.2,50.0,1,0,0,0,0,1,50.0,9,9.0,0.0,1,1,7.0,3.5,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,,60.3,53.4,63.6,,53.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carter Bradley,77685,QB,TOLEDO,1,1.83,1.83,,,3,316,100.0,2,2,-4.5,1.45,0,0,0.0,100.0,2,0,0.0,2,66.7,0,1,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,0.0,1,1,17.0,2.6,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,,60.3,49.2,63.6,,49.6,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Johnathan Lewis,60520,QB,S DAKOTA,1,2.4,2.4,,,2,291,100.0,1,1,-6.0,1.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,100.0,1,1,25.0,3.2,0,1,100.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,89.4,63.6,,88.1,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Tate Rodemaker,122414,QB,FLORIDA ST,1,1.6,1.6,,,2,167,100.0,2,2,-0.5,1.6,0,0,0.0,50.0,1,0,50.0,2,100.0,1,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Roschon Johnson,99467,HB,TEXAS,1,2.95,0.5,,5.4,2,311,100.0,1,1,-4.0,0.5,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,,0,0,,5.4,0,0,,,0,1,,1,50.0,0,1,,,,,60.3,64.7,63.6,,,,,61.7,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Jamarye Joiner,82071,WR,ARIZONA,1,5.05,2.9,,7.2,2,109,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,35.0,5.05,0,0,0.0,0.0,0,1,,2,100.0,0,1,,,,,61.8,45.9,66.4,,37.0,,,63.7,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,1,50.0,0,0.0
Jay Rose,55118,TE,UCONN,1,6.3,,4.9,7.7,2,146,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.3,0,0,,,0,2,,2,100.0,0,0,,,,,61.8,46.2,62.6,,60.0,,,56.2,,,0,0,2,50.0,0.0,50.0,1,1,0,0,0,0,0.0,0,
DeAngelo Hardy,141343,QB,KENNESAW,1,2.65,2.6,2.7,,2,200,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,31.0,2.65,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,61.8,76.0,65.5,,75.4,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
