player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Jayden de Laura,131928,QB,WASH STATE,1,2.38,2.38,,,27,341,68.8,16,16,5.1,2.04,0,1,5.9,62.5,10,1,9.1,16,59.3,1,2,,,,66.7,64.8,71.8,64.5,,,,0,1,17,0.0,48.7,0.0,0,0,0,0,0,0,0.0,79,4.9,70.0,10,11,18.6,2.87,0,2,16.7,63.6,7,4,0.0,11,40.7,0,5,,,,65.8,78.6,70.7,77.9,,,,0,0,12,0.0,146.8,0.0,0,0,0,1,2,1,8.3,155,14.1
Cade Sexauer,111800,QB,STTHOM,1,3.17,2.9,2.6,4.5,27,1129,70.0,10,10,5.7,1.99,0,0,0.0,60.0,6,2,14.3,11,40.7,1,2,,,,65.6,64.8,70.4,64.5,,,,0,0,11,50.0,72.9,9.1,1,0,0,0,0,0,0.0,50,5.0,50.0,8,10,14.0,3.98,0,1,10.0,30.0,3,5,25.0,16,59.3,1,4,,,,66.5,71.3,71.6,74.1,,59.9,,0,0,16,20.0,97.5,6.3,1,5,0,2,1,0,0.0,89,8.9
Cole Smith,109050,QB,PRINCETON,1,2.45,2.18,2.8,4.9,27,272,73.3,15,15,4.7,1.83,0,0,0.0,73.3,11,5,0.0,15,55.6,0,6,,,,66.4,82.0,71.4,81.4,,,,0,0,15,0.0,103.7,0.0,0,0,0,0,1,0,0.0,66,4.4,66.7,6,6,20.2,3.52,0,0,0.0,66.7,4,4,0.0,11,40.7,0,3,,,,65.4,63.6,70.4,65.0,,59.1,,0,0,11,50.0,109.7,18.2,2,3,0,0,0,0,0.0,125,20.8
Chris Oladokun,40364,QB,S DAK ST,1,2.78,2.4,3.55,5.1,27,292,100.0,15,15,5.6,1.75,0,1,6.3,86.7,13,2,13.3,15,55.6,2,9,,,,66.5,74.2,71.6,73.6,,,,0,0,16,0.0,141.0,0.0,0,0,0,0,1,1,6.3,190,12.7,71.4,7,7,18.6,4.08,0,0,0.0,42.9,3,4,40.0,12,44.4,2,4,,,,66.0,63.1,71.0,64.6,,58.3,,0,1,13,50.0,34.5,16.7,2,3,0,0,0,1,7.7,61,8.7
Dylan McCaffrey,60451,QB,N COLORADO,1,2.13,2.12,2.5,4.3,27,253,72.2,18,19,8.2,1.7,0,1,5.3,63.2,12,5,7.7,19,70.4,1,4,,,,67.0,68.5,72.2,68.0,,,,0,0,19,0.0,102.1,0.0,0,0,0,1,0,1,5.3,216,11.4,100.0,2,5,0.5,3.61,0,0,0.0,40.0,2,4,0.0,7,25.9,0,0,,,,64.6,50.2,69.1,54.1,,57.3,,1,0,7,25.0,48.8,14.3,1,1,0,2,0,0,0.0,16,3.2
Cole Copeland,63563,QB,CHATTNOOGA,1,3.14,2.66,4.8,4.74,26,137,81.8,11,11,7.5,2.19,0,0,0.0,72.7,8,1,11.1,11,42.3,1,4,,,,65.6,64.7,70.4,64.4,,,,0,0,11,0.0,89.6,0.0,0,0,0,0,0,1,9.1,71,6.5,71.4,7,9,14.1,3.83,0,0,0.0,55.6,5,3,0.0,15,57.7,0,5,,,,66.7,55.2,71.8,51.2,,61.9,,0,1,17,33.3,43.5,6.7,1,5,0,2,0,1,5.9,75,8.3
Jack Coan,60613,QB,NOTRE DAME,1,2.43,2.31,4.0,3.9,26,258,92.3,13,13,3.6,1.62,0,1,7.7,92.3,12,3,0.0,13,50.0,0,5,,,,66.0,80.6,71.0,80.0,,,,0,0,13,0.0,136.9,0.0,0,0,0,0,1,0,0.0,139,10.7,66.7,9,11,15.8,3.25,0,1,8.3,36.4,4,5,33.3,13,50.0,2,4,,,,66.2,81.0,71.2,73.0,,69.3,,0,0,14,20.0,60.4,7.7,1,1,0,2,0,0,0.0,74,6.7
Nick Nash,98679,QB,S JOSE ST,1,3.1,2.53,8.6,5.5,26,285,70.0,10,10,1.9,1.85,0,0,0.0,40.0,4,1,42.9,10,38.5,3,1,,,,65.4,54.2,70.1,54.1,,,,0,0,10,0.0,47.9,0.0,0,0,0,0,0,0,0.0,15,1.5,66.7,12,12,13.1,3.89,0,1,8.3,58.3,7,8,12.5,16,61.5,1,8,,,,66.5,91.8,71.6,78.1,,90.6,,0,0,16,12.5,125.3,6.3,1,3,0,0,1,0,0.0,135,11.3
Evan Nelson,142436,QB,DUQUESNE,1,2.6,2.38,3.15,5.1,26,155,57.1,14,14,11.1,2.03,0,2,12.5,50.0,7,3,12.5,15,57.7,1,4,,,,66.7,64.3,71.8,64.0,,,,0,0,17,33.3,91.1,6.7,1,0,0,0,1,1,5.9,79,5.6,16.7,6,7,21.7,3.37,0,0,0.0,14.3,1,5,0.0,11,42.3,0,1,,,,65.6,41.4,70.4,43.5,,57.3,,0,0,11,60.0,39.6,27.3,3,1,0,1,0,0,0.0,6,0.9
Donovan Smith,73929,QB,TEXAS TECH,1,2.68,2.39,2.0,4.97,25,315,91.7,12,13,6.5,1.94,0,0,0.0,84.6,11,3,0.0,14,56.0,0,5,,,,66.2,71.1,71.4,70.7,,,,1,0,15,33.3,100.3,7.1,1,0,0,0,0,0,0.0,105,8.1,100.0,7,8,11.7,3.62,0,0,0.0,75.0,6,4,14.3,11,44.0,1,4,,,,65.4,77.6,70.4,82.1,,58.6,,0,1,11,0.0,109.9,0.0,0,3,0,1,1,0,0.0,87,10.9
Kris Brown,105558,QB,MONTANA,1,2.48,2.24,,5.3,25,232,78.9,19,19,7.1,1.97,0,2,10.5,78.9,15,2,0.0,19,76.0,0,7,,,,67.0,87.2,72.2,86.4,,,,0,1,19,0.0,98.2,0.0,0,0,0,0,1,0,0.0,164,8.6,50.0,4,4,9.0,4.12,0,0,0.0,50.0,2,2,0.0,6,24.0,0,3,,,,64.2,62.4,68.6,62.0,,60.5,,0,0,6,0.0,66.7,0.0,0,2,0,0,0,0,0.0,22,5.5
Bryce Jefferson,89411,QB,ILL STATE,1,3.59,3.13,4.27,4.76,25,188,60.0,5,6,13.2,2.05,1,1,12.5,50.0,3,0,0.0,6,24.0,0,2,,,,64.9,62.7,69.5,62.5,,,,0,0,8,,104.9,0.0,0,0,0,0,1,0,0.0,31,5.2,60.0,10,11,12.3,4.08,0,1,9.1,45.5,5,6,16.7,19,76.0,1,3,,,,67.0,64.5,72.2,59.9,,65.6,,0,0,19,50.0,69.1,15.8,3,5,0,1,0,0,0.0,77,7.0
Spencer Petras,82136,QB,IOWA,1,2.54,2.37,2.78,4.5,25,192,72.7,11,11,6.6,1.9,0,1,9.1,72.7,8,2,0.0,12,48.0,0,3,,,,65.8,75.4,70.7,74.8,,,,0,0,12,50.0,93.4,8.3,1,0,0,0,0,0,0.0,81,7.4,40.0,5,8,9.2,3.12,0,0,0.0,12.5,1,8,50.0,13,52.0,1,1,,,,20.6,34.1,71.2,35.7,,57.0,,2,0,14,50.0,39.6,30.8,4,1,0,1,0,1,7.1,12,1.5
Jake Dunniway,60572,QB,SACRAMENTO,1,2.42,2.38,3.4,,25,279,72.7,11,12,8.7,1.84,1,0,0.0,66.7,8,3,0.0,12,48.0,0,6,,,,66.0,80.1,71.0,79.4,,,,0,0,13,0.0,88.5,0.0,0,0,0,0,0,1,7.7,89,7.4,45.5,11,12,14.3,2.96,0,0,0.0,25.0,3,3,40.0,13,52.0,2,2,,,,20.0,54.1,71.0,54.1,,,,0,0,13,33.3,44.1,7.7,1,0,0,1,0,1,7.7,49,4.1
Kasim Hill,60444,QB,RHODE ISLD,1,3.26,2.92,4.97,4.15,25,274,88.9,9,10,1.4,1.84,1,0,0.0,60.0,6,3,25.0,10,40.0,2,2,,,,65.4,58.9,70.1,58.7,,,,0,0,10,0.0,97.9,0.0,0,0,0,0,1,0,0.0,22,2.2,66.7,9,10,22.0,4.21,0,3,30.0,50.0,5,5,16.7,15,60.0,1,5,,,,66.4,82.2,71.4,88.4,,52.9,,0,0,15,60.0,135.4,20.0,3,2,0,1,2,0,0.0,155,15.5
Dylan Morris,100570,QB,WASHINGTON,1,2.44,2.44,,,25,340,100.0,13,13,2.6,1.64,0,0,0.0,100.0,13,1,0.0,13,52.0,0,5,,,,66.2,84.2,71.2,83.5,,,,0,0,14,0.0,102.9,0.0,0,0,0,0,0,0,0.0,113,8.7,44.4,9,12,8.8,3.31,1,1,7.7,33.3,4,8,0.0,12,48.0,0,1,,,,66.0,47.4,71.0,47.4,,,,1,0,13,0.0,70.1,0.0,0,0,0,1,1,0,0.0,33,2.8
Austin Aune,83528,QB,N TEXAS,1,2.49,2.26,,4.17,25,251,85.7,14,14,10.1,1.74,0,3,21.4,71.4,10,2,16.7,14,56.0,2,3,,,,66.2,77.2,71.2,76.6,,,,0,0,14,0.0,89.9,0.0,0,0,0,0,0,1,7.1,95,6.8,28.6,7,8,17.3,3.45,0,1,12.5,12.5,1,6,50.0,11,44.0,1,3,,,,65.6,61.4,70.4,48.1,,73.8,,0,0,11,0.0,40.6,0.0,0,3,0,1,0,1,9.1,26,3.3
Skylar Thompson,60417,QB,KANSAS ST,1,3.15,2.85,3.9,5.5,25,199,100.0,6,6,4.5,1.83,0,0,0.0,100.0,6,2,0.0,6,24.0,0,4,,,,64.9,73.3,69.5,72.9,,,,0,0,8,0.0,158.3,0.0,0,0,0,0,1,0,0.0,111,18.5,46.7,15,15,16.2,3.56,0,0,0.0,46.7,7,7,0.0,19,76.0,0,6,,,,67.1,70.4,72.4,65.5,,69.3,,0,1,20,28.6,49.6,10.5,2,2,0,0,0,1,5.0,131,8.7
Sheldon Layman,101054,QB,AUSTINPEAY,1,3.0,2.71,2.9,5.83,24,116,80.0,5,6,-2.8,1.4,1,0,0.0,66.7,4,1,0.0,6,25.0,0,1,,,,64.2,63.4,68.6,63.1,,,,0,0,6,0.0,70.1,0.0,0,0,0,0,0,0,0.0,6,1.0,72.7,11,12,12.8,3.74,0,0,0.0,58.3,7,5,12.5,17,70.8,1,6,,,,66.7,65.0,71.8,71.6,,51.1,,0,0,17,40.0,84.7,11.8,2,3,0,1,0,0,0.0,98,8.2
Bronson Barron,141710,QB,WEBER ST,1,2.42,2.42,,,24,342,53.3,15,15,16.7,1.87,0,1,5.9,53.3,8,3,0.0,15,62.5,0,6,,,,66.7,61.3,71.8,61.0,,,,0,1,17,0.0,82.1,0.0,0,0,0,0,1,2,11.8,148,9.9,77.8,9,9,9.9,3.34,0,0,0.0,66.7,6,0,14.3,9,37.5,1,3,,,,65.4,69.4,70.7,69.2,,,,0,0,10,,85.9,0.0,0,0,0,0,0,0,0.0,61,6.8
Ethan Grady,149266,QB,BUCKNELL,1,2.75,2.75,,,24,125,57.1,7,7,7.3,2.1,0,0,0.0,57.1,4,0,0.0,7,29.2,0,1,,,,64.6,47.3,69.1,47.4,,,,0,0,7,,65.8,0.0,0,0,0,0,0,0,0.0,27,3.9,50.0,16,17,14.6,3.02,0,1,5.9,35.3,6,2,25.0,17,70.8,2,5,,,,66.7,68.8,71.8,68.4,,,,0,0,17,0.0,53.8,0.0,0,0,0,1,0,0,0.0,91,5.4
Jared Lewis,108959,QB,DELWARE ST,1,3.15,3.04,4.0,4.8,24,152,100.0,4,4,1.5,1.98,0,0,0.0,100.0,4,0,0.0,4,16.7,0,0,,,,63.3,65.0,67.4,64.7,,,,0,0,4,,88.5,0.0,0,0,0,0,0,0,0.0,21,5.3,58.8,17,18,15.8,3.39,0,4,22.2,55.6,10,7,0.0,20,83.3,0,9,,,,67.1,88.1,72.7,90.6,,52.8,,0,0,22,14.3,140.0,5.0,1,1,0,1,4,0,0.0,225,12.5
Matt McDonald,60350,QB,BOWL GREEN,1,2.98,2.76,3.8,4.8,23,122,100.0,9,11,4.7,2.03,2,1,9.1,81.8,9,1,0.0,12,52.2,0,2,,,,65.8,80.5,70.7,80.0,,,,0,0,12,100.0,158.3,8.3,1,0,0,0,2,0,0.0,199,18.1,66.7,6,8,18.7,4.03,0,1,11.1,50.0,4,7,0.0,11,47.8,0,3,,,,65.8,83.4,70.7,79.6,,64.3,,0,0,12,28.6,116.7,18.2,2,1,0,2,2,0,0.0,64,8.0
Emmett Morehead,143834,QB,BOSTON COL,1,3.14,2.63,3.08,5.77,23,121,80.0,5,5,4.8,1.67,0,0,0.0,80.0,4,1,0.0,6,26.1,0,1,,,,64.2,52.1,68.6,52.0,,,,0,0,6,100.0,79.2,16.7,1,0,0,0,0,0,0.0,15,3.0,37.5,8,10,23.5,3.66,0,2,20.0,20.0,2,7,33.3,17,73.9,1,3,,,,22.4,52.5,71.8,52.8,,57.9,,1,0,17,57.1,57.1,23.5,4,3,0,1,0,1,5.9,72,7.2
Gunnar Holmberg,77625,QB,DUKE,1,2.62,2.31,2.9,4.3,23,154,66.7,12,13,5.5,1.95,1,0,0.0,61.5,8,3,0.0,13,56.5,0,2,,,,66.0,53.2,71.0,53.1,,,,0,0,13,0.0,77.1,0.0,0,0,0,0,0,0,0.0,74,5.7,50.0,4,5,10.3,3.5,0,0,0.0,40.0,2,5,0.0,10,43.5,0,2,,,,65.4,50.6,70.1,58.6,,51.1,,1,0,10,40.0,65.4,20.0,2,3,0,0,0,0,0.0,36,7.2
Anthony Richardson,124393,QB,FLORIDA,1,2.66,2.6,3.07,,23,163,64.3,14,14,5.8,2.11,0,0,0.0,64.3,9,3,0.0,14,60.9,0,2,,,,66.2,28.6,71.2,28.7,,,,0,2,14,0.0,28.6,0.0,0,0,0,0,0,2,14.3,41,2.9,50.0,6,6,15.3,3.52,0,0,0.0,50.0,3,5,0.0,9,39.1,0,2,,,,65.1,59.8,70.3,59.6,,,,0,0,9,60.0,72.2,33.3,3,0,0,0,0,0,0.0,41,6.8
Jace Wilson,149892,QB,FURMAN,1,3.28,2.89,4.3,3.75,23,170,57.1,7,8,10.9,1.86,1,1,12.5,37.5,3,3,25.0,8,34.8,1,2,,,,64.9,45.2,69.5,45.3,,,,0,0,8,0.0,51.6,0.0,0,0,0,0,0,2,25.0,35,4.4,25.0,4,7,21.5,4.04,0,0,0.0,14.3,1,10,0.0,15,65.2,0,2,,,,66.5,43.2,71.6,37.3,,60.2,,1,1,16,40.0,0.0,26.7,4,4,0,2,0,1,6.3,12,1.7
Jake Davis,149583,QB,PRESBYTERN,1,3.5,2.95,5.77,4.33,23,271,71.4,7,7,5.0,1.83,0,1,12.5,71.4,5,2,0.0,7,30.4,0,4,,,,64.9,83.1,69.5,82.5,,,,0,0,8,0.0,113.7,0.0,0,0,0,0,0,0,0.0,97,13.9,25.0,8,10,7.4,4.23,0,1,9.1,20.0,2,9,0.0,16,69.6,0,0,,,,66.5,31.8,71.8,34.3,,51.6,,0,1,17,33.3,0.0,18.8,3,3,0,2,0,2,11.8,4,0.4
Kedon Slovis,100580,QB,USC,1,2.5,2.42,3.35,,23,326,84.6,13,15,3.8,1.79,2,1,6.7,73.3,11,2,0.0,15,65.2,0,8,,,,66.4,63.3,71.4,63.0,,,,0,1,15,0.0,89.9,0.0,0,0,0,0,1,1,6.7,116,7.7,66.7,6,6,20.3,3.83,0,1,12.5,66.7,4,6,0.0,8,34.8,0,3,,,,65.4,67.2,70.1,66.9,,,,0,0,10,33.3,149.3,25.0,2,0,0,0,1,0,0.0,88,14.7
Stetson Bennett,60387,QB,GEORGIA,1,3.31,2.96,,5.63,23,173,100.0,5,6,1.0,1.73,0,0,0.0,66.7,4,3,20.0,6,26.1,1,1,,,,64.2,63.4,68.6,63.1,,,,0,0,6,0.0,93.1,0.0,0,0,0,1,0,0,0.0,51,8.5,58.3,12,14,18.8,3.86,1,1,6.7,42.9,6,6,14.3,17,73.9,1,7,,,,66.8,50.8,72.0,47.5,,63.0,,0,2,18,0.0,54.8,0.0,0,3,0,1,1,2,11.1,110,7.9
Spencer Sanders,77660,QB,OKLA STATE,1,3.25,2.94,,4.73,23,262,77.8,9,9,6.0,1.69,0,0,0.0,77.8,7,0,0.0,9,39.1,0,5,,,,65.4,59.8,70.1,59.6,,,,0,0,10,,132.9,0.0,0,0,0,0,1,0,0.0,63,7.0,71.4,7,10,18.6,4.25,0,1,9.1,50.0,5,11,0.0,14,60.9,0,6,,,,66.4,87.5,71.4,82.7,,70.8,,0,0,15,0.0,116.2,0.0,0,4,0,3,1,0,0.0,94,9.4
Jake Smith,109024,QB,HARVARD,1,2.88,2.98,1.85,,23,179,100.0,7,8,3.3,1.7,0,0,0.0,75.0,6,0,14.3,9,39.1,1,2,,,,16.7,50.4,69.8,50.3,,,,0,0,9,,79.2,11.1,1,0,0,1,0,1,11.1,28,3.5,41.7,12,13,11.3,3.64,0,1,7.1,38.5,5,7,0.0,14,60.9,0,2,,,,21.3,49.6,71.4,49.6,,,,0,1,15,14.3,45.0,7.1,1,0,0,1,1,1,6.7,54,4.2
Jack Cook,109015,QB,DAYTON,1,3.03,2.96,2.9,4.7,23,150,66.7,9,10,5.6,1.93,1,1,10.0,60.0,6,0,0.0,10,43.5,0,5,,,,65.4,61.3,70.1,61.1,,,,0,0,10,,82.1,0.0,0,0,0,0,0,0,0.0,72,7.2,66.7,9,11,21.0,3.88,0,5,45.5,54.5,6,7,0.0,13,56.5,0,6,,,,66.0,91.0,71.0,91.8,,57.3,,0,1,13,14.3,101.3,7.7,1,1,0,2,2,1,7.7,197,17.9
Mikey Keene,70961,QB,UCF,1,2.68,2.68,,,23,323,87.5,8,8,4.3,1.54,0,0,0.0,87.5,7,0,0.0,8,34.8,0,4,,,,64.9,65.1,69.5,64.8,,,,0,1,8,,104.2,0.0,0,0,0,0,3,1,12.5,72,9.0,71.4,14,15,17.6,3.29,0,2,12.5,60.0,9,2,10.0,15,65.2,1,7,,,,66.5,72.9,71.6,72.3,,,,0,0,16,0.0,137.8,0.0,0,0,0,1,2,1,6.3,166,11.1
Chris Ferguson,40105,QB,TOWSON,1,2.77,2.38,4.5,6.7,22,317,66.7,12,12,6.9,1.74,0,0,0.0,50.0,6,2,25.0,13,59.1,2,4,,,,66.0,65.3,71.0,65.0,,,,0,0,13,50.0,64.9,7.7,1,0,0,0,0,0,0.0,61,5.1,83.3,6,7,8.0,4.26,0,0,0.0,71.4,5,3,0.0,9,40.9,0,3,,,,65.4,60.0,70.1,62.5,,57.8,,0,0,10,33.3,99.7,11.1,1,1,0,1,0,0,0.0,64,9.1
Tommy Schuster,108954,QB,N DAKOTA,1,2.68,2.57,,5.0,22,249,83.3,12,12,1.8,1.9,0,0,0.0,83.3,10,3,0.0,12,54.5,0,7,,,,65.8,88.9,70.7,88.1,,,,0,0,12,0.0,109.7,0.0,0,0,0,0,0,0,0.0,124,10.3,50.0,6,9,12.0,3.62,0,0,0.0,33.3,3,5,0.0,10,45.5,0,2,,,,65.4,60.1,70.1,54.4,,64.3,,0,1,10,0.0,8.8,0.0,0,1,0,3,0,0,0.0,40,4.4
Graham Mertz,97994,QB,WISCONSIN,1,2.42,2.42,,,22,349,58.3,12,12,6.8,2.11,0,0,0.0,58.3,7,2,0.0,12,54.5,0,3,,,,66.0,65.5,71.0,65.2,,,,0,0,13,0.0,67.7,0.0,0,0,0,0,0,0,0.0,49,4.1,50.0,8,10,15.4,2.79,1,0,0.0,40.0,4,2,0.0,10,45.5,0,4,,,,65.4,67.8,70.1,67.4,,,,0,0,10,0.0,91.7,0.0,0,0,0,1,1,0,0.0,55,5.5
Austin Day,106411,QB,MARIST,1,3.41,3.12,4.0,4.05,22,213,83.3,6,6,7.7,1.87,0,0,0.0,66.7,4,2,20.0,6,27.3,1,2,,,,64.2,70.6,68.6,70.2,,,,0,0,6,0.0,79.2,0.0,0,0,0,0,0,0,0.0,31,5.2,75.0,8,9,5.1,3.99,0,0,0.0,55.6,5,7,16.7,16,72.7,1,5,,,,66.7,64.0,71.8,68.5,,57.6,,0,1,17,14.3,40.7,6.3,1,6,0,1,0,0,0.0,69,7.7
Noah Vedral,55406,QB,RUTGERS,1,2.97,2.73,,8.1,22,278,100.0,7,8,5.4,2.18,1,0,0.0,75.0,6,1,14.3,8,36.4,1,2,,,,64.9,69.5,69.5,69.1,,,,0,0,8,0.0,91.7,0.0,0,0,0,0,0,0,0.0,52,6.5,54.5,11,13,15.8,3.43,1,2,15.4,30.8,4,2,33.3,14,63.6,2,4,,,,66.2,73.1,71.2,69.5,,64.3,,1,0,14,0.0,55.3,0.0,0,1,0,0,0,0,0.0,86,6.6
Parker McKinney,82109,QB,E KENTUCKY,1,2.3,2.14,2.9,4.8,22,159,85.7,14,15,7.9,1.81,0,1,6.7,73.3,11,0,8.3,15,68.2,1,6,,,,66.4,64.2,71.4,63.9,,,,0,0,15,,135.6,0.0,0,0,0,1,2,1,6.7,118,7.9,80.0,5,5,24.0,3.33,0,1,12.5,80.0,4,1,0.0,7,31.8,0,3,,,,65.4,60.7,70.1,62.8,,57.8,,0,0,10,100.0,158.3,14.3,1,1,0,0,1,0,0.0,100,20.0
Ben Nimz,109067,QB,VALPO,1,2.99,2.72,3.23,6.4,21,332,66.7,6,6,9.5,2.04,0,1,16.7,33.3,2,2,50.0,7,33.3,2,0,,,,64.6,72.4,69.1,72.0,,,,0,0,7,50.0,42.4,14.3,1,0,0,0,0,0,0.0,2,0.3,0.0,9,10,22.3,3.46,0,0,0.0,0.0,0,10,,14,66.7,0,0,,,,66.4,33.3,71.4,34.9,,57.0,,0,0,15,30.0,39.6,21.4,3,1,0,1,0,0,0.0,0,0.0
Kai Horton,144418,QB,TULANE,1,2.6,2.25,3.53,4.4,21,319,63.6,11,12,7.5,1.94,0,1,8.3,50.0,6,4,14.3,13,61.9,1,3,,,,20.3,43.1,71.0,43.2,,,,1,2,13,25.0,25.7,7.7,1,0,0,0,0,2,15.4,62,5.2,33.3,3,4,11.3,3.66,1,0,0.0,25.0,1,4,0.0,8,38.1,0,1,,,,64.9,41.4,69.5,43.7,,57.3,,0,0,8,75.0,44.8,37.5,3,1,0,0,0,0,0.0,17,4.3
DJ Williams,138061,QB,MURRAY ST,1,2.9,2.69,4.07,,20,236,25.0,8,9,8.1,2.01,0,0,0.0,22.2,2,3,0.0,9,45.0,0,1,,,,65.4,27.2,70.1,27.4,,,,0,1,10,0.0,0.0,0.0,0,0,0,1,0,1,10.0,18,2.0,71.4,7,8,8.7,3.62,0,0,0.0,62.5,5,6,0.0,11,55.0,0,3,,,,65.6,55.3,70.4,55.1,,,,0,0,11,50.0,86.5,27.3,3,0,0,1,0,0,0.0,62,7.8
Brandon Peters,40416,QB,ILLINOIS,1,2.54,2.44,,4.4,20,187,87.5,8,8,-1.0,1.81,0,0,0.0,62.5,5,1,28.6,8,40.0,2,1,,,,65.1,72.9,69.8,72.5,,,,0,0,9,0.0,66.7,0.0,0,0,0,0,0,0,0.0,22,2.8,90.0,10,11,11.7,3.02,0,1,9.1,81.8,9,3,0.0,12,60.0,0,5,,,,65.8,76.5,70.7,79.5,,57.3,,1,0,12,0.0,158.3,0.0,0,1,0,0,2,0,0.0,168,15.3
Elijah Walker,60434,QB,GRAMBLING,1,3.1,2.82,3.3,4.07,20,177,71.4,7,7,7.3,1.81,0,0,0.0,57.1,4,1,20.0,8,40.0,1,1,,,,65.1,82.0,69.8,81.3,,,,0,0,9,100.0,68.2,12.5,1,0,0,0,0,0,0.0,31,4.4,40.0,5,6,19.6,3.96,0,0,0.0,33.3,2,7,0.0,12,60.0,0,2,,,,65.8,62.1,70.7,63.5,,58.8,,0,0,12,42.9,52.1,25.0,3,3,0,1,0,0,0.0,32,5.3
Jiya Wright,77688,QB,LA MONROE,1,2.74,2.39,,4.7,20,209,63.6,11,11,13.0,1.88,0,1,8.3,54.5,6,1,14.3,11,55.0,1,5,,,,65.8,59.9,70.7,59.7,,,,0,1,12,0.0,43.7,0.0,0,0,0,0,0,1,8.3,90,8.2,60.0,5,6,11.8,3.79,0,0,0.0,50.0,3,4,0.0,9,45.0,0,2,,,,65.4,32.4,70.1,35.5,,51.6,,0,1,10,0.0,91.0,0.0,0,3,0,1,1,1,10.0,68,11.3
Max Duggan,99470,QB,TCU,1,3.48,2.56,3.63,7.27,20,305,83.3,6,6,-0.7,1.67,0,0,0.0,83.3,5,0,0.0,6,30.0,0,1,,,,64.2,54.8,68.6,54.7,,,,0,0,6,,84.0,0.0,0,0,0,0,0,0,0.0,25,4.2,71.4,7,7,9.7,4.26,0,0,0.0,57.1,4,10,20.0,14,70.0,1,3,,,,66.2,44.4,71.2,50.0,,51.0,,0,0,14,40.0,78.3,28.6,4,3,0,0,0,1,7.1,48,6.9
Dennis Grosel,60351,QB,BOSTON COL,1,2.26,2.05,2.6,5.4,19,121,63.6,11,11,5.5,1.57,0,0,0.0,63.6,7,0,0.0,11,57.9,0,3,,,,65.6,53.3,70.4,53.2,,,,0,0,11,,73.7,0.0,0,0,0,0,0,0,0.0,49,4.5,33.3,6,6,17.2,3.2,0,1,16.7,33.3,2,5,0.0,8,42.1,0,1,,,,64.9,46.0,69.5,47.7,,57.8,,0,0,8,20.0,60.4,12.5,1,1,0,0,0,0,0.0,44,7.3
Hunter Hays,141593,QB,IDAHO ST,1,2.23,1.83,3.5,4.3,19,186,69.2,13,13,6.5,1.72,0,1,7.7,69.2,9,2,0.0,13,68.4,0,6,,,,66.0,67.7,71.0,67.3,,,,0,0,13,0.0,121.3,0.0,0,0,0,0,1,1,7.7,112,8.6,50.0,2,2,13.0,3.33,0,0,0.0,50.0,1,4,0.0,6,31.6,0,0,,,,64.2,68.8,68.6,62.0,,64.2,,0,0,6,75.0,56.3,50.0,3,1,0,0,0,0,0.0,4,2.0
Chandler Morris,122938,QB,TCU,1,3.27,3.02,3.35,4.05,19,305,100.0,4,4,1.3,2.03,0,0,0.0,100.0,4,0,0.0,4,21.1,0,1,,,,63.3,75.7,67.4,75.3,,,,0,0,4,,86.5,0.0,0,0,0,0,0,0,0.0,19,4.8,55.6,9,9,21.7,3.61,0,0,0.0,55.6,5,2,0.0,15,78.9,0,4,,,,21.8,49.7,71.8,56.0,,49.6,,0,0,17,100.0,91.0,13.3,2,4,0,0,0,1,5.9,92,10.2
