player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Dante Chachere,103930,QB,PORTLAND,1,3.58,2.87,4.27,5.13,33,269,88.9,9,9,8.4,1.94,0,1,9.1,88.9,8,0,0.0,9,27.3,0,4,,,,65.6,87.0,70.4,,86.1,,,,,0,0,11,,140.7,0.0,0,0,0,0,1,0,0.0,80,8.9,85.7,7,11,12.9,4.19,0,0,0.0,54.5,6,18,0.0,24,72.7,0,6,,,,18.6,50.3,73.1,,52.0,,55.3,,,0,0,25,38.9,113.1,29.2,7,6,0,4,1,2,8.0,93,8.5
Simon Romfo,148126,QB,N DAKOTA,1,2.82,2.17,3.77,5.15,33,249,78.9,19,19,5.3,1.87,0,0,0.0,73.7,14,2,6.7,20,60.6,1,6,,,,67.1,77.4,72.4,,76.8,,,,,0,1,20,50.0,65.5,5.0,1,0,0,0,0,1,5.0,109,5.7,50.0,4,4,5.0,4.28,0,0,0.0,50.0,2,10,0.0,13,39.4,0,1,,,,20.0,27.8,71.0,,28.7,,47.4,,,0,0,13,50.0,59.4,38.5,5,4,0,0,0,1,7.7,15,3.8
Tyler Knoop,108982,QB,STNY BROOK,1,1.88,1.88,,,32,303,73.1,26,26,6.2,1.65,0,2,7.7,61.5,16,2,15.8,26,81.3,3,7,,,,67.8,79.1,73.3,,78.4,,,,,0,0,26,0.0,80.8,0.0,0,0,0,0,0,1,3.8,171,6.6,50.0,6,6,16.3,2.88,0,0,0.0,50.0,3,1,0.0,6,18.8,0,3,,,,64.9,75.9,69.5,,71.5,,64.3,,,0,0,8,0.0,123.6,0.0,0,0,0,0,1,0,0.0,58,9.7
Caden Veltkamp,156642,QB,W KENTUCKY,1,3.06,2.73,5.6,4.6,32,346,90.9,11,12,4.1,1.9,1,1,8.3,83.3,10,0,0.0,12,37.5,0,5,,,,24.4,67.5,70.7,,67.2,,,,,0,0,12,,124.7,0.0,0,0,0,0,1,0,0.0,87,7.3,71.4,14,15,10.4,3.75,0,1,6.7,53.3,8,4,20.0,20,62.5,2,8,,,,67.1,51.1,72.4,,51.7,,57.2,,,0,2,20,25.0,73.3,5.0,1,4,0,1,1,2,10.0,159,10.6
Connor Bazelak,99135,QB,BOWL GREEN,1,2.73,2.66,3.8,,32,122,81.8,11,11,3.5,1.61,0,0,0.0,81.8,9,0,0.0,11,34.4,0,2,,,,65.8,73.2,70.7,,72.7,,,,,0,0,12,,93.2,0.0,0,0,0,0,0,0,0.0,70,6.4,64.7,17,19,11.7,3.32,0,0,0.0,52.6,10,10,9.1,21,65.6,1,7,,,,67.6,60.5,73.0,,60.2,,,,,0,0,24,20.0,93.5,9.5,2,0,0,2,1,1,4.2,137,7.2
Nick Evers,158082,QB,UCONN,1,2.85,2.3,4.0,4.84,32,146,92.3,13,13,2.2,1.63,0,0,0.0,92.3,12,0,0.0,13,40.6,0,4,,,,66.0,68.8,71.0,,68.5,,,,,0,0,13,,90.7,0.0,0,0,0,0,0,0,0.0,75,5.8,45.5,11,11,21.5,3.69,0,1,8.3,27.3,3,9,40.0,19,59.4,2,5,,,,67.1,57.5,72.4,,56.4,,60.5,,,0,1,20,33.3,1.7,15.8,3,5,0,0,0,0,0.0,27,2.5
Seth Henigan,144267,QB,MEMPHIS,1,2.5,2.51,2.4,,32,218,70.6,17,18,5.9,1.88,0,1,5.6,61.1,11,5,8.3,19,59.4,1,5,,,,67.0,62.5,72.2,,62.2,,,,,0,0,19,20.0,95.4,5.3,1,0,0,1,1,0,0.0,103,5.7,36.4,11,13,14.0,3.42,0,1,7.7,23.1,3,4,25.0,13,40.6,1,3,,,,66.0,54.9,71.0,,54.8,,,,,1,1,13,0.0,13.0,0.0,0,0,0,1,0,1,7.7,56,4.3
Ty Pennington,185022,QB,N ARIZONA,1,2.91,2.53,4.6,5.5,32,252,100.0,16,16,3.1,1.8,0,1,5.9,93.8,15,1,6.3,16,50.0,1,6,,,,66.7,84.5,71.8,,83.7,,,,,0,0,17,0.0,101.3,0.0,0,0,0,0,0,0,0.0,133,8.3,62.5,8,11,9.8,4.02,0,0,0.0,45.5,5,11,0.0,16,50.0,0,4,,,,66.5,57.3,71.6,,55.4,,61.7,,,0,0,16,27.3,89.6,18.8,3,2,0,3,1,0,0.0,51,4.6
Liam O'Brien,164675,QB,PENN,1,2.68,2.49,4.5,6.7,32,267,88.2,17,17,7.2,1.77,0,2,10.5,88.2,15,0,0.0,17,53.1,0,11,,,,67.0,86.8,72.2,,86.0,,,,,0,0,19,,158.3,0.0,0,0,0,0,6,0,0.0,219,12.9,58.3,12,13,14.4,3.71,0,1,7.7,53.8,7,6,0.0,15,46.9,0,4,,,,66.4,75.0,71.4,,72.2,,63.2,,,0,0,15,16.7,86.1,6.7,1,1,0,1,0,0,0.0,122,9.4
Kurtis Rourke,97998,QB,INDIANA,1,2.43,2.25,3.65,,32,190,81.3,16,17,4.4,1.78,1,0,0.0,76.5,13,1,0.0,17,53.1,0,5,,,,66.8,66.4,72.0,,66.0,,,,,0,1,18,0.0,82.5,0.0,0,0,0,0,1,1,5.6,88,5.2,50.0,10,11,16.9,3.17,0,2,16.7,36.4,4,9,20.0,15,46.9,1,4,,,,66.4,73.6,71.6,,73.1,,,,,0,0,16,44.4,107.4,26.7,4,0,0,1,1,0,0.0,118,10.7
Drew Pyne,122910,QB,MISSOURI,1,3.21,2.99,3.9,5.15,32,229,90.0,10,11,1.6,1.82,1,0,0.0,72.7,8,3,11.1,12,37.5,1,3,,,,65.8,63.0,70.7,,62.7,,,,,0,0,12,33.3,123.1,8.3,1,0,0,0,2,0,0.0,55,5.0,70.0,10,16,14.5,4.04,0,1,5.9,37.5,6,15,14.3,20,62.5,1,7,,,,67.2,82.8,72.5,,83.1,,61.5,,,2,0,21,13.3,77.1,10.0,2,2,0,4,1,0,0.0,88,5.5
Kinkead Dent,99132,QB,TENN MARTN,1,2.91,2.69,3.4,4.73,32,310,69.2,13,14,7.5,2.04,0,0,0.0,50.0,7,6,22.2,14,43.8,2,5,,,,66.2,64.3,71.2,,64.0,,,,,0,0,14,0.0,65.5,0.0,0,0,0,1,0,0,0.0,73,5.2,54.5,11,14,20.3,3.58,0,3,20.0,42.9,6,10,0.0,18,56.3,0,5,,,,23.4,70.9,72.2,,71.8,,60.0,,,2,0,19,10.0,129.5,5.6,1,3,0,1,2,2,10.5,181,12.9
Duce Taylor,150493,QB,MORGAN ST,1,2.58,2.43,,3.97,32,235,80.0,15,16,1.5,1.75,1,0,0.0,68.8,11,0,8.3,16,50.0,1,4,,,,66.5,59.3,71.6,,59.0,,,,,0,0,16,,106.5,0.0,0,0,0,0,1,0,0.0,101,6.3,54.5,11,13,11.5,3.4,0,0,0.0,46.2,6,8,0.0,16,50.0,0,4,,,,66.7,53.9,71.8,,59.9,,49.6,,,0,0,17,0.0,76.8,0.0,0,3,0,2,0,0,0.0,113,8.7
Joe Pesansky,149434,QB,HOLY CROSS,1,3.17,2.95,2.97,5.3,32,181,75.0,12,12,5.8,1.83,0,0,0.0,75.0,9,0,0.0,12,37.5,0,5,,,,66.0,72.2,71.0,,71.7,,,,,0,0,13,,120.1,0.0,0,0,0,0,1,0,0.0,80,6.7,61.5,13,14,14.4,3.98,0,1,7.1,57.1,8,13,0.0,20,62.5,0,3,,,,21.7,39.8,72.5,,59.5,,29.4,,,0,0,21,23.1,69.9,15.0,3,3,0,1,0,2,9.5,68,4.9
Sam Leavitt,175465,QB,ARIZONA ST,1,3.56,3.12,4.05,6.1,31,110,83.3,12,12,6.9,1.88,0,2,16.7,66.7,8,0,20.0,12,38.7,2,5,,,,65.8,92.5,70.7,,92.1,,,,,0,0,12,,120.8,0.0,0,0,0,0,2,0,0.0,68,5.7,72.7,11,13,10.1,4.62,0,0,0.0,61.5,8,10,0.0,19,61.3,0,7,,,,67.2,66.7,72.5,,65.4,,62.7,,,0,0,21,20.0,108.8,10.5,2,4,0,2,1,0,0.0,93,7.2
Ty'Jarian Williams,178887,QB,MS VLY ST,1,2.37,2.35,3.0,,31,228,64.7,17,18,6.2,1.73,1,0,0.0,61.1,11,1,0.0,18,58.1,0,6,,,,66.8,53.4,72.0,,53.3,,,,,0,1,18,0.0,68.1,0.0,0,0,0,0,1,1,5.6,85,4.7,37.5,8,12,12.3,3.26,0,0,0.0,16.7,2,10,33.3,13,41.9,1,1,,,,66.2,48.5,71.2,,48.5,,,,,2,1,14,10.0,8.0,7.7,1,0,0,2,0,0,0.0,45,3.8
Carson Conklin,170765,QB,SACRAMENTO,1,2.42,2.25,3.95,4.0,31,279,61.1,18,19,5.8,1.91,1,0,0.0,52.6,10,2,9.1,19,61.3,1,5,,,,67.0,51.3,72.2,,51.2,,,,,0,1,19,0.0,48.8,0.0,0,0,0,0,0,1,5.3,113,5.9,33.3,9,9,20.2,3.23,0,1,11.1,33.3,3,5,0.0,12,38.7,0,3,,,,65.8,55.5,70.7,,57.6,,57.3,,,0,0,12,40.0,52.5,16.7,2,1,0,0,0,0,0.0,49,5.4
Cutter Stewart,174531,QB,HOUCHR,1,1.9,1.9,1.9,,31,183,60.9,23,24,8.0,1.59,1,1,3.8,50.0,12,2,14.3,25,80.6,2,5,,,,67.9,40.4,73.4,,40.6,,,,,0,1,27,50.0,89.9,4.0,1,0,0,0,2,2,7.4,206,8.6,60.0,5,6,8.6,3.18,0,0,0.0,16.7,1,2,66.7,6,19.4,2,1,,,,64.2,75.0,68.6,,74.6,,,,,0,1,6,0.0,9.0,0.0,0,0,0,1,0,0,0.0,31,5.2
Peter Costelli,146432,QB,N COLORADO,1,2.4,2.46,3.0,,31,253,66.7,15,16,6.4,1.67,1,1,6.3,50.0,8,2,20.0,16,51.6,2,5,,,,66.5,70.0,71.6,,69.5,,,,,0,0,16,0.0,106.3,0.0,0,0,0,0,1,0,0.0,160,10.0,63.6,11,13,17.7,3.41,0,2,13.3,46.2,6,5,14.3,14,45.2,1,4,,,,66.5,82.4,71.6,,81.6,,,,,0,0,16,20.0,105.0,7.1,1,0,0,2,1,0,0.0,121,9.3
Drew Allar,164157,QB,PENN STATE,1,2.88,2.6,,5.47,31,266,84.6,13,13,3.8,1.68,0,0,0.0,76.9,10,1,9.1,13,41.9,1,6,,,,66.0,62.7,71.0,,62.5,,,,,0,0,13,0.0,117.5,0.0,0,0,0,0,1,0,0.0,80,6.2,76.9,13,15,11.0,3.74,0,0,0.0,66.7,10,8,0.0,18,58.1,0,7,,,,66.8,73.4,72.0,,81.2,,50.3,,,0,0,18,0.0,96.5,0.0,0,3,0,2,0,0,0.0,140,9.3
Chandler Wilson,177935,QB,VA MILT IN,1,2.91,2.83,2.9,5.2,31,336,85.7,14,14,-0.7,1.63,0,0,0.0,78.6,11,2,8.3,15,48.4,1,0,,,,66.4,76.1,71.4,,75.6,,,,,0,0,15,50.0,79.2,6.7,1,0,0,0,0,0,0.0,35,2.5,22.2,9,12,16.0,4.12,0,0,0.0,8.3,1,7,50.0,16,51.6,1,0,,,,66.5,27.0,71.6,,27.3,,57.0,,,0,1,16,42.9,4.9,18.8,3,1,0,3,0,2,12.5,8,0.7
Evan Simon,129906,QB,TEMPLE,1,2.66,2.23,2.98,4.65,31,306,66.7,18,18,8.0,1.83,0,0,0.0,50.0,9,7,25.0,19,61.3,3,1,,,,67.1,64.1,72.4,,63.7,,,,,0,0,20,14.3,56.3,5.3,1,0,0,0,0,0,0.0,29,1.6,66.7,3,4,9.0,3.99,0,0,0.0,50.0,2,10,0.0,12,38.7,0,2,,,,8.3,29.5,70.7,,27.9,,56.3,,,0,0,12,40.0,71.9,33.3,4,4,0,1,0,2,16.7,27,6.8
Chris Zellous,153319,QB,HAMPTON,1,2.68,2.46,4.07,3.45,31,178,72.2,18,18,6.8,1.8,0,1,5.3,66.7,12,2,7.7,18,58.1,1,7,,,,67.0,51.2,72.2,,51.2,,,,,0,1,19,0.0,61.3,0.0,0,0,0,0,0,1,5.3,116,6.4,33.3,6,8,15.8,3.89,0,0,0.0,25.0,2,7,0.0,13,41.9,0,2,,,,66.0,47.8,71.0,,44.5,,62.1,,,2,0,13,42.9,39.6,23.1,3,2,0,0,0,1,7.7,16,2.0
Dylan Laible,172564,QB,TENN TECH,1,2.12,2.07,2.38,,31,309,50.0,20,20,11.7,1.92,0,1,4.8,45.0,9,5,10.0,23,74.2,1,6,,,,67.5,57.3,73.0,,57.1,,,,,0,0,24,60.0,61.0,13.0,3,0,0,0,0,0,0.0,103,5.2,83.3,6,6,9.3,2.71,0,1,14.3,66.7,4,2,20.0,8,25.8,1,0,,,,65.1,74.5,69.8,,74.0,,,,,0,0,9,100.0,71.5,25.0,2,0,0,0,0,0,0.0,20,3.3
Davis Bryson,160369,QB,KENNESAW,1,2.4,2.25,3.83,4.2,31,200,57.9,19,20,4.9,1.9,0,0,0.0,55.0,11,3,0.0,21,67.7,0,4,,,,67.4,37.8,72.7,,38.1,,,,,0,2,22,33.3,26.5,4.8,1,0,0,1,0,2,9.1,87,4.4,66.7,6,6,14.0,3.82,0,0,0.0,66.7,4,3,0.0,9,29.0,0,3,,,,65.4,77.7,70.1,,82.2,,56.7,,,0,0,10,66.7,149.3,22.2,2,1,0,0,2,0,0.0,98,16.3
John Mateer,158516,QB,WASH STATE,1,2.69,2.33,5.2,4.77,30,341,84.6,13,13,3.2,1.48,0,0,0.0,76.9,10,1,9.1,13,43.3,1,7,,,,66.0,70.5,71.0,,70.1,,,,,0,0,13,0.0,128.4,0.0,0,0,0,0,1,0,0.0,114,8.8,80.0,10,11,5.9,3.83,1,0,0.0,72.7,8,9,0.0,16,53.3,0,7,,,,22.9,47.0,72.0,,53.0,,50.6,,,0,0,18,22.2,126.9,12.5,2,3,0,0,3,2,11.1,65,5.9
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.7,2.21,4.05,3.95,30,277,80.0,10,13,1.7,1.66,2,0,0.0,61.5,8,3,0.0,14,46.7,0,4,,,,66.4,63.0,71.4,,58.5,,64.3,,,1,1,15,0.0,43.8,0.0,0,1,0,0,0,0,0.0,70,5.4,50.0,6,9,11.0,3.6,0,0,0.0,22.2,2,12,33.3,16,53.3,1,2,,,,66.8,58.1,72.2,,59.6,,57.8,,,2,0,19,50.0,51.2,37.5,6,1,0,1,0,0,0.0,52,5.8
Mikey Keene,70961,QB,FRESNO ST,1,2.61,2.43,4.4,6.3,30,169,92.3,13,13,4.7,1.87,0,0,0.0,92.3,12,0,0.0,13,43.3,0,8,,,,66.0,60.8,71.0,,60.5,,,,,0,1,13,,84.0,0.0,0,0,0,0,0,0,0.0,154,11.8,92.3,13,13,6.8,3.37,0,1,7.1,84.6,11,6,8.3,16,53.3,1,4,,,,66.8,82.1,72.0,,84.5,,57.3,,,0,0,18,33.3,149.5,12.5,2,1,0,0,3,0,0.0,135,10.4
Darius Wilson,148492,QB,WM & MARY,1,3.31,2.88,5.65,5.4,30,348,81.8,11,11,3.9,1.78,0,1,9.1,72.7,8,0,11.1,11,36.7,1,3,,,,65.6,82.5,70.4,,81.9,,,,,0,1,11,,56.3,0.0,0,0,0,0,0,0,0.0,83,7.5,75.0,12,14,10.3,4.2,1,2,11.8,57.1,8,10,11.1,19,63.3,1,9,,,,67.4,86.8,72.7,,73.8,,85.5,,,0,0,22,20.0,102.7,10.5,2,3,0,1,1,1,4.5,98,7.0
Carter Cravens,150714,QB,MOREHEAD,1,2.32,2.23,2.88,,30,234,75.0,16,18,5.5,1.85,1,0,0.0,55.6,10,4,16.7,19,63.3,2,2,,,,67.0,51.8,72.4,,51.7,,,,,1,2,20,25.0,27.8,5.3,1,0,0,0,0,1,5.0,82,4.6,50.0,8,8,24.1,3.14,0,2,25.0,50.0,4,6,0.0,11,36.7,0,4,,,,65.8,70.9,70.7,,70.5,,,,,0,0,12,50.0,135.4,27.3,3,0,0,0,1,0,0.0,152,19.0
Alan Bowman,77679,QB,OKLA STATE,1,2.22,2.2,2.7,,30,262,70.0,20,20,10.3,1.84,0,0,0.0,65.0,13,1,7.1,20,66.7,1,7,,,,67.5,73.0,72.8,,72.5,,,,,0,0,23,0.0,89.2,0.0,0,0,0,0,1,0,0.0,78,3.9,66.7,9,9,9.2,2.98,0,0,0.0,66.7,6,3,0.0,10,33.3,0,5,,,,65.4,59.6,70.1,,59.4,,,,,0,1,10,33.3,47.2,10.0,1,0,0,0,0,1,10.0,63,7.0
Tak Tateoka,172179,QB,STTHOM,1,2.71,2.63,4.9,,30,1129,69.2,13,13,8.4,1.83,0,1,7.1,61.5,8,1,11.1,13,43.3,1,4,,,,66.2,79.5,71.2,,78.8,,,,,0,1,14,0.0,80.3,0.0,0,0,0,0,1,0,0.0,104,8.0,66.7,12,16,12.6,3.38,0,0,0.0,50.0,8,12,0.0,17,56.7,0,4,,,,66.7,66.9,71.8,,66.5,,,,,1,0,17,8.3,67.7,5.9,1,0,0,3,0,1,5.9,92,5.8
Kareem Keye,197767,QB,ALABAMA ST,1,2.89,2.74,7.0,,30,105,57.1,14,14,5.7,2.06,0,0,0.0,57.1,8,1,0.0,14,46.7,0,3,,,,66.2,44.8,71.2,,44.9,,,,,0,0,14,0.0,71.4,0.0,0,0,0,0,0,1,7.1,73,5.2,69.2,13,15,15.0,3.61,0,2,13.3,53.3,8,4,11.1,16,53.3,1,6,,,,21.8,71.7,71.6,,71.1,,,,,1,0,16,25.0,98.6,6.3,1,0,0,1,0,1,6.3,205,13.7
Jake Curry,185583,QB,S ILLINOIS,1,2.8,2.45,3.3,5.63,30,295,84.6,13,14,8.8,1.84,1,1,6.3,71.4,10,2,9.1,14,46.7,1,7,,,,66.5,79.5,71.6,,78.8,,,,,0,0,16,0.0,120.8,0.0,0,0,0,0,1,0,0.0,119,8.5,75.0,12,12,16.9,3.63,0,4,25.0,75.0,9,7,0.0,16,53.3,0,8,,,,24.8,59.0,72.7,,72.6,,40.4,,,0,1,22,14.3,121.5,6.3,1,3,0,0,2,3,13.6,203,16.9
Eli Holstein,172381,QB,PITTSBURGH,1,3.09,2.67,5.4,4.35,29,268,70.0,10,11,10.2,1.86,1,1,8.3,54.5,6,0,14.3,11,37.9,1,2,,,,65.8,78.3,70.7,,77.7,,,,,0,0,12,,67.2,0.0,0,0,0,0,0,0,0.0,52,4.7,45.5,11,12,10.5,3.83,0,1,6.3,33.3,4,14,20.0,18,62.1,1,4,,,,67.4,64.6,72.7,,67.8,,55.6,,,1,0,22,14.3,53.8,11.1,2,4,0,0,0,0,0.0,69,5.8
Connor Watkins,108971,QB,VILLANOVA,1,2.27,2.11,2.9,5.8,29,334,93.8,16,16,1.0,1.36,0,1,5.6,81.3,13,1,13.3,16,55.2,2,4,,,,66.8,72.1,72.0,,71.7,,,,,0,0,18,0.0,94.3,0.0,0,0,0,0,0,0,0.0,106,6.6,45.5,11,11,13.5,3.38,0,0,0.0,45.5,5,4,0.0,13,44.8,0,3,,,,66.4,43.6,71.4,,45.5,,57.0,,,0,0,15,25.0,93.4,7.7,1,1,0,0,1,0,0.0,61,5.5
Victor Gabalis,131932,QB,TARLETON,1,2.41,2.34,,4.1,29,401,93.8,16,17,5.9,2.0,0,1,5.9,88.2,15,2,0.0,17,58.6,0,7,,,,66.7,89.4,71.8,,88.6,,,,,1,0,17,0.0,149.3,0.0,0,0,0,0,2,0,0.0,177,10.4,55.6,9,11,16.6,2.98,0,1,7.7,45.5,5,1,0.0,12,41.4,0,5,,,,66.2,78.1,71.2,,74.8,,64.2,,,1,0,14,0.0,64.2,0.0,0,1,0,1,0,0,0.0,64,5.8
Ruel Tomlinson,188241,QB,KENT STATE,1,2.61,2.03,3.02,4.64,29,201,83.3,12,14,4.3,1.9,2,0,0.0,50.0,7,1,30.0,15,51.7,3,3,,,,66.4,66.4,71.4,,66.1,,,,,0,0,15,100.0,61.3,6.7,1,0,0,0,0,0,0.0,59,4.2,33.3,3,3,15.7,3.64,0,0,0.0,0.0,0,11,100.0,13,44.8,1,0,,,,66.0,28.4,71.0,,29.6,,46.5,,,0,1,13,45.5,0.0,38.5,5,5,0,0,0,1,7.7,0,0.0
Will Howard,122599,QB,OHIO STATE,1,2.94,2.65,5.1,6.3,29,260,100.0,9,9,7.4,1.84,0,1,11.1,77.8,7,2,22.2,9,31.0,2,3,,,,65.1,91.4,69.8,,91.1,,,,,0,0,9,0.0,102.8,0.0,0,0,0,0,0,0,0.0,78,8.7,82.4,17,17,10.9,3.44,0,1,5.9,82.4,14,8,0.0,20,69.0,0,8,,,,67.1,77.6,72.4,,79.5,,57.3,,,0,0,20,25.0,150.9,10.0,2,1,0,0,3,0,0.0,182,10.7
Quinn Ewers,127253,QB,TEXAS,1,2.59,2.43,2.8,6.7,29,311,78.6,14,14,4.9,1.81,0,0,0.0,78.6,11,1,0.0,14,48.3,0,7,,,,66.2,52.0,71.2,,52.0,,,,,0,0,14,0.0,158.3,0.0,0,0,0,0,3,1,7.1,179,12.8,75.0,12,13,14.6,3.33,0,2,15.4,61.5,8,4,11.1,15,51.7,1,6,,,,66.4,85.1,71.4,,87.3,,57.8,,,0,0,15,25.0,142.3,6.7,1,1,0,1,2,0,0.0,154,11.8
Brendon Lewis,131687,QB,NEVADA,1,2.81,2.76,2.95,3.9,29,239,86.7,15,15,7.1,1.89,0,1,6.7,86.7,13,5,0.0,15,51.7,0,6,,,,66.4,80.9,71.4,,80.2,,,,,0,0,15,0.0,130.0,0.0,0,0,0,0,1,0,0.0,148,9.9,55.6,9,11,13.4,3.8,0,2,18.2,36.4,4,10,20.0,14,48.3,1,1,,,,66.2,66.1,71.2,,68.6,,57.3,,,1,0,14,20.0,47.5,14.3,2,1,0,1,0,0,0.0,40,3.6
Cole Freeman,145032,QB,COLUMBIA,1,3.2,2.96,4.93,4.0,29,145,81.8,11,11,8.4,2.02,0,1,8.3,63.6,7,0,22.2,11,37.9,2,5,,,,65.8,80.8,70.7,,80.1,,,,,0,0,12,,91.9,0.0,0,0,0,0,0,0,0.0,97,8.8,36.4,11,14,13.5,3.92,0,1,7.1,28.6,4,11,0.0,18,62.1,0,3,,,,66.8,52.7,72.0,,55.1,,56.2,,,1,2,18,27.3,3.9,16.7,3,1,0,2,0,2,11.1,55,3.9
Eli Sawyer,141870,QB,SE LA,1,2.44,2.41,,4.05,28,294,69.2,13,13,7.0,1.62,0,0,0.0,69.2,9,2,0.0,13,46.4,0,5,,,,66.0,47.9,71.0,,47.9,,,,,0,1,13,0.0,83.8,0.0,0,0,0,0,1,2,15.4,95,7.3,75.0,12,12,10.0,3.38,0,0,0.0,66.7,8,4,11.1,14,50.0,1,5,,,,66.2,74.6,71.2,,81.1,,51.6,,,0,0,14,0.0,124.3,0.0,0,2,0,0,1,0,0.0,112,9.3
Amari Odom,178686,QB,WOFFORD,1,2.81,2.54,4.8,5.15,28,350,87.5,8,9,2.3,1.77,1,0,0.0,55.6,5,1,28.6,9,32.1,2,3,,,,65.1,72.3,69.8,,71.9,,,,,0,0,9,0.0,67.8,0.0,0,0,0,0,0,0,0.0,42,4.7,62.5,16,16,17.3,3.3,0,3,15.8,56.3,9,6,10.0,19,67.9,1,7,,,,67.4,67.5,72.7,,67.4,,60.3,,,0,1,22,16.7,88.0,5.3,1,2,0,0,1,1,4.5,170,10.6
Hayden Wolff,98362,QB,W MICHIGAN,1,3.06,3.04,3.5,,28,347,88.9,9,9,5.4,2.03,0,1,10.0,66.7,6,0,25.0,9,32.1,2,1,,,,65.4,76.2,70.1,,75.6,,,,,0,0,10,,77.1,0.0,0,0,0,0,0,0,0.0,42,4.7,60.0,15,18,13.1,3.55,1,1,5.0,44.4,8,7,11.1,19,67.9,1,7,,,,67.2,50.2,72.5,,50.2,,,,,0,2,21,14.3,49.8,5.3,1,0,0,2,1,2,9.5,137,7.6
Ben Wooldridge,82115,QB,LA LAFAYET,1,2.97,2.85,,4.6,28,207,88.9,9,9,7.1,2.06,0,0,0.0,77.8,7,0,12.5,9,32.1,1,4,,,,65.1,57.0,69.8,,56.8,,,,,0,0,9,,149.1,0.0,0,0,0,0,1,0,0.0,98,10.9,64.7,17,17,13.5,3.41,0,0,0.0,58.8,10,5,9.1,19,67.9,1,7,,,,23.4,58.8,72.2,,67.2,,44.0,,,0,0,19,0.0,91.8,0.0,0,2,0,0,0,1,5.3,166,9.8
Carter Peevy,129563,QB,MAINE,1,2.3,2.23,2.8,3.8,28,212,73.7,19,19,3.3,1.77,0,0,0.0,73.7,14,5,0.0,19,67.9,0,4,,,,67.1,57.8,72.4,,57.6,,,,,0,0,20,0.0,121.2,0.0,0,0,0,0,2,0,0.0,103,5.4,71.4,7,7,21.4,3.42,0,1,12.5,71.4,5,5,0.0,9,32.1,0,4,,,,65.4,81.8,70.1,,86.3,,56.3,,,0,0,10,20.0,153.3,11.1,1,1,0,0,2,0,0.0,171,24.4
Mike Chandler II,139371,QB,CAMPBELL,1,3.24,2.96,,4.88,28,131,60.0,10,10,5.4,1.74,0,0,0.0,60.0,6,1,0.0,10,35.7,0,1,,,,65.6,57.8,70.4,,57.7,,,,,0,1,11,0.0,63.3,0.0,0,0,0,0,1,0,0.0,42,4.2,53.8,13,14,14.5,4.07,0,0,0.0,42.9,6,7,14.3,18,64.3,1,6,,,,66.8,64.5,72.0,,68.0,,55.8,,,1,1,18,0.0,33.6,0.0,0,4,0,0,0,0,0.0,86,6.1
Luke Bailey,143172,QB,DRAKE,1,2.25,2.07,4.0,5.3,28,153,89.5,19,21,3.1,1.67,1,1,4.5,81.0,17,1,0.0,21,75.0,0,10,,,,67.4,76.9,72.7,,76.2,,,,,0,0,22,0.0,109.3,0.0,0,0,0,1,1,0,0.0,135,6.4,60.0,5,5,6.6,4.01,0,0,0.0,60.0,3,3,0.0,7,25.0,0,2,,,,64.6,51.0,69.1,,54.2,,57.3,,,0,1,7,33.3,78.8,14.3,1,1,0,0,1,1,14.3,32,6.4
