player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Matt Myers,77698,QB,BUFFALO,1,3.15,3.15,,,2,126,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,4.0,3.15,0,0,0.0,100.0,2,1,0.0,2,100.0,0,1,,,,,61.8,73.1,65.5,,72.7,,,,,,0,0,2,0.0,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0
Cephus Johnson III,60530,QB,SE LA,1,3.2,3.2,,,1,294,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,43.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,76.6,63.6,,75.9,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,89,89.0
Dontario Drummond,98738,WR,OLE MISS,1,3.6,3.6,,,1,226,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,14.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,75.3,64.1,,72.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0
Kaylon Geiger,102929,WR,TEXAS TECH,1,2.3,2.3,,,1,315,100.0,1,1,-5.0,2.3,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,61.9,64.1,,60.6,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Connor Watkins,108971,QB,VILLANOVA,1,2.2,2.2,,,1,334,0.0,1,1,8.0,2.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,45.5,63.6,,46.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Hollis Mathis,104797,QB,WM & MARY,1,3.1,3.1,,,1,348,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,24.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,78.5,63.6,,77.7,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,26,26.0
Elijah Burrell,139171,QB,DAVIDSON,1,2.3,2.3,,,1,149,0.0,1,1,24.0,2.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,52.2,63.6,,52.5,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jalen Walker,61429,WR,MIAMI OH,1,4.0,4.0,,,1,221,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,25.0,4.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,58.1,63.4,,58.4,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
Kalil Pimpleton,61799,WR,C MICHIGAN,1,3.8,3.8,,,1,134,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,4.0,3.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.4,63.8,,60.4,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Jake Richter,138253,WR,N DAKOTA,1,4.0,4.0,,,1,249,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,29.0,4.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,79.7,64.1,,76.2,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,45,45.0
Tommy Heatherly,100814,P,FIU,1,1.7,1.7,,,1,166,100.0,1,1,11.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,58.5,70.3,,57.7,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Breece Hall,97636,HB,IOWA STATE,1,4.8,,,4.8,1,193,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.8,0,0,,,0,0,,1,100.0,0,0,,,,,60.3,55.7,63.8,,,,,57.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Ty MacPherson,63720,WR,WEBER ST,1,5.3,,,5.3,1,342,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.3,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,51.7,64.1,,,,,57.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Drew Carter,146312,QB,COLORADO,1,3.1,3.1,,,1,143,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,20.0,3.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,60.0,63.6,,59.9,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sam Huard,146463,QB,WASHINGTON,1,2.2,2.2,,,1,340,0.0,1,1,27.0,2.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,61.8,31.5,65.5,,32.3,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Clint Ratkovich,34083,HB,N ILLINOIS,1,0.6,0.6,,,1,254,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.7,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cade Ballard,102861,QB,ARMY,1,3.1,3.1,,,1,114,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,11.0,3.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,42.0,70.3,,24.2,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Devontae Houston,147375,HB,UCONN,1,5.2,,5.2,,1,146,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.2,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,60.0,63.5,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Christian Anderson,60339,QB,ARMY,1,4.0,4.0,,,1,114,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,39.0,4.0,0,1,100.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,88.4,63.6,,87.3,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,39,39.0
Undre Lindsay,154748,QB,HOWARD,1,2.8,2.8,,,1,184,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,1.0,2.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Eric Samuta,58006,LB,MURRAY ST,1,2.3,2.3,,,1,236,0.0,1,1,13.0,2.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,52.9,60.0,,49.6,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
JaMichael Thompson,121827,WR,MIDDLE TN,1,2.9,2.9,,,1,224,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-9.0,2.9,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,,60.3,61.9,64.1,,60.4,,,,,,0,0,1,0.0,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
LaMartez Brooks,88738,WR,MURRAY ST,1,3.0,3.0,,,1,236,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,26.0,3.0,0,1,100.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,81.3,63.5,,88.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kaiden Bennett,147778,QB,SACRAMENTO,1,5.0,,,5.0,1,279,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.0,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,53.3,63.6,,,,,57.0,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Creyton Cooper,147853,QB,WEBER ST,1,2.2,2.2,,,1,342,100.0,1,1,-1.0,2.2,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,,,,,60.3,56.9,63.6,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Trent Tompkins,103944,QB,UC DAVIS,1,2.5,,2.5,,1,322,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,2.5,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Luke McCaffrey,101634,QB,RICE,1,6.3,,6.3,,1,275,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.3,0,0,,,0,1,,1,100.0,0,0,,,,,23.7,55.8,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,
Tyhier Tyler,82083,QB,ARMY,1,6.2,,,6.2,1,114,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.2,0,0,,,0,0,,1,100.0,0,0,,,,,60.3,53.9,63.6,,,,,57.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Mackenzie Morgan,77587,P,WEBER ST,1,2.0,2.0,,,1,342,100.0,1,1,3.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,71.8,70.3,,74.3,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Deveon Bryant,89422,QB,TENN STATE,1,3.0,,3.0,,1,308,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.0,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Jalen Cropper,97273,WR,FRESNO ST,1,5.8,,,5.8,1,169,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.8,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,51.7,64.1,,,,,57.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Neil Pau'u,52010,WR,BYU,1,3.0,3.0,,,1,128,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,3.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.9,63.4,,60.6,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Keaton Heide,103940,QB,S DAK ST,1,2.9,2.9,,,1,292,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,5.0,2.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jamarye Joiner,82071,WR,ARIZONA,1,1.8,1.8,,,1,109,,0,1,,1.8,1,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Garrett Greene,123420,QB,W VIRGINIA,1,0.6,0.6,,,1,343,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Lew Nichols,97187,HB,C MICHIGAN,1,0.6,0.6,,,1,134,100.0,1,1,-5.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cade Fortin,77620,QB,USF,1,0.6,0.6,,,1,327,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,
Ryan Wright,77591,P,TULANE,1,2.3,2.3,,,1,319,0.0,1,1,15.0,2.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,76.1,63.6,,75.4,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jaden Walley,124189,WR,MISS STATE,1,3.7,3.7,,,1,227,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,29.0,3.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,48.8,63.4,,50.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Amad Anderson Jr.,84380,WR,TEMPLE,1,6.4,,6.4,,1,306,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.4,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,45.0,64.8,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Josh Adkins,60483,QB,UTSA,1,4.9,,,4.9,1,331,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,53.3,63.6,,,,,57.0,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Brock Boltmann,60487,WR,N DAKOTA,1,2.5,2.5,,,1,249,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-4.0,2.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,61.9,63.4,,60.4,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,15,15.0
Johnathan Lewis,60520,QB,S DAKOTA,1,1.5,1.5,,,1,291,0.0,1,1,5.0,1.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,56.9,63.6,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Giancarlo Woods,142801,WR,CAL POLY,1,3.5,3.5,,,1,129,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,8.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,20.0,64.1,,25.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Kylin James,150195,HB,CENT ARK,1,3.4,3.4,,,1,132,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,29.0,3.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,72.3,63.8,,76.2,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,42,42.0
Derek Ng,87238,K,HOLY CROSS,1,2.0,2.0,,,1,181,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,78.9,60.0,,71.5,,,,,,0,0,1,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Michael Haupert,87526,QB,INDIANA ST,1,4.1,4.1,,,1,191,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,8.0,4.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,83.5,63.4,,77.2,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
