player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Daniel Richardson,97103,QB,C MICHIGAN,1,2.1,2.1,,,25,134,83.3,18,18,3.9,1.69,0,0,0.0,83.3,15,5,0.0,18,72.0,0,9,,,,,66.8,64.8,72.0,,64.4,,,,,0,0,18,0.0,129.2,0.0,0,0,0,0,1,0,0.0,190,10.6,71.4,7,7,14.4,3.16,0,1,14.3,71.4,5,3,0.0,7,28.0,0,2,,,,,64.6,69.5,69.1,,69.1,,,,,0,2,7,0.0,113.7,0.0,0,0,0,0,1,0,0.0,93,13.3
Brett Gabbert,97404,QB,MIAMI OH,1,2.89,2.55,3.75,6.3,25,221,80.0,10,11,11.8,2.1,1,1,9.1,63.6,7,0,12.5,11,44.0,1,4,,,,,65.6,88.9,70.4,,88.0,,,,,0,1,11,,49.1,0.0,0,0,0,0,0,0,0.0,84,7.6,42.9,7,9,21.7,3.51,0,1,11.1,33.3,3,8,0.0,14,56.0,0,2,,,,,66.2,61.7,71.2,,64.1,,57.3,,,1,0,14,50.0,121.5,28.6,4,1,0,1,2,0,0.0,143,15.9
Caleb Williams,144622,QB,OKLAHOMA,1,3.98,3.47,5.63,5.25,24,261,71.4,7,7,3.3,1.8,0,0,0.0,57.1,4,0,20.0,7,29.2,1,1,,,,,64.6,64.3,69.1,,64.0,,,,,0,0,7,,64.0,0.0,0,0,0,0,0,0,0.0,24,3.4,40.0,10,11,20.9,4.88,0,0,0.0,36.4,4,10,0.0,17,70.8,0,4,,,,,27.4,48.6,71.8,,51.7,,53.4,,,0,1,17,40.0,48.7,23.5,4,2,0,1,1,0,0.0,63,5.7
Derek Kyler,109012,QB,DARTMOUTH,1,2.63,2.63,,,24,148,91.7,12,13,5.6,1.85,0,1,7.7,84.6,11,0,0.0,13,54.2,0,5,,,,,66.0,75.1,71.0,,74.5,,,,,0,0,13,,95.2,0.0,0,0,0,1,0,0,0.0,89,6.8,88.9,9,11,16.7,3.56,1,3,25.0,63.6,7,4,12.5,11,45.8,1,6,,,,,65.8,90.5,70.7,,90.3,,,,,0,0,12,0.0,142.4,0.0,0,0,0,1,3,0,0.0,126,11.5
Desmond Ridder,55086,QB,CINCINNATI,1,2.3,2.3,,,23,138,78.6,14,14,8.3,1.75,0,1,7.1,78.6,11,3,0.0,14,60.9,0,5,,,,,66.2,78.1,71.2,,77.5,,,,,0,0,14,0.0,133.9,0.0,0,0,0,0,2,0,0.0,93,6.6,75.0,8,9,23.5,3.14,1,2,22.2,66.7,6,3,0.0,9,39.1,0,6,,,,,65.1,91.6,69.8,,91.3,,,,,0,0,9,0.0,146.8,0.0,0,0,0,0,1,0,0.0,181,20.1
Bronson Barron,141710,QB,WEBER ST,1,2.46,2.24,4.7,,23,342,78.6,14,15,1.9,1.7,1,0,0.0,73.3,11,5,0.0,15,65.2,0,5,,,,,66.4,66.4,71.4,,66.0,,,,,0,1,15,0.0,55.7,0.0,0,0,0,0,0,0,0.0,73,4.9,50.0,6,6,30.8,3.88,0,0,0.0,50.0,3,4,0.0,8,34.8,0,3,,,,,65.4,53.3,70.1,,53.3,,,,,0,0,10,50.0,135.4,25.0,2,0,0,0,2,0,0.0,82,13.7
Jack Coan,60613,QB,NOTRE DAME,1,2.82,2.76,3.35,3.1,23,258,83.3,6,7,0.3,1.81,0,0,0.0,71.4,5,2,0.0,7,30.4,0,1,,,,,64.6,64.2,69.1,,63.9,,,,,0,0,7,0.0,85.4,0.0,0,0,0,1,0,0,0.0,40,5.7,90.9,11,13,11.5,3.26,0,0,0.0,76.9,10,8,0.0,16,69.6,0,9,,,,,66.5,75.1,71.6,,77.4,,57.3,,,0,0,16,25.0,157.9,12.5,2,1,0,2,2,0,0.0,245,18.8
Max Duggan,99470,QB,TCU,1,3.62,3.05,3.47,6.0,23,305,100.0,4,4,4.8,1.83,0,1,25.0,75.0,3,1,25.0,4,17.4,1,0,,,,,63.3,87.1,67.4,,86.4,,,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,9,2.3,63.6,11,12,21.2,3.99,0,2,16.7,58.3,7,13,0.0,19,82.6,0,6,,,,,23.4,54.5,72.2,,63.2,,47.2,,,0,1,19,23.1,68.1,15.8,3,4,0,1,0,2,10.5,157,13.1
Dresser Winn,63583,QB,TENN MARTN,1,2.49,2.48,2.8,,23,310,61.5,13,13,4.7,1.63,0,0,0.0,61.5,8,4,0.0,13,56.5,0,2,,,,,66.0,58.5,71.0,,58.3,,,,,0,0,13,0.0,74.5,0.0,0,0,0,0,0,0,0.0,66,5.1,25.0,8,9,23.4,3.61,0,0,0.0,22.2,2,5,0.0,10,43.5,0,1,,,,,65.1,26.0,70.1,,26.3,,,,,0,1,10,20.0,0.0,10.0,1,0,0,1,0,2,20.0,14,1.6
Gunnar Watson,83570,QB,TROY,1,2.36,2.35,2.5,,22,318,57.1,14,15,2.9,1.93,0,0,0.0,46.7,7,4,12.5,15,68.2,1,2,,,,,66.4,57.0,71.4,,56.8,,,,,1,1,15,0.0,26.8,0.0,0,0,0,0,0,0,0.0,49,3.3,66.7,6,6,9.8,3.27,0,1,14.3,66.7,4,5,0.0,7,31.8,0,2,,,,,64.9,68.8,69.5,,68.4,,,,,0,0,8,20.0,138.9,14.3,1,0,0,0,1,0,0.0,60,10.0
Blake Dever,46546,QB,N ALABAMA,1,2.66,2.51,3.4,4.1,22,389,100.0,12,12,2.9,1.78,0,0,0.0,91.7,11,0,8.3,12,54.5,1,7,,,,,66.2,62.9,71.2,,62.6,,,,,0,0,14,,146.5,0.0,0,0,0,0,1,0,0.0,161,13.4,71.4,7,7,11.4,3.73,0,0,0.0,71.4,5,8,0.0,10,45.5,0,6,,,,,65.4,79.1,70.1,,75.1,,64.2,,,0,0,10,25.0,113.7,20.0,2,1,0,0,0,0,0.0,96,13.7
Blake Shapen,122282,QB,BAYLOR,1,2.65,2.59,,4.1,22,118,100.0,10,10,5.9,1.99,0,1,10.0,100.0,10,2,0.0,10,45.5,0,4,,,,,65.4,90.6,70.1,,90.4,,,,,0,0,10,0.0,98.3,0.0,0,0,0,0,0,0,0.0,76,7.6,77.8,9,11,10.4,3.21,0,0,0.0,54.5,6,6,14.3,12,54.5,1,3,,,,,66.0,67.0,71.0,,57.9,,69.0,,,0,0,13,0.0,70.6,0.0,0,1,0,2,0,1,7.7,61,5.5
Louis Colosimo,64186,QB,DAVIDSON,1,2.38,2.31,2.8,3.5,22,149,91.7,12,12,4.8,1.53,0,0,0.0,75.0,9,0,18.2,12,54.5,2,4,,,,,65.8,75.1,70.7,,74.6,,,,,0,0,12,,85.4,0.0,0,0,0,0,0,1,8.3,60,5.0,33.3,6,8,22.7,3.41,1,0,0.0,25.0,2,4,0.0,10,45.5,0,3,,,,,65.6,49.8,70.4,,46.0,,63.7,,,1,0,11,25.0,94.8,10.0,1,1,0,0,1,1,9.1,54,6.8
Tanner Morgan,55239,QB,MINNESOTA,1,2.55,2.27,,5.4,22,225,73.3,15,15,8.0,1.9,0,1,6.7,73.3,11,1,0.0,15,68.2,0,7,,,,,66.4,69.1,71.4,,68.7,,,,,0,0,15,0.0,118.8,0.0,0,0,0,0,1,0,0.0,120,8.0,60.0,5,5,13.0,3.96,0,0,0.0,60.0,3,2,0.0,7,31.8,0,1,,,,,64.9,53.6,69.5,,61.5,,51.3,,,0,0,8,0.0,143.8,0.0,0,2,0,0,1,0,0.0,76,15.2
Rhett Rodriguez,60332,QB,LA MONROE,1,2.49,2.49,,,22,209,70.0,10,11,7.1,1.82,0,1,8.3,54.5,6,5,14.3,11,50.0,1,3,,,,,65.8,45.3,70.7,,45.4,,,,,0,1,12,0.0,31.2,0.0,0,0,0,1,0,1,8.3,57,5.2,60.0,10,11,11.7,3.16,0,0,0.0,54.5,6,9,0.0,11,50.0,0,5,,,,,65.8,54.4,70.7,,54.3,,,,,0,0,12,0.0,115.7,0.0,0,0,0,1,1,0,0.0,100,9.1
Marquez McCray,109056,QB,SACR HEART,1,3.28,3.11,2.0,4.73,22,280,83.3,6,7,6.3,1.88,0,0,0.0,71.4,5,4,0.0,8,36.4,0,4,,,,,65.1,65.6,69.8,,65.3,,,,,1,0,9,25.0,137.5,12.5,1,0,0,0,1,0,0.0,61,8.7,77.8,9,11,10.0,4.08,0,1,9.1,54.5,6,9,14.3,14,63.6,1,5,,,,,66.4,77.3,71.4,,78.1,,62.8,,,0,0,15,0.0,102.1,0.0,0,3,0,2,1,0,0.0,64,5.8
Chris Ferguson,40105,QB,TOWSON,1,2.02,2.23,,,22,317,60.0,15,15,8.1,1.95,0,0,0.0,53.3,8,3,11.1,15,68.2,1,4,,,,,66.5,48.5,71.6,,48.5,,,,,0,1,16,0.0,59.9,0.0,0,0,0,0,1,1,6.3,68,4.5,20.0,5,5,14.4,3.04,0,0,0.0,20.0,1,4,0.0,5,22.7,0,1,,,,,63.8,40.1,68.1,,40.4,,,,,0,1,5,0.0,5.8,0.0,0,0,0,0,0,1,20.0,22,4.4
Kohen Granier,63573,QB,NICHOLLS,1,2.22,2.22,,,21,243,42.9,14,14,14.3,1.92,0,2,14.3,42.9,6,4,0.0,14,66.7,0,5,,,,,66.2,64.2,71.2,,63.9,,,,,0,0,14,0.0,99.7,0.0,0,0,0,0,1,1,7.1,128,9.1,42.9,7,7,23.7,2.83,0,1,12.5,42.9,3,2,0.0,7,33.3,0,2,,,,,64.9,68.2,69.5,,67.9,,,,,0,0,8,0.0,69.9,0.0,0,0,0,0,0,0,0.0,54,7.7
Jacolby Criswell,122830,QB,N CAROLINA,1,3.24,2.98,,5.65,21,245,85.7,7,7,-0.7,1.61,0,0,0.0,85.7,6,1,0.0,7,33.3,0,2,,,,,64.6,66.7,69.1,,66.4,,,,,0,0,7,0.0,90.5,0.0,0,0,0,0,0,0,0.0,40,5.7,54.5,11,12,19.5,4.05,0,0,0.0,41.7,5,2,16.7,14,66.7,1,7,,,,,66.2,76.6,71.2,,70.1,,71.1,,,0,0,14,0.0,66.3,0.0,0,2,0,1,0,0,0.0,85,7.1
Alex Padilla,86285,QB,IOWA,1,3.15,2.74,4.3,6.25,21,192,100.0,6,6,5.3,2.02,0,0,0.0,50.0,3,2,50.0,6,28.6,3,2,,,,,64.2,80.0,68.6,,79.4,,,,,0,0,6,0.0,61.8,0.0,0,0,0,0,0,0,0.0,26,4.3,55.6,9,12,14.2,3.61,0,1,7.7,25.0,3,5,40.0,15,71.4,2,3,,,,,66.5,58.8,0.0,,60.8,,62.0,,,0,1,16,20.0,12.2,6.7,1,2,0,3,0,1,6.3,57,4.8
Devin Black,78526,QB,BETH COOK,1,3.83,2.41,5.65,6.65,21,119,85.7,7,7,5.9,1.39,0,0,0.0,71.4,5,1,16.7,7,33.3,1,4,,,,,64.6,85.8,69.1,,85.0,,,,,0,0,7,0.0,119.6,0.0,0,0,0,0,2,0,0.0,31,4.4,83.3,6,6,32.3,5.06,0,4,66.7,83.3,5,8,0.0,14,66.7,0,6,,,,,66.4,95.4,71.4,,93.9,,78.2,,,0,1,15,50.0,118.8,28.6,4,4,0,0,1,0,0.0,200,33.3
Cameron Rising,77663,QB,UTAH,1,3.0,2.58,6.1,5.15,21,328,77.8,9,9,5.1,1.88,0,0,0.0,66.7,6,1,14.3,9,42.9,1,5,,,,,65.4,59.6,70.1,,59.4,,,,,0,0,10,0.0,108.6,0.0,0,0,0,0,0,0,0.0,110,12.2,66.7,6,9,10.5,3.83,1,0,0.0,44.4,4,7,0.0,12,57.1,0,5,,,,,66.2,61.4,71.2,,53.5,,70.5,,,1,0,14,14.3,70.6,8.3,1,2,0,1,0,1,7.1,68,7.6
Neil Boudreau,44632,QB,MORGAN ST,1,2.87,2.33,5.4,5.07,21,235,63.6,11,11,3.8,1.88,0,0,0.0,54.5,6,3,14.3,11,52.4,1,3,,,,,65.6,62.1,70.4,,61.8,,,,,0,0,11,0.0,60.4,0.0,0,0,0,0,0,1,9.1,34,3.1,50.0,6,6,15.5,3.95,0,1,12.5,50.0,3,9,0.0,10,47.6,0,1,,,,,65.8,55.5,70.7,,63.8,,49.9,,,0,0,12,11.1,74.3,10.0,1,3,0,0,0,0,0.0,44,7.3
Jason Brown,109060,QB,S CAROLINA,1,2.81,2.59,3.38,3.9,20,289,75.0,8,8,1.5,2.01,0,0,0.0,75.0,6,1,0.0,9,45.0,0,6,,,,,65.1,69.7,69.8,,69.3,,,,,0,0,9,100.0,156.3,11.1,1,0,0,0,2,0,0.0,114,14.3,57.1,7,7,19.1,3.46,0,1,14.3,57.1,4,8,0.0,11,55.0,0,2,,,,,65.6,48.6,70.4,,52.2,,56.3,,,0,1,11,37.5,75.3,27.3,3,1,0,0,1,1,9.1,43,6.1
Jake Dunniway,60572,QB,SACRAMENTO,1,2.25,2.13,,4.6,20,279,64.3,14,14,10.8,1.9,0,0,0.0,64.3,9,1,0.0,14,70.0,0,5,,,,,66.2,78.5,71.2,,77.8,,,,,0,0,14,0.0,97.3,0.0,0,0,0,0,0,0,0.0,140,10.0,80.0,5,5,12.6,3.07,0,0,0.0,80.0,4,1,0.0,6,30.0,0,1,,,,,64.2,70.5,68.6,,76.8,,56.3,,,0,0,6,0.0,111.7,0.0,0,1,0,0,0,0,0.0,54,10.8
Andrew Marty,60498,QB,NWESTERN,1,3.34,2.75,4.03,6.05,20,256,66.7,3,3,7.3,1.8,0,0,0.0,66.7,2,1,0.0,3,15.0,0,1,,,,,62.7,53.5,66.6,,53.6,,,,,0,0,3,0.0,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3,80.0,10,11,4.7,3.61,1,1,9.1,72.7,8,11,0.0,17,85.0,0,4,,,,,66.7,63.8,71.8,,69.3,,52.7,,,0,0,17,36.4,122.2,23.5,4,2,0,0,1,0,0.0,77,7.0
Chayil Garnett,123986,QB,TENN STATE,1,2.33,2.16,3.27,,20,308,80.0,10,11,-1.1,1.78,0,0,0.0,72.7,8,2,0.0,11,55.0,0,4,,,,,65.8,60.9,70.7,,60.6,,,,,1,0,12,0.0,76.7,0.0,0,0,0,0,0,0,0.0,37,3.4,40.0,5,6,0.2,3.0,0,0,0.0,33.3,2,6,0.0,9,45.0,0,0,,,,,65.1,57.9,69.8,,57.7,,,,,0,0,9,50.0,42.4,33.3,3,0,0,1,0,0,0.0,5,0.8
DJ Uiagalelei,122162,QB,CLEMSON,1,2.53,2.66,,,20,140,61.5,13,13,9.4,1.98,0,1,7.7,61.5,8,2,0.0,13,65.0,0,5,,,,,66.0,58.2,71.0,,58.1,,,,,0,0,13,0.0,116.2,0.0,0,0,0,0,1,0,0.0,116,8.9,50.0,6,6,23.5,4.13,0,1,16.7,50.0,3,3,0.0,6,30.0,0,3,,,,,64.2,65.7,68.6,,65.4,,,,,0,1,6,0.0,56.3,0.0,0,0,0,0,0,1,16.7,92,15.3
Richie Kenney,91723,QB,CORNELL,1,2.25,2.25,,,19,147,66.7,12,12,8.2,1.87,0,0,0.0,66.7,8,1,0.0,12,63.2,0,6,,,,,65.8,34.6,70.7,,34.8,,,,,0,2,12,0.0,53.5,0.0,0,0,0,0,0,3,25.0,102,8.5,28.6,7,7,12.7,2.91,0,0,0.0,28.6,2,4,0.0,7,36.8,0,1,,,,,64.9,56.7,69.5,,56.6,,,,,0,0,8,0.0,39.6,0.0,0,0,0,0,0,0,0.0,20,2.9
Garrett Dzuro,64526,QB,UMASS,1,1.99,2.17,2.43,,19,216,62.5,8,9,3.5,1.75,0,0,0.0,44.4,4,4,20.0,11,57.9,1,1,,,,,65.1,28.5,70.4,,28.7,,,,,1,1,11,50.0,12.0,18.2,2,0,0,0,0,1,9.1,23,2.6,75.0,4,4,21.5,3.12,0,0,0.0,75.0,3,4,0.0,6,31.6,0,3,,,,,64.2,40.7,68.6,,41.0,,,,,0,1,6,50.0,116.7,33.3,2,0,0,0,1,1,16.7,55,13.8
Chance Nolan,78493,QB,OREGON ST,1,2.39,2.53,,,19,265,100.0,8,8,2.6,1.6,0,0,0.0,100.0,8,0,0.0,8,42.1,0,3,,,,,64.9,74.9,69.5,,74.4,,,,,0,0,8,,134.4,0.0,0,0,0,0,1,0,0.0,54,6.8,66.7,9,10,9.6,3.27,0,0,0.0,40.0,4,2,33.3,10,52.6,2,1,,,,,65.8,84.7,70.7,,83.9,,,,,1,0,12,0.0,50.4,0.0,0,0,0,0,0,1,8.3,36,3.6
Graham Mertz,97994,QB,WISCONSIN,1,2.55,2.54,2.7,,19,349,100.0,8,9,1.6,1.98,1,0,0.0,88.9,8,0,0.0,9,47.4,0,4,,,,,65.1,65.2,69.8,,64.9,,,,,0,0,9,,113.9,0.0,0,0,0,0,0,0,0.0,102,11.3,62.5,8,9,11.3,3.06,0,1,11.1,44.4,4,3,20.0,10,52.6,1,3,,,,,65.4,78.7,70.1,,78.2,,,,,0,0,10,33.3,96.1,10.0,1,0,0,1,1,0,0.0,43,4.8
Hunter Hays,141593,QB,IDAHO ST,1,3.34,3.13,3.57,3.97,18,186,66.7,3,3,12.7,2.27,0,1,33.3,66.7,2,0,0.0,3,16.7,0,1,,,,,62.7,81.1,66.6,,80.5,,,,,0,0,3,,99.3,0.0,0,0,0,0,0,0,0.0,30,10.0,55.6,9,9,14.4,3.55,0,0,0.0,55.6,5,6,0.0,15,83.3,0,3,,,,,66.4,51.9,71.4,,52.4,,57.7,,,0,0,15,50.0,72.5,20.0,3,3,0,0,0,0,0.0,52,5.8
Gerry Bohanon,77636,QB,BAYLOR,1,4.09,3.65,5.8,5.5,18,118,66.7,3,3,5.7,1.9,0,0,0.0,66.7,2,1,0.0,3,16.7,0,1,,,,,62.7,66.2,66.6,,65.9,,,,,0,0,3,0.0,74.3,0.0,0,0,0,0,0,0,0.0,12,4.0,70.0,10,11,7.8,4.53,1,0,0.0,63.6,7,7,0.0,15,83.3,0,5,,,,,66.2,87.0,71.4,,82.7,,68.4,,,0,0,15,28.6,109.7,13.3,2,2,0,0,1,0,0.0,64,5.8
Levi Williams,98365,QB,WYOMING,1,2.84,2.47,,4.73,18,351,77.8,9,9,14.2,2.08,0,3,30.0,77.8,7,0,0.0,9,50.0,0,6,,,,,65.4,92.5,70.1,,92.2,,,,,0,1,10,,79.2,0.0,0,0,0,0,0,0,0.0,145,16.1,83.3,6,6,15.3,3.61,0,1,16.7,83.3,5,2,0.0,9,50.0,0,3,,,,,65.1,79.9,69.8,,87.1,,57.0,,,0,0,9,0.0,158.3,0.0,0,3,0,0,2,0,0.0,97,16.2
DJ Williams,138061,QB,MURRAY ST,1,3.11,2.67,3.6,5.7,18,236,62.5,8,8,11.4,1.9,0,0,0.0,62.5,5,1,0.0,8,44.4,0,2,,,,,64.9,63.5,69.5,,63.2,,,,,0,0,8,0.0,68.8,0.0,0,0,0,0,0,0,0.0,28,3.5,50.0,4,6,15.8,4.08,0,0,0.0,33.3,2,6,0.0,10,55.6,0,2,,,,,65.4,51.4,70.1,,41.5,,68.5,,,0,0,10,33.3,51.4,20.0,2,2,0,2,0,1,10.0,31,5.2
Demeatric Crenshaw,138332,QB,YNGTOWN ST,1,2.24,2.03,2.75,4.5,18,353,100.0,10,10,3.4,1.53,0,0,0.0,80.0,8,1,20.0,11,61.1,2,5,,,,,65.6,73.6,70.4,,73.1,,,,,0,0,11,100.0,132.1,9.1,1,0,0,0,2,0,0.0,62,6.2,75.0,4,5,8.8,3.37,0,0,0.0,60.0,3,3,0.0,7,38.9,0,3,,,,,64.9,69.3,69.5,,63.8,,64.3,,,1,0,8,33.3,76.3,14.3,1,1,0,0,0,0,0.0,29,5.8
Darrius Sample,155649,QB,VA LYNCHBU,1,3.27,2.8,3.53,5.95,18,406,66.7,6,6,7.7,2.02,0,0,0.0,50.0,3,0,25.0,6,33.3,1,1,,,,,64.2,65.4,68.6,,65.2,,,,,0,0,6,,56.3,0.0,0,0,0,0,0,0,0.0,13,2.2,50.0,6,7,16.8,3.9,0,1,12.5,42.9,3,9,0.0,12,66.7,0,3,,,,,20.0,47.3,71.0,,38.5,,69.3,,,0,1,13,33.3,27.4,25.0,3,2,0,1,0,2,15.4,49,7.0
Darius Bowers,102352,QB,CENT ARK,1,3.22,2.88,3.33,7.2,18,132,50.0,4,4,13.0,2.1,0,0,0.0,50.0,2,1,0.0,5,27.8,0,1,,,,,63.8,48.8,68.1,,48.9,,,,,0,0,5,100.0,56.3,20.0,1,0,0,0,0,0,0.0,10,2.5,42.9,7,9,17.0,3.65,0,0,0.0,22.2,2,10,33.3,13,72.2,1,1,,,,,66.4,54.7,71.4,,50.6,,64.1,,,2,1,15,30.0,2.8,23.1,3,1,0,0,0,1,6.7,33,3.7
Hudson Card,123109,QB,TEXAS,1,3.49,3.26,,5.4,18,311,50.0,2,3,2.0,1.93,0,0,0.0,33.3,1,1,0.0,3,16.7,0,1,,,,,63.3,49.7,67.4,,49.8,,,,,1,0,4,0.0,42.4,0.0,0,0,0,0,0,0,0.0,5,1.7,84.6,13,13,9.1,3.81,0,1,7.7,69.2,9,5,18.2,15,83.3,2,7,,,,,66.4,70.9,71.4,,69.8,,62.4,,,0,0,15,0.0,123.2,0.0,0,2,0,0,1,0,0.0,118,9.1
Drayton Arnold,40050,QB,CHATTNOOGA,1,3.1,2.87,4.7,5.0,17,137,66.7,3,3,14.0,2.4,0,1,25.0,33.3,1,1,50.0,3,17.6,1,1,,,,,63.3,59.7,67.4,,59.6,,,,,0,1,4,0.0,9.7,0.0,0,0,0,0,0,1,25.0,14,4.7,27.3,11,12,18.4,3.25,0,0,0.0,25.0,3,1,0.0,14,82.4,0,3,,,,,66.4,56.0,71.4,,59.5,,53.8,,,0,1,15,100.0,20.1,7.1,1,1,0,1,0,1,6.7,80,6.7
Luke McCaffrey,101634,QB,RICE,1,3.41,3.01,,4.7,17,275,57.1,7,7,9.3,1.57,0,0,0.0,42.9,3,0,25.0,7,41.2,1,1,,,,,64.9,49.0,69.5,,49.1,,,,,0,0,8,,50.3,0.0,0,0,0,0,0,0,0.0,17,2.4,40.0,5,6,12.6,4.69,0,0,0.0,33.3,2,5,0.0,10,58.8,0,4,,,,,65.4,81.3,70.1,,64.5,,77.0,,,0,0,10,0.0,50.7,0.0,0,4,0,1,0,0,0.0,30,5.0
Jeff Undercuffler,78501,QB,ALBANY,1,2.53,2.51,2.8,,17,106,80.0,10,10,4.4,1.84,0,0,0.0,80.0,8,0,0.0,10,58.8,0,2,,,,,65.4,63.9,70.1,,63.6,,,,,0,0,10,,84.6,0.0,0,0,0,0,0,0,0.0,43,4.3,66.7,6,6,9.5,3.51,0,0,0.0,50.0,3,4,25.0,7,41.2,1,0,,,,,65.4,60.0,0.0,,64.7,,,,,0,0,10,25.0,70.1,14.3,1,0,0,0,0,1,10.0,38,6.3
Jace Wilson,149892,QB,FURMAN,1,3.25,2.86,4.0,3.95,17,170,60.0,5,5,7.0,1.84,0,0,0.0,60.0,3,0,0.0,5,29.4,0,2,,,,,63.8,64.1,68.1,,63.9,,,,,0,0,5,,83.8,0.0,0,0,0,0,0,0,0.0,38,7.6,80.0,5,6,12.0,3.84,0,0,0.0,66.7,4,9,0.0,12,70.6,0,6,,,,,66.0,62.4,71.0,,62.2,,60.4,,,0,0,13,22.2,149.3,16.7,2,4,0,1,1,0,0.0,107,17.8
Tommy Dolan,111302,QB,STTHOM,1,2.82,2.57,3.45,5.0,17,1129,85.7,7,7,8.6,1.9,0,0,0.0,71.4,5,0,16.7,7,41.2,1,3,,,,,64.6,70.1,69.1,,69.7,,,,,0,0,7,,96.7,0.0,0,0,0,0,0,0,0.0,59,8.4,33.3,6,7,21.3,3.46,0,1,14.3,28.6,2,6,0.0,10,58.8,0,2,,,,,17.6,38.5,70.1,,40.2,,57.3,,,0,0,10,33.3,67.0,20.0,2,1,0,1,0,1,10.0,67,9.6
Quinton Williams,102366,QB,HOWARD,1,2.42,2.1,4.8,,17,184,83.3,12,12,9.9,1.85,0,2,16.7,83.3,10,0,0.0,12,70.6,0,6,,,,,65.8,92.8,70.7,,92.4,,,,,0,0,12,,154.5,0.0,0,0,0,0,2,0,0.0,139,11.6,33.3,3,3,32.3,3.78,0,1,33.3,33.3,1,2,0.0,5,29.4,0,1,,,,,63.8,68.8,68.1,,68.5,,,,,0,0,5,100.0,120.8,40.0,2,0,0,0,1,0,0.0,37,12.3
Matthew Sluka,143059,QB,HOLY CROSS,1,2.5,2.23,3.75,3.5,16,181,71.4,7,7,4.3,1.8,0,0,0.0,57.1,4,1,20.0,7,43.8,1,3,,,,,64.6,69.0,69.1,,68.7,,,,,0,0,7,0.0,74.7,0.0,0,0,0,0,0,0,0.0,42,6.0,33.3,6,6,21.8,3.04,0,0,0.0,16.7,1,2,50.0,9,56.3,1,2,,,,,65.1,55.2,69.8,,49.1,,64.9,,,0,0,9,100.0,79.2,22.2,2,1,0,0,1,0,0.0,4,0.7
Riley Leonard,143862,QB,DUKE,1,2.38,1.76,,5.03,16,154,100.0,11,11,1.4,1.53,0,0,0.0,100.0,11,0,0.0,11,68.8,0,5,,,,,65.8,76.3,70.7,,75.8,,,,,0,0,12,,98.9,0.0,0,0,0,0,0,0,0.0,85,7.7,100.0,2,2,4.5,4.24,0,0,0.0,100.0,2,2,0.0,5,31.3,0,3,,,,,63.8,83.8,68.1,,79.6,,66.9,,,0,0,5,0.0,95.8,0.0,0,3,0,0,0,0,0.0,14,7.0
Nick Semptimphelter,142984,QB,BUCKNELL,1,2.52,2.51,2.6,,16,125,75.0,8,8,8.0,1.84,0,1,12.5,62.5,5,2,16.7,8,50.0,1,1,,,,,64.9,71.3,69.5,,70.9,,,,,0,0,8,0.0,114.6,0.0,0,0,0,0,1,0,0.0,40,5.0,60.0,5,7,7.2,3.2,0,0,0.0,42.9,3,4,0.0,8,50.0,0,2,,,,,64.6,74.3,69.5,,73.9,,,,,1,0,8,25.0,50.3,12.5,1,0,0,1,0,0,0.0,16,2.3
