player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Miles Hastings,103943,QB,UC DAVIS,1,2.36,2.31,2.77,,30,322,71.4,14,14,8.1,1.84,0,1,7.1,64.3,9,2,10.0,16,53.3,1,7,,,,66.5,76.8,71.6,,76.2,,,,,0,0,16,100.0,147.3,12.5,2,0,0,0,4,0,0.0,223,15.9,76.9,13,13,9.0,2.94,0,0,0.0,61.5,8,3,20.0,14,46.7,2,5,,,,66.4,68.0,71.4,,67.6,,,,,0,0,15,33.3,80.3,7.1,1,0,0,0,0,0,0.0,84,6.5
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.39,2.18,3.0,4.35,29,277,93.3,15,15,1.3,1.59,0,0,0.0,93.3,14,1,0.0,15,51.7,0,8,,,,66.5,73.6,71.6,,73.1,,,,,0,0,16,0.0,158.3,0.0,0,0,0,0,2,0,0.0,276,18.4,87.5,8,10,12.3,3.24,0,1,10.0,50.0,5,4,28.6,14,48.3,2,2,,,,66.2,79.9,71.2,,80.2,,61.7,,,1,0,14,50.0,105.8,14.3,2,2,0,1,1,0,0.0,69,6.9
Camden Coleman,170901,QB,RICHMOND,1,2.71,2.33,3.63,4.7,29,276,78.6,14,15,9.1,1.92,0,1,6.7,73.3,11,2,0.0,15,51.7,0,6,,,,66.4,83.0,71.4,,82.3,,,,,1,0,15,0.0,119.9,0.0,0,0,0,0,1,0,0.0,124,8.3,62.5,8,8,14.3,3.55,0,0,0.0,62.5,5,6,0.0,14,48.3,0,5,,,,66.2,69.9,71.2,,67.3,,64.4,,,0,0,14,50.0,130.2,21.4,3,3,0,0,1,0,0.0,70,8.8
Elijah Owens,171426,QB,INDIANA ST,1,3.56,3.05,3.57,5.27,29,191,77.8,9,9,3.1,1.99,0,0,0.0,77.8,7,1,0.0,9,31.0,0,3,,,,65.4,65.4,70.1,,65.1,,,,,0,0,10,0.0,147.2,0.0,0,0,0,0,1,0,0.0,94,10.4,100.0,6,11,2.5,4.27,0,0,0.0,45.5,5,13,16.7,20,69.0,1,6,,,,67.2,64.2,72.5,,56.4,,67.4,,,0,0,21,23.1,62.7,15.0,3,6,0,5,0,0,0.0,60,5.5
Simon Romfo,148126,QB,N DAKOTA,1,2.91,2.63,3.7,4.38,29,249,75.0,8,8,5.0,1.89,0,0,0.0,75.0,6,0,0.0,8,27.6,0,2,,,,65.4,50.7,70.1,,50.7,,,,,0,0,10,,80.7,0.0,0,0,0,0,0,0,0.0,31,3.9,50.0,16,16,15.6,3.3,0,1,5.9,50.0,8,11,0.0,21,72.4,0,6,,,,67.5,54.4,72.8,,47.8,,68.6,,,0,0,23,9.1,84.4,4.8,1,4,0,0,1,2,8.7,76,4.8
Xzavier Vaughn,102342,QB,ALCORN ST,1,2.91,2.3,4.5,4.53,29,107,58.3,12,12,2.0,1.49,0,0,0.0,58.3,7,2,0.0,12,41.4,0,3,,,,65.8,49.6,70.7,,49.5,,,,,0,0,12,0.0,67.7,0.0,0,0,0,0,0,0,0.0,49,4.1,80.0,5,9,14.2,3.91,0,0,0.0,33.3,3,12,25.0,17,58.6,1,3,,,,66.8,62.1,72.2,,53.5,,67.1,,,0,1,19,33.3,2.8,23.5,4,4,0,4,0,1,5.3,27,3.0
Darian Mensah,169984,QB,TULANE,1,3.02,2.81,3.8,4.85,29,319,100.0,6,7,-0.7,1.71,1,0,0.0,71.4,5,0,16.7,7,24.1,1,2,,,,64.6,63.7,69.1,,63.5,,,,,0,0,7,,92.0,0.0,0,0,0,0,0,0,0.0,51,7.3,58.8,17,18,14.2,3.43,0,2,11.1,38.9,7,8,30.0,22,75.9,3,7,,,,25.1,72.1,72.7,,71.5,,61.6,,,0,0,22,25.0,76.4,9.1,2,2,0,1,1,1,4.5,101,5.6
Quincy Casey,104763,QB,W GEORGIA,1,2.61,2.44,3.1,6.6,29,1177,85.7,14,15,5.8,1.91,1,1,6.7,66.7,10,2,16.7,15,51.7,2,5,,,,66.4,76.7,71.4,,76.1,,,,,0,0,15,0.0,86.0,0.0,0,0,0,0,0,0,0.0,102,6.8,83.3,12,12,10.8,3.36,0,2,16.7,75.0,9,7,10.0,14,48.3,1,7,,,,66.2,74.4,71.2,,77.0,,57.3,,,0,1,14,14.3,109.7,7.1,1,1,0,0,1,1,7.1,202,16.8
Tommy Ulatowski,163150,QB,KENT STATE,1,3.77,3.82,3.05,,29,201,71.4,7,7,7.3,1.9,0,0,0.0,57.1,4,2,20.0,7,24.1,1,1,,,,64.6,61.8,69.1,,61.6,,,,,0,0,7,0.0,65.8,0.0,0,0,0,0,0,0,0.0,27,3.9,30.8,13,20,11.5,4.36,0,2,10.0,15.0,3,16,25.0,22,75.9,1,3,,,,67.4,42.7,72.7,,42.8,,,,,0,2,22,12.5,0.0,9.1,2,0,0,7,0,2,9.1,51,2.6
Jake Retzlaff,70874,QB,BYU,1,3.23,3.07,4.1,4.85,29,128,42.9,7,8,8.6,1.89,1,0,0.0,37.5,3,0,0.0,8,27.6,0,2,,,,64.9,54.1,69.5,,54.0,,,,,0,0,8,,45.8,0.0,0,0,0,0,0,0,0.0,23,2.9,73.3,15,18,18.0,3.74,1,1,5.6,55.6,10,6,9.1,21,72.4,1,9,,,,67.2,91.6,72.5,,84.5,,83.6,,,0,2,21,16.7,91.0,4.8,1,2,0,2,2,1,4.8,195,10.8
Avery Johnson,173108,QB,KANSAS ST,1,3.07,3.07,,,29,199,83.3,12,12,4.2,1.98,0,0,0.0,75.0,9,1,10.0,12,41.4,1,7,,,,66.0,68.5,71.0,,68.1,,,,,0,0,13,0.0,124.7,0.0,0,0,0,0,1,0,0.0,93,7.8,80.0,15,17,11.1,3.85,0,2,11.8,58.8,10,7,16.7,17,58.6,2,8,,,,66.7,92.2,71.8,,91.9,,,,,0,0,17,0.0,140.6,0.0,0,0,0,2,2,0,0.0,205,12.1
Gio Lopez,172309,QB,S ALABAMA,1,2.85,2.61,2.68,4.73,28,288,100.0,9,9,-2.6,1.77,0,0,0.0,100.0,9,3,0.0,11,39.3,0,1,,,,65.6,64.2,70.4,,63.9,,,,,0,0,11,66.7,79.2,18.2,2,0,0,0,0,0,0.0,24,2.7,66.7,12,12,20.1,3.54,0,4,30.8,58.3,7,8,12.5,17,60.7,1,4,,,,66.8,87.9,72.0,,81.0,,74.2,,,0,0,18,25.0,125.0,11.8,2,3,0,0,1,1,5.6,134,11.2
Derek Robertson,142298,QB,MONMOUTH,1,1.56,1.56,,,28,231,88.5,26,26,5.6,1.48,0,1,3.7,84.6,22,1,4.3,26,92.9,1,15,,,,67.9,90.1,73.4,,89.3,,,,,0,0,27,0.0,130.3,0.0,0,0,0,0,2,0,0.0,237,9.1,0.0,2,2,40.0,2.65,0,0,0.0,0.0,0,1,,2,7.1,0,0,,,,63.3,44.3,67.4,,44.6,,,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ja'Shawn Scroggins,160545,QB,HOWARD,1,3.0,2.71,4.25,3.75,28,184,62.5,8,9,4.9,1.92,0,0,0.0,44.4,4,2,20.0,9,32.1,1,0,,,,65.1,29.6,69.8,,29.6,,,,,1,1,9,0.0,12.0,0.0,0,0,0,0,0,1,11.1,18,2.0,16.7,12,13,14.1,3.52,0,0,0.0,15.4,2,11,0.0,19,67.9,0,2,,,,28.3,26.2,72.2,,24.4,,71.5,,,0,1,19,36.4,7.5,21.1,4,2,0,1,0,2,10.5,17,1.3
Brady Cook,124199,QB,MISSOURI,1,3.04,2.71,3.08,6.55,28,229,60.0,10,10,9.1,2.07,0,0,0.0,50.0,5,4,16.7,11,39.3,1,2,,,,65.6,68.4,70.4,,68.0,,,,,0,0,11,25.0,60.8,9.1,1,0,0,0,0,0,0.0,41,4.1,60.0,10,12,14.3,3.66,0,1,7.7,50.0,6,6,0.0,17,60.7,0,5,,,,66.8,65.8,72.0,,59.4,,70.7,,,0,0,18,50.0,95.8,17.6,3,2,0,2,0,0,0.0,153,12.8
JaCobian Morgan,123050,QB,JACKSON ST,1,2.67,2.33,3.3,5.63,28,194,100.0,10,11,4.3,1.83,1,0,0.0,90.9,10,2,0.0,12,42.9,0,6,,,,66.0,69.7,71.0,,69.3,,,,,0,0,13,50.0,97.7,8.3,1,0,0,0,0,0,0.0,82,7.5,44.4,9,11,18.1,3.52,0,1,9.1,27.3,3,7,25.0,15,53.6,1,4,,,,22.4,40.7,71.8,,42.2,,53.5,,,1,1,17,14.3,19.9,6.7,1,3,0,1,0,3,17.6,81,7.4
Grant Jordan,151147,QB,YALE,1,2.46,2.27,,4.95,28,352,78.9,19,20,6.9,1.69,1,1,4.8,70.0,14,0,6.7,20,71.4,1,6,,,,67.2,72.3,72.5,,71.8,,,,,0,0,21,,97.9,0.0,0,0,0,0,1,0,0.0,100,5.0,50.0,4,6,20.8,4.4,0,0,0.0,16.7,1,5,50.0,8,28.6,1,1,,,,64.9,43.5,69.5,,38.2,,62.0,,,1,1,8,0.0,0.0,0.0,0,2,0,1,0,1,12.5,7,1.2
Grant Sergent,108937,QB,SAN DIEGO,1,3.55,3.12,4.75,5.28,28,283,55.6,9,9,6.0,1.86,0,0,0.0,55.6,5,1,0.0,9,32.1,0,4,,,,65.1,58.9,69.8,,58.7,,,,,0,0,9,0.0,112.5,0.0,0,0,0,0,2,0,0.0,53,5.9,54.5,11,13,25.3,4.35,0,1,7.1,46.2,6,6,0.0,19,67.9,0,6,,,,67.2,66.8,72.5,,62.6,,66.5,,,0,0,21,33.3,113.9,10.5,2,4,0,2,1,0,0.0,149,11.5
Jayden Johannsen,108935,QB,MURRAY ST,1,2.85,2.76,4.0,3.3,28,236,41.7,12,13,12.2,2.18,0,0,0.0,30.8,4,4,20.0,13,46.4,1,3,,,,66.2,71.7,71.2,,71.2,,,,,0,0,14,0.0,98.4,0.0,0,0,0,1,2,0,0.0,97,7.5,75.0,12,12,12.7,3.42,0,0,0.0,66.7,8,8,11.1,15,53.6,1,5,,,,66.7,75.7,71.8,,80.7,,54.9,,,0,0,17,12.5,96.5,6.7,1,2,0,0,0,0,0.0,112,9.3
Jase Bauer,145714,QB,SM HOUSTON,1,3.03,2.77,3.45,4.2,28,281,80.0,10,10,4.1,1.88,0,0,0.0,60.0,6,3,25.0,11,39.3,2,1,,,,65.6,50.4,70.4,,53.2,,57.0,,,0,1,11,0.0,25.0,0.0,0,1,0,0,0,0,0.0,27,2.7,54.5,11,12,13.1,3.76,0,0,0.0,50.0,6,12,0.0,17,60.7,0,5,,,,66.8,48.0,72.0,,47.6,,58.3,,,0,0,18,16.7,71.2,11.8,2,3,0,1,0,1,5.6,79,6.6
Ryan Browne,174949,QB,PURDUE,1,4.2,3.57,6.45,5.43,27,273,40.0,5,5,14.0,2.02,0,0,0.0,40.0,2,3,0.0,5,18.5,0,2,,,,63.8,44.9,68.1,,45.1,,,,,0,1,5,0.0,16.7,0.0,0,0,0,0,0,1,20.0,25,5.0,66.7,12,14,8.7,4.69,0,0,0.0,50.0,7,16,12.5,22,81.5,1,4,,,,24.8,54.4,72.7,,48.9,,64.3,,,1,0,22,12.5,63.7,9.1,2,6,0,1,0,1,4.5,67,4.8
Noah Kim,129623,QB,COAST CAR,1,1.95,1.92,2.35,,27,141,73.9,23,24,9.1,1.9,1,1,4.0,66.7,16,4,5.9,25,92.6,1,7,,,,67.8,72.0,73.3,,71.4,,,,,0,0,26,25.0,117.0,4.0,1,0,0,0,2,0,0.0,182,7.6,0.0,1,1,11.0,2.65,0,0,0.0,0.0,0,1,,2,7.4,0,0,,,,62.7,30.7,66.6,,31.2,,,,,0,0,3,100.0,39.6,50.0,1,0,0,0,0,1,33.3,0,0.0
Jack Wagner,175111,QB,IDAHO,1,2.87,2.67,2.8,5.35,27,185,75.0,12,12,9.4,1.88,0,1,7.7,75.0,9,2,0.0,12,44.4,0,6,,,,66.0,84.9,71.0,,84.1,,,,,0,0,13,0.0,139.9,0.0,0,0,0,0,1,0,0.0,137,11.4,81.8,11,11,15.7,3.67,0,2,18.2,72.7,8,5,11.1,15,55.6,1,7,,,,66.4,62.0,71.4,,66.8,,53.1,,,0,1,15,40.0,116.5,13.3,2,2,0,0,2,2,13.3,210,19.1
Myles Crawley,141731,QB,GRAMBLING,1,2.52,2.46,,4.1,27,177,78.6,14,15,2.9,1.89,1,1,6.7,73.3,11,0,0.0,15,55.6,0,3,,,,66.4,72.6,71.4,,72.1,,,,,0,0,15,,125.7,0.0,0,0,0,0,1,0,0.0,145,9.7,60.0,10,11,11.9,3.31,0,0,0.0,45.5,5,6,16.7,12,44.4,1,2,,,,65.8,63.6,70.7,,65.6,,57.8,,,0,0,12,0.0,52.5,0.0,0,1,0,1,0,0,0.0,27,2.5
Tak Tateoka,172179,QB,STTHOM,1,2.47,2.25,2.87,4.25,27,1129,56.3,16,16,9.1,1.75,0,1,6.3,56.3,9,4,0.0,16,59.3,0,4,,,,66.5,67.3,71.6,,66.9,,,,,0,0,16,0.0,120.6,0.0,0,0,0,0,2,0,0.0,123,7.7,60.0,5,6,27.2,3.51,0,1,16.7,50.0,3,6,0.0,11,40.7,0,4,,,,65.6,62.3,70.4,,61.8,,60.6,,,0,0,11,50.0,95.8,27.3,3,2,0,1,0,1,9.1,88,14.7
Dillon Gabriel,86272,QB,OREGON,1,2.65,2.65,2.6,,27,264,92.9,14,14,4.3,1.88,0,0,0.0,85.7,12,1,7.7,14,51.9,1,10,,,,66.5,57.4,71.6,,57.2,,,,,0,0,16,0.0,145.2,0.0,0,0,0,0,2,0,0.0,131,9.4,75.0,12,12,13.0,3.48,0,1,8.3,75.0,9,3,0.0,13,48.1,0,5,,,,66.0,75.6,71.0,,75.0,,,,,0,1,13,33.3,81.9,7.7,1,0,0,0,0,1,7.7,159,13.3
Braedyn Locke,157141,QB,WISCONSIN,1,2.58,2.47,3.7,3.1,27,349,66.7,12,14,6.3,1.84,1,1,7.1,57.1,8,3,0.0,14,51.9,0,3,,,,66.2,82.5,71.2,,81.8,,,,,0,0,14,0.0,77.1,0.0,0,0,0,1,0,0,0.0,92,6.6,70.0,10,10,12.1,3.38,0,0,0.0,60.0,6,4,14.3,13,48.1,1,5,,,,20.0,48.4,71.0,,44.0,,64.3,,,0,1,13,50.0,74.2,15.4,2,1,0,0,1,2,15.4,68,6.8
Brendon Lewis,131687,QB,NEVADA,1,3.19,3.19,3.85,3.8,26,239,80.0,5,5,6.0,1.74,0,0,0.0,80.0,4,0,0.0,5,19.2,0,0,,,,64.9,74.0,69.5,,73.5,,,,,0,0,8,,80.0,0.0,0,0,0,0,0,0,0.0,16,3.2,69.2,13,15,10.4,3.71,0,2,13.3,60.0,9,9,0.0,20,76.9,0,6,,,,67.1,73.1,72.4,,71.3,,64.2,,,0,0,20,22.2,113.8,10.0,2,3,0,2,1,1,5.0,142,9.5
Skyler Locklear,164027,QB,UTEP,1,3.0,2.55,7.4,5.9,26,330,91.7,12,12,2.7,1.76,0,0,0.0,83.3,10,0,9.1,12,46.2,1,3,,,,66.0,46.2,71.0,,46.1,,,,,0,0,13,,122.9,0.0,0,0,0,0,1,1,7.7,82,6.8,55.6,9,11,14.7,4.06,0,0,0.0,36.4,4,5,20.0,14,53.8,1,3,,,,66.2,46.4,71.2,,44.4,,60.6,,,0,1,14,20.0,24.4,7.1,1,2,0,2,0,1,7.1,79,7.2
Conner Weigman,158683,QB,TEXAS A&M,1,2.82,2.71,,5.6,26,312,66.7,12,12,4.1,1.91,0,0,0.0,66.7,8,3,0.0,12,46.2,0,5,,,,66.2,41.7,71.2,,42.0,,,,,0,0,14,0.0,81.3,0.0,0,0,0,0,0,2,14.3,68,5.7,61.5,13,13,14.6,3.61,0,2,15.4,53.8,7,4,12.5,14,53.8,1,6,,,,66.2,66.5,71.2,,62.6,,64.3,,,0,2,14,0.0,80.8,0.0,0,1,0,0,1,2,14.3,149,11.5
Parker Navarro,123758,QB,OHIO,1,2.7,2.34,4.5,4.77,26,259,92.9,14,17,6.6,2.04,2,1,5.3,70.6,12,4,7.7,17,65.4,1,6,,,,67.0,71.2,72.2,,70.7,,,,,1,0,19,0.0,82.2,0.0,0,0,0,0,0,2,10.5,87,5.1,20.0,5,5,12.2,3.96,0,0,0.0,20.0,1,5,0.0,9,34.6,0,1,,,,65.1,27.4,69.8,,26.0,,57.4,,,0,2,9,20.0,0.0,11.1,1,3,0,0,0,2,22.2,1,0.2
Jake Stearney,171991,QB,COLGATE,1,2.82,2.71,2.1,6.1,25,142,75.0,12,12,7.8,1.88,0,1,8.3,66.7,8,2,11.1,13,52.0,1,5,,,,66.0,78.5,71.0,,77.9,,,,,0,0,13,50.0,91.3,7.7,1,0,0,0,0,0,0.0,97,8.1,77.8,9,11,7.9,3.85,0,1,9.1,54.5,6,7,14.3,12,48.0,1,5,,,,65.8,84.3,70.7,,80.8,,64.0,,,1,0,12,0.0,113.4,0.0,0,1,0,1,1,0,0.0,94,8.5
Jarrett Guest,97997,QB,BRYANT,1,2.85,2.78,2.9,4.4,25,124,83.3,12,13,5.3,1.85,0,0,0.0,61.5,8,1,20.0,13,52.0,2,2,,,,66.2,73.0,71.2,,72.5,,,,,1,0,14,0.0,65.9,0.0,0,0,0,0,0,0,0.0,31,2.4,40.0,10,10,16.3,3.93,0,0,0.0,40.0,4,5,0.0,12,48.0,0,3,,,,65.8,57.5,70.7,,60.9,,56.3,,,0,0,12,20.0,56.7,8.3,1,1,0,0,0,0,0.0,51,5.1
Darius Wilson,148492,QB,WM & MARY,1,3.64,2.84,7.4,5.06,25,348,83.3,6,6,-0.7,1.42,0,0,0.0,83.3,5,0,0.0,6,24.0,0,0,,,,64.2,46.5,68.6,,46.5,,,,,0,1,6,,79.2,0.0,0,0,0,0,1,1,16.7,10,1.7,63.6,11,11,17.5,4.35,0,0,0.0,54.5,6,5,14.3,19,76.0,1,9,,,,67.4,87.4,72.7,,82.6,,72.0,,,0,0,22,20.0,115.3,5.3,1,7,0,0,1,0,0.0,99,9.0
Sean Brown,123871,QB,TOWSON,1,3.09,2.9,2.87,5.35,25,317,71.4,7,7,5.1,1.84,0,0,0.0,57.1,4,1,20.0,7,28.0,1,0,,,,64.9,75.0,69.5,,74.5,,,,,0,0,8,0.0,83.0,0.0,0,0,0,0,0,0,0.0,56,8.0,72.7,11,13,13.6,3.58,1,2,15.4,61.5,8,10,0.0,18,72.0,0,5,,,,22.7,56.6,72.0,,60.7,,52.9,,,0,1,18,30.0,54.0,16.7,3,2,0,1,0,2,11.1,102,7.8
Nick Poulos,188474,QB,OHIO,1,3.02,2.76,2.4,5.1,25,259,40.0,10,10,9.3,2.24,0,0,0.0,40.0,4,5,0.0,11,44.0,0,2,,,,65.8,38.7,70.7,,38.9,,,,,0,0,12,20.0,47.9,9.1,1,0,0,0,0,0,0.0,30,3.0,50.0,10,11,14.0,3.64,0,0,0.0,45.5,5,6,0.0,14,56.0,0,6,,,,66.8,69.2,72.0,,60.9,,73.8,,,1,0,18,0.0,63.8,0.0,0,3,0,0,0,1,5.6,63,5.7
Brock Glenn,170335,QB,FLORIDA ST,1,3.13,2.96,3.83,5.25,25,167,60.0,10,10,4.6,2.07,0,0,0.0,50.0,5,1,16.7,10,40.0,1,2,,,,65.4,26.4,70.1,,26.6,,,,,0,2,10,0.0,26.7,0.0,0,0,0,0,0,2,20.0,54,5.4,50.0,8,9,8.1,4.11,1,0,0.0,44.4,4,7,0.0,14,56.0,0,4,,,,66.4,45.2,71.4,,41.0,,63.5,,,0,0,15,42.9,65.0,21.4,3,2,0,0,0,1,6.7,56,6.2
Austin Smith,145763,QB,AUSTINPEAY,1,3.21,2.79,3.45,4.3,25,116,60.0,10,10,9.9,1.81,0,1,10.0,50.0,5,0,16.7,10,40.0,1,2,,,,65.4,71.9,70.1,,71.4,,,,,0,0,10,,82.5,0.0,0,0,0,0,0,0,0.0,93,9.3,60.0,5,7,11.8,4.14,0,0,0.0,28.6,2,7,33.3,15,60.0,1,1,,,,66.4,51.0,71.4,,49.7,,57.9,,,0,0,15,28.6,39.6,13.3,2,6,0,2,0,0,0.0,0,0.0
Chandler Wilson,177935,QB,VA MILT IN,1,3.19,2.87,3.97,5.05,24,336,50.0,6,6,5.7,1.83,0,0,0.0,50.0,3,1,0.0,6,25.0,0,2,,,,64.6,58.3,69.1,,58.2,,,,,0,0,7,0.0,56.3,0.0,0,0,0,0,0,0,0.0,14,2.3,33.3,12,13,18.6,3.64,0,0,0.0,30.8,4,8,0.0,18,75.0,0,3,,,,22.9,39.0,72.0,,37.0,,60.8,,,1,0,18,37.5,49.8,16.7,3,2,0,0,0,1,5.6,69,5.3
Luke Altmyer,146802,QB,ILLINOIS,1,3.04,2.43,4.1,5.0,24,187,75.0,8,9,5.3,1.72,1,0,0.0,55.6,5,1,16.7,9,37.5,1,3,,,,65.6,46.6,70.4,,46.6,,,,,0,0,11,0.0,68.3,0.0,0,0,0,0,0,0,0.0,43,4.8,66.7,6,9,13.7,3.83,2,0,0.0,44.4,4,12,0.0,15,62.5,0,4,,,,66.8,76.8,72.0,,80.2,,60.2,,,0,0,18,8.3,93.3,6.7,1,5,0,1,1,0,0.0,37,4.1
Jacurri Brown,156344,QB,UCF,1,3.05,2.64,,5.08,24,323,66.7,9,9,7.4,1.73,0,0,0.0,66.7,6,0,0.0,9,37.5,0,3,,,,65.1,65.8,69.8,,65.5,,,,,0,1,9,,38.9,0.0,0,0,0,0,0,0,0.0,45,5.0,30.0,10,11,22.1,3.83,0,1,9.1,18.2,2,5,33.3,15,62.5,1,2,,,,66.4,44.9,71.4,,39.4,,62.9,,,0,1,15,0.0,1.7,0.0,0,4,0,1,0,2,13.3,17,1.5
Parker Awad,183974,QB,NEW MEX ST,1,2.61,2.48,,4.05,24,242,60.0,10,12,-1.4,1.67,1,0,0.0,50.0,6,3,0.0,12,50.0,0,1,,,,65.8,61.3,70.7,,61.0,,,,,0,0,12,0.0,56.3,0.0,0,0,0,1,0,0,0.0,20,1.7,75.0,8,10,22.0,3.56,1,2,18.2,50.0,5,3,16.7,12,50.0,1,5,,,,66.0,87.8,71.0,,81.6,,71.0,,,0,0,13,0.0,129.2,0.0,0,2,0,1,1,0,0.0,135,13.5
Maalik Murphy,157302,QB,DUKE,1,2.15,2.15,,,24,154,70.6,17,19,3.6,1.88,2,0,0.0,52.6,10,1,16.7,19,79.2,2,1,,,,67.0,59.4,72.2,,59.2,,,,,0,0,19,0.0,58.4,0.0,0,0,0,0,0,0,0.0,48,2.5,40.0,5,5,11.6,3.14,0,0,0.0,40.0,2,4,0.0,5,20.8,0,2,,,,64.6,49.1,69.7,,48.8,,,,,0,0,7,0.0,53.8,0.0,0,0,0,0,0,0,0.0,22,4.4
Carter Peevy,129563,QB,MAINE,1,3.22,2.42,2.7,6.2,24,212,88.9,9,9,1.6,1.66,0,1,11.1,88.9,8,0,0.0,9,37.5,0,4,,,,65.1,72.1,69.8,,71.7,,,,,0,0,9,,135.4,0.0,0,0,0,0,2,0,0.0,63,7.0,88.9,9,9,11.7,4.15,0,1,10.0,88.9,8,5,0.0,15,62.5,0,4,,,,21.8,56.3,71.6,,84.6,,33.8,,,0,0,16,20.0,154.6,6.7,1,5,0,0,1,1,6.3,110,12.2
Kurtis Rourke,97998,QB,INDIANA,1,2.55,2.42,2.3,4.05,24,190,92.9,14,14,6.6,1.89,0,2,14.3,85.7,12,4,7.7,15,62.5,1,5,,,,66.4,91.2,71.4,,90.9,,,,,0,0,15,25.0,126.2,6.7,1,0,0,0,1,0,0.0,120,8.6,71.4,7,7,18.7,3.66,0,1,14.3,71.4,5,4,0.0,9,37.5,0,3,,,,65.1,60.6,69.8,,67.5,,53.1,,,0,1,9,0.0,63.1,0.0,0,2,0,0,0,0,0.0,69,9.9
Cade McNamara,101620,QB,IOWA,1,2.66,2.48,,6.8,24,192,64.3,14,14,7.5,2.15,0,0,0.0,57.1,8,1,11.1,14,58.3,1,6,,,,66.2,54.9,71.2,,54.8,,,,,0,1,14,0.0,77.7,0.0,0,0,0,0,1,1,7.1,114,8.1,22.2,9,9,13.7,3.38,0,1,10.0,22.2,2,0,0.0,10,41.7,0,2,,,,65.6,49.6,70.4,,51.7,,57.3,,,0,0,11,,42.4,0.0,0,1,0,0,0,0,0.0,33,3.7
Devin Farrell,157658,QB,RHODE ISLD,1,2.34,2.29,,3.5,24,274,50.0,16,16,9.4,1.89,0,1,6.3,43.8,7,1,12.5,16,66.7,1,1,,,,66.5,63.8,71.6,,63.5,,,,,0,1,16,0.0,25.0,0.0,0,0,0,0,0,0,0.0,47,2.9,50.0,6,7,21.0,3.25,0,1,14.3,42.9,3,3,0.0,8,33.3,0,3,,,,64.9,65.5,69.5,,69.4,,57.0,,,0,0,8,0.0,129.5,0.0,0,1,0,1,1,0,0.0,100,14.3
Braylon Braxton,144442,QB,MARSHALL,1,2.97,2.71,,4.73,23,214,54.5,11,11,9.8,2.03,0,0,0.0,45.5,5,0,16.7,11,47.8,1,1,,,,65.6,38.8,70.4,,39.1,,,,,0,1,11,,17.2,0.0,0,0,0,0,0,1,9.1,40,3.6,85.7,7,9,11.1,3.84,0,0,0.0,66.7,6,6,0.0,12,52.2,0,6,,,,65.8,68.0,70.7,,79.0,,50.0,,,0,0,12,0.0,137.3,0.0,0,3,0,2,1,0,0.0,92,10.2
Jalon Daniels,122555,QB,KANSAS,1,3.36,3.11,,6.0,23,198,88.9,9,9,5.6,1.88,0,0,0.0,88.9,8,0,0.0,9,39.1,0,5,,,,65.1,73.8,69.8,,73.3,,,,,0,0,9,,138.7,0.0,0,0,0,0,2,0,0.0,70,7.8,72.7,11,12,19.0,4.31,0,2,16.7,66.7,8,3,0.0,14,60.9,0,6,,,,66.4,80.5,71.4,,76.9,,67.6,,,0,0,15,0.0,137.5,0.0,0,2,0,1,1,0,0.0,177,14.8
