player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Gunner Stockton,157072,QB,GEORGIA,1,2.4,2.22,4.0,4.3,32,173,100.0,17,18,2.1,1.67,1,1,5.6,94.4,17,3,0.0,18,56.3,0,8,,,,,66.8,91.3,72.0,,91.1,,,,,0,0,18,0.0,134.0,0.0,0,0,0,0,2,0,0.0,131,7.3,70.0,10,11,11.6,3.34,0,1,7.7,63.6,7,5,0.0,14,43.8,0,5,,,,,66.5,56.7,71.6,,53.9,,63.1,,,0,1,16,40.0,93.9,14.3,2,1,0,1,2,1,6.3,98,8.9
Collin Hurst,177732,QB,PRESBYTERN,1,2.44,2.19,2.88,4.45,32,271,65.0,20,20,5.9,1.9,0,1,5.0,65.0,13,3,0.0,21,65.6,0,8,,,,,67.2,66.8,72.7,,66.4,,,,,0,1,21,33.3,78.5,4.8,1,0,0,0,1,1,4.8,127,6.4,100.0,5,5,18.6,3.47,0,2,28.6,100.0,5,7,0.0,11,34.4,0,3,,,,,10.2,61.0,71.2,,53.9,,68.2,,,0,0,13,57.1,158.3,36.4,4,2,0,0,1,2,15.4,112,22.4
Andy Peters,128138,QB,STTHOM,1,2.93,2.63,4.13,5.15,32,1129,75.0,12,12,3.4,1.71,0,0,0.0,66.7,8,0,11.1,12,37.5,1,2,,,,,66.8,56.8,71.2,,58.5,,57.8,,,0,0,12,,72.9,0.0,0,0,0,0,0,0,0.0,44,3.7,35.7,14,15,19.7,3.66,0,2,12.5,26.7,4,10,20.0,20,62.5,1,4,,,,,25.9,49.9,73.0,,34.3,,82.2,,,0,2,21,30.0,2.5,15.0,3,2,0,1,0,3,14.3,54,3.6
Tucker Gleason,122475,QB,TOLEDO,1,2.65,2.58,,4.8,32,316,76.9,13,13,3.5,1.95,0,0,0.0,69.2,9,4,10.0,13,40.6,1,2,,,,,66.0,48.2,71.0,,48.2,,,,,0,2,13,0.0,39.4,0.0,0,0,0,0,0,1,7.7,60,4.6,60.0,15,18,14.2,3.13,1,1,5.3,50.0,9,7,0.0,19,59.4,0,8,,,,,67.1,74.4,72.4,,71.3,,64.3,,,1,0,20,0.0,106.0,0.0,0,1,0,1,2,0,0.0,109,6.1
Jeff Sims,122496,QB,ARIZONA ST,1,2.83,2.44,4.0,6.17,32,110,81.3,16,17,4.4,1.93,1,1,5.9,76.5,13,3,0.0,17,53.1,0,6,,,,,66.7,65.6,71.8,,65.2,,,,,0,0,17,0.0,135.3,0.0,0,0,0,0,3,0,0.0,122,7.2,72.7,11,11,18.7,3.86,0,1,8.3,54.5,6,6,25.0,15,46.9,2,3,,,,,67.4,79.0,71.8,,84.3,,56.1,,,0,0,16,16.7,79.7,6.7,1,3,0,0,0,0,0.0,85,7.7
Jack Layne,158966,QB,NEW MEXICO,1,2.68,2.44,3.65,3.4,32,241,64.3,14,15,8.7,1.81,0,1,6.3,53.3,8,4,11.1,16,50.0,1,4,,,,,66.7,76.8,71.8,,76.2,,,,,0,0,17,25.0,67.9,6.3,1,0,0,1,0,0,0.0,77,5.1,66.7,9,10,16.2,3.56,0,1,9.1,50.0,5,7,16.7,16,50.0,1,6,,,,,66.7,72.5,71.8,,74.6,,58.7,,,0,0,17,42.9,95.8,18.8,3,3,0,1,0,0,0.0,149,14.9
Josh Hoover,127148,QB,TCU,1,3.39,2.8,4.18,5.98,31,305,50.0,10,10,6.0,1.73,0,0,0.0,50.0,5,0,0.0,10,32.3,0,3,,,,,65.4,55.7,70.1,,55.6,,,,,0,1,10,,40.4,0.0,0,0,0,0,0,0,0.0,87,8.7,58.3,12,13,15.1,4.18,0,1,7.1,38.5,5,16,28.6,21,67.7,2,5,,,,,67.5,63.6,72.8,,68.7,,53.3,,,0,1,23,25.0,32.9,19.0,4,4,0,1,0,1,4.3,96,7.4
Connor Wolf,191443,QB,E ILLINOIS,1,2.57,2.34,7.1,3.55,31,158,76.5,17,19,6.2,1.81,1,0,0.0,63.2,12,3,7.7,19,61.3,1,3,,,,,67.0,59.0,72.2,,58.7,,,,,1,0,19,0.0,92.0,0.0,0,0,0,0,1,0,0.0,90,4.7,57.1,7,9,15.7,3.78,0,0,0.0,44.4,4,6,0.0,12,38.7,0,4,,,,,65.8,47.7,70.7,,52.8,,52.3,,,1,0,12,16.7,59.0,8.3,1,2,0,1,0,0,0.0,43,4.8
Dante Moore,173983,QB,OREGON,1,2.35,2.34,2.9,,31,264,88.2,17,17,2.7,1.66,0,0,0.0,88.2,15,1,0.0,17,54.8,0,7,,,,,66.8,77.3,72.0,,76.7,,,,,0,0,18,0.0,129.4,0.0,0,0,0,0,2,0,0.0,96,5.6,92.3,13,13,14.5,3.19,0,2,15.4,92.3,12,4,0.0,14,45.2,0,11,,,,,66.2,93.8,71.2,,93.4,,,,,0,0,14,25.0,118.8,7.1,1,0,0,0,0,0,0.0,210,16.2
Kiael Kelly,145634,QB,BALL ST,1,3.16,2.5,4.3,5.18,31,117,61.5,13,13,3.0,1.66,0,1,7.1,61.5,8,1,0.0,13,41.9,0,3,,,,,66.2,69.5,71.2,,69.1,,,,,0,0,14,0.0,67.5,0.0,0,0,0,0,0,0,0.0,44,3.4,62.5,8,9,7.1,4.25,0,0,0.0,55.6,5,10,0.0,18,58.1,0,2,,,,,66.8,43.5,72.0,,32.3,,65.8,,,0,1,18,40.0,21.3,22.2,4,5,0,1,0,1,5.6,18,2.0
Kevin White,178287,QB,NC A&T,1,3.63,3.26,3.2,6.15,31,246,63.6,11,11,4.7,1.93,0,0,0.0,63.6,7,1,0.0,11,35.5,0,3,,,,,65.6,45.9,70.4,,46.0,,,,,0,0,11,0.0,83.5,0.0,0,0,0,0,0,1,9.1,75,6.8,72.7,11,14,15.3,4.56,0,1,7.1,42.9,6,12,25.0,20,64.5,2,5,,,,,67.1,68.7,72.4,,78.8,,48.1,,,0,0,20,16.7,71.4,10.0,2,4,0,3,0,0,0.0,113,8.1
Ridge Docekal,158965,QB,BRYANT,1,2.94,2.86,3.05,5.1,31,124,75.0,12,13,5.0,2.04,1,0,0.0,61.5,8,1,11.1,13,41.9,1,4,,,,,66.5,88.1,71.8,,87.3,,,,,0,0,16,0.0,72.3,0.0,0,0,0,0,0,0,0.0,59,4.5,75.0,12,15,11.0,3.59,0,1,6.7,46.7,7,10,22.2,18,58.1,2,2,,,,,22.9,65.2,72.2,,61.4,,64.3,,,0,1,18,20.0,33.5,11.1,2,1,0,3,0,1,5.6,73,4.9
Ty Pennington,185022,QB,N ARIZONA,1,2.72,2.54,4.1,6.3,31,252,100.0,11,12,3.4,1.6,1,2,15.4,91.7,11,0,0.0,12,38.7,0,5,,,,,66.0,91.9,71.0,,91.6,,,,,0,0,13,,132.6,0.0,0,0,0,0,1,0,0.0,110,9.2,80.0,15,17,18.0,3.42,0,4,23.5,64.7,11,3,8.3,19,61.3,1,9,,,,,67.0,95.1,72.2,,95.4,,57.3,,,0,1,19,33.3,123.2,5.3,1,1,0,2,3,1,5.3,246,14.5
Jake Stearney,171991,QB,COLGATE,1,2.77,2.61,3.75,5.1,31,142,64.7,17,18,8.4,1.98,0,1,5.6,61.1,11,5,0.0,18,58.1,0,4,,,,,66.8,56.1,72.0,,55.9,,,,,1,0,18,0.0,88.4,0.0,0,0,0,0,1,0,0.0,73,4.1,62.5,8,10,18.9,3.85,0,1,10.0,40.0,4,8,20.0,13,41.9,1,2,,,,,66.0,71.5,71.0,,73.9,,57.8,,,0,1,13,25.0,28.3,15.4,2,1,0,2,0,0,0.0,78,7.8
Jase Bauer,145714,QB,TENN MARTN,1,2.87,2.65,,4.3,30,310,81.3,16,16,8.3,1.86,0,1,6.3,75.0,12,2,7.7,16,53.3,1,7,,,,,66.5,73.9,71.6,,73.3,,,,,0,0,16,0.0,102.6,0.0,0,0,0,0,0,1,6.3,146,9.1,66.7,9,10,13.6,4.03,0,1,8.3,60.0,6,5,0.0,14,46.7,0,7,,,,,66.5,81.7,71.6,,69.9,,77.3,,,0,0,16,0.0,129.6,0.0,0,4,0,1,1,0,0.0,106,10.6
AJ Swann,157186,QB,APP STATE,1,2.36,2.33,2.8,,30,108,71.4,14,16,5.6,1.73,2,1,6.3,43.8,7,3,30.0,16,53.3,3,3,,,,,66.5,66.9,71.6,,66.5,,,,,0,1,16,0.0,29.2,0.0,0,0,0,0,0,0,0.0,64,4.0,20.0,10,12,16.1,3.07,0,1,6.7,8.3,1,8,50.0,14,46.7,1,0,,,,,66.7,26.8,71.8,,27.0,,,,,1,0,17,25.0,39.6,14.3,2,0,0,1,0,2,11.8,0,0.0
Zolten Osborne,178620,QB,CHARLES SO,1,2.85,2.49,3.4,6.6,30,135,62.5,16,16,9.3,1.91,0,1,6.3,56.3,9,0,10.0,16,53.3,1,5,,,,,66.5,71.1,71.6,,70.6,,,,,0,0,16,,127.6,0.0,0,0,0,0,2,1,6.3,150,9.4,55.6,9,9,15.9,3.94,0,1,11.1,55.6,5,6,0.0,14,46.7,0,5,,,,,66.2,74.4,71.2,,73.4,,62.6,,,0,1,14,50.0,60.9,21.4,3,2,0,0,0,1,7.1,126,14.0
Carson Beck,124010,QB,MIAMI FL,1,2.65,2.42,4.9,4.7,30,220,100.0,15,15,6.0,1.75,0,2,12.5,93.3,14,1,6.7,15,50.0,1,10,,,,,66.5,93.4,71.6,,93.1,,,,,0,0,16,0.0,156.0,0.0,0,0,0,0,2,0,0.0,179,11.9,66.7,12,12,10.9,3.56,0,0,0.0,58.3,7,6,12.5,15,50.0,1,6,,,,,66.5,70.3,71.6,,69.6,,61.7,,,0,0,16,16.7,117.4,6.7,1,2,0,0,1,0,0.0,112,9.3
Avery Johnson,173108,QB,KANSAS ST,1,2.35,2.31,2.9,,30,199,72.2,18,18,7.2,1.82,0,0,0.0,61.1,11,1,15.4,19,63.3,2,6,,,,,67.1,74.3,72.4,,73.8,,,,,0,0,20,100.0,98.1,5.3,1,0,0,0,1,0,0.0,115,6.4,50.0,10,10,12.3,3.27,0,2,20.0,40.0,4,5,20.0,11,36.7,1,3,,,,,65.6,84.7,70.4,,84.0,,,,,0,1,11,20.0,21.7,9.1,1,0,0,0,0,1,9.1,62,6.2
Malachi Singleton,172426,QB,PURDUE,1,3.13,3.08,3.5,4.1,30,273,80.0,10,12,9.0,2.05,2,0,0.0,66.7,8,2,0.0,12,40.0,0,3,,,,,66.0,66.5,71.0,,66.1,,,,,0,0,13,0.0,80.9,0.0,0,0,0,0,0,0,0.0,67,5.6,66.7,15,16,17.1,3.84,0,1,5.9,50.0,8,10,20.0,18,60.0,2,4,,,,,67.0,70.3,72.2,,71.6,,57.8,,,0,0,19,10.0,86.2,5.6,1,1,0,1,1,0,0.0,83,5.2
Noah Kim,129623,QB,E MICHIGAN,1,2.37,2.22,,6.8,30,160,90.0,20,20,7.2,1.72,0,1,5.0,80.0,16,4,11.1,20,66.7,2,12,,,,,67.1,90.2,72.4,,89.8,,,,,0,0,20,0.0,123.5,0.0,0,0,0,0,1,0,0.0,193,9.7,42.9,7,9,15.1,3.68,0,0,0.0,22.2,2,6,33.3,10,33.3,1,2,,,,,65.8,39.5,70.7,,41.2,,57.3,,,0,2,12,0.0,6.5,0.0,0,1,0,2,0,2,16.7,41,4.6
Ashten Snelsire,159175,QB,RICHMOND,1,2.62,2.29,2.7,7.1,30,276,76.9,13,16,3.8,1.76,2,0,0.0,56.3,9,2,10.0,16,53.3,1,2,,,,,66.5,55.5,71.6,,55.3,,,,,1,0,16,0.0,61.5,0.0,0,0,0,0,0,1,6.3,42,2.6,40.0,10,11,11.5,3.61,0,1,9.1,36.4,4,6,0.0,14,46.7,0,2,,,,,66.2,49.0,71.2,,46.9,,61.3,,,0,0,14,16.7,54.0,7.1,1,2,0,1,0,0,0.0,57,5.2
Grayson Loftis,170054,QB,CHARLOTTE,1,2.86,2.52,2.37,6.1,30,136,90.9,11,13,2.5,1.82,1,0,0.0,76.9,10,6,0.0,15,50.0,0,4,,,,,66.4,71.7,71.4,,71.3,,,,,1,0,15,33.3,91.8,13.3,2,0,0,0,0,0,0.0,80,6.2,33.3,9,11,17.3,3.91,0,0,0.0,27.3,3,8,0.0,15,50.0,0,2,,,,,66.4,36.5,71.4,,40.5,,50.9,,,1,0,15,12.5,39.6,6.7,1,3,0,1,0,0,0.0,20,1.8
Brendan Sorsby,156398,QB,CINCINNATI,1,2.38,2.27,3.2,4.7,30,138,73.3,15,15,8.5,1.82,0,1,6.3,66.7,10,1,9.1,15,50.0,1,6,,,,,66.5,75.8,71.6,,75.2,,,,,0,0,16,0.0,106.3,0.0,0,0,0,0,1,0,0.0,95,6.3,50.0,12,13,16.3,2.95,0,2,15.4,38.5,5,6,16.7,15,50.0,1,2,,,,,66.4,57.9,71.4,,59.8,,57.3,,,0,2,15,16.7,13.5,6.7,1,1,0,1,0,2,13.3,59,4.5
Walker Eget,146170,QB,S JOSE ST,1,3.5,2.88,,5.87,29,285,77.8,9,9,5.6,2.0,0,1,11.1,55.6,5,0,28.6,9,31.0,2,2,,,,,65.1,51.5,69.8,,51.5,,,,,0,1,9,,24.1,0.0,0,0,0,0,0,1,11.1,33,3.7,50.0,12,14,14.1,4.17,0,1,6.7,42.9,6,8,0.0,20,69.0,0,2,,,,,67.2,35.5,72.5,,28.8,,64.3,,,0,2,21,0.0,10.7,0.0,0,6,0,2,0,2,9.5,41,2.9
Fernando Mendoza,158323,QB,INDIANA,1,2.89,2.53,4.6,,29,190,100.0,14,14,3.1,1.91,0,0,0.0,100.0,14,0,0.0,14,48.3,0,5,,,,,66.2,80.2,71.2,,79.5,,,,,0,0,14,,144.3,0.0,0,0,0,0,2,0,0.0,128,9.1,90.0,10,10,17.2,3.8,0,1,9.1,80.0,8,7,11.1,15,51.7,1,6,,,,,66.5,91.0,71.6,,90.7,,,,,0,0,16,71.4,158.3,33.3,5,0,0,0,2,0,0.0,171,17.1
Jake Retzlaff,70874,QB,TULANE,1,2.69,2.59,3.1,5.1,29,319,80.0,10,10,9.7,1.95,0,0,0.0,80.0,8,1,0.0,10,34.5,0,3,,,,,65.4,54.3,70.1,,54.2,,,,,0,1,10,0.0,57.1,0.0,0,0,0,0,0,1,10.0,72,7.2,86.7,15,17,13.8,3.08,0,1,5.9,58.8,10,6,23.1,19,65.5,3,9,,,,,66.8,89.2,72.2,,90.2,,57.8,,,0,0,19,16.7,131.7,5.3,1,1,0,2,2,0,0.0,169,9.9
Battle Alberson,192097,QB,CHATTNOOGA,1,2.84,2.72,2.83,4.3,29,137,53.8,13,13,9.3,1.96,0,0,0.0,53.8,7,2,0.0,14,48.3,0,4,,,,,66.2,57.7,71.4,,57.5,,,,,0,0,14,50.0,101.8,7.1,1,0,0,0,1,0,0.0,91,7.0,50.0,8,11,14.3,3.66,0,0,0.0,36.4,4,8,0.0,15,51.7,0,3,,,,,67.4,26.3,71.8,,26.5,,51.5,,,1,2,16,25.0,10.6,13.3,2,2,0,2,0,2,12.5,47,4.3
Tad Hudson,170107,QB,COAST CAR,1,2.59,2.59,2.5,,29,141,66.7,15,15,5.9,1.79,0,0,0.0,60.0,9,1,10.0,15,51.7,1,5,,,,,66.5,62.9,71.6,,62.6,,,,,0,0,16,0.0,73.8,0.0,0,0,0,0,0,0,0.0,78,5.2,53.8,13,13,16.1,3.44,0,1,7.7,46.2,6,4,14.3,14,48.3,1,4,,,,,66.2,53.4,71.2,,53.4,,,,,0,1,14,25.0,38.9,7.1,1,0,0,0,0,2,14.3,95,7.3
Bronson Barron,141710,QB,SO UTAH,1,2.63,2.41,2.9,5.35,29,298,80.0,15,15,4.7,1.87,0,0,0.0,73.3,11,1,8.3,15,51.7,1,4,,,,,66.4,61.2,71.4,,60.9,,,,,0,0,15,0.0,89.3,0.0,0,0,0,0,0,0,0.0,94,6.3,81.8,11,11,10.4,3.44,0,1,9.1,81.8,9,4,0.0,14,48.3,0,8,,,,,66.2,77.6,71.2,,72.0,,69.3,,,0,1,14,25.0,70.5,7.1,1,2,0,0,0,1,7.1,110,10.0
Robby Ashford,131702,QB,WAKE,1,3.01,2.61,6.6,4.4,29,339,80.0,10,11,0.1,1.71,1,0,0.0,63.6,7,1,12.5,11,37.9,1,0,,,,,65.6,54.2,70.4,,54.1,,,,,0,0,11,0.0,68.8,0.0,0,0,0,0,0,0,0.0,36,3.3,64.3,14,14,9.5,3.8,0,1,7.1,57.1,8,5,11.1,18,62.1,1,7,,,,,66.8,63.0,72.0,,57.0,,69.7,,,0,0,18,40.0,119.6,11.1,2,2,0,0,1,2,11.1,155,11.1
Hayden Johnson,185698,QB,LEHIGH,1,2.41,2.08,3.3,4.9,29,205,66.7,21,21,6.2,1.79,0,1,4.3,66.7,14,1,0.0,21,72.4,0,4,,,,,67.5,63.5,72.8,,63.1,,,,,0,0,23,0.0,84.8,0.0,0,0,0,0,0,0,0.0,137,6.5,75.0,4,4,22.5,4.06,0,0,0.0,75.0,3,2,0.0,8,27.6,0,3,,,,,65.1,63.3,69.8,,74.3,,50.6,,,0,0,9,50.0,156.3,12.5,1,3,0,0,1,0,0.0,122,30.5
Miller Moss,70727,QB,LOUISVILLE,1,2.7,2.4,3.7,9.8,29,210,66.7,15,15,4.0,1.95,0,0,0.0,66.7,10,2,0.0,15,51.7,0,5,,,,,66.5,58.7,71.6,,58.5,,,,,0,0,16,0.0,79.3,0.0,0,0,0,0,0,0,0.0,78,5.2,90.9,11,12,5.5,3.49,1,1,8.3,75.0,9,8,10.0,14,48.3,1,2,,,,,66.2,66.1,71.2,,69.1,,57.0,,,0,0,14,12.5,111.1,7.1,1,1,0,0,0,1,7.1,134,11.2
Parker Navarro,123758,QB,OHIO,1,3.97,3.6,3.4,4.99,29,259,80.0,5,5,2.6,2.14,0,0,0.0,80.0,4,0,0.0,5,17.2,0,2,,,,,63.8,47.8,68.1,,47.8,,,,,0,0,5,,95.0,0.0,0,0,0,0,0,0,0.0,34,6.8,35.7,14,14,16.0,4.35,0,0,0.0,28.6,4,12,20.0,24,82.8,1,6,,,,,67.7,32.7,73.1,,29.4,,57.2,,,0,1,25,16.7,9.8,8.3,2,8,0,0,0,3,12.0,42,3.0
Preston Stone,124716,QB,NWESTERN,1,2.9,2.9,,,28,256,75.0,8,12,7.9,2.12,2,1,7.7,50.0,6,2,0.0,12,42.9,0,1,,,,,66.0,70.3,71.0,,69.9,,,,,0,0,13,0.0,60.4,0.0,0,0,0,2,0,0,0.0,48,4.0,66.7,12,16,17.3,3.48,2,2,11.1,43.8,7,6,12.5,16,57.1,1,5,,,,,66.8,84.5,72.0,,83.6,,,,,0,0,18,0.0,74.0,0.0,0,0,0,2,0,0,0.0,136,8.5
Ty Dieffenbach,170114,QB,CAL POLY,1,3.23,3.03,3.33,5.3,28,129,80.0,10,10,1.3,1.78,0,0,0.0,60.0,6,0,25.0,10,35.7,2,3,,,,,65.4,68.8,70.1,,68.5,,,,,0,0,10,,71.3,0.0,0,0,0,0,0,0,0.0,46,4.6,30.8,13,13,17.9,4.03,0,0,0.0,30.8,4,4,0.0,18,64.3,0,5,,,,,66.8,41.4,72.0,,38.9,,62.4,,,0,2,18,75.0,37.2,16.7,3,2,0,0,1,3,16.7,73,5.6
Kyron Drones,144506,QB,VA TECH,1,3.81,3.32,3.0,5.23,28,337,66.7,3,3,4.0,2.1,0,0,0.0,66.7,2,1,0.0,3,10.7,0,1,,,,,62.7,73.1,66.6,,72.7,,,,,0,0,3,0.0,113.9,0.0,0,0,0,0,1,0,0.0,12,4.0,57.1,14,14,19.4,4.18,0,0,0.0,50.0,7,11,12.5,24,85.7,1,9,,,,,26.0,45.2,73.1,,42.4,,58.0,,,0,1,25,9.1,48.5,4.2,1,9,0,0,0,2,8.0,116,8.3
Luke Altmyer,146802,QB,ILLINOIS,1,3.04,2.86,3.5,4.95,28,187,81.8,11,12,6.2,1.91,1,0,0.0,66.7,8,1,11.1,12,42.9,1,5,,,,,65.8,57.0,70.7,,56.9,,,,,0,1,12,0.0,48.3,0.0,0,0,0,0,0,1,8.3,73,6.1,80.0,10,13,9.6,3.88,0,0,0.0,53.8,7,5,12.5,16,57.1,1,4,,,,,21.8,78.2,71.6,,78.0,,62.0,,,2,0,16,20.0,118.3,6.3,1,2,0,1,2,1,6.3,99,7.6
Chase Goodwin,171117,QB,COLUMBIA,1,2.66,2.63,3.05,,28,145,100.0,10,11,5.6,1.88,1,0,0.0,90.9,10,1,0.0,11,39.3,0,5,,,,,65.6,78.5,70.4,,78.0,,,,,0,0,11,0.0,125.4,0.0,0,0,0,0,1,0,0.0,75,6.8,53.3,15,15,15.7,3.16,0,2,12.5,46.7,7,10,12.5,17,60.7,1,4,,,,,66.5,59.1,72.0,,58.9,,,,,0,1,18,20.0,77.8,11.8,2,0,0,0,2,2,11.1,90,6.0
Kaden Anderson,127312,QB,WYOMING,1,3.08,3.02,3.3,4.1,27,351,44.4,9,10,1.4,1.97,1,0,0.0,40.0,4,0,0.0,10,37.0,0,0,,,,,65.4,27.6,70.1,,27.7,,,,,0,0,10,,47.9,0.0,0,0,0,0,0,2,20.0,11,1.1,15.4,13,14,16.7,3.74,0,0,0.0,14.3,2,7,0.0,17,63.0,0,1,,,,,66.8,30.8,0.0,,30.2,,64.1,,,0,1,18,28.6,13.1,11.8,2,1,0,1,0,1,5.6,53,3.8
Drew Mestemaker,190616,QB,N TEXAS,1,2.93,2.46,6.9,10.8,27,251,86.7,15,16,4.5,1.87,0,0,0.0,81.3,13,1,0.0,16,59.3,0,9,,,,,66.5,74.2,71.6,,73.7,,,,,0,0,16,0.0,154.7,0.0,0,0,0,1,2,0,0.0,186,11.6,55.6,9,9,14.2,4.48,0,1,10.0,55.6,5,5,0.0,11,40.7,0,4,,,,,65.8,79.3,70.7,,81.7,,57.8,,,0,0,12,20.0,100.2,9.1,1,1,0,0,0,0,0.0,112,12.4
Kekoa Visperas,147588,QB,TENN TECH,1,3.41,2.55,7.4,6.2,27,309,72.7,11,12,4.4,1.86,1,0,0.0,66.7,8,1,0.0,12,44.4,0,6,,,,,65.8,60.7,70.7,,60.5,,,,,0,0,12,0.0,87.5,0.0,0,0,0,0,0,0,0.0,86,7.2,75.0,8,9,10.9,4.65,0,0,0.0,55.6,5,7,16.7,15,55.6,1,3,,,,,66.4,80.1,71.4,,62.5,,80.2,,,1,1,15,14.3,58.3,6.7,1,5,0,0,1,1,6.7,26,2.9
Jaxon Dailey,156650,QB,N IOWA,1,2.9,2.6,4.68,,27,255,69.2,13,14,9.2,1.88,1,0,0.0,57.1,8,6,11.1,14,51.9,1,5,,,,,66.2,65.8,71.2,,65.4,,,,,0,1,14,0.0,71.4,0.0,0,0,0,0,1,0,0.0,93,6.6,12.5,8,9,19.9,4.01,0,0,0.0,11.1,1,9,0.0,13,48.1,0,0,,,,,20.0,25.1,71.0,,25.4,,,,,0,1,13,44.4,0.0,30.8,4,0,0,1,0,2,15.4,6,0.7
Frankie Weaver,191675,QB,MONMOUTH,1,2.03,2.03,,,27,231,84.2,19,20,7.1,1.51,1,0,0.0,80.0,16,0,0.0,20,74.1,0,13,,,,,67.1,83.8,72.4,,83.0,,,,,0,0,20,,158.3,0.0,0,0,0,0,5,0,0.0,314,15.7,42.9,7,7,21.0,3.51,0,1,14.3,42.9,3,0,0.0,7,25.9,0,3,,,,,64.6,69.9,69.1,,69.5,,,,,0,0,7,,129.5,0.0,0,0,0,0,1,0,0.0,114,16.3
John Mateer,158516,QB,OKLAHOMA,1,2.83,2.61,4.9,4.4,27,261,76.9,13,14,4.4,1.7,1,0,0.0,64.3,9,0,10.0,14,51.9,1,4,,,,,66.2,56.5,71.2,,56.4,,,,,0,0,14,,76.2,0.0,0,0,0,0,0,0,0.0,69,4.9,75.0,8,10,8.5,4.04,0,0,0.0,60.0,6,5,0.0,13,48.1,0,3,,,,,66.4,62.2,71.4,,64.6,,57.2,,,0,0,15,20.0,80.8,7.7,1,2,0,2,0,0,0.0,69,6.9
Carson Conklin,170765,QB,FRESNO ST,1,2.79,2.78,2.9,,27,169,72.7,11,11,7.3,1.91,0,0,0.0,72.7,8,2,0.0,11,40.7,0,3,,,,,65.6,57.3,70.4,,57.2,,,,,0,0,11,0.0,81.6,0.0,0,0,0,0,0,0,0.0,50,4.5,46.2,13,15,12.3,3.39,0,0,0.0,33.3,5,4,16.7,16,59.3,1,3,,,,,66.8,44.9,72.0,,45.0,,,,,1,0,18,25.0,64.9,6.3,1,0,0,1,1,0,0.0,46,3.1
Bishop Davenport,163426,QB,S ALABAMA,1,2.11,1.97,1.25,4.55,27,288,88.2,17,17,1.3,1.41,0,1,5.6,82.4,14,1,6.7,19,70.4,1,8,,,,,28.8,69.8,72.4,,69.4,,,,,0,0,20,200.0,101.0,10.5,2,0,0,0,0,0,0.0,140,8.2,50.0,6,6,14.3,3.76,0,0,0.0,50.0,3,3,0.0,8,29.6,0,3,,,,,65.6,54.2,70.4,,53.2,,60.5,,,0,0,11,0.0,59.0,0.0,0,2,0,0,0,0,0.0,22,3.7
Taylen Green,145996,QB,ARKANSAS,1,3.15,2.8,3.2,4.85,27,111,66.7,6,6,10.5,2.07,0,0,0.0,66.7,4,4,0.0,9,33.3,0,4,,,,,65.1,60.7,69.8,,55.5,,64.1,,,0,1,9,50.0,70.1,22.2,2,1,0,0,0,0,0.0,79,13.2,58.3,12,14,7.8,3.69,0,0,0.0,50.0,7,7,0.0,18,66.7,0,4,,,,,67.0,48.8,72.2,,44.2,,63.4,,,0,1,19,14.3,39.6,5.6,1,3,0,2,0,1,5.3,86,6.1
Chris Stephenson,178446,QB,STETSON,1,2.41,2.08,,5.13,27,302,66.7,18,18,6.9,1.74,0,1,5.3,66.7,12,1,0.0,18,66.7,0,7,,,,,67.0,80.6,72.2,,79.9,,,,,0,0,19,0.0,103.0,0.0,0,0,0,0,1,0,0.0,116,6.4,75.0,4,6,9.5,3.77,0,0,0.0,33.3,2,4,33.3,9,33.3,1,3,,,,,65.8,85.6,70.7,,54.7,,91.0,,,1,0,12,0.0,47.9,0.0,0,3,0,1,0,0,0.0,26,4.3
