player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Jarret Doege,60353,QB,TROY,1,3.04,2.77,2.93,6.2,30,318,66.7,6,6,8.2,1.95,0,0,0.0,66.7,4,1,0.0,6,20.0,0,2,,,,,64.2,72.2,68.6,,71.7,,,,,0,0,6,0.0,87.5,0.0,0,0,0,0,0,0,0.0,43,7.2,80.0,15,16,10.5,3.46,0,1,4.8,75.0,12,13,0.0,23,76.7,0,10,,,,,68.0,70.6,73.5,,71.8,,58.2,,,0,2,28,30.8,94.8,17.4,4,3,0,1,1,2,7.1,188,11.8
Judd Erickson,52033,QB,SAN DIEGO,1,3.13,3.06,,5.2,30,283,70.0,10,10,7.7,1.89,0,1,10.0,50.0,5,0,28.6,10,33.3,2,2,,,,,65.4,72.4,70.1,,72.0,,,,,0,0,10,,60.8,0.0,0,0,0,0,0,0,0.0,41,4.1,50.0,18,19,15.4,3.75,0,2,9.5,36.8,7,11,22.2,20,66.7,2,5,,,,,67.4,83.3,72.7,,81.1,,63.1,,,0,1,22,0.0,28.0,0.0,0,1,0,1,0,1,4.5,78,4.1
Malcolm Mays,165409,QB,HAMPTON,1,2.76,2.57,,4.43,29,178,61.1,18,19,18.4,2.11,1,3,14.3,47.4,9,1,18.2,19,65.5,2,8,,,,,67.2,78.0,72.5,,77.2,,,,,0,2,21,0.0,71.3,0.0,0,0,0,0,2,2,9.5,156,8.2,66.7,6,7,19.3,4.0,0,2,28.6,28.6,2,7,50.0,10,34.5,2,4,,,,,65.4,88.5,70.1,,78.9,,73.9,,,0,1,10,0.0,71.1,0.0,0,3,0,1,1,0,0.0,74,10.6
Graham Mertz,97994,QB,WISCONSIN,1,2.75,2.75,,,29,349,69.2,13,13,10.8,2.08,0,0,0.0,69.2,9,0,0.0,13,44.8,0,4,,,,,66.0,63.0,71.0,,62.7,,,,,0,0,13,,126.9,0.0,0,0,0,0,2,0,0.0,86,6.6,80.0,15,16,14.1,3.3,0,1,6.3,68.8,11,3,8.3,16,55.2,1,10,,,,,66.5,92.2,71.6,,91.9,,,,,0,0,16,0.0,151.0,0.0,0,0,0,1,3,0,0.0,213,13.3
Kurtis Rourke,97998,QB,OHIO,1,2.59,2.51,2.5,4.8,29,259,93.8,16,16,5.5,1.78,0,1,6.3,93.8,15,1,0.0,16,55.2,0,10,,,,,66.5,77.3,71.6,,76.7,,,,,0,0,16,0.0,158.3,0.0,0,0,0,0,2,0,0.0,210,13.1,90.0,10,11,14.0,3.6,0,1,8.3,81.8,9,6,0.0,13,44.8,0,7,,,,,66.2,81.3,71.2,,84.1,,57.0,,,0,0,14,16.7,149.1,7.7,1,1,0,1,1,0,0.0,217,19.7
Brock Bagozzi,149648,QB,MARIST,1,2.63,2.34,7.9,5.2,29,213,61.1,18,18,9.3,1.98,0,1,5.6,44.4,8,2,27.3,18,62.1,3,4,,,,,66.8,60.1,72.0,,59.9,,,,,0,1,18,0.0,60.4,0.0,0,0,0,0,1,1,5.6,112,6.2,77.8,9,9,10.1,3.71,0,2,18.2,66.7,6,4,14.3,11,37.9,1,5,,,,,20.0,68.8,71.0,,70.8,,57.8,,,0,0,13,25.0,91.9,9.1,1,1,0,0,0,2,15.4,74,8.2
Charlie McKee,164618,QB,STNY BROOK,1,2.71,2.66,3.4,,29,303,80.0,15,15,7.0,1.84,0,0,0.0,80.0,12,0,0.0,15,51.7,0,4,,,,,66.4,58.4,71.4,,58.3,,,,,0,1,15,,69.4,0.0,0,0,0,0,0,1,6.7,110,7.3,63.6,11,12,10.5,3.64,0,1,8.3,58.3,7,8,0.0,14,48.3,0,4,,,,,66.2,66.1,71.2,,65.8,,,,,0,0,14,25.0,106.3,14.3,2,0,0,1,1,0,0.0,80,6.7
Joe Fagnano,104768,QB,MAINE,1,2.39,2.23,3.33,3.4,29,212,100.0,14,14,0.3,1.58,0,0,0.0,100.0,14,0,0.0,14,48.3,0,6,,,,,66.2,75.2,71.2,,74.7,,,,,0,0,14,,100.6,0.0,0,0,0,0,0,0,0.0,114,8.1,60.0,10,11,11.0,3.14,0,2,18.2,54.5,6,5,0.0,15,51.7,0,5,,,,,21.3,69.2,71.4,,71.6,,57.3,,,0,1,15,60.0,79.4,20.0,3,1,0,1,1,1,6.7,104,9.5
Parker McNeil,123714,QB,LA TECH,1,2.26,2.28,2.0,,29,208,86.7,15,17,2.5,1.86,1,0,0.0,70.6,12,5,7.7,19,65.5,1,8,,,,,67.2,70.1,72.5,,69.6,,,,,1,0,21,40.0,130.1,10.5,2,0,0,0,3,0,0.0,121,7.1,87.5,8,10,12.5,3.01,0,1,10.0,60.0,6,6,14.3,10,34.5,1,6,,,,,65.4,80.8,70.1,,80.1,,,,,1,0,10,0.0,137.5,0.0,0,0,0,1,1,1,10.0,145,14.5
Drew Pyne,122910,QB,NOTRE DAME,1,2.96,2.84,,6.2,29,258,100.0,9,10,0.4,1.73,0,0,0.0,80.0,8,2,11.1,10,34.5,1,3,,,,,65.4,66.9,70.1,,66.6,,,,,1,0,10,0.0,88.3,0.0,0,0,0,0,0,0,0.0,52,5.2,77.8,18,18,8.8,3.6,0,1,5.3,77.8,14,9,0.0,19,65.5,0,12,,,,,67.1,82.6,72.4,,80.4,,63.1,,,0,1,20,0.0,131.7,0.0,0,1,0,0,3,0,0.0,210,11.7
Jalen Milroe,146590,QB,ALABAMA,1,3.61,2.95,3.48,5.77,29,103,88.9,9,9,1.6,1.91,0,0,0.0,88.9,8,2,0.0,9,31.0,0,4,,,,,65.1,75.4,69.8,,74.9,,,,,0,0,9,0.0,145.1,0.0,0,0,0,0,3,0,0.0,84,9.3,40.0,10,10,12.5,4.37,0,0,0.0,40.0,4,10,0.0,20,69.0,0,7,,,,,14.1,27.2,72.5,,22.8,,74.2,,,0,1,21,40.0,8.3,20.0,4,6,0,0,0,5,23.8,27,2.7
Kedon Slovis,100580,QB,PITTSBURGH,1,2.67,2.67,2.7,,28,268,84.6,13,14,3.8,1.9,1,0,0.0,78.6,11,2,0.0,14,50.0,0,5,,,,,66.4,79.1,71.4,,78.5,,,,,0,0,15,0.0,91.7,0.0,0,0,0,0,0,0,0.0,84,6.0,50.0,10,13,16.8,3.44,0,0,0.0,30.8,4,5,20.0,14,50.0,1,3,,,,,66.5,74.6,71.6,,74.0,,,,,0,1,16,20.0,23.2,7.1,1,0,0,3,0,0,0.0,86,6.6
Johnathan Bennett,104158,QB,LIBERTY,1,3.11,2.53,3.4,4.33,28,206,55.6,9,10,9.8,1.9,0,1,10.0,40.0,4,3,20.0,10,35.7,1,4,,,,,65.4,61.6,70.1,,61.4,,,,,1,0,10,0.0,90.4,0.0,0,0,0,0,1,0,0.0,52,5.2,85.7,7,8,22.7,3.78,0,2,25.0,62.5,5,13,16.7,18,64.3,1,6,,,,,66.8,79.5,72.0,,89.1,,58.9,,,0,0,18,15.4,145.8,11.1,2,8,0,1,1,0,0.0,131,16.4
Dylan Hopkins,83571,QB,UAB,1,2.45,2.33,,5.5,28,321,85.7,14,14,3.6,1.81,0,0,0.0,78.6,11,0,8.3,14,50.0,1,7,,,,,66.2,87.5,71.2,,86.7,,,,,0,0,14,,94.6,0.0,0,0,0,0,0,0,0.0,94,6.7,46.2,13,13,23.2,3.08,0,1,6.7,46.2,6,4,0.0,14,50.0,0,5,,,,,66.5,66.3,71.6,,63.0,,64.3,,,0,0,16,0.0,118.3,0.0,0,1,0,0,1,0,0.0,184,14.2
Cooper Legas,101286,QB,UTAH ST,1,3.23,2.8,8.8,4.28,28,329,100.0,9,9,1.4,1.97,0,0,0.0,100.0,9,0,0.0,9,32.1,0,2,,,,,65.8,64.9,70.7,,64.6,,,,,0,0,12,,131.9,0.0,0,0,0,0,1,0,0.0,61,6.8,69.2,13,14,19.2,3.82,0,2,13.3,64.3,9,11,0.0,19,67.9,0,6,,,,,67.1,61.5,72.4,,64.4,,55.6,,,0,1,20,9.1,95.5,5.3,1,4,0,1,1,1,5.0,154,11.0
Tyler Wesley,162286,QB,PRESBYTERN,1,3.02,2.68,3.12,4.45,27,271,75.0,4,4,6.8,1.48,0,0,0.0,75.0,3,0,0.0,4,14.8,0,1,,,,,63.3,63.4,67.4,,63.2,,,,,0,0,4,,86.5,0.0,0,0,0,0,0,0,0.0,21,5.3,84.6,13,14,10.8,3.29,0,2,14.3,64.3,9,12,18.2,23,85.2,2,9,,,,,25.2,75.0,72.8,,71.5,,67.5,,,0,0,23,41.7,131.5,21.7,5,4,0,1,1,1,4.3,207,14.8
Bo Nix,97790,QB,OREGON,1,2.38,2.16,,5.15,27,264,93.3,15,15,3.1,1.55,0,1,6.3,93.3,14,1,0.0,15,55.6,0,8,,,,,66.5,74.6,71.6,,74.1,,,,,0,0,16,0.0,113.1,0.0,0,0,0,0,0,0,0.0,167,11.1,77.8,9,10,12.0,3.42,0,1,10.0,60.0,6,4,14.3,12,44.4,1,4,,,,,65.8,85.7,70.7,,78.9,,70.8,,,0,0,12,0.0,92.9,0.0,0,2,0,1,0,0,0.0,98,9.8
Carson Baker,83548,QB,MORGAN ST,1,3.26,3.06,2.5,4.28,27,235,100.0,11,11,4.5,1.89,0,0,0.0,100.0,11,2,0.0,11,40.7,0,4,,,,,65.6,69.1,70.4,,68.7,,,,,0,0,11,0.0,95.8,0.0,0,0,0,0,0,0,0.0,77,7.0,57.1,7,10,16.4,4.21,0,1,9.1,30.0,3,8,25.0,16,59.3,1,3,,,,,66.7,64.6,71.8,,64.1,,61.3,,,0,0,17,12.5,80.8,6.3,1,5,0,3,1,1,5.9,49,4.9
C.J. Stroud,129759,QB,OHIO STATE,1,2.7,2.65,4.0,,27,260,80.0,10,11,7.2,1.77,1,1,9.1,72.7,8,1,0.0,11,40.7,0,5,,,,,65.6,58.4,70.4,,58.2,,,,,0,1,11,0.0,107.2,0.0,0,0,0,0,1,1,9.1,144,13.1,86.7,15,15,13.1,3.34,0,1,6.3,86.7,13,5,0.0,16,59.3,0,12,,,,,66.7,89.7,71.8,,88.6,,,,,0,0,17,20.0,158.3,6.3,1,0,0,0,5,0,0.0,217,14.5
Quincy Casey,104763,QB,ALAB A&M,1,2.2,2.01,,4.55,27,104,73.7,19,20,3.6,1.74,0,0,0.0,65.0,13,3,7.1,20,74.1,1,6,,,,,67.1,52.7,72.4,,52.5,,,,,1,0,20,0.0,112.1,0.0,0,0,0,0,2,0,0.0,108,5.4,100.0,4,5,14.3,3.5,0,0,0.0,80.0,4,3,0.0,7,25.9,0,4,,,,,64.9,69.5,69.5,,78.6,,52.8,,,0,0,8,0.0,118.8,0.0,0,2,0,1,0,0,0.0,80,16.0
Spencer Rattler,97408,QB,S CAROLINA,1,3.57,2.88,3.63,6.16,27,289,80.0,5,5,-0.6,1.63,0,0,0.0,80.0,4,1,0.0,6,22.2,0,1,,,,,13.4,31.9,68.6,,32.1,,,,,0,0,6,100.0,143.8,16.7,1,0,0,0,1,1,16.7,45,9.0,71.4,14,14,8.5,4.12,0,0,0.0,71.4,10,10,0.0,21,77.8,0,7,,,,,67.2,48.5,72.5,,52.0,,53.0,,,0,1,21,20.0,71.1,9.5,2,5,0,0,0,2,9.5,132,9.4
Julian Calvez,167101,QB,GRAMBLING,1,2.7,2.33,2.6,4.1,26,177,75.0,12,12,12.2,1.84,0,1,8.3,58.3,7,4,22.2,14,53.8,2,4,,,,,66.2,65.0,71.2,,64.7,,,,,0,1,14,50.0,67.0,14.3,2,0,0,0,1,0,0.0,67,5.6,60.0,5,6,19.8,3.72,0,1,16.7,16.7,1,8,66.7,12,46.2,2,1,,,,,66.2,58.1,71.2,,64.3,,55.2,,,0,0,14,12.5,39.6,8.3,1,5,0,1,0,0,0.0,7,1.2
Sam Hartman,77618,QB,WAKE,1,3.44,3.08,3.6,4.53,26,339,100.0,3,3,5.3,2.2,0,0,0.0,100.0,3,0,0.0,3,11.5,0,2,,,,,62.7,63.0,66.6,,62.8,,,,,0,0,3,,100.0,0.0,0,0,0,0,0,0,0.0,24,8.0,71.4,14,16,18.5,3.6,0,3,18.8,62.5,10,8,0.0,23,88.5,0,8,,,,,25.5,71.8,72.8,,91.1,,33.6,,,2,0,23,12.5,127.1,4.3,1,6,0,0,1,1,4.3,222,13.9
Bailey Fisher,88643,QB,GARD-WEBB,1,2.32,2.12,4.0,5.4,26,171,87.5,16,16,0.6,1.6,0,0,0.0,81.3,13,1,7.1,16,61.5,1,7,,,,,66.5,76.8,71.6,,76.2,,,,,0,0,16,0.0,132.8,0.0,0,0,0,0,2,0,0.0,102,6.4,100.0,7,8,11.0,3.46,0,1,11.1,87.5,7,3,0.0,10,38.5,0,6,,,,,65.6,87.3,70.4,,84.4,,63.2,,,1,0,11,33.3,158.3,10.0,1,1,0,0,1,0,0.0,145,18.1
Nolan Grooms,108987,QB,YALE,1,2.53,2.08,5.8,4.77,26,352,100.0,18,18,2.8,1.78,0,1,5.3,100.0,18,0,0.0,18,69.2,0,8,,,,,67.0,86.4,72.2,,85.6,,,,,0,0,19,,121.8,0.0,0,0,0,0,1,0,0.0,158,8.8,25.0,4,4,21.0,4.23,0,0,0.0,25.0,1,4,0.0,8,30.8,0,3,,,,,65.6,48.2,70.4,,41.3,,65.0,,,0,1,11,25.0,0.0,12.5,1,3,0,0,0,2,18.2,12,3.0
Jayden Stinson,138056,QB,MURRAY ST,1,2.88,2.89,2.7,,26,236,46.2,13,13,10.8,1.9,0,1,7.1,46.2,6,1,0.0,13,50.0,0,1,,,,,66.2,29.9,71.2,,30.0,,,,,0,4,14,0.0,13.5,0.0,0,0,0,0,0,3,21.4,29,2.2,45.5,11,12,20.3,3.87,0,3,23.1,33.3,4,5,20.0,13,50.0,1,3,,,,,66.2,69.6,71.2,,69.1,,,,,0,1,14,20.0,69.4,7.7,1,0,0,1,1,1,7.1,134,11.2
Bronson Barron,141710,QB,WEBER ST,1,2.33,2.15,5.8,3.75,26,342,76.5,17,17,6.7,1.85,0,1,5.6,64.7,11,2,15.4,17,65.4,2,6,,,,,66.8,78.4,72.0,,77.7,,,,,0,0,18,0.0,83.5,0.0,0,0,0,0,0,0,0.0,112,6.6,80.0,5,5,17.0,3.64,0,1,20.0,80.0,4,3,0.0,8,30.8,0,5,,,,,64.6,60.5,69.5,,58.2,,62.0,,,0,0,8,33.3,158.3,12.5,1,2,0,0,1,2,25.0,113,22.6
Darius Wilson,148492,QB,WM & MARY,1,3.37,2.86,,4.77,26,348,55.6,9,10,4.2,1.93,0,1,9.1,50.0,5,4,0.0,10,38.5,0,2,,,,,65.6,70.4,70.4,,70.0,,,,,0,1,11,0.0,18.3,0.0,0,0,0,1,0,0,0.0,34,3.4,75.0,8,9,17.9,4.28,0,2,22.2,66.7,6,9,0.0,16,61.5,0,6,,,,,66.5,91.8,71.6,,93.1,,66.9,,,0,0,16,0.0,106.3,0.0,0,7,0,1,0,0,0.0,105,11.7
Dorian Thompson-Robinson,83574,QB,UCLA,1,2.3,2.12,6.6,,25,324,85.7,14,16,1.2,1.68,0,0,0.0,68.8,11,4,8.3,16,64.0,1,6,,,,,66.5,38.6,0.0,,42.5,,,,,0,1,16,0.0,113.3,0.0,0,0,0,2,3,1,6.3,155,9.7,100.0,8,8,16.3,3.41,0,2,22.2,87.5,7,2,12.5,9,36.0,1,7,,,,,65.4,96.1,70.1,,95.7,,,,,0,0,10,50.0,158.3,11.1,1,0,0,0,1,0,0.0,144,18.0
Sagan Gronauer,105567,QB,IDAHO ST,1,2.42,2.31,1.8,5.5,25,186,78.6,14,14,5.6,1.78,0,0,0.0,71.4,10,3,9.1,15,60.0,1,6,,,,,66.2,69.4,71.4,,68.9,,,,,0,3,15,33.3,44.0,6.7,1,0,0,0,0,1,6.7,74,5.3,88.9,9,9,14.6,3.37,0,2,22.2,66.7,6,5,25.0,10,40.0,2,4,,,,,65.4,93.1,70.1,,92.3,,64.3,,,0,0,10,0.0,140.5,0.0,0,1,0,0,1,0,0.0,99,11.0
Carlos Davis,139131,QB,W CAROLINA,1,2.85,2.42,4.0,4.3,25,344,70.0,10,10,1.8,1.84,0,0,0.0,60.0,6,0,14.3,10,40.0,1,2,,,,,65.4,55.0,70.1,,54.9,,,,,0,1,10,,30.0,0.0,0,0,0,0,0,0,0.0,42,4.2,66.7,9,9,5.8,3.52,0,0,0.0,44.4,4,6,33.3,15,60.0,2,3,,,,,21.3,29.6,71.4,,34.1,,46.9,,,0,2,15,33.3,12.0,13.3,2,4,0,0,0,3,20.0,27,3.0
Jason Bean,83529,QB,KANSAS,1,3.02,2.9,,6.0,25,198,90.9,11,11,4.8,1.78,0,0,0.0,90.9,10,0,0.0,11,44.0,0,4,,,,,65.6,75.5,70.4,,74.9,,,,,0,0,11,,148.1,0.0,0,0,0,0,1,0,0.0,135,12.3,50.0,12,13,21.8,3.99,1,3,23.1,46.2,6,6,0.0,14,56.0,0,6,,,,,66.2,86.0,71.2,,82.8,,64.1,,,0,1,14,0.0,88.8,0.0,0,1,0,0,3,2,14.3,127,9.8
Joe Green,101283,QB,COLUMBIA,1,2.43,2.12,4.0,4.03,25,145,84.6,13,13,4.2,1.64,0,0,0.0,76.9,10,0,9.1,13,52.0,1,6,,,,,66.5,79.5,71.6,,78.8,,,,,0,0,16,,140.4,0.0,0,0,0,0,2,0,0.0,108,8.3,62.5,8,8,17.1,3.28,0,0,0.0,62.5,5,4,0.0,12,48.0,0,4,,,,,65.8,47.4,70.7,,53.4,,51.0,,,0,0,12,25.0,135.4,8.3,1,3,0,0,1,0,0.0,80,10.0
Dequan Finn,97804,QB,TOLEDO,1,2.79,2.53,3.7,4.45,24,316,72.7,11,11,5.2,1.77,0,0,0.0,72.7,8,1,0.0,11,45.8,0,4,,,,,65.6,56.9,70.4,,56.8,,,,,0,0,11,0.0,96.4,0.0,0,0,0,0,0,0,0.0,89,8.1,66.7,9,9,8.9,3.65,0,0,0.0,66.7,6,5,0.0,13,54.2,0,6,,,,,20.6,72.2,71.2,,64.9,,71.1,,,0,0,14,40.0,136.1,15.4,2,2,0,0,3,1,7.1,84,9.3
Cameron Friel,146195,QB,UNLV,1,2.8,2.62,4.7,,24,325,84.6,13,13,5.5,1.89,0,0,0.0,76.9,10,2,9.1,13,54.2,1,4,,,,,66.0,56.7,71.0,,56.5,,,,,0,0,13,0.0,110.7,0.0,0,0,0,0,1,0,0.0,59,4.5,66.7,9,9,15.4,3.86,0,0,0.0,55.6,5,4,16.7,11,45.8,1,4,,,,,65.8,68.1,70.7,,67.7,,,,,0,0,12,50.0,91.9,18.2,2,0,0,0,0,0,0.0,94,10.4
Brendan Sullivan,145034,QB,NWESTERN,1,3.38,2.92,2.1,4.92,24,256,71.4,7,7,6.0,1.85,0,0,0.0,71.4,5,1,0.0,8,33.3,0,2,,,,,15.7,36.0,69.5,,36.2,,,,,0,0,8,100.0,84.8,12.5,1,0,0,0,0,1,12.5,39,5.6,87.5,8,10,7.8,4.15,0,1,10.0,60.0,6,9,14.3,16,66.7,1,5,,,,,66.5,49.1,71.6,,59.3,,48.9,,,2,0,16,0.0,116.7,0.0,0,6,0,0,1,1,6.3,75,7.5
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,2.55,2.34,5.0,4.8,24,144,73.3,15,15,5.6,1.98,0,1,6.3,66.7,10,1,9.1,15,62.5,1,3,,,,,66.5,60.2,71.6,,60.0,,,,,0,1,16,0.0,51.5,0.0,0,0,0,0,0,1,6.3,78,5.2,14.3,7,7,12.4,3.51,0,0,0.0,14.3,1,8,0.0,9,37.5,0,1,,,,,65.1,39.4,69.8,,32.3,,64.9,,,0,1,9,12.5,0.0,11.1,1,1,0,0,0,1,11.1,0,0.0
Jayden Waddell,139239,QB,DAVIDSON,1,2.25,2.15,2.1,3.4,24,149,60.0,15,15,8.6,1.65,0,0,0.0,53.3,8,10,11.1,18,75.0,1,5,,,,,66.8,54.4,72.0,,50.8,,64.1,,,0,0,18,20.0,85.4,11.1,2,1,0,0,1,1,5.6,60,4.0,66.7,3,5,28.0,4.05,0,0,0.0,20.0,1,6,50.0,6,25.0,1,1,,,,,64.6,48.0,69.1,,51.0,,57.3,,,1,0,7,0.0,54.6,0.0,0,1,0,1,0,0,0.0,33,6.6
Andrew Peasley,83581,QB,WYOMING,1,3.28,3.39,3.1,4.4,24,351,66.7,6,6,10.5,1.9,0,0,0.0,66.7,4,0,0.0,6,25.0,0,3,,,,,64.2,67.8,68.6,,67.5,,,,,0,0,6,,109.7,0.0,0,0,0,0,0,0,0.0,79,13.2,60.0,10,15,13.6,3.95,1,1,6.3,40.0,6,11,0.0,17,70.8,0,3,,,,,66.8,54.0,72.0,,50.1,,64.1,,,1,0,18,9.1,101.4,5.9,1,1,0,3,2,1,5.6,95,6.3
Zion Turner,158636,QB,UCONN,1,2.7,2.38,2.5,4.83,24,146,91.7,12,12,2.7,1.65,0,0,0.0,83.3,10,1,9.1,13,54.2,1,6,,,,,66.0,80.6,71.0,,80.0,,,,,0,0,13,100.0,94.1,7.7,1,0,0,0,0,0,0.0,79,6.6,71.4,7,7,6.0,3.95,0,0,0.0,57.1,4,4,20.0,11,45.8,1,2,,,,,66.0,61.9,71.0,,70.1,,51.8,,,0,0,13,25.0,63.4,9.1,1,3,0,0,0,0,0.0,23,3.3
Ben Bryant,77655,QB,CINCINNATI,1,2.47,2.25,3.2,6.3,23,138,92.3,13,13,4.5,1.73,0,0,0.0,84.6,11,2,8.3,13,56.5,1,7,,,,,66.0,79.1,71.0,,78.5,,,,,0,0,13,0.0,151.8,0.0,0,0,0,0,2,1,7.7,142,10.9,50.0,8,8,20.9,3.42,0,1,10.0,50.0,4,4,0.0,10,43.5,0,1,,,,,65.8,62.5,70.7,,65.1,,57.3,,,0,2,12,25.0,22.9,10.0,1,1,0,0,0,1,8.3,36,4.5
Devin Leary,77628,QB,NC STATE,1,3.02,2.89,3.0,5.9,23,248,88.9,9,10,4.6,2.02,1,1,9.1,70.0,7,1,12.5,10,43.5,1,4,,,,,65.6,74.4,70.4,,73.9,,,,,0,0,11,0.0,100.8,0.0,0,0,0,0,0,0,0.0,97,9.7,33.3,9,11,8.1,3.79,0,0,0.0,27.3,3,6,0.0,13,56.5,0,2,,,,,66.2,49.2,71.2,,44.7,,64.1,,,0,1,14,16.7,32.0,7.7,1,1,0,2,1,1,7.1,33,3.0
Gerry Bohanon,77636,QB,USF,1,2.29,2.38,,2.8,23,327,50.0,14,14,9.1,1.89,0,1,7.1,50.0,7,4,0.0,14,60.9,0,5,,,,,66.2,61.2,71.2,,61.0,,,,,0,0,14,0.0,107.1,0.0,0,0,0,0,2,1,7.1,80,5.7,66.7,6,7,14.5,3.29,0,0,0.0,57.1,4,4,0.0,8,34.8,0,4,,,,,64.9,75.2,69.5,,79.3,,57.3,,,0,0,8,0.0,84.8,0.0,0,1,0,1,0,0,0.0,59,8.4
Payton Thorne,101629,QB,MICH STATE,1,2.37,1.92,3.55,5.6,23,223,91.7,12,12,4.2,1.37,0,2,15.4,75.0,9,1,18.2,12,52.2,2,3,,,,,66.0,87.1,71.0,,86.4,,,,,0,0,13,0.0,125.0,0.0,0,0,0,0,1,0,0.0,94,7.8,33.3,6,6,12.8,3.45,0,0,0.0,33.3,2,8,0.0,11,47.8,0,1,,,,,66.2,31.7,71.2,,33.2,,57.0,,,0,1,14,50.0,3.5,36.4,4,1,0,0,0,1,7.1,19,3.2
Ryan Hilinski,71295,QB,NWESTERN,1,3.09,3.02,,4.6,23,256,71.4,7,7,11.9,2.14,0,1,14.3,71.4,5,1,0.0,7,30.4,0,4,,,,,64.6,85.2,69.1,,84.4,,,,,0,0,7,0.0,103.3,0.0,0,0,0,0,0,0,0.0,70,10.0,46.7,15,15,12.5,3.51,0,1,6.7,33.3,5,5,28.6,16,69.6,2,2,,,,,66.5,27.5,71.6,,27.9,,57.3,,,0,2,16,0.0,11.7,0.0,0,1,0,0,0,4,25.0,77,5.1
Sean Chambers,75888,QB,MONTANA ST,1,2.2,2.15,3.2,,23,233,83.3,12,12,3.9,1.64,0,0,0.0,75.0,9,1,10.0,12,52.2,1,5,,,,,65.8,71.8,70.7,,71.4,,,,,0,0,12,0.0,88.5,0.0,0,0,0,0,0,1,8.3,69,5.8,70.0,10,10,11.0,2.81,0,0,0.0,70.0,7,2,0.0,11,47.8,0,3,,,,,65.6,78.2,70.4,,77.6,,,,,0,0,11,50.0,93.8,9.1,1,0,0,0,0,0,0.0,80,8.0
Matthew Sluka,143059,QB,HOLY CROSS,1,2.67,2.13,,5.23,23,181,75.0,12,12,9.0,1.58,0,2,16.7,66.7,8,1,11.1,12,52.2,1,6,,,,,65.8,91.3,70.7,,91.0,,,,,0,0,12,0.0,145.5,0.0,0,0,0,0,3,0,0.0,139,11.6,66.7,6,7,23.8,3.85,0,2,20.0,57.1,4,3,0.0,11,47.8,0,6,,,,,66.2,73.2,71.2,,65.9,,70.4,,,1,0,14,0.0,97.9,0.0,0,4,0,0,0,0,0.0,81,11.6
Adrian Martinez,83522,QB,KANSAS ST,1,3.03,2.87,3.57,4.5,23,199,87.5,8,8,2.5,1.8,0,0,0.0,87.5,7,0,0.0,8,34.8,0,4,,,,,64.9,62.7,69.5,,62.5,,,,,0,0,8,,95.8,0.0,0,0,0,0,0,0,0.0,56,7.0,50.0,10,11,20.4,3.69,0,0,0.0,45.5,5,11,0.0,15,65.2,0,3,,,,,66.5,70.9,71.6,,67.4,,64.3,,,0,0,16,27.3,122.3,20.0,3,1,0,1,1,0,0.0,189,17.2
Gavin McCusker,148580,QB,MERRIMACK,1,2.31,2.21,,4.45,23,385,87.5,16,16,6.1,1.83,0,0,0.0,75.0,12,1,14.3,16,69.6,2,9,,,,,66.5,74.2,71.6,,73.6,,,,,0,0,16,0.0,116.9,0.0,0,0,0,0,1,0,0.0,121,7.6,25.0,4,4,23.5,3.97,0,0,0.0,25.0,1,4,0.0,6,26.1,0,2,,,,,64.6,45.7,69.1,,42.9,,60.2,,,0,1,7,0.0,31.3,0.0,0,2,0,0,0,1,14.3,42,10.5
