player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Levi Williams,98365,QB,WYOMING,1,16.67,0,28,351,63.2,19,21,10.7,2.97,1,1,4.8,52.4,11,14,8.3,27,96.4,1,5,,,,73.0,54.8,76.9,40.4,,69.1,,0,2,27,21.4,60.3,11.1,3,3,0,1,2,2,7.4,113,5.4,57.1,14,16,13.0,3.1,1,1,6.3,50.0,8,14,0.0,22,78.6,0,6,,,,72.9,62.6,76.7,50.1,,69.1,,0,1,22,21.4,86.5,13.6,3,3,0,1,2,1,4.5,112,7.0,83.3,6,6,3.2,2.4,0,0,0.0,66.7,4,1,20.0,6,21.4,1,0,,,,64.2,32.6,68.6,32.8,,,,0,1,6,0.0,30.6,0.0,0,0,0,0,0,1,16.7,17,2.8,0,100.0,1,1,-3.0,2.5,0,0,0.0,100.0,1,1,0.0,1,3.6,0,1,,,,60.3,60.8,63.6,60.6,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,-4.17
Jayden de Laura,131928,QB,WASH STATE,1,40.0,0,27,341,69.6,23,24,12.0,2.46,0,3,11.5,62.5,15,5,6.3,24,88.9,1,7,,,,27.4,64.7,24.6,75.1,,41.5,,0,0,26,0.0,122.6,0.0,0,0,0,1,2,1,3.8,234,9.8,66.7,24,25,8.6,2.34,0,2,7.4,60.0,15,5,6.3,25,92.6,1,5,,,,27.6,54.5,25.0,63.7,,41.5,,0,1,27,0.0,74.6,0.0,0,0,0,1,1,1,3.7,155,6.2,100.0,2,2,30.0,2.85,0,1,50.0,100.0,2,0,0.0,2,7.4,0,2,,,,61.8,93.2,65.5,92.8,,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,79,39.5,0,66.7,3,3,-2.7,1.73,0,0,0.0,66.7,2,0,0.0,3,11.1,0,0,,,,62.7,55.7,66.6,55.6,,,,0,1,3,,30.6,0.0,0,0,0,0,0,0,0.0,0,0.0,33.3
Grant Wells,97784,QB,MARSHALL,1,9.62,0,27,214,75.0,16,17,7.7,2.88,0,0,0.0,70.6,12,0,0.0,19,70.4,0,7,,,,67.0,67.5,75.9,67.0,,59.5,,0,0,19,,86.9,0.0,0,2,0,1,0,0,0.0,106,6.2,75.0,12,12,4.8,2.42,0,0,0.0,75.0,9,0,0.0,13,48.1,0,4,,,,66.0,55.5,75.4,55.4,,57.3,,0,0,13,,96.5,0.0,0,1,0,0,0,0,0.0,92,7.7,91.7,12,13,3.8,2.51,0,0,0.0,84.6,11,0,0.0,14,51.9,0,4,,,,66.2,80.1,71.2,78.2,,61.7,,0,0,14,,96.2,0.0,0,1,0,1,0,0,0.0,92,7.1,0,100.0,8,8,-2.5,1.49,0,0,0.0,100.0,8,0,0.0,8,29.6,0,1,,,,64.9,67.3,69.5,67.0,,,,0,0,8,,107.3,0.0,0,0,0,0,0,0,0.0,78,9.8,-0.59
Jack Coan,60613,QB,NOTRE DAME,1,-11.43,0,26,258,77.8,18,19,11.2,2.71,0,2,10.0,63.2,12,7,14.3,21,80.8,2,8,,,,68.7,88.0,75.9,81.6,,75.5,,0,0,22,14.3,105.6,4.8,1,1,0,1,1,0,0.0,152,8.0,84.6,13,14,7.0,2.41,0,1,6.7,71.4,10,6,9.1,16,61.5,1,6,,,,68.2,82.0,75.5,73.6,,75.5,,0,0,17,16.7,92.0,6.3,1,1,0,1,0,0,0.0,102,7.3,77.8,9,10,10.9,2.47,0,1,10.0,60.0,6,2,14.3,10,38.5,1,3,,,,65.4,80.5,70.1,79.9,,,,0,0,10,0.0,131.7,0.0,0,0,0,1,1,0,0.0,111,11.1,0,100.0,4,5,-3.3,1.28,0,0,0.0,80.0,4,1,0.0,5,19.2,0,1,,,,63.8,62.6,68.1,62.4,,,,0,0,5,0.0,117.5,0.0,0,0,0,1,0,0,0.0,61,12.2,3.81
Nick Nash,98679,QB,S JOSE ST,1,-22.92,0,26,285,65.0,20,20,9.3,3.26,0,1,5.0,45.0,9,9,30.8,24,92.3,4,9,,,,72.9,86.7,76.3,70.2,,84.0,,0,0,24,11.1,86.9,4.2,1,3,0,0,1,0,0.0,147,7.4,75.0,16,16,6.4,2.51,0,1,6.3,56.3,9,3,25.0,17,65.4,3,5,,,,72.9,76.4,75.8,74.1,,66.7,,0,0,17,0.0,97.1,0.0,0,1,0,0,1,0,0.0,105,6.6,50.0,6,6,12.2,4.22,0,0,0.0,33.3,2,6,33.3,9,34.6,1,4,,,,65.1,90.6,69.8,60.0,,93.4,,0,0,9,16.7,61.1,11.1,1,2,0,0,0,0,0.0,45,7.5,0,100.0,2,2,-5.0,1.25,0,0,0.0,100.0,2,0,0.0,2,7.7,0,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,3,1.5,0.94
Austin Aune,83528,QB,N TEXAS,1,19.64,0,25,251,63.2,19,20,14.0,2.59,0,4,20.0,45.0,9,8,25.0,23,92.0,3,5,,,,70.9,72.8,76.7,64.4,,71.8,,0,0,23,0.0,59.8,0.0,0,3,0,1,0,2,8.7,97,4.9,64.3,14,14,15.3,2.53,0,4,28.6,42.9,6,6,33.3,16,64.0,3,5,,,,70.6,83.0,76.3,79.7,,69.5,,0,0,16,0.0,67.3,0.0,0,2,0,0,0,1,6.3,99,7.1,71.4,7,8,7.0,2.41,0,0,0.0,62.5,5,2,0.0,9,36.0,0,1,,,,65.1,43.3,69.8,36.1,,64.2,,0,0,9,0.0,66.7,0.0,0,1,0,1,0,1,11.1,22,2.8,0,100.0,2,2,-1.5,1.3,0,0,0.0,100.0,2,0,0.0,2,8.0,0,1,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0,-4.32
Spencer Petras,82136,QB,IOWA,1,-52.94,0,25,192,57.1,14,16,8.8,2.58,0,1,5.9,43.8,7,9,12.5,22,88.0,1,4,,,,26.6,56.8,75.1,54.8,,61.5,,1,0,23,55.6,59.9,22.7,5,1,0,1,0,1,4.3,82,5.1,66.7,15,17,7.4,2.53,0,1,5.9,52.9,9,9,10.0,23,92.0,1,4,,,,26.6,64.6,75.1,63.4,,61.5,,1,0,23,55.6,69.0,21.7,5,1,0,1,0,1,4.3,93,5.5,0.0,1,2,8.0,2.55,0,0,0.0,0.0,0,1,,2,8.0,0,0,,,,62.7,34.4,66.6,34.9,,,,1,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,2,3,-2.0,2.23,0,0,0.0,66.7,2,1,0.0,3,12.0,0,0,,,,62.7,60.4,66.6,60.2,,,,1,0,3,0.0,72.9,0.0,0,0,0,0,0,0,0.0,11,3.7,-5.47
Skylar Thompson,60417,QB,KANSAS ST,1,14.29,0,25,199,60.0,20,20,13.6,3.23,0,0,0.0,60.0,12,9,0.0,24,96.0,0,10,,,,69.1,75.6,76.1,69.7,,72.6,,0,1,27,22.2,96.9,8.3,2,2,0,0,1,1,3.7,235,11.8,57.1,14,14,13.3,3.01,0,0,0.0,57.1,8,7,0.0,17,68.0,0,7,,,,68.5,68.9,75.6,58.3,,77.3,,0,1,20,28.6,52.4,11.8,2,1,0,0,0,1,5.0,109,7.8,71.4,7,7,12.0,3.44,0,0,0.0,71.4,5,2,0.0,8,32.0,0,3,,,,64.9,79.8,69.5,84.0,,57.3,,0,0,8,0.0,153.3,0.0,0,1,0,0,1,0,0.0,133,19.0,0,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,4.0,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,11.21
Dylan Morris,100570,QB,WASHINGTON,1,-15.08,0,25,340,68.8,16,19,7.9,2.76,1,1,4.8,57.9,11,9,0.0,19,76.0,0,6,,,,69.2,67.0,76.7,65.4,55.9,63.5,,1,0,21,0.0,93.8,0.0,0,0,0,1,1,0,0.0,118,6.2,81.3,16,18,4.1,2.37,1,1,5.6,72.2,13,6,0.0,18,72.0,0,4,,,,69.0,72.0,76.5,71.2,55.9,63.5,,0,0,18,0.0,105.1,0.0,0,0,0,1,1,0,0.0,105,5.8,66.7,6,7,8.0,2.63,0,0,0.0,57.1,4,3,0.0,7,28.0,0,2,,,,65.1,57.3,69.8,57.2,,,,1,0,9,0.0,74.1,0.0,0,0,0,0,0,0,0.0,41,5.9,0,100.0,6,6,-2.2,1.42,0,0,0.0,100.0,6,0,0.0,6,24.0,0,0,,,,64.2,66.3,68.6,66.1,,,,0,0,6,,86.1,0.0,0,0,0,0,0,0,0.0,28,4.7,0.03
Donovan Smith,73929,QB,TEXAS TECH,1,21.05,0,25,315,94.4,18,20,9.1,2.73,0,0,0.0,80.0,16,7,5.9,24,96.0,1,9,,,,69.3,78.8,75.3,79.4,,63.0,,1,1,25,14.3,103.1,4.2,1,3,0,1,1,0,0.0,195,9.8,94.1,17,19,8.4,2.67,0,0,0.0,78.9,15,6,6.3,22,88.0,1,8,,,,69.2,77.6,75.1,75.6,,66.0,,1,1,23,16.7,100.0,4.5,1,2,0,1,1,0,0.0,172,9.1,100.0,2,2,8.5,2.73,0,0,0.0,100.0,2,1,0.0,3,12.0,0,1,,,,62.7,70.1,66.6,77.4,,57.3,,0,0,3,0.0,108.3,0.0,0,1,0,0,0,0,0.0,20,10.0,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,4.0,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,0.95
Emmett Morehead,143834,QB,BOSTON COL,1,-8.33,0,23,121,50.0,12,14,17.8,3.23,0,2,14.3,35.7,5,8,16.7,22,95.7,1,4,,,,24.8,50.3,74.6,49.9,,57.1,,1,0,22,62.5,58.0,22.7,5,3,0,1,0,1,4.5,88,6.3,60.0,10,12,11.4,3.18,0,1,8.3,41.7,5,6,16.7,19,82.6,1,3,,,,23.4,47.9,74.3,46.8,,57.1,,1,0,19,66.7,51.7,21.1,4,3,0,1,0,1,5.3,43,3.6,33.3,3,3,32.7,2.93,0,1,33.3,33.3,1,2,0.0,4,17.4,0,1,,,,63.3,63.6,67.4,63.4,,,,0,0,4,50.0,81.9,25.0,1,0,0,0,0,0,0.0,44,14.7,0,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,4.3,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,11.09
Matt McDonald,60350,QB,BOWL GREEN,1,35.29,0,23,122,81.8,11,15,14.6,3.22,2,2,12.5,60.0,9,7,0.0,18,78.3,0,4,,,,68.4,92.0,75.0,87.7,,80.5,,0,0,19,28.6,131.7,11.1,2,1,0,2,3,0,0.0,144,9.6,84.6,13,17,12.0,3.01,2,2,11.8,64.7,11,6,0.0,19,82.6,0,5,,,,68.4,90.5,75.0,83.8,,62.7,,0,0,19,33.3,147.7,10.5,2,0,0,2,4,0,0.0,249,14.6,100.0,2,2,-1.0,2.88,0,0,0.0,100.0,2,2,0.0,4,17.4,0,0,,,,63.8,77.9,68.1,71.2,,64.3,,0,0,5,50.0,95.8,25.0,1,1,0,0,0,0,0.0,14,7.0,0,100.0,4,4,-1.8,2.14,0,0,0.0,100.0,4,1,0.0,5,21.7,0,1,,,,63.8,62.5,68.1,62.3,,,,0,0,5,100.0,158.3,20.0,1,0,0,0,1,0,0.0,119,29.8,-7.65
Stetson Bennett,60387,QB,GEORGIA,1,-10.1,0,23,173,66.7,15,17,15.6,3.53,1,1,5.6,47.1,8,7,20.0,20,87.0,2,7,,,,68.6,58.9,75.9,49.9,,69.8,,0,2,21,0.0,50.5,0.0,0,3,0,1,1,2,9.5,119,7.0,75.0,8,9,9.8,3.02,0,0,0.0,55.6,5,5,16.7,10,43.5,1,2,,,,67.6,65.8,75.1,61.1,,64.3,,0,0,11,0.0,64.6,0.0,0,1,0,1,0,0,0.0,35,3.9,66.7,9,11,17.0,3.53,1,1,9.1,45.5,5,4,16.7,13,56.5,1,6,,,,66.0,52.5,71.0,45.0,,68.2,,0,2,13,0.0,78.4,0.0,0,2,0,1,1,2,15.4,126,11.5,0,100.0,2,3,-1.5,1.83,0,0,0.0,66.7,2,2,0.0,3,13.0,0,1,,,,62.7,60.3,66.6,60.2,,,,0,0,3,0.0,109.7,0.0,0,0,0,1,0,0,0.0,42,14.0,7.56
Anthony Richardson,124393,QB,FLORIDA,1,26.67,0,23,163,57.9,19,19,9.2,2.71,0,0,0.0,57.9,11,8,0.0,22,95.7,0,3,,,,31.3,40.8,75.4,34.2,,61.0,,0,2,22,37.5,27.9,13.6,3,0,0,0,0,2,9.1,78,4.1,53.3,15,15,8.1,2.69,0,0,0.0,53.3,8,8,0.0,18,78.3,0,2,,,,29.4,36.5,75.1,29.2,,61.0,,0,2,18,37.5,21.1,16.7,3,0,0,0,0,2,11.1,51,3.4,80.0,5,5,10.4,2.54,0,0,0.0,80.0,4,0,0.0,5,21.7,0,2,,,,63.8,65.5,68.1,65.3,,,,0,0,5,,92.5,0.0,0,0,0,0,0,0,0.0,31,6.2,0,100.0,1,1,-2.0,1.6,0,0,0.0,100.0,1,0,0.0,1,4.3,0,1,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,2.8
Gunnar Holmberg,77625,QB,DUKE,1,-20.78,0,23,154,60.0,15,17,7.4,2.71,1,0,0.0,52.9,9,8,0.0,22,95.7,0,4,,,,68.7,51.7,76.0,53.6,,53.4,,1,0,22,25.0,73.7,9.1,2,3,0,0,0,0,0.0,112,6.6,63.6,11,11,6.2,2.47,0,0,0.0,63.6,7,4,0.0,15,65.2,0,3,,,,68.1,51.9,75.5,52.2,,55.6,,0,0,15,50.0,87.3,13.3,2,2,0,0,0,0,0.0,85,7.7,60.0,5,7,7.8,2.9,1,0,0.0,42.9,3,4,0.0,8,34.8,0,1,,,,64.9,56.7,69.5,60.0,,57.3,,1,0,8,0.0,52.7,0.0,0,1,0,0,0,0,0.0,25,3.6,0,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,4.3,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,-4.16
Kedon Slovis,100580,QB,USC,1,16.67,0,23,326,73.3,15,17,12.1,2.72,2,2,10.5,64.7,11,8,0.0,19,82.6,0,9,,,,67.9,66.2,75.5,65.0,,60.0,,0,1,21,25.0,112.4,10.5,2,0,0,0,2,1,4.8,170,10.0,76.9,13,15,10.1,2.59,2,2,12.5,66.7,10,7,0.0,17,73.9,0,9,,,,67.6,71.2,75.3,70.2,,60.0,,0,1,18,28.6,116.4,11.8,2,0,0,0,2,1,5.6,169,11.3,83.3,6,6,6.8,2.25,0,0,0.0,83.3,5,1,0.0,6,26.1,0,2,,,,64.6,54.9,69.1,54.8,,,,0,0,7,0.0,91.0,0.0,0,0,0,0,0,0,0.0,35,5.8,0,100.0,4,4,-2.5,1.45,0,0,0.0,100.0,4,0,0.0,4,17.4,0,2,,,,63.3,65.1,67.4,64.8,,,,0,0,4,,102.1,0.0,0,0,0,0,0,0,0.0,34,8.5,-5.44
Spencer Sanders,77660,QB,OKLA STATE,1,5.13,0,23,262,71.4,14,16,13.3,3.39,0,1,5.6,62.5,10,10,0.0,20,87.0,0,10,,,,69.3,83.6,74.9,76.0,,72.7,,0,0,22,0.0,129.2,0.0,0,4,0,2,2,0,0.0,136,8.5,72.7,11,13,10.5,2.88,0,1,7.1,61.5,8,5,0.0,14,60.9,0,6,,,,68.8,70.7,74.2,67.3,,62.6,,0,0,15,0.0,128.2,0.0,0,1,0,2,2,0,0.0,110,8.5,80.0,5,6,13.6,3.82,0,0,0.0,66.7,4,6,0.0,9,39.1,0,5,,,,65.4,88.8,70.1,78.4,,75.3,,0,0,10,0.0,90.3,0.0,0,3,0,1,0,0,0.0,47,7.8,0,100.0,2,3,-1.0,2.33,0,0,0.0,66.7,2,1,0.0,3,13.0,0,1,,,,62.7,60.3,66.6,60.2,,,,0,0,3,0.0,86.8,0.0,0,0,0,1,0,0,0.0,21,7.0,-0.63
Mikey Keene,70961,QB,UCF,1,8.33,0,23,323,70.6,17,18,17.7,3.02,0,2,10.5,61.1,11,2,8.3,18,78.3,1,9,,,,25.1,64.9,74.8,71.3,,46.3,,0,1,19,0.0,118.3,0.0,0,0,0,1,4,2,10.5,211,11.7,78.6,14,15,9.7,2.63,0,1,6.7,66.7,10,1,9.1,15,65.2,1,6,,,,23.2,65.6,74.4,74.2,,46.3,,0,0,15,0.0,129.2,0.0,0,0,0,1,2,1,6.7,115,7.7,75.0,8,8,18.0,2.78,0,1,11.1,75.0,6,1,0.0,8,34.8,0,5,,,,65.1,63.9,69.8,63.7,,,,0,1,9,0.0,116.7,0.0,0,0,0,0,3,1,11.1,123,15.4,0,100.0,5,5,-4.2,1.48,0,0,0.0,100.0,5,0,0.0,5,21.7,0,2,,,,63.8,65.8,68.1,65.5,,,,0,0,5,,128.8,0.0,0,0,0,0,1,0,0.0,27,5.4,7.71
Graham Mertz,97994,QB,WISCONSIN,1,22.92,0,22,349,55.0,20,22,10.3,2.42,1,0,0.0,50.0,11,4,0.0,22,100.0,0,7,,,,70.4,72.5,77.0,67.8,,69.6,,0,0,23,0.0,78.6,0.0,0,0,0,1,1,0,0.0,104,4.7,46.7,15,16,9.6,2.28,1,0,0.0,43.8,7,2,0.0,16,72.7,0,4,,,,70.1,68.1,76.7,61.8,,69.6,,0,0,17,0.0,55.2,0.0,0,0,0,0,0,0,0.0,64,4.0,80.0,5,6,12.2,2.8,0,0,0.0,66.7,4,2,0.0,6,27.3,0,3,,,,64.2,75.9,68.6,75.4,,,,0,0,6,0.0,125.0,0.0,0,0,0,1,1,0,0.0,40,6.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.67
Noah Vedral,55406,QB,RUTGERS,1,14.29,0,22,278,70.6,17,20,12.7,3.03,2,2,10.0,50.0,10,3,16.7,21,95.5,2,6,,,,70.8,82.2,76.3,71.6,,78.8,,1,0,21,0.0,72.5,0.0,0,1,0,0,0,0,0.0,138,6.9,58.3,12,14,14.3,2.84,1,2,14.3,42.9,6,2,14.3,14,63.6,1,2,,,,70.6,81.3,75.9,71.1,,76.5,,1,0,14,0.0,61.0,0.0,0,0,0,0,0,0,0.0,78,5.6,100.0,6,7,6.7,3.2,1,0,0.0,57.1,4,1,33.3,8,36.4,2,4,,,,64.9,71.9,69.5,66.6,,64.3,,0,0,8,0.0,85.4,0.0,0,1,0,0,0,0,0.0,60,8.6,0,100.0,1,1,-4.0,1.7,0,0,0.0,0.0,0,0,100.0,1,4.5,1,0,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,3.0
Kai Horton,144418,QB,TULANE,1,8.33,0,21,319,44.4,9,10,15.7,2.94,1,1,10.0,30.0,3,6,25.0,15,71.4,1,3,,,,24.5,44.6,76.4,32.9,,66.7,,0,1,15,66.7,4.6,26.7,4,1,0,0,0,2,13.3,41,4.1,60.0,10,12,9.1,2.63,1,1,8.3,41.7,5,7,16.7,17,81.0,1,2,,,,25.3,47.6,76.5,36.9,,66.7,,1,2,17,57.1,13.5,23.5,4,1,0,0,0,2,11.8,47,3.9,50.0,4,4,6.5,2.45,0,0,0.0,50.0,2,1,0.0,4,19.0,0,2,,,,63.3,55.7,67.4,55.7,,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,32,8.0,0,80.0,5,6,-4.8,1.73,0,0,0.0,66.7,4,2,0.0,6,28.6,0,1,,,,64.2,63.4,68.6,63.2,,,,1,1,6,0.0,44.4,0.0,0,0,0,0,0,0,0.0,38,6.3,4.08
Jiya Wright,77688,QB,LA MONROE,1,-41.43,0,20,209,66.7,15,16,13.5,2.74,0,1,5.6,56.3,9,5,10.0,19,95.0,1,7,,,,40.0,61.6,76.3,63.2,,58.7,,0,1,21,0.0,84.9,0.0,0,3,0,1,1,1,4.8,158,9.9,80.0,10,10,10.0,2.77,0,1,8.3,70.0,7,2,12.5,12,60.0,1,6,,,,36.0,74.0,75.9,84.6,,59.7,,0,0,14,0.0,136.7,0.0,0,2,0,0,1,0,0.0,103,10.3,33.3,6,7,17.0,2.7,0,0,0.0,28.6,2,3,0.0,8,40.0,0,1,,,,64.9,24.1,69.5,24.1,,57.8,,0,2,8,0.0,20.2,0.0,0,1,0,1,0,2,25.0,55,7.9,0,0.0,1,1,-1.0,2.8,0,0,0.0,0.0,0,0,,1,5.0,0,0,,,,60.3,29.8,63.6,34.9,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,-2.44
Brandon Peters,40416,QB,ILLINOIS,1,38.46,0,20,187,83.3,12,13,11.0,2.9,0,1,7.1,69.2,9,4,10.0,14,70.0,1,4,,,,69.4,84.6,75.2,82.0,,68.7,,1,0,15,0.0,133.2,0.0,0,1,0,0,1,0,0.0,149,11.5,83.3,12,13,3.3,2.38,0,0,0.0,61.5,8,3,20.0,14,70.0,2,3,,,,69.4,70.5,75.1,63.6,,68.7,,1,0,14,0.0,72.0,0.0,0,1,0,0,0,0,0.0,58,4.5,100.0,6,6,11.7,2.9,0,1,14.3,100.0,6,1,0.0,6,30.0,0,3,,,,64.6,91.0,69.1,90.8,,,,0,0,7,0.0,158.3,0.0,0,0,0,0,2,0,0.0,132,22.0,0,100.0,6,6,-3.8,1.68,0,0,0.0,83.3,5,0,16.7,6,30.0,1,2,,,,64.2,66.1,68.6,65.9,,,,0,0,6,,134.7,0.0,0,0,0,0,1,0,0.0,41,6.8,17.54
Max Duggan,99470,QB,TCU,1,-27.78,0,20,305,62.5,8,8,9.5,4.07,0,0,0.0,50.0,4,9,20.0,15,75.0,1,2,,,,68.1,41.0,73.6,44.3,,50.6,,0,0,15,44.4,65.1,26.7,4,3,0,0,0,1,6.7,41,5.1,88.9,9,9,4.3,3.6,0,0,0.0,77.8,7,9,12.5,16,80.0,1,2,,,,68.2,50.5,73.7,56.7,,50.6,,0,0,16,44.4,88.9,25.0,4,3,0,0,0,1,6.3,48,5.3,50.0,4,4,6.3,3.0,0,0,0.0,50.0,2,1,0.0,4,20.0,0,2,,,,63.3,43.8,67.4,44.1,,,,0,0,4,0.0,69.8,0.0,0,0,0,0,0,0,0.0,25,6.3,0,100.0,5,5,-2.4,1.72,0,0,0.0,100.0,5,1,0.0,5,25.0,0,2,,,,63.8,65.5,68.1,65.3,,,,0,0,5,0.0,93.3,0.0,0,0,0,0,0,0,0.0,32,6.4,0.92
Dennis Grosel,60351,QB,BOSTON COL,1,-36.54,0,19,121,52.9,17,17,9.6,2.26,0,1,5.9,52.9,9,5,0.0,19,100.0,0,4,,,,67.7,46.8,74.2,48.2,,54.2,,0,0,19,20.0,69.0,5.3,1,1,0,0,0,0,0.0,93,5.5,61.5,13,13,8.4,2.12,0,0,0.0,61.5,8,3,0.0,15,78.9,0,3,,,,67.3,48.2,73.7,49.9,,54.2,,0,0,15,33.3,70.4,6.7,1,1,0,0,0,0,0.0,53,4.1,25.0,4,4,13.8,2.78,0,1,25.0,25.0,1,2,0.0,4,21.1,0,1,,,,63.3,51.8,67.4,51.9,,,,0,0,4,0.0,68.8,0.0,0,0,0,0,0,0,0.0,40,10.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.92
