player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jalin Conyers,122920,TE,ARIZONA ST,1,-50.0,0,4,110,66.7,3,3,13.7,1.87,0,0,0.0,66.7,2,1,0.0,3,75.0,0,1,,,,70.7,70.8,65.9,75.4,61.4,57.9,68.3,0,0,3,0.0,74.3,0.0,0,0,0,0,0,0,0.0,12,4.0,100.0,2,2,0.5,1.2,0,0,0.0,100.0,2,0,0.0,2,50.0,0,2,,,,66.7,70.6,67.7,75.0,70.8,55.4,68.3,0,0,2,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5,50.0,2,2,18.0,2.1,0,0,0.0,50.0,1,1,0.0,2,50.0,0,0,,,,66.7,63.2,56.2,71.6,51.5,62.2,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,0,100.0,1,1,-4.0,1.0,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,,60.3,57.2,70.2,60.6,56.9,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-4.0
Zak Burnett,139061,QB,LIBERTY,1,0.0,0,4,206,33.3,3,3,6.0,2.83,0,0,0.0,0.0,0,2,100.0,4,100.0,1,0,,,,,66.6,44.3,69.8,43.3,,57.9,0,0,4,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0.0,1,1,17.0,3.1,0,0,0.0,0.0,0,2,,2,50.0,0,0,,,,,66.2,46.3,69.1,47.3,,57.9,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,50.0,2,2,0.5,2.55,0,0,0.0,0.0,0,0,100.0,2,50.0,1,0,,,,,61.8,53.8,65.5,53.9,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Trey Lowe,77669,QB,LIBERTY,1,0.0,0,3,206,33.3,3,3,7.7,3.53,0,0,0.0,0.0,0,2,100.0,3,100.0,1,0,,,,,67.7,48.6,70.7,45.1,,59.0,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,2,12.0,2.15,0,0,0.0,0.0,0,1,,2,66.7,0,0,,,,,67.6,47.0,70.4,42.6,,59.0,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,-1.0,6.3,0,0,0.0,0.0,0,1,100.0,1,33.3,1,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Ahmad Haston,173396,QB,UMASS,1,-100.0,0,3,216,100.0,3,3,13.0,2.3,0,0,0.0,100.0,3,0,0.0,3,100.0,0,3,,,,,62.7,86.2,66.6,85.4,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,54,18.0,100.0,3,3,13.0,2.3,0,0,0.0,100.0,3,0,0.0,3,100.0,0,3,,,,,62.7,86.2,66.6,85.4,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,54,18.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-18.0
Layne Hatcher,82068,QB,BALL ST,1,-100.0,0,3,117,100.0,1,1,-3.0,3.1,0,0,0.0,100.0,1,1,0.0,1,33.3,0,1,,,,,63.7,62.7,68.6,61.0,,60.0,0,0,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,100.0,3,3,-3.3,1.87,0,0,0.0,100.0,3,1,0.0,3,100.0,0,2,,,,,64.8,64.8,69.5,63.9,,60.0,0,0,3,0.0,90.3,0.0,0,0,0,0,0,0,0.0,17,5.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,2,2,-3.5,1.25,0,0,0.0,100.0,2,0,0.0,2,66.7,0,1,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,-5.67
Devon Dampier,171556,QB,NEW MEXICO,1,-50.0,0,3,241,66.7,3,3,19.7,3.1,0,1,25.0,66.7,2,1,0.0,3,100.0,0,2,,,,,26.9,81.9,73.5,84.4,,67.7,0,0,4,0.0,149.3,0.0,0,0,0,0,1,1,25.0,59,19.7,100.0,1,1,33.0,2.1,0,1,50.0,100.0,1,1,0.0,1,33.3,0,1,,,,,26.1,80.2,73.3,82.1,,67.7,0,0,2,0.0,158.3,0.0,0,0,0,0,1,1,50.0,33,33.0,50.0,2,2,13.0,3.6,0,0,0.0,50.0,1,0,0.0,2,66.7,0,1,,,,,61.8,70.1,65.5,69.8,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,26,13.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-20.0
Aidan Chiles,173727,QB,OREGON ST,1,-50.0,0,3,265,100.0,1,2,5.0,2.03,1,0,0.0,50.0,1,1,0.0,3,100.0,0,0,,,,,62.7,56.5,67.4,56.4,,,0,0,3,100.0,56.3,33.3,1,0,0,0,0,0,0.0,5,2.5,100.0,1,2,5.0,2.03,1,0,0.0,50.0,1,1,0.0,3,100.0,0,0,,,,,62.7,56.5,67.4,56.4,,,0,0,3,100.0,56.3,33.3,1,0,0,0,0,0,0.0,5,2.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.5
Steve Angeli,156966,QB,NOTRE DAME,1,100.0,0,3,258,100.0,3,3,11.0,1.7,0,1,33.3,100.0,3,0,0.0,3,100.0,0,2,,,,,62.7,91.1,70.4,91.1,,,0,0,3,,156.3,0.0,0,0,0,0,1,0,0.0,36,12.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,60.0,69.5,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,3,3,11.0,1.7,0,1,33.3,100.0,3,0,0.0,3,100.0,0,2,,,,,62.7,91.4,66.6,91.1,,,0,0,3,,156.3,0.0,0,0,0,0,1,0,0.0,36,12.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,12.0
Dom Shoffner,62788,QB,CHARLOTTE,1,0.0,0,3,136,0.0,2,2,12.5,4.5,0,0,0.0,0.0,0,3,,3,100.0,0,1,,,,,62.7,49.7,68.1,56.0,,56.7,0,1,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,0.0,0.0,2,2,12.5,4.5,0,0,0.0,0.0,0,3,,3,100.0,0,1,,,,,62.7,49.7,68.1,56.0,,56.7,0,1,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jayden de Laura,131928,QB,ARIZONA,1,-100.0,0,3,109,100.0,1,1,28.0,2.45,0,1,100.0,100.0,1,1,0.0,2,66.7,0,1,,,,,61.8,86.1,67.4,85.3,,,0,0,2,100.0,158.3,50.0,1,0,0,0,1,0,0.0,51,51.0,100.0,2,2,13.5,1.6,0,1,50.0,100.0,2,0,0.0,2,66.7,0,1,,,,,61.8,89.6,67.4,88.8,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,51,25.5,,0,0,,2.9,0,0,,,0,1,,1,33.3,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,100.0,1,1,-1.0,1.2,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,-25.5
John Mateer,158516,QB,WASH STATE,1,50.0,0,3,341,66.7,3,3,7.0,1.8,0,0,0.0,66.7,2,0,0.0,3,100.0,0,1,,,,,69.7,55.4,71.8,49.5,,61.4,0,0,3,,109.7,0.0,0,0,0,0,0,0,0.0,54,18.0,50.0,2,2,6.0,1.8,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,,69.6,54.7,71.6,47.5,,61.4,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0,100.0,1,1,9.0,1.8,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,,60.3,60.4,63.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,48,48.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,45.0
Brian Garcia,121416,QB,LA MONROE,1,-50.0,0,3,209,33.3,3,3,10.7,4.3,0,0,0.0,33.3,1,2,0.0,3,100.0,0,1,,,,,63.3,68.4,71.0,67.7,,,0,0,4,0.0,43.8,0.0,0,0,0,0,0,0,0.0,10,3.3,50.0,2,2,8.5,5.45,0,0,0.0,50.0,1,2,0.0,2,66.7,0,1,,,,,61.8,64.5,70.4,63.6,,,0,0,2,0.0,64.6,0.0,0,0,0,0,0,0,0.0,10,5.0,0.0,1,1,15.0,2.0,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,,61.8,67.1,65.5,66.8,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.0
C.J. Ogbonna,149182,QB,BUFFALO,1,0.0,0,2,126,0.0,1,2,30.0,4.1,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,75.3,63.7,73.9,55.6,,63.0,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,1,,5.7,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,,75.4,64.5,73.7,59.4,,63.0,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,30.0,2.5,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,57.9,63.6,58.0,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Beau Pribula,164182,QB,PENN STATE,1,100.0,0,2,266,,0,0,,3.7,0,0,,,0,0,,1,50.0,0,1,,,,,20.5,81.0,72.5,,,72.9,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,3.7,0,0,,,0,0,,1,50.0,0,1,,,,,20.5,81.0,72.5,,,72.9,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,100.0,1,1,-1.0,2.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,0,100.0,1,1,-1.0,2.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,9.0
Dylan Lonergan,172386,QB,ALABAMA,1,0.0,0,2,103,100.0,2,2,4.5,1.95,0,0,0.0,100.0,2,0,0.0,2,100.0,0,0,,,,,67.6,68.1,69.5,61.7,,64.3,0,0,2,,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0,100.0,1,1,3.0,2.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,67.5,68.9,69.1,60.6,,64.3,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,100.0,1,1,6.0,1.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.4,63.6,60.4,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.0
Lincoln Kienholz,170256,QB,OHIO STATE,1,0.0,0,2,260,100.0,1,1,-4.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,62.2,69.1,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,100.0,1,1,-4.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,62.2,69.1,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,100.0,1,1,-1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,0,100.0,1,1,-1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,3.0
John Busha,173849,QB,AIR FORCE,1,100.0,0,2,101,50.0,2,2,18.0,2.4,0,0,0.0,50.0,1,1,0.0,2,100.0,0,1,,,,,62.7,49.7,66.6,49.8,,,0,0,3,0.0,87.5,0.0,0,0,0,0,0,0,0.0,21,10.5,0.0,1,1,16.0,2.2,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,,61.8,48.8,65.5,49.1,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,20.0,2.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,58.9,63.6,58.9,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,21.0
Jacolby Criswell,122830,QB,ARKANSAS,1,-100.0,0,2,111,,0,0,,5.8,0,0,,,0,0,,1,50.0,0,0,,,,,63.7,52.0,69.1,,,55.6,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,100.0,1,1,-2.0,3.6,0,0,0.0,100.0,1,0,0.0,2,100.0,0,0,,,,,64.4,53.9,69.5,60.6,,55.6,0,0,2,,79.2,0.0,0,1,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
Sawyer Robertson,146839,QB,BAYLOR,1,100.0,0,2,118,100.0,1,1,2.0,3.8,0,0,0.0,100.0,1,1,0.0,2,100.0,0,1,,,,,61.8,41.8,67.4,56.8,,56.4,0,0,2,0.0,79.2,0.0,0,1,0,0,0,0,0.0,2,2.0,,0,0,,4.7,0,0,,,0,1,,1,50.0,0,1,,,,,60.3,49.6,66.6,,,56.4,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,100.0,1,1,2.0,2.9,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,56.0,63.6,56.8,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.0
Eli Stowers,147013,TE,NEW MEX ST,1,0.0,0,2,242,,0,0,,5.75,0,0,,,0,2,,2,100.0,0,0,,,,74.9,72.2,82.6,76.8,60.0,83.9,66.9,0,0,2,50.0,0.0,50.0,1,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,72.3,87.7,77.1,,84.1,69.1,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.75,0,0,,,0,2,,2,100.0,0,0,,,,,61.8,44.5,69.1,60.0,56.8,57.8,0,0,2,50.0,0.0,50.0,1,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,55.9,70.2,,57.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tetairoa McMillan,158735,WR,ARIZONA,1,-100.0,0,1,109,100.0,1,1,29.0,3.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,56.8,66.9,80.6,76.9,76.6,78.0,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,21,21.0,100.0,1,1,29.0,3.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,56.8,66.9,80.6,76.9,76.6,75.8,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,21,21.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,55.6,70.2,,55.7,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,60.3,70.7,,55.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-21.0
Justin Lamson,144052,QB,STANFORD,1,0.0,0,1,300,,0,0,,5.3,0,0,,,0,1,,1,100.0,0,0,,,,,63.7,63.8,66.4,,,62.0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,62.5,68.8,63.6,,,63.3,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.3,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,51.7,64.1,,,57.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Caleb Hood,143964,HB,N CAROLINA,1,0.0,0,1,245,,0,1,,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,56.5,63.4,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,1,,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,56.5,63.4,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tadd Barr,145662,WR,BUFFALO,1,-100.0,0,1,126,100.0,1,1,10.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,70.6,60.0,75.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0,100.0,1,1,10.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,70.6,60.0,75.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-27.0
Miles Cross,145887,WR,OHIO,1,100.0,0,1,259,100.0,1,1,5.0,3.7,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,70.7,63.7,66.7,78.7,60.4,64.0,,0,0,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,57.7,78.1,,55.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,3.7,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,66.7,62.4,80.5,72.3,60.4,76.6,,0,0,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,58.7,67.9,,58.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,7.0
Trayvon Rudolph,130577,WR,N ILLINOIS,1,100.0,0,1,254,100.0,1,1,-1.0,3.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,70.7,68.3,56.0,76.9,60.4,54.9,60.3,0,0,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,68.2,62.2,76.0,,62.9,60.3,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-1.0,3.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,,,,73.1,64.6,59.2,71.8,60.4,58.7,,0,0,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,73.0,67.0,,70.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,7.0
Logan Smothers,129713,QB,JVILLE ST,1,0.0,0,1,196,0.0,1,1,18.0,2.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,65.9,56.0,69.1,49.6,,62.7,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,18.0,2.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,65.9,56.0,69.1,49.6,,62.7,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Doug Brumfield,128348,QB,UNLV,1,0.0,0,1,325,,0,0,,4.5,0,0,,,0,0,,1,100.0,0,1,,,,,60.3,72.0,66.4,,,64.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,60.0,64.1,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.5,0,0,,,0,0,,1,100.0,0,1,,,,,60.3,69.8,63.6,,,64.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Joseph Manjack IV,146413,WR,HOUSTON,1,100.0,0,1,182,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,69.9,79.4,,69.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,65.0,71.9,79.2,,71.3,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,54.6,72.5,60.4,54.3,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,28,28.0,0,100.0,1,1,-3.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,66.7,62.4,58.0,71.2,60.4,57.3,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,28,28.0,28.0
