player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Robby Ashford,131702,QB,AUBURN,1,-10.29,0,45,115,47.8,23,32,12.8,3.39,1,0,0.0,28.1,9,17,18.2,39,86.7,2,9,,,,21.9,33.6,76.5,36.8,,46.8,,0,0,40,0.0,57.2,0.0,0,7,0,8,1,2,5.0,151,4.7,60.0,25,34,10.0,3.27,1,0,0.0,35.3,12,16,20.0,41,91.1,3,9,,,,22.3,38.6,76.6,42.6,,46.8,,0,0,42,0.0,60.4,0.0,0,7,0,8,1,2,4.8,156,4.6,25.0,4,4,8.3,2.4,0,0,0.0,25.0,1,1,0.0,4,8.9,0,0,,,,63.3,44.0,67.4,44.2,,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,9,2.3,0,83.3,6,6,-2.2,1.92,0,0,0.0,66.7,4,0,20.0,6,13.3,1,0,,,,64.2,66.3,68.6,66.1,,,,0,0,6,,70.1,0.0,0,0,0,0,0,0,0.0,14,2.3,-2.34
Phil Jurkovec,83533,QB,BOSTON COL,1,-13.39,0,45,121,57.1,28,35,9.1,3.53,1,2,5.7,42.9,15,25,6.3,40,88.9,1,9,,,,32.8,52.6,75.9,48.7,,67.4,,1,0,40,12.0,56.6,7.5,3,2,0,5,0,3,7.5,158,4.5,62.5,24,27,7.1,3.31,2,0,0.0,51.9,14,17,6.7,31,68.9,1,6,,,,28.6,43.4,75.3,37.8,,67.4,,0,0,31,11.8,61.3,6.5,2,2,0,1,0,3,9.7,104,3.9,62.5,8,13,8.9,3.45,0,2,15.4,38.5,5,10,0.0,14,31.1,0,4,,,,66.2,75.6,71.2,75.1,,,,1,0,14,10.0,61.1,7.1,1,0,0,4,0,0,0.0,84,6.5,0,100.0,4,5,-3.5,1.94,1,0,0.0,80.0,4,2,0.0,5,11.1,0,1,,,,63.8,62.6,68.1,62.4,,,,0,0,5,0.0,91.7,0.0,0,0,0,0,0,0,0.0,30,6.0,2.61
Daniel Richardson,97103,QB,C MICHIGAN,1,10.08,0,45,134,61.1,36,37,8.3,2.39,0,0,0.0,48.6,18,8,18.2,41,91.1,4,12,,,,69.6,47.6,78.0,47.6,,53.7,,0,0,42,37.5,74.3,7.3,3,1,0,1,1,1,2.4,201,5.4,57.6,33,34,7.0,2.26,0,0,0.0,47.1,16,7,15.8,37,82.2,3,10,,,,69.3,54.4,77.8,53.8,,57.7,,0,0,38,42.9,70.8,8.1,3,0,0,1,1,0,0.0,161,4.7,71.4,7,7,8.3,2.65,0,0,0.0,57.1,4,1,20.0,8,17.8,1,2,,,,64.9,38.6,69.5,40.6,,57.3,,0,0,8,0.0,81.3,0.0,0,1,0,0,0,1,12.5,53,7.6,0,50.0,4,4,-2.5,1.78,0,0,0.0,50.0,2,0,0.0,4,8.9,0,0,,,,63.3,65.0,67.4,64.8,,,,0,0,4,,57.3,0.0,0,0,0,0,0,0,0.0,13,3.3,2.83
Jayden de Laura,131928,QB,ARIZONA,1,34.29,0,45,109,60.5,38,40,8.6,2.58,1,1,2.2,55.0,22,12,4.3,43,95.6,1,14,,,,36.1,40.1,76.9,40.2,,57.3,,0,1,48,16.7,70.2,4.7,2,1,0,1,1,4,8.3,234,5.9,57.6,33,35,8.9,2.48,1,1,2.7,51.4,18,9,5.3,37,82.2,1,12,,,,68.9,46.7,76.4,46.9,,57.3,,0,1,39,11.1,63.6,2.7,1,1,0,1,1,3,7.7,177,5.1,85.7,7,7,4.1,2.73,0,0,0.0,85.7,6,3,0.0,8,17.8,0,2,,,,18.5,35.6,70.4,35.8,,,,0,0,11,33.3,104.8,12.5,1,0,0,0,0,1,9.1,64,9.1,0,100.0,2,2,-2.0,1.3,0,0,0.0,100.0,2,0,0.0,2,4.4,0,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,4.08
Nate Cox,60432,QB,NEVADA,1,2.94,0,45,239,50.0,30,34,12.2,2.74,0,1,2.8,38.2,13,20,13.3,37,82.2,2,11,,,,23.9,48.8,77.4,50.4,,51.7,,0,1,39,10.0,46.6,5.4,2,0,0,4,0,1,2.6,203,6.0,53.1,32,34,8.4,2.34,0,1,2.9,47.1,16,16,5.9,37,82.2,1,9,,,,23.7,47.8,77.3,49.3,,51.7,,0,1,38,12.5,52.1,5.4,2,0,0,2,0,1,2.6,188,5.5,83.3,6,8,12.2,3.09,0,0,0.0,50.0,4,4,20.0,8,17.8,1,3,,,,65.1,66.9,69.8,66.5,,,,0,0,9,0.0,72.9,0.0,0,0,0,2,0,0,0.0,56,7.0,0,87.5,8,8,-3.3,1.25,0,0,0.0,87.5,7,0,0.0,8,17.8,0,1,,,,64.9,67.2,69.5,66.9,,,,0,0,8,,88.0,0.0,0,0,0,0,0,0,0.0,41,5.1,1.47
Spencer Petras,82136,QB,IOWA,1,-8.87,0,43,192,54.8,31,33,10.1,2.61,0,0,0.0,45.5,15,17,11.8,40,93.0,2,10,,,,70.4,63.9,23.7,62.9,,65.8,,1,1,42,29.4,50.1,12.5,5,2,0,1,0,1,2.4,180,5.5,57.1,28,29,10.0,2.35,0,0,0.0,51.7,15,13,6.3,34,79.1,1,8,,,,70.1,67.8,21.0,68.0,,63.5,,1,1,36,30.8,53.5,11.8,4,1,0,0,0,0,0.0,158,5.4,66.7,6,7,2.7,3.36,0,0,0.0,42.9,3,4,25.0,9,20.9,1,2,,,,65.1,51.2,69.8,47.2,,61.7,,0,0,9,25.0,50.3,11.1,1,1,0,1,0,1,11.1,4,0.6,0,100.0,3,3,-6.0,1.97,0,0,0.0,100.0,3,0,0.0,3,7.0,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,-18,-6.0,-4.88
Cameron Rising,77663,QB,UTAH,1,19.05,0,43,328,82.1,28,30,10.6,2.84,0,1,3.1,70.0,21,16,8.7,39,90.7,2,19,,,,38.0,90.0,27.7,91.7,,62.5,,0,1,41,12.5,85.0,5.1,2,7,2,0,0,1,2.4,277,9.2,80.0,25,28,8.1,2.66,1,0,0.0,64.3,18,14,10.0,36,83.7,2,14,,,,35.8,79.6,26.2,84.1,,62.5,,0,1,37,7.1,69.0,2.8,1,7,2,0,0,1,2.7,190,6.8,100.0,6,6,14.5,3.14,0,1,14.3,83.3,5,2,16.7,7,16.3,1,5,,,,64.9,92.9,69.5,92.6,,,,0,0,8,50.0,118.8,14.3,1,0,0,0,0,0,0.0,97,16.2,0,100.0,3,4,-3.0,1.78,1,0,0.0,50.0,2,0,33.3,4,9.3,1,0,,,,63.3,61.6,67.4,61.4,,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,10,2.5,9.38
Zach Wilcke,156836,QB,SO MISS,1,-20.0,0,43,296,55.2,29,32,8.4,2.67,0,1,3.1,50.0,16,15,0.0,40,93.0,0,8,,,,32.5,35.6,76.4,33.4,,59.4,,2,3,40,33.3,32.8,12.5,5,3,0,1,1,5,12.5,136,4.3,62.5,24,25,6.3,2.69,0,0,0.0,60.0,15,9,0.0,30,69.8,0,7,,,,68.8,51.0,75.7,49.5,,59.4,,1,1,30,22.2,55.8,6.7,2,3,0,0,0,2,6.7,122,4.9,50.0,8,10,10.8,2.45,0,1,10.0,40.0,4,6,0.0,13,30.2,0,3,,,,20.0,28.0,71.0,28.2,,,,1,2,13,50.0,43.8,23.1,3,0,0,1,1,3,23.1,35,3.5,0,100.0,3,3,-2.0,1.93,0,0,0.0,100.0,3,0,0.0,3,7.0,0,2,,,,62.7,64.0,66.6,63.8,,,,0,0,3,,95.8,0.0,0,0,0,0,0,0,0.0,21,7.0,-1.38
Brennan Armstrong,77696,QB,VIRGINIA,1,-20.44,0,43,335,86.7,30,30,10.7,2.72,0,2,6.5,70.0,21,16,19.2,39,90.7,5,15,,,,37.5,66.5,76.0,70.1,,52.6,,0,2,40,43.8,83.6,17.9,7,2,0,0,1,3,7.5,287,9.6,88.0,25,25,9.2,2.61,0,2,7.7,76.0,19,11,13.6,32,74.4,3,11,,,,33.4,68.1,75.5,74.6,,47.9,,0,2,33,54.5,88.6,18.8,6,1,0,0,1,2,6.1,259,10.4,88.9,9,9,8.8,2.66,0,0,0.0,55.6,5,5,37.5,11,25.6,3,4,,,,65.6,57.6,70.4,52.8,,64.3,,0,0,11,20.0,73.4,9.1,1,1,0,0,0,1,9.1,54,6.0,0,100.0,4,4,-2.8,1.65,0,0,0.0,75.0,3,0,25.0,4,9.3,1,0,,,,63.3,57.7,67.4,57.6,,,,0,0,4,,91.7,0.0,0,0,0,0,0,0,0.0,26,6.5,-4.36
Cam Ward,133244,QB,WASH STATE,1,41.06,0,42,341,65.2,23,26,8.6,3.16,0,1,3.6,50.0,13,17,13.3,36,85.7,2,11,,,,70.6,57.4,76.2,56.3,,59.7,,0,0,38,29.4,92.0,13.9,5,4,0,3,2,0,0.0,141,5.4,61.9,21,23,6.1,3.18,0,1,3.8,47.8,11,15,15.4,31,73.8,2,8,,,,70.4,58.1,75.9,57.1,,59.7,,0,0,34,26.7,56.6,12.9,4,4,0,2,0,0,0.0,81,3.5,100.0,8,9,7.8,2.13,0,0,0.0,88.9,8,3,0.0,11,26.2,0,5,,,,65.8,59.5,70.7,59.2,,,,0,0,12,33.3,148.4,9.1,1,0,0,1,2,0,0.0,91,10.1,0,100.0,6,6,-1.2,1.37,0,0,0.0,100.0,6,1,0.0,6,14.3,0,2,,,,64.9,62.2,69.5,62.0,,,,0,0,8,0.0,88.2,0.0,0,0,0,0,0,0,0.0,31,5.2,6.59
Taulia Tagovailoa,97271,QB,MARYLAND,1,9.62,0,41,215,65.4,26,28,11.7,3.29,0,2,6.3,57.1,16,14,5.9,31,75.6,1,8,,,,70.1,69.7,76.2,66.6,,67.8,,0,1,35,21.4,95.5,9.7,3,0,0,2,2,1,2.9,248,8.9,72.0,25,26,9.2,2.7,0,2,6.7,65.4,17,9,5.6,28,68.3,1,8,,,,69.9,68.8,76.0,65.4,,67.8,,0,1,32,22.2,101.6,7.1,2,0,0,1,2,1,3.1,221,8.5,81.8,11,12,3.3,3.29,0,0,0.0,75.0,9,5,0.0,13,31.7,0,4,,,,66.0,69.6,71.0,69.2,,,,0,0,13,20.0,125.0,7.7,1,0,0,1,1,0,0.0,94,7.8,0,100.0,10,10,-3.9,1.66,0,0,0.0,100.0,10,0,0.0,10,24.4,0,4,,,,65.4,67.8,70.1,67.5,,,,0,0,10,,127.9,0.0,0,0,0,0,1,0,0.0,67,6.7,-0.67
Frank Harris,60586,QB,UTSA,1,3.57,0,41,331,69.2,26,27,12.9,3.25,1,3,11.1,63.0,17,8,5.6,33,80.5,1,14,,,,71.6,91.0,77.2,91.8,,65.3,,0,0,33,0.0,103.8,0.0,0,6,0,0,1,0,0.0,239,8.9,74.1,27,28,9.9,3.02,1,3,10.7,67.9,19,6,5.0,32,78.0,1,13,,,,71.6,91.7,77.1,92.5,,64.8,,0,0,32,0.0,103.7,0.0,0,4,0,0,1,0,0.0,223,8.0,85.7,7,7,7.0,2.79,0,0,0.0,71.4,5,2,16.7,9,22.0,1,3,,,,65.1,72.4,69.8,71.8,,62.1,,0,0,9,0.0,91.4,0.0,0,2,0,0,0,0,0.0,50,7.1,0,100.0,8,8,-2.5,1.81,0,0,0.0,87.5,7,0,12.5,8,19.5,1,2,,,,64.9,78.9,69.5,78.5,,,,0,0,8,,84.4,0.0,0,0,0,0,0,0,0.0,34,4.3,-0.82
Hunter Dekkers,122511,QB,IOWA STATE,1,-17.51,0,41,193,71.0,31,33,7.3,2.48,1,0,0.0,54.5,18,10,18.2,36,87.8,4,9,,,,69.2,74.9,76.3,69.1,,75.7,,0,0,36,20.0,68.6,5.6,2,1,0,1,0,0,0.0,167,5.1,77.8,27,27,5.3,2.31,0,0,0.0,63.0,17,6,19.0,28,68.3,4,6,,,,68.6,73.3,75.8,71.2,,63.3,,0,0,28,16.7,72.8,3.6,1,0,0,0,0,0,0.0,118,4.4,62.5,8,11,9.6,2.52,1,0,0.0,45.5,5,4,0.0,13,31.7,0,4,,,,66.0,66.3,71.0,57.2,,69.1,,0,0,13,25.0,70.3,7.7,1,1,0,2,0,0,0.0,80,7.3,0,100.0,4,5,-1.5,1.66,0,0,0.0,80.0,4,0,0.0,5,12.2,0,1,,,,63.8,55.7,68.1,55.6,,,,0,0,5,,92.5,0.0,0,0,0,1,0,0,0.0,31,6.2,2.9
Michael Pratt,123229,QB,TULANE,1,3.56,0,41,319,80.0,25,26,10.5,2.83,0,1,3.8,73.1,19,13,5.0,33,80.5,1,13,,,,69.9,79.8,76.6,72.3,,78.2,,0,0,33,38.5,136.2,15.2,5,2,0,1,2,0,0.0,297,11.4,82.6,23,23,7.5,2.47,0,1,4.3,78.3,18,8,5.3,29,70.7,1,10,,,,69.7,77.7,76.4,69.2,,78.2,,0,0,29,50.0,121.2,13.8,4,2,0,0,1,0,0.0,221,9.6,90.0,10,11,5.5,2.79,0,0,0.0,81.8,9,5,0.0,12,29.3,0,6,,,,65.8,70.2,70.7,69.8,,,,0,0,12,20.0,136.7,8.3,1,0,0,1,1,0,0.0,105,9.5,0,100.0,8,8,-4.3,1.45,0,0,0.0,100.0,8,0,0.0,8,19.5,0,3,,,,64.9,61.9,69.5,61.6,,,,0,0,8,,81.8,0.0,0,0,0,0,0,0,0.0,29,3.6,-0.06
Chandler Rogers,98683,QB,LA MONROE,1,15.38,0,40,209,95.8,24,25,9.9,2.64,0,1,3.8,88.0,22,18,4.3,34,85.0,1,15,,,,34.6,69.5,76.8,79.9,60.0,48.6,,0,0,35,22.2,133.3,11.8,4,5,1,0,2,0,0.0,240,9.6,95.8,24,26,5.5,2.16,1,1,3.8,84.6,22,15,4.3,32,80.0,1,11,,,,32.7,65.8,76.6,76.9,60.0,48.6,,0,0,32,6.7,108.2,3.1,1,5,1,0,1,0,0.0,179,6.9,100.0,5,5,18.0,3.36,0,0,0.0,100.0,5,3,0.0,8,20.0,0,4,,,,65.1,73.8,69.8,73.4,,,,0,0,9,100.0,158.3,37.5,3,0,0,0,1,0,0.0,98,19.6,0,100.0,5,6,-3.0,1.05,1,0,0.0,83.3,5,0,0.0,6,15.0,0,0,,,,64.2,63.4,68.6,63.2,,,,0,0,6,,92.4,0.0,0,0,0,0,0,0,0.0,37,6.2,12.72
Jalen Mayden,83520,QB,S DIEGO ST,1,-7.74,0,39,284,73.5,34,35,9.4,2.54,0,1,2.7,65.7,23,11,8.0,37,94.9,2,16,,,,71.1,81.5,77.0,75.6,,75.6,,0,0,39,9.1,103.9,2.7,1,1,0,1,1,1,2.6,315,9.0,76.7,30,31,7.2,2.4,0,0,0.0,67.7,21,9,8.7,34,87.2,2,14,,,,70.9,74.2,76.9,67.2,,75.6,,0,0,36,22.2,103.3,5.9,2,1,0,1,1,1,2.8,253,8.2,60.0,5,5,21.0,3.5,0,1,20.0,60.0,3,3,0.0,5,12.8,0,2,,,,63.8,87.1,68.1,86.3,,,,0,0,5,0.0,104.2,0.0,0,0,0,0,0,0,0.0,69,13.8,0,100.0,1,1,0.0,2.6,0,0,0.0,100.0,1,1,0.0,2,5.1,0,0,,,,61.8,50.5,65.5,50.8,,,,0,0,2,100.0,95.8,50.0,1,0,0,0,0,0,0.0,7,7.0,5.64
Layne Hatcher,82068,QB,TEXAS ST,1,-5.33,0,39,314,69.6,23,26,10.3,2.41,0,1,3.2,61.5,16,10,0.0,28,71.8,0,11,,,,68.5,54.7,76.2,52.4,,61.7,,0,1,33,10.0,90.9,3.6,1,1,0,3,2,2,6.1,174,6.7,86.4,22,25,6.4,2.29,0,1,3.3,72.0,18,10,5.3,26,66.7,1,11,,,,68.3,68.2,76.1,67.3,,,,0,0,31,10.0,114.4,3.8,1,0,0,3,1,1,3.2,234,9.4,66.7,12,12,4.9,2.01,0,0,0.0,66.7,8,0,0.0,13,33.3,0,4,,,,66.0,40.7,71.0,37.7,,61.7,,0,1,13,,67.0,0.0,0,1,0,0,1,1,7.7,47,3.9,0,100.0,11,11,-3.4,1.66,0,0,0.0,90.9,10,0,9.1,11,28.2,1,4,,,,65.6,68.1,70.4,67.7,,,,0,0,11,,107.2,0.0,0,0,0,0,0,0,0.0,107,9.7,-5.44
Todd Centeio,60552,QB,JAMES MAD,1,4.09,0,39,197,75.0,28,30,11.6,2.75,0,1,3.2,70.0,21,12,0.0,32,82.1,0,17,,,,70.8,76.4,77.3,77.4,,59.2,,0,0,33,8.3,144.2,3.1,1,1,0,2,4,1,3.0,318,10.6,77.8,18,19,8.9,2.49,0,0,0.0,73.7,14,5,0.0,21,53.8,0,9,,,,70.3,71.6,76.6,72.8,,59.2,,0,0,21,20.0,118.8,4.8,1,1,0,1,1,1,4.8,172,9.1,82.4,17,18,8.8,2.55,0,1,5.3,77.8,14,7,0.0,18,46.2,0,10,,,,67.0,76.4,72.2,75.8,,,,0,0,19,0.0,157.6,0.0,0,0,0,1,3,0,0.0,222,12.3,0,100.0,7,7,-2.1,1.46,0,0,0.0,100.0,7,0,0.0,7,17.9,0,2,,,,64.6,66.8,69.1,66.5,,,,0,0,7,,111.9,0.0,0,0,0,0,0,0,0.0,76,10.9,3.28
AJ Swann,157186,QB,VANDERBILT,1,-5.26,0,39,333,75.8,33,34,8.0,2.29,1,0,0.0,67.6,23,8,8.0,35,89.7,2,11,,,,69.2,62.3,77.3,62.2,,57.7,,0,0,37,0.0,109.4,0.0,0,0,0,0,2,2,5.4,256,7.5,73.7,19,19,6.8,2.3,0,0,0.0,73.7,14,6,0.0,20,51.3,0,8,,,,67.8,56.4,76.6,55.7,,57.7,,0,0,21,0.0,93.3,0.0,0,0,0,0,0,1,4.8,136,7.2,83.3,18,19,6.6,2.08,1,0,0.0,68.4,13,2,13.3,19,48.7,2,4,,,,67.2,73.5,72.5,72.9,,,,0,0,21,0.0,126.0,0.0,0,0,0,0,2,1,4.8,145,7.6,0,100.0,4,4,-4.0,1.35,0,0,0.0,100.0,4,0,0.0,4,10.3,0,1,,,,63.8,74.9,69.4,73.9,,,,0,0,5,,92.7,0.0,0,0,0,0,0,0,0.0,25,6.3,0.47
Max Duggan,99470,QB,TCU,1,18.18,0,38,305,69.6,23,24,12.1,2.84,1,2,8.3,58.3,14,8,12.5,28,73.7,2,10,,,,70.6,86.7,76.0,82.4,,72.1,,0,1,28,12.5,102.6,3.6,1,3,0,0,2,1,3.6,239,10.0,76.2,21,22,8.4,2.63,1,1,4.5,63.6,14,7,12.5,26,68.4,2,10,,,,70.5,80.2,75.9,74.3,,72.0,,0,1,26,14.3,107.0,3.8,1,3,0,0,2,1,3.8,214,9.7,81.8,11,11,6.7,2.53,0,1,9.1,81.8,9,2,0.0,12,31.6,0,4,,,,65.8,87.2,70.7,83.6,,64.3,,0,0,12,0.0,132.6,0.0,0,1,0,0,1,0,0.0,94,8.5,0,100.0,9,9,-3.1,1.93,0,0,0.0,100.0,9,1,0.0,10,26.3,0,4,,,,65.4,72.5,70.1,67.2,,64.1,,0,0,10,0.0,135.6,0.0,0,1,0,0,1,0,0.0,69,7.7,-1.18
Casey Thompson,77677,QB,NEBRASKA,1,-21.43,0,38,238,69.7,33,34,7.9,2.7,0,1,2.6,64.7,22,24,4.3,36,94.7,1,12,,,,31.1,56.3,76.8,53.6,,64.1,,1,2,40,4.2,78.2,2.8,1,1,0,0,2,3,7.5,221,6.5,77.8,27,28,5.1,2.72,0,0,0.0,71.4,20,20,4.8,30,78.9,1,10,,,,28.0,60.8,76.3,57.6,,64.1,,1,0,31,5.0,88.4,3.3,1,1,0,0,0,1,3.2,180,6.4,50.0,8,8,14.3,2.43,0,1,9.1,50.0,4,4,0.0,8,21.1,0,3,,,,65.6,51.1,70.4,51.2,,,,0,2,11,0.0,70.8,0.0,0,0,0,0,2,2,18.2,52,6.5,0,100.0,2,2,-4.5,1.95,0,0,0.0,100.0,2,0,0.0,2,5.3,0,1,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,0.07
Seth Henigan,144267,QB,MEMPHIS,1,27.06,0,38,218,75.0,24,25,13.5,2.77,0,0,0.0,56.0,14,9,22.2,31,81.6,4,10,,,,71.6,77.2,76.9,73.9,60.0,69.4,,0,0,34,44.4,79.8,12.9,4,2,0,1,0,1,2.9,186,7.4,68.8,16,17,12.3,2.88,0,0,0.0,52.9,9,9,18.2,23,60.5,2,8,,,,71.4,71.1,76.4,65.8,60.0,69.4,,0,0,26,44.4,72.7,17.4,4,2,0,1,0,1,3.8,108,6.4,93.3,15,15,7.9,2.22,0,0,0.0,80.0,12,1,14.3,15,39.5,2,4,,,,66.4,80.7,71.4,80.0,,,,0,0,15,0.0,124.7,0.0,0,0,0,0,1,0,0.0,129,8.6,0,100.0,7,7,-1.0,1.93,0,0,0.0,100.0,7,1,0.0,7,18.4,0,2,,,,64.6,66.7,69.1,66.5,,,,0,0,7,0.0,136.6,0.0,0,0,0,0,1,0,0.0,51,7.3,2.25
Brady Cook,124199,QB,MISSOURI,1,32.0,0,38,229,82.6,23,25,6.5,2.87,0,0,0.0,68.0,17,13,10.5,33,86.8,2,12,,,,71.6,54.9,77.0,55.1,,56.5,,0,2,33,30.8,58.3,12.1,4,4,0,2,0,2,6.1,197,7.9,82.6,23,25,4.6,2.73,0,0,0.0,68.0,17,11,10.5,32,84.2,2,10,,,,71.6,51.6,77.0,49.6,,58.2,,0,2,32,36.4,51.6,12.5,4,3,0,2,0,2,6.3,157,6.3,100.0,5,5,6.4,2.57,0,0,0.0,100.0,5,2,0.0,6,15.8,0,4,,,,64.2,75.0,68.6,80.6,,57.3,,0,0,6,0.0,118.8,0.0,0,1,0,0,0,0,0.0,63,12.6,0,100.0,5,5,-2.2,1.64,0,0,0.0,100.0,5,0,0.0,5,13.2,0,2,,,,63.8,65.6,68.1,65.3,,,,0,0,5,,85.8,0.0,0,0,0,0,0,0,0.0,23,4.6,6.32
J.J. McCarthy,144918,QB,MICHIGAN,1,26.67,0,37,222,81.8,33,33,9.8,2.99,0,0,0.0,75.8,25,7,7.4,34,91.9,2,13,,,,71.3,74.2,77.3,70.7,,68.2,,0,1,34,0.0,98.7,0.0,0,1,0,0,1,1,2.9,285,8.6,80.0,30,30,8.6,2.81,0,0,0.0,73.3,22,7,8.3,31,83.8,2,10,,,,71.2,76.7,77.2,73.4,,68.2,,0,1,31,0.0,101.5,0.0,0,1,0,0,2,0,0.0,216,7.2,100.0,6,6,10.5,3.07,0,0,0.0,100.0,6,0,0.0,6,16.2,0,5,,,,64.2,58.3,68.6,58.2,,,,0,0,6,,158.3,0.0,0,0,0,0,1,1,16.7,88,14.7,0,100.0,3,3,-1.0,1.3,0,0,0.0,100.0,3,0,0.0,3,8.1,0,2,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,132.6,0.0,0,0,0,0,2,0,0.0,19,6.3,7.47
Drake Maye,143969,QB,N CAROLINA,1,-1.52,0,37,245,77.3,22,26,11.5,2.91,1,1,3.8,65.4,17,11,0.0,34,91.9,0,14,,,,71.6,61.1,76.9,53.4,,68.6,,0,2,34,36.4,98.2,11.8,4,4,0,3,2,3,8.8,300,11.5,75.0,20,22,8.8,2.52,1,0,0.0,68.2,15,6,0.0,28,75.7,0,9,,,,71.5,47.6,76.5,40.6,,63.5,,0,2,28,50.0,73.7,10.7,3,2,0,1,1,3,10.7,198,9.0,100.0,4,6,16.0,3.44,0,1,16.7,66.7,4,5,0.0,9,24.3,0,5,,,,65.1,91.5,69.8,89.1,,70.6,,0,0,9,20.0,149.3,11.1,1,2,0,2,1,0,0.0,111,18.5,0,100.0,2,2,-6.0,0.87,0,0,0.0,100.0,2,0,0.0,3,8.1,0,0,,,,62.7,60.3,66.6,60.2,,,,0,0,3,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,9.5
