player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Lucas Johnson,40551,QB,S DIEGO ST,1,-1.3,0,29,284,78.9,19,21,9.1,2.28,0,1,4.8,71.4,15,5,0.0,25,86.2,0,9,,,,68.3,84.1,76.1,86.5,,56.4,,0,1,25,60.0,115.1,12.0,3,1,1,1,3,0,0.0,170,8.1,90.0,10,11,7.3,2.33,0,1,9.1,72.7,8,4,11.1,15,51.7,1,4,,,,67.3,79.3,75.4,83.5,,56.4,,0,0,15,75.0,123.3,20.0,3,1,1,0,1,0,0.0,80,7.3,76.9,13,14,7.1,2.05,0,0,0.0,71.4,10,1,0.0,14,48.3,0,6,,,,66.2,78.9,71.2,78.3,,,,0,1,14,0.0,104.8,0.0,0,0,0,1,2,0,0.0,112,8.0,0,100.0,4,4,-2.0,1.65,0,0,0.0,75.0,3,0,25.0,4,13.8,1,1,,,,63.3,65.0,67.4,64.7,,,,0,0,4,,87.5,0.0,0,0,0,0,0,0,0.0,22,5.5,0.73
Devin Leary,77628,QB,NC STATE,1,16.67,0,29,248,70.0,20,20,17.5,3.11,0,2,9.1,65.0,13,11,7.1,25,86.2,1,9,,,,67.9,77.2,15.6,80.6,,59.2,,0,0,27,18.2,120.6,8.0,2,3,0,0,1,1,3.7,229,11.5,72.2,18,18,13.4,2.85,0,1,5.0,66.7,12,9,7.7,22,75.9,1,10,,,,67.6,73.1,13.7,74.5,,62.6,,0,0,24,22.2,142.1,9.1,2,2,0,0,2,1,4.2,205,11.4,83.3,6,6,16.2,3.04,0,1,14.3,83.3,5,2,0.0,7,24.1,0,3,,,,64.9,76.8,69.5,81.2,,57.3,,0,0,8,0.0,118.8,0.0,0,1,0,0,0,0,0.0,98,16.3,0,100.0,4,4,-3.0,1.6,0,0,0.0,100.0,4,0,0.0,4,13.8,0,4,,,,63.8,65.7,68.1,65.4,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,74,18.5,4.94
Rocky Lombardi,60452,QB,N ILLINOIS,1,4.17,0,29,254,76.9,26,26,11.7,2.24,0,1,3.8,61.5,16,4,20.0,28,96.6,4,9,,,,71.4,89.6,77.3,88.1,,70.0,,0,0,28,50.0,85.1,7.1,2,0,0,0,0,1,3.6,198,7.6,75.0,24,24,10.3,2.09,0,1,4.2,62.5,15,3,16.7,26,89.7,3,7,,,,71.3,82.5,77.2,79.5,,70.0,,0,0,26,66.7,79.3,7.7,2,0,0,0,0,1,3.8,145,6.0,100.0,3,3,18.7,3.13,0,0,0.0,66.7,2,1,33.3,3,10.3,1,2,,,,62.7,92.1,66.6,91.8,,,,0,0,3,0.0,109.7,0.0,0,0,0,0,0,0,0.0,52,17.3,0,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0.0,1,3.4,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,11.29
Malik Cunningham,60436,QB,LOUISVILLE,1,-31.17,0,29,210,73.7,19,20,18.1,3.03,1,2,10.0,65.0,13,9,7.1,24,82.8,1,14,,,,71.3,94.6,75.7,87.9,,93.9,,0,0,24,11.1,147.9,4.2,1,3,0,0,5,0,0.0,269,13.5,92.3,13,14,3.2,2.15,1,0,0.0,85.7,12,7,0.0,15,51.7,0,9,,,,71.1,93.5,74.9,74.6,,94.1,,0,0,15,0.0,156.5,0.0,0,1,0,0,2,0,0.0,169,12.1,63.6,11,11,25.5,3.15,0,2,18.2,54.5,6,2,14.3,14,48.3,1,7,,,,66.2,90.5,71.2,88.2,,68.3,,0,0,14,50.0,137.9,7.1,1,2,0,0,3,0,0.0,134,12.2,0,100.0,5,5,-4.2,0.72,0,0,0.0,100.0,5,0,0.0,5,17.2,0,2,,,,63.8,65.7,68.1,65.5,,,,0,0,5,,95.0,0.0,0,0,0,0,0,0,0.0,34,6.8,0.11
Garrett Shrader,98212,QB,SYRACUSE,1,-9.52,0,28,304,31.3,16,17,11.5,3.34,0,0,0.0,29.4,5,15,0.0,25,89.3,0,4,,,,72.3,44.5,76.0,27.9,,76.7,,0,1,29,40.0,17.3,24.0,6,2,0,1,0,1,3.4,60,3.5,42.9,14,14,6.9,2.77,0,0,0.0,42.9,6,13,0.0,20,71.4,0,2,,,,72.2,50.7,75.7,28.7,,79.7,,0,1,24,38.5,20.5,25.0,5,1,0,0,0,1,4.2,38,2.7,40.0,5,6,15.8,4.14,0,0,0.0,33.3,2,3,0.0,8,28.6,0,2,,,,64.9,41.8,69.5,44.0,,57.3,,0,0,8,33.3,47.2,12.5,1,1,0,1,0,0,0.0,25,4.2,0,100.0,3,3,-3.0,1.63,0,0,0.0,100.0,3,1,0.0,3,10.7,0,0,,,,62.7,64.1,66.6,63.8,,,,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,1.0,1.46
Jake Constantine,40166,QB,RICE,1,23.33,0,28,275,65.2,23,25,10.3,2.74,1,0,0.0,56.0,14,5,6.7,28,100.0,1,11,,,,68.1,60.2,75.7,59.7,,59.0,,0,0,29,0.0,105.9,0.0,0,3,0,1,2,0,0.0,183,7.3,53.3,15,15,9.2,2.5,0,0,0.0,46.7,7,3,12.5,17,60.7,1,4,,,,66.8,46.4,74.9,47.7,,53.5,,0,0,18,0.0,57.1,0.0,0,2,0,0,0,0,0.0,58,3.9,87.5,8,10,12.5,3.1,1,0,0.0,70.0,7,2,0.0,11,39.3,0,7,,,,65.6,82.5,70.4,78.6,,64.1,,0,0,11,0.0,152.1,0.0,0,1,0,1,2,0,0.0,125,12.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,8.63
Brendon Lewis,131687,QB,COLORADO,1,-20.0,0,28,143,70.6,17,22,7.9,3.23,1,0,0.0,50.0,11,13,8.3,25,89.3,1,6,,,,71.0,70.9,75.7,61.5,,74.4,,0,0,26,7.7,61.2,4.0,1,2,0,4,0,0,0.0,92,4.2,81.3,16,20,5.4,2.95,1,0,0.0,60.0,12,11,7.7,22,78.6,1,5,,,,70.9,69.7,75.4,60.7,,73.3,,0,0,23,9.1,72.9,4.5,1,1,0,3,0,0,0.0,100,5.0,50.0,4,5,11.0,3.53,0,0,0.0,40.0,2,2,0.0,6,21.4,0,1,,,,64.2,68.3,68.6,65.0,,61.7,,0,0,6,0.0,47.9,0.0,0,1,0,1,0,0,0.0,12,2.4,0,100.0,3,3,-1.3,1.8,0,0,0.0,100.0,3,0,0.0,3,10.7,0,0,,,,62.7,64.0,66.6,63.8,,,,0,0,3,,94.4,0.0,0,0,0,0,0,0,0.0,20,6.7,-2.6
Dylan Hopkins,83571,QB,UAB,1,-3.33,0,28,321,80.0,15,17,13.1,3.26,0,3,14.3,70.6,12,13,0.0,23,82.1,0,8,,,,69.6,83.6,21.9,78.0,,73.9,,0,1,27,23.1,127.7,13.0,3,3,0,2,2,1,3.7,222,13.1,77.8,9,10,4.9,2.83,0,0,0.0,70.0,7,6,0.0,13,46.4,0,3,,,,68.7,69.7,15.0,64.2,,67.8,,0,0,14,33.3,88.3,15.4,2,1,0,1,0,0,0.0,67,6.7,72.7,11,12,12.9,3.03,0,3,20.0,66.7,8,7,0.0,15,53.6,0,6,,,,66.8,85.2,72.0,79.5,,71.0,,0,1,18,14.3,114.6,6.7,1,2,0,1,2,1,5.6,187,15.6,0,60.0,5,5,-2.0,1.44,0,0,0.0,60.0,3,0,0.0,5,17.9,0,1,,,,63.8,58.9,68.1,58.8,,,,0,0,5,,78.8,0.0,0,0,0,0,0,0,0.0,32,6.4,8.88
Michael Pratt,123229,QB,TULANE,1,12.5,0,27,319,78.9,19,19,14.6,2.69,0,3,15.8,73.7,14,7,6.7,22,81.5,1,10,,,,69.8,87.5,76.3,87.3,,66.8,,0,1,22,14.3,133.2,4.5,1,2,0,0,3,1,4.5,284,14.9,81.3,16,16,9.8,1.89,0,2,12.5,75.0,12,3,7.7,16,59.3,1,6,,,,69.5,88.1,75.9,87.7,,66.8,,0,1,16,0.0,85.4,0.0,0,0,0,0,0,1,6.3,180,11.3,87.5,8,8,13.9,3.39,0,1,12.5,87.5,7,6,0.0,11,40.7,0,6,,,,65.6,72.3,70.4,71.9,,61.7,,0,0,11,16.7,158.3,9.1,1,2,0,0,3,0,0.0,131,16.4,0,100.0,5,5,-1.8,1.7,0,0,0.0,100.0,5,2,0.0,5,18.5,0,2,,,,63.8,65.6,68.1,65.4,,,,0,0,5,0.0,89.2,0.0,0,0,0,0,0,0,0.0,27,5.4,5.13
Dorian Thompson-Robinson,83574,QB,UCLA,1,-5.0,0,27,324,72.2,18,18,15.7,3.38,0,4,20.0,66.7,12,9,7.7,23,85.2,1,12,,,,71.4,87.3,18.2,87.8,,70.0,,0,2,25,11.1,109.7,4.3,1,4,0,0,4,2,8.0,316,17.6,83.3,12,12,9.8,2.53,0,2,15.4,75.0,9,4,10.0,14,51.9,1,8,,,,71.1,90.8,12.5,90.9,,73.1,,0,1,15,25.0,121.5,7.1,1,1,0,0,3,0,0.0,176,14.7,70.0,10,10,15.5,3.6,0,2,18.2,70.0,7,5,0.0,13,48.1,0,7,,,,66.2,67.0,71.2,68.8,,58.6,,0,1,14,0.0,106.3,0.0,0,3,0,0,1,2,14.3,173,17.3,0,100.0,4,4,-2.8,1.1,0,0,0.0,100.0,4,0,0.0,4,14.8,0,3,,,,63.3,65.0,67.4,64.8,,,,0,0,4,,101.0,0.0,0,0,0,0,0,0,0.0,33,8.3,2.63
Jayden de Laura,131928,QB,WASH STATE,1,-8.82,0,27,341,61.1,18,19,16.0,3.58,1,4,21.1,57.9,11,9,0.0,23,85.2,0,8,,,,68.2,84.6,75.8,84.2,,63.0,,0,0,24,22.2,142.0,8.7,2,2,0,0,4,1,4.2,246,12.9,66.7,15,17,12.9,3.26,2,3,17.6,58.8,10,7,0.0,21,77.8,0,5,,,,68.0,74.4,75.7,73.1,,63.0,,0,0,22,28.6,123.4,9.5,2,2,0,0,2,1,4.5,135,7.9,60.0,5,6,17.6,3.32,1,1,16.7,50.0,3,2,0.0,6,22.2,0,3,,,,64.2,88.1,68.6,87.4,,,,0,0,6,0.0,135.4,0.0,0,0,0,0,2,0,0.0,124,20.7,0,100.0,2,4,-3.5,1.5,2,0,0.0,50.0,2,0,0.0,4,14.8,0,0,,,,63.3,58.0,67.4,57.9,,,,0,0,4,,57.3,0.0,0,0,0,0,0,0,0.0,13,3.3,12.73
Hendon Hooker,60593,QB,TENNESSEE,1,-20.0,0,26,307,89.5,19,19,10.5,2.67,0,2,9.5,84.2,16,6,5.9,24,92.3,1,10,,,,69.0,91.7,75.5,90.8,,72.0,,0,0,26,50.0,153.8,12.5,3,2,0,0,2,0,0.0,259,13.6,100.0,5,5,3.6,2.59,0,0,0.0,100.0,5,3,0.0,8,30.8,0,4,,,,67.2,82.0,73.9,72.3,,72.0,,0,0,8,33.3,115.0,12.5,1,2,0,0,0,0,0.0,58,11.6,86.7,15,15,12.1,2.68,0,2,11.8,80.0,12,4,7.7,18,69.2,1,7,,,,67.1,90.3,72.4,90.8,,57.3,,0,0,20,50.0,158.3,11.1,2,1,0,0,2,0,0.0,215,14.3,0,100.0,1,1,-1.0,2.4,0,0,0.0,100.0,1,1,0.0,2,7.7,0,1,,,,61.8,54.9,65.5,60.6,,57.3,,0,0,2,0.0,118.8,0.0,0,1,0,0,0,0,0.0,14,14.0,2.73
Chase Brice,60363,QB,APP STATE,1,-25.0,0,26,108,75.0,20,22,12.6,2.58,0,2,8.7,68.2,15,7,0.0,24,92.3,0,12,,,,68.9,68.5,76.7,67.1,,62.2,,0,2,25,0.0,89.2,0.0,0,2,0,2,2,2,8.0,200,9.1,83.3,12,12,7.9,1.96,0,1,8.3,83.3,10,4,0.0,12,46.2,0,6,,,,67.7,66.1,75.9,64.4,,61.0,,0,1,12,0.0,105.2,0.0,0,0,0,0,2,1,8.3,97,8.1,70.0,10,12,15.3,2.96,0,1,7.7,58.3,7,3,0.0,14,53.8,0,7,,,,66.4,68.3,71.4,67.4,,61.7,,0,1,15,0.0,83.7,0.0,0,2,0,2,1,1,6.7,115,9.6,0,100.0,2,2,-2.0,1.5,0,0,0.0,100.0,2,0,0.0,2,7.7,0,1,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,131.3,0.0,0,0,0,0,1,0,0.0,12,6.0,1.5
Noah Vedral,55406,QB,RUTGERS,1,27.63,0,26,278,52.9,17,17,9.5,2.98,0,1,5.3,47.1,8,6,11.1,20,76.9,1,5,,,,27.9,51.4,75.6,42.4,60.0,68.5,,0,0,22,33.3,64.8,10.0,2,1,0,0,0,2,9.1,96,5.6,52.6,19,19,6.2,2.38,0,1,5.0,47.4,9,5,10.0,20,76.9,1,3,,,,70.3,49.1,75.6,42.6,60.0,65.0,,0,0,21,20.0,54.1,5.0,1,0,0,0,0,1,4.8,53,2.8,100.0,3,4,9.0,3.82,0,0,0.0,75.0,3,1,0.0,6,23.1,0,2,,,,14.6,62.2,69.1,55.6,,64.3,,0,0,7,100.0,104.2,16.7,1,1,0,1,0,1,14.3,38,9.5,0,80.0,5,6,-3.4,1.82,0,0,0.0,66.7,4,0,0.0,6,23.1,0,0,,,,64.2,57.3,68.6,57.2,,,,0,0,6,,70.1,0.0,0,0,0,1,0,0,0.0,-5,-0.8,6.71
Matt Myers,77698,QB,BUFFALO,1,-3.92,0,26,126,78.9,19,20,9.0,2.7,0,1,5.0,65.0,13,3,13.3,23,88.5,2,4,,,,30.5,59.0,77.0,69.0,,47.9,,0,0,23,33.3,79.8,4.3,1,2,0,1,0,0,0.0,113,5.7,81.3,16,17,6.1,2.55,0,1,5.9,70.6,12,3,7.7,18,69.2,1,6,,,,28.8,65.6,76.7,75.5,,50.5,,0,0,18,33.3,114.8,5.6,1,0,0,1,1,0,0.0,140,8.2,83.3,6,6,10.3,2.36,0,1,16.7,66.7,4,0,20.0,8,30.8,1,0,,,,64.9,63.1,69.5,71.6,,52.8,,0,0,8,,72.9,0.0,0,2,0,0,0,0,0.0,22,3.7,0,100.0,3,3,-3.7,0.93,0,1,33.3,100.0,3,0,0.0,3,11.5,0,2,,,,62.7,90.9,66.6,90.6,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,49,16.3,-4.57
Devin Grainger,78496,QB,GA STATE,1,28.57,0,26,175,47.1,17,18,22.3,2.64,1,3,14.3,38.9,7,7,12.5,23,88.5,1,5,,,,32.1,66.9,77.2,71.3,,55.2,,0,1,26,28.6,45.6,8.7,2,3,0,0,0,0,0.0,148,8.2,42.9,7,7,16.1,2.69,0,1,10.0,28.6,2,2,33.3,9,34.6,1,1,,,,26.7,60.9,76.3,60.3,,58.9,,0,0,12,50.0,43.8,11.1,1,1,0,0,0,0,0.0,28,4.0,61.5,13,14,19.9,2.4,1,2,14.3,57.1,8,5,0.0,17,65.4,0,4,,,,66.5,72.4,71.8,77.5,,52.8,,0,1,17,20.0,56.8,5.9,1,2,0,0,0,0,0.0,124,8.9,0,100.0,3,3,-2.3,1.4,0,0,0.0,100.0,3,0,0.0,3,11.5,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,4,1.3,4.86
Hank Bachmeier,101284,QB,BOISE ST,1,-22.92,0,25,120,76.5,17,19,12.5,2.95,0,2,10.0,52.6,10,6,23.1,22,88.0,3,7,,,,67.5,79.8,75.7,79.2,,62.8,,1,1,23,16.7,73.8,4.5,1,2,0,1,1,1,4.3,147,7.7,78.6,14,16,10.1,2.75,0,1,5.9,56.3,9,4,18.2,17,68.0,2,5,,,,66.8,71.1,75.3,72.5,,57.8,,1,1,18,0.0,76.3,0.0,0,1,0,1,1,1,5.6,125,7.8,83.3,6,6,10.7,2.93,0,1,16.7,33.3,2,2,60.0,8,32.0,3,2,,,,64.9,84.9,69.5,80.4,,64.3,,0,0,8,50.0,44.4,12.5,1,1,0,0,0,0,0.0,21,3.5,0,100.0,3,3,-2.0,1.8,0,0,0.0,33.3,1,0,66.7,3,12.0,2,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,-1,-0.3,-4.31
Hayden Wolff,98362,QB,DOMINION,1,-38.89,0,25,263,68.2,22,23,13.7,2.38,0,2,8.3,60.9,14,6,6.7,24,96.0,1,7,,,,68.9,77.5,75.9,76.8,,60.1,,0,0,25,16.7,110.2,4.2,1,0,0,1,1,0,0.0,237,10.3,76.5,17,18,8.9,2.22,0,1,5.6,72.2,13,5,0.0,19,76.0,0,6,,,,68.4,78.5,75.4,78.0,,60.1,,0,0,19,20.0,131.3,5.3,1,0,0,1,2,0,0.0,138,7.7,50.0,6,6,23.7,2.78,0,1,14.3,33.3,2,1,33.3,6,24.0,1,2,,,,64.6,66.7,69.1,66.4,,,,0,0,7,0.0,81.9,0.0,0,0,0,0,0,0,0.0,103,17.2,0,100.0,1,1,-7.0,1.7,0,0,0.0,100.0,1,0,0.0,1,4.0,0,1,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,9.5
Justin Rogers,77666,QB,UNLV,1,33.33,0,25,325,73.7,19,20,11.7,2.62,0,3,13.6,70.0,14,10,0.0,24,96.0,0,9,,,,29.4,76.1,74.9,86.8,,47.9,,0,1,26,10.0,125.0,4.2,1,3,0,1,2,1,3.8,298,14.9,70.6,17,18,9.8,2.53,0,2,10.0,66.7,12,9,0.0,22,88.0,0,7,,,,28.8,67.9,74.7,78.1,,47.9,,0,1,24,11.1,123.6,4.5,1,3,0,1,2,1,4.2,242,13.4,100.0,3,3,17.7,2.97,0,1,33.3,100.0,3,1,0.0,3,12.0,0,2,,,,62.7,91.5,66.6,91.2,,,,0,0,3,0.0,118.8,0.0,0,0,0,0,0,0,0.0,63,21.0,0,100.0,1,1,-3.0,1.7,0,0,0.0,100.0,1,0,0.0,1,4.0,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,7.56
Brett Gabbert,97404,QB,MIAMI OH,1,0.0,0,25,221,57.1,14,17,18.2,2.95,1,2,11.8,41.2,7,8,12.5,22,88.0,1,5,,,,67.4,75.4,75.7,76.8,,57.3,,1,1,22,50.0,66.8,18.2,4,1,0,1,1,0,0.0,144,8.5,60.0,10,12,9.7,2.67,0,0,0.0,50.0,6,5,0.0,15,60.0,0,2,,,,66.4,58.1,75.2,56.3,,,,1,1,15,60.0,21.5,20.0,3,0,0,1,0,0,0.0,31,2.6,71.4,7,8,24.7,3.21,1,2,25.0,50.0,4,3,20.0,10,40.0,1,4,,,,65.4,91.7,70.1,92.6,,57.3,,0,0,10,33.3,135.4,10.0,1,1,0,0,2,0,0.0,196,24.5,0,100.0,3,3,5.0,2.4,0,0,0.0,100.0,3,0,0.0,3,12.0,0,1,,,,62.7,77.4,66.6,76.9,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,83,27.7,21.92
Daniel Richardson,97103,QB,C MICHIGAN,1,11.03,0,25,134,72.2,18,18,11.1,2.38,0,1,5.6,72.2,13,7,0.0,18,72.0,0,6,,,,67.6,62.5,76.7,61.2,,59.6,,0,2,18,0.0,81.5,0.0,0,0,0,0,1,0,0.0,174,9.7,76.5,17,17,8.2,2.14,0,1,5.9,76.5,13,6,0.0,17,68.0,0,9,,,,67.5,69.6,76.8,69.6,59.6,59.6,,0,1,17,0.0,129.5,0.0,0,0,0,0,2,0,0.0,200,11.8,87.5,8,8,4.0,2.04,0,0,0.0,87.5,7,2,0.0,8,32.0,0,2,,,,64.9,60.7,69.5,60.5,,,,0,1,8,0.0,70.3,0.0,0,0,0,0,0,0,0.0,83,10.4,0,100.0,7,7,-4.1,1.4,0,0,0.0,100.0,7,1,0.0,7,28.0,0,5,,,,64.6,77.4,70.0,79.2,59.6,,,0,0,7,0.0,158.3,0.0,0,0,0,0,1,0,0.0,109,15.6,-1.38
Braxton Burmeister,60513,QB,VA TECH,1,-3.33,0,25,337,90.9,11,12,8.0,3.15,0,1,8.3,83.3,10,10,0.0,20,80.0,0,7,,,,25.5,63.5,73.3,58.5,,64.8,,0,0,20,20.0,129.9,10.0,2,6,0,1,1,1,5.0,102,8.5,90.9,11,12,5.4,2.96,0,1,8.3,83.3,10,7,0.0,19,76.0,0,6,,,,68.4,72.4,73.1,71.0,,64.8,,0,0,19,14.3,120.1,5.3,1,6,0,1,1,0,0.0,74,6.2,80.0,5,5,3.0,2.68,0,0,0.0,80.0,4,4,0.0,6,24.0,0,1,,,,13.4,33.6,68.6,33.9,,,,0,0,6,25.0,95.8,16.7,1,0,0,0,0,1,16.7,35,7.0,0,80.0,5,5,-2.8,1.88,0,0,0.0,80.0,4,1,0.0,5,20.0,0,0,,,,63.8,52.0,68.1,51.9,,,,0,0,5,0.0,79.2,0.0,0,0,0,0,0,0,0.0,7,1.4,0.83
Caleb Williams,144622,QB,OKLAHOMA,1,-2.6,0,24,261,42.9,14,15,17.5,4.24,0,0,0.0,40.0,6,10,0.0,20,83.3,0,5,,,,40.2,66.7,75.5,53.8,,76.0,,0,1,20,40.0,52.1,20.0,4,1,0,1,1,0,0.0,80,5.3,60.0,10,11,10.7,3.91,0,0,0.0,45.5,5,7,16.7,15,62.5,1,2,,,,36.2,68.1,75.1,51.6,,76.0,,0,1,15,42.9,48.7,20.0,3,1,0,1,1,0,0.0,43,3.9,42.9,7,7,17.9,4.09,0,0,0.0,42.9,3,3,0.0,9,37.5,0,3,,,,65.1,58.8,69.8,61.8,,57.0,,0,0,9,33.3,64.0,11.1,1,1,0,0,0,0,0.0,44,6.3,0,100.0,3,3,-4.3,2.7,0,0,0.0,66.7,2,0,33.3,4,16.7,1,0,,,,63.3,57.5,67.4,63.9,,57.0,,0,0,4,,70.1,0.0,0,1,0,0,0,0,0.0,7,2.3,2.38
Desmond Ridder,55086,QB,CINCINNATI,1,-17.5,0,23,138,73.7,19,20,16.5,2.47,1,3,15.0,70.0,14,6,0.0,20,87.0,0,11,,,66.7,69.3,92.4,75.4,90.6,89.3,72.4,,0,0,20,0.0,152.1,0.0,0,0,0,0,3,0,0.0,265,13.3,80.0,15,15,11.5,2.03,0,1,6.7,80.0,12,5,0.0,15,65.2,0,7,,,,68.8,89.9,74.9,85.0,,72.4,,0,0,15,0.0,111.7,0.0,0,0,0,0,0,0,0.0,162,10.8,71.4,7,8,18.7,2.8,1,2,25.0,62.5,5,1,0.0,8,34.8,0,4,,,66.7,65.4,90.8,69.8,86.0,89.3,,,0,0,8,0.0,145.8,0.0,0,0,0,0,3,0,0.0,112,14.0,0,100.0,3,3,-3.0,1.17,0,0,0.0,100.0,3,0,0.0,3,13.0,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,9,3.0,3.2
Max Duggan,99470,QB,TCU,1,-25.0,0,23,305,66.7,12,13,21.9,3.85,0,3,23.1,53.8,7,13,12.5,20,87.0,1,6,,,,29.4,78.5,76.5,72.3,,70.8,,0,1,20,23.1,64.9,15.0,3,4,0,1,0,2,10.0,156,12.0,75.0,8,8,15.1,3.38,0,1,12.5,75.0,6,9,0.0,12,52.2,0,5,,,,71.6,84.6,75.9,73.7,,76.0,,0,1,12,22.2,77.1,16.7,2,2,0,0,0,1,8.3,114,14.3,71.4,7,8,18.7,3.88,0,2,25.0,50.0,4,5,20.0,11,47.8,1,1,,,,18.5,59.2,70.4,65.5,,52.9,,0,0,11,20.0,70.8,9.1,1,2,0,1,0,1,9.1,52,6.5,0,100.0,3,3,-3.7,2.07,0,0,0.0,100.0,3,1,0.0,3,13.0,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,0.0,80.6,0.0,0,0,0,0,0,0,0.0,10,3.3,-7.75
