player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jayden de Laura,131928,QB,ARIZONA,1,10.0,0,25,109,55.0,20,20,15.2,3.1,0,5,23.8,50.0,10,9,9.1,22,88.0,1,8,,,,,69.3,77.5,75.8,80.9,,54.2,0,1,23,11.1,62.9,4.5,1,1,0,0,0,1,4.3,192,9.6,55.6,18,18,13.6,2.94,0,4,22.2,50.0,9,7,10.0,19,76.0,1,7,,,,,69.1,76.2,75.5,80.1,,54.2,0,1,19,0.0,55.1,0.0,0,1,0,0,0,1,5.3,149,8.3,80.0,5,5,10.6,2.82,0,1,16.7,60.0,3,2,25.0,6,24.0,1,1,,,,,64.6,70.9,69.1,70.5,,,0,0,7,50.0,94.6,16.7,1,0,0,0,0,0,0.0,51,10.2,0,100.0,3,3,-2.0,1.5,0,0,0.0,66.7,2,0,33.3,3,12.0,1,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,8,2.7,1.92
Cole Freeman,145032,QB,NWESTERN,1,-6.25,0,24,256,50.0,18,19,13.0,3.58,0,0,0.0,47.4,9,10,0.0,20,83.3,0,5,,,,,29.2,32.6,75.8,29.0,,59.9,0,4,22,0.0,19.3,0.0,0,1,0,1,0,3,13.6,79,4.2,60.0,15,16,11.1,3.46,0,0,0.0,56.3,9,8,0.0,18,75.0,0,5,,,,,28.5,32.1,75.6,28.5,,59.9,0,3,20,12.5,27.3,5.6,1,1,0,1,0,3,15.0,69,4.3,50.0,6,6,10.0,3.43,0,0,0.0,50.0,3,4,0.0,6,25.0,0,1,,,,,64.2,55.6,68.6,55.5,,,0,1,6,0.0,20.8,0.0,0,0,0,0,0,0,0.0,24,4.0,0,100.0,3,3,-2.3,2.8,0,0,0.0,100.0,3,2,0.0,4,16.7,0,1,,,,,63.3,61.6,67.4,61.4,,,0,0,4,50.0,86.1,25.0,1,0,0,0,0,0,0.0,14,4.7,-0.31
Brock Domann,102351,QB,LOUISVILLE,1,-35.0,0,24,210,73.7,19,20,9.6,3.13,0,1,4.3,65.0,13,11,7.1,23,95.8,1,7,,,,,27.0,47.4,75.4,44.8,,61.8,1,1,26,18.2,79.4,8.7,2,1,0,0,1,3,11.5,131,6.6,81.3,16,16,7.7,2.85,0,1,5.9,75.0,12,8,7.7,19,79.2,1,6,,,,,24.7,46.5,74.9,43.3,,61.8,0,1,20,25.0,88.5,10.5,2,1,0,0,1,3,15.0,112,7.0,50.0,4,5,14.5,3.78,0,0,0.0,40.0,2,3,0.0,5,20.8,0,1,,,,,64.6,57.7,69.1,57.6,,,1,0,7,0.0,49.6,0.0,0,0,0,0,0,0,0.0,17,3.4,0,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0.0,1,4.2,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,-3.6
Taylen Green,145996,QB,BOISE ST,1,-19.23,0,24,120,65.0,20,22,15.0,2.65,0,2,8.3,59.1,13,6,0.0,23,95.8,0,10,,,,,70.5,81.4,76.6,73.7,,77.8,0,0,25,16.7,131.6,4.3,1,0,0,2,4,2,8.0,215,9.8,75.0,12,13,12.0,2.44,0,1,6.7,69.2,9,3,0.0,13,54.2,0,7,,,,,70.0,87.1,76.0,78.3,,77.8,0,0,15,0.0,151.4,0.0,0,0,0,1,2,1,6.7,174,13.4,55.6,9,10,17.2,2.81,0,1,10.0,50.0,5,3,0.0,11,45.8,0,3,,,,,65.6,62.4,70.4,62.1,,,0,0,11,33.3,102.5,9.1,1,0,0,1,2,1,9.1,46,4.6,0,100.0,1,1,0.0,1.7,0,0,0.0,100.0,1,0,0.0,1,4.2,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-8.78
Conner Weigman,158683,QB,TEXAS A&M,1,15.58,0,23,312,68.8,16,17,10.9,2.93,0,1,5.9,64.7,11,8,0.0,22,95.7,0,8,,,,,69.3,69.8,76.7,68.7,,62.2,1,0,22,12.5,130.8,4.5,1,4,0,0,2,0,0.0,145,8.5,66.7,6,7,12.2,3.04,0,0,0.0,57.1,4,6,0.0,11,47.8,0,4,,,,,68.5,66.1,76.0,59.7,,64.9,1,0,11,16.7,89.6,9.1,1,3,0,0,0,0,0.0,67,9.6,72.7,11,11,8.9,2.8,0,1,9.1,72.7,8,2,0.0,12,52.2,0,5,,,,,65.8,70.2,70.7,72.9,,57.3,0,0,12,0.0,135.6,0.0,0,1,0,0,2,0,0.0,88,8.0,0,100.0,1,1,-4.0,2.5,0,0,0.0,100.0,1,0,0.0,1,4.3,0,1,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,-1.57
Will Howard,122599,QB,KANSAS ST,1,-50.0,0,23,199,64.7,17,18,10.2,3.0,0,1,5.3,55.6,10,9,9.1,20,87.0,1,7,,,,,16.8,71.8,76.4,70.1,,63.0,0,0,21,22.2,116.2,10.0,2,0,0,1,2,2,9.5,133,7.4,71.4,14,15,7.8,3.1,0,1,6.3,66.7,10,6,0.0,17,73.9,0,7,,,,,15.5,72.8,76.2,71.1,,63.0,0,0,18,33.3,149.3,11.8,2,0,0,1,2,2,11.1,202,13.5,33.3,6,6,10.0,2.1,0,0,0.0,16.7,1,3,50.0,6,26.1,1,1,,,,,64.2,63.8,68.6,63.6,,,0,0,6,0.0,39.6,0.0,0,0,0,0,0,0,0.0,11,1.8,0,33.3,3,3,-1.3,1.77,0,0,0.0,33.3,1,0,0.0,3,13.0,0,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,81.9,0.0,0,0,0,0,0,0,0.0,80,26.7,-11.64
Michael Pratt,123229,QB,TULANE,1,-1.67,0,23,319,62.5,16,17,14.8,2.87,1,2,11.1,52.9,9,10,10.0,18,78.3,1,4,,,,,72.5,73.2,77.3,75.9,,60.4,0,0,19,10.0,100.6,5.6,1,0,0,0,1,0,0.0,142,8.4,77.8,9,10,5.0,2.22,1,0,0.0,60.0,6,4,14.3,11,47.8,1,1,,,,,72.5,61.9,76.8,59.9,,60.4,0,0,11,25.0,67.5,9.1,1,0,0,0,0,0,0.0,37,3.7,63.6,11,12,16.1,2.96,0,2,15.4,58.3,7,7,0.0,12,52.2,0,4,,,,,66.0,82.0,71.0,81.2,,,1,0,13,0.0,121.9,0.0,0,0,0,0,1,0,0.0,125,10.4,0,100.0,4,5,-3.5,1.64,0,0,0.0,80.0,4,1,0.0,5,21.7,0,1,,,,,63.8,62.6,68.1,62.4,,,1,0,5,0.0,83.3,0.0,0,0,0,0,0,0,0.0,20,4.0,6.72
CJ Harris,130594,QB,OHIO,1,-7.14,0,23,259,46.2,13,15,16.2,3.18,0,1,6.7,40.0,6,7,0.0,17,73.9,0,6,,,,,72.9,69.0,76.3,55.1,,72.9,1,0,17,0.0,91.8,0.0,0,2,0,1,1,0,0.0,123,8.2,61.5,13,14,10.2,2.67,0,1,7.1,50.0,7,6,12.5,15,65.2,1,5,,,,,72.9,69.3,76.2,55.7,,72.1,1,0,15,0.0,87.8,0.0,0,1,0,0,0,0,0.0,148,10.6,50.0,6,7,11.2,3.2,0,0,0.0,42.9,3,2,0.0,8,34.8,0,3,,,,,64.9,56.8,69.5,53.4,,61.7,0,0,8,0.0,106.0,0.0,0,1,0,1,1,0,0.0,48,6.9,0,83.3,6,6,-1.8,1.95,0,0,0.0,66.7,4,1,20.0,6,26.1,1,2,,,,,64.2,54.1,68.6,54.0,,,0,0,6,0.0,108.3,0.0,0,0,0,0,0,0,0.0,73,12.2,-3.71
Will Levis,83542,QB,KENTUCKY,1,-8.33,0,22,202,53.8,13,16,11.5,2.37,0,0,0.0,43.8,7,9,0.0,18,81.8,0,7,,,,,70.7,63.8,76.5,60.7,,62.8,1,0,19,11.1,114.8,5.6,1,1,0,2,2,0,0.0,141,8.8,70.0,10,12,6.5,2.03,0,0,0.0,58.3,7,4,0.0,13,59.1,0,5,,,,,70.6,65.2,76.2,62.0,,62.8,1,0,14,0.0,105.2,0.0,0,1,0,1,1,0,0.0,77,6.4,57.1,7,8,10.9,2.37,0,0,0.0,50.0,4,5,0.0,9,40.9,0,4,,,,,65.1,61.6,69.8,61.4,,,0,0,9,20.0,135.4,11.1,1,0,0,1,1,0,0.0,111,13.9,0,100.0,4,4,-2.0,1.25,0,0,0.0,100.0,4,0,0.0,4,18.2,0,2,,,,,63.3,64.9,67.4,64.7,,,0,0,4,,115.6,0.0,0,0,0,0,0,0,0.0,47,11.8,7.46
Tommy DeVito,60545,QB,ILLINOIS,1,-14.44,0,22,187,56.3,16,16,10.5,2.84,0,0,0.0,56.3,9,5,0.0,19,86.4,0,7,,,,,67.8,49.5,75.7,44.9,,63.7,0,1,20,60.0,56.3,15.8,3,0,0,0,0,1,5.0,128,8.0,70.0,10,10,7.9,2.64,0,0,0.0,70.0,7,4,0.0,12,54.5,0,4,,,,,67.0,67.6,75.2,63.0,,63.7,0,0,13,50.0,96.7,16.7,2,0,0,0,0,0,0.0,87,8.7,55.6,9,9,8.9,2.52,0,0,0.0,55.6,5,1,0.0,10,45.5,0,3,,,,,65.4,31.8,70.1,32.2,,,0,1,10,100.0,31.5,10.0,1,0,0,0,0,1,10.0,49,5.4,0,100.0,3,3,-3.0,1.0,0,0,0.0,100.0,3,0,0.0,3,13.6,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,8,2.7,-3.26
Cameron Rising,77663,QB,UTAH,1,13.33,0,21,328,86.7,15,15,11.8,2.98,0,1,6.3,86.7,13,7,0.0,16,76.2,0,9,,,,,66.7,84.4,74.7,81.9,,64.3,0,0,17,0.0,158.3,0.0,0,1,0,0,3,0,0.0,193,12.9,86.7,15,15,11.1,2.7,0,1,6.7,86.7,13,6,0.0,16,76.2,0,9,,,,,66.5,91.4,74.6,90.9,,64.3,0,0,16,0.0,154.9,0.0,0,1,0,0,2,0,0.0,175,11.7,100.0,5,5,-0.6,2.42,0,0,0.0,100.0,5,1,0.0,5,23.8,0,3,,,,,64.2,57.7,69.1,57.4,,,0,0,6,0.0,158.3,0.0,0,0,0,0,1,0,0.0,74,14.8,0,100.0,5,5,-2.6,1.52,0,0,0.0,100.0,5,0,0.0,5,23.8,0,3,,,,,63.8,80.1,68.6,80.6,,,0,0,5,,113.3,0.0,0,0,0,0,0,0,0.0,56,11.2,3.13
Quinn Ewers,127253,QB,TEXAS,1,25.71,0,21,311,76.9,13,14,7.7,2.42,0,1,7.1,64.3,9,8,10.0,18,85.7,1,5,,,,,23.8,69.5,76.7,66.1,,62.8,0,0,18,50.0,99.7,22.2,4,0,0,1,0,1,5.6,148,10.6,77.8,9,10,3.1,2.1,0,0,0.0,60.0,6,5,14.3,13,61.9,1,3,,,,,21.1,47.3,76.5,38.7,,62.8,0,0,13,60.0,74.2,23.1,3,0,0,1,0,1,7.7,53,5.3,85.7,7,7,9.0,2.39,0,1,14.3,85.7,6,3,0.0,8,38.1,0,5,,,,,64.9,92.2,69.5,91.9,,,0,0,8,33.3,118.8,12.5,1,0,0,0,0,0,0.0,141,20.1,0,100.0,3,3,-3.0,0.97,0,0,0.0,100.0,3,0,0.0,3,14.3,0,3,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,46,15.3,14.84
Joe Milton III,82151,QB,TENNESSEE,1,3.85,0,21,307,42.9,14,15,30.6,3.53,0,2,12.5,33.3,5,3,16.7,15,71.4,1,5,,,,,66.5,69.0,75.1,68.0,,,0,0,16,0.0,84.3,0.0,0,0,0,1,1,1,6.3,116,7.7,62.5,8,8,18.9,2.53,0,1,12.5,50.0,4,2,20.0,8,38.1,1,1,,,,,64.9,71.3,74.4,70.4,,,0,0,8,0.0,60.4,0.0,0,0,0,0,0,1,12.5,32,4.0,58.3,12,13,22.1,3.12,0,1,7.1,53.8,7,1,0.0,13,61.9,0,5,,,,,66.2,65.5,71.2,65.1,,,0,0,14,0.0,109.5,0.0,0,0,0,1,1,0,0.0,115,8.8,0,100.0,6,6,-2.0,1.32,0,0,0.0,100.0,6,0,0.0,6,28.6,0,1,,,,,64.2,66.3,68.6,66.0,,,0,0,6,,88.2,0.0,0,0,0,0,0,0,0.0,31,5.2,4.85
Stetson Bennett,60387,QB,GEORGIA,1,-8.33,0,20,173,53.8,13,14,11.7,3.21,0,2,13.3,50.0,7,4,0.0,16,80.0,0,8,,,,,69.5,62.0,75.5,66.2,,53.9,0,0,17,0.0,122.3,0.0,0,2,0,1,2,0,0.0,131,9.4,58.3,12,12,6.8,2.37,0,1,7.7,58.3,7,3,0.0,13,65.0,0,5,,,,,69.4,62.3,75.3,64.9,,56.0,0,0,14,0.0,94.1,0.0,0,1,0,0,1,0,0.0,45,3.8,80.0,5,6,12.4,3.93,0,1,16.7,50.0,3,2,25.0,7,35.0,1,3,,,,,64.6,63.1,69.1,67.0,,57.3,0,0,7,0.0,135.4,0.0,0,1,0,1,1,0,0.0,95,15.8,0,100.0,4,4,-2.3,1.73,0,0,0.0,75.0,3,1,25.0,4,20.0,1,0,,,,,63.3,65.0,67.4,64.7,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,9,2.3,12.08
Jase Bauer,145714,QB,C MICHIGAN,1,-63.64,0,20,134,53.3,15,15,10.5,3.01,0,0,0.0,46.7,7,6,12.5,20,100.0,1,3,,,,,70.4,48.5,74.0,38.7,,67.4,0,3,23,33.3,20.3,10.0,2,3,0,0,0,2,8.7,68,4.5,72.7,11,11,9.7,2.65,0,0,0.0,63.6,7,3,12.5,15,75.0,1,3,,,,,70.2,60.5,73.4,50.3,,70.1,0,1,18,66.7,43.0,13.3,2,2,0,0,0,1,5.6,68,6.2,0.0,4,4,12.5,4.08,0,0,0.0,0.0,0,3,,5,25.0,0,0,,,,,63.8,28.7,68.1,29.1,,57.3,0,2,5,0.0,0.0,0.0,0,1,0,0,0,1,20.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.18
Devin Kargman,156913,QB,KENT STATE,1,-33.33,0,19,201,30.0,10,14,14.3,2.4,2,0,0.0,14.3,2,6,33.3,15,78.9,1,0,,,,,66.4,35.2,73.5,34.0,,,2,1,15,16.7,9.8,6.7,1,0,0,0,0,0,0.0,10,0.7,44.4,9,9,8.6,2.31,0,0,0.0,44.4,4,2,0.0,9,47.4,0,1,,,,,65.1,46.6,72.7,45.3,,,0,1,9,0.0,12.0,0.0,0,0,0,0,0,0,0.0,21,2.3,40.0,5,9,12.4,2.22,2,0,0.0,11.1,1,4,50.0,10,52.6,1,0,,,,,65.4,36.6,70.1,36.8,,,2,0,10,25.0,39.6,10.0,1,0,0,0,0,0,0.0,4,0.4,0,75.0,4,4,-1.0,1.75,0,0,0.0,75.0,3,0,0.0,4,21.1,0,1,,,,,63.3,57.2,67.4,57.1,,,0,0,4,,80.2,0.0,0,0,0,0,0,0,0.0,15,3.8,-1.89
Mikey Keene,70961,QB,UCF,1,-11.9,0,19,323,71.4,14,14,12.1,3.1,0,0,0.0,71.4,10,3,0.0,14,73.7,0,6,,,,,23.6,59.7,74.1,67.3,,48.0,0,0,14,0.0,135.1,0.0,0,0,0,0,2,0,0.0,114,8.1,83.3,12,12,6.9,2.98,0,0,0.0,83.3,10,3,0.0,12,63.2,0,4,,,,,23.1,61.4,74.0,70.4,,48.0,0,0,13,0.0,132.6,0.0,0,0,0,0,1,0,0.0,110,9.2,71.4,7,7,9.0,2.23,0,0,0.0,71.4,5,0,0.0,7,36.8,0,2,,,,,64.6,60.9,69.1,60.7,,,0,0,7,,113.7,0.0,0,0,0,0,1,0,0.0,19,2.7,0,100.0,5,5,-4.8,1.58,0,0,0.0,100.0,5,0,0.0,5,26.3,0,0,,,,,64.2,64.9,68.6,64.6,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,15,3.0,-6.46
AJ Swann,157186,QB,VANDERBILT,1,-4.17,0,19,333,63.6,11,12,7.6,2.53,1,0,0.0,58.3,7,5,0.0,14,73.7,0,2,,,,,66.4,39.4,73.3,38.5,,60.0,0,0,15,40.0,67.7,14.3,2,0,0,0,0,1,6.7,49,4.1,75.0,8,9,3.8,2.22,1,0,0.0,66.7,6,3,0.0,11,57.9,0,1,,,,,65.6,44.4,72.7,43.2,,60.0,0,0,11,66.7,70.1,18.2,2,0,0,0,0,1,9.1,23,2.6,75.0,8,8,5.3,2.74,0,0,0.0,62.5,5,2,16.7,8,42.1,1,3,,,,,65.1,51.1,69.8,51.1,,,0,0,9,0.0,83.3,0.0,0,0,0,0,0,0,0.0,56,7.0,0,100.0,5,5,-2.4,2.18,0,0,0.0,80.0,4,0,20.0,5,26.3,1,2,,,,,63.8,65.7,68.1,65.5,,,0,0,5,,91.7,0.0,0,0,0,0,0,0,0.0,30,6.0,4.44
Gunnar Watson,83570,QB,TROY,1,-11.11,0,19,318,75.0,12,12,13.2,2.59,0,2,16.7,50.0,6,4,33.3,16,84.2,3,4,,,,,5.0,64.9,76.3,66.7,,55.1,0,1,16,75.0,76.0,18.8,3,1,0,0,1,3,18.8,113,9.4,83.3,6,6,2.0,2.47,0,0,0.0,66.7,4,3,20.0,9,47.4,1,1,,,,,7.7,56.7,75.9,57.6,,55.1,0,0,10,66.7,72.2,22.2,2,1,0,0,0,1,10.0,21,3.5,77.8,9,9,15.3,2.44,0,2,22.2,55.6,5,1,28.6,10,52.6,2,5,,,,,17.6,71.0,70.1,70.5,,,0,1,10,100.0,97.9,10.0,1,0,0,0,1,2,20.0,123,13.7,0,100.0,3,3,-2.7,1.7,0,0,0.0,100.0,3,0,0.0,3,15.8,0,2,,,,,63.3,60.8,67.4,60.7,,,0,0,4,,109.7,0.0,0,0,0,0,0,0,0.0,31,10.3,10.17
Trey Lowe,77669,QB,SO MISS,1,-16.67,0,18,296,76.9,13,14,6.8,2.63,0,0,0.0,57.1,8,10,20.0,16,88.9,2,6,,,,,70.7,71.8,75.6,72.0,,61.4,1,0,17,10.0,91.1,6.3,1,1,0,0,0,0,0.0,139,9.9,90.9,11,12,2.3,2.51,0,0,0.0,66.7,8,9,20.0,14,77.8,2,5,,,,,70.6,74.4,75.4,75.9,,61.4,1,0,15,11.1,116.0,7.1,1,1,0,0,1,0,0.0,88,7.3,50.0,4,4,13.8,2.3,0,0,0.0,50.0,2,1,0.0,4,22.2,0,2,,,,,63.3,59.4,67.4,59.3,,,0,0,4,0.0,95.8,0.0,0,0,0,0,0,0,0.0,82,20.5,0,100.0,2,2,-4.5,1.15,0,0,0.0,100.0,2,0,0.0,2,11.1,0,1,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,31,15.5,13.17
Landry Lyddy,156581,QB,LA TECH,1,31.43,0,17,208,60.0,10,10,11.3,2.27,0,0,0.0,40.0,4,3,33.3,10,58.8,2,1,,,,,65.6,56.3,73.1,55.4,,,0,0,11,0.0,47.9,0.0,0,0,0,0,0,0,0.0,28,2.8,60.0,10,10,10.3,2.24,0,0,0.0,40.0,4,3,33.3,10,58.8,2,2,,,,,65.4,56.8,72.9,55.9,,,0,0,10,0.0,61.3,0.0,0,0,0,0,0,0,0.0,62,6.2,85.7,7,7,-0.7,1.86,0,0,0.0,71.4,5,0,16.7,7,41.2,1,1,,,,,64.9,59.8,69.5,59.5,,,0,0,8,,74.1,0.0,0,0,0,0,0,0,0.0,18,2.6,0,85.7,7,7,-2.1,1.81,0,0,0.0,71.4,5,0,16.7,7,41.2,1,2,,,,,64.6,61.0,69.1,60.8,,,0,0,7,,92.6,0.0,0,0,0,0,0,0,0.0,52,7.4,-3.63
Garrett Greene,123420,QB,W VIRGINIA,1,-45.0,0,15,343,50.0,8,10,7.6,2.69,1,0,0.0,40.0,4,5,0.0,11,73.3,0,2,,,,,70.0,61.4,0.0,43.6,,80.2,0,1,14,20.0,8.3,9.1,1,0,0,1,0,1,7.1,27,2.7,77.8,9,10,2.8,2.35,0,0,0.0,70.0,7,4,0.0,11,73.3,0,2,,,,,70.0,68.1,0.0,50.9,,80.2,0,1,13,25.0,39.6,9.1,1,0,0,1,0,1,7.7,45,4.5,33.3,3,4,10.0,2.18,1,0,0.0,25.0,1,1,0.0,4,26.7,0,0,,,,,63.8,49.3,68.1,49.3,,,0,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,3,0.8,0,100.0,4,4,-1.5,1.25,0,0,0.0,100.0,4,0,0.0,4,26.7,0,0,,,,,63.3,65.0,67.4,64.7,,,0,0,4,,88.5,0.0,0,0,0,0,0,0,0.0,21,5.3,-3.75
Ben Gulbranson,131734,QB,OREGON ST,1,-30.56,0,15,265,54.5,11,12,12.3,3.46,1,0,0.0,41.7,5,9,16.7,14,93.3,1,4,,,,,26.8,43.4,76.3,32.9,,64.9,0,2,15,11.1,16.0,7.1,1,1,0,0,0,2,13.3,54,4.5,75.0,8,9,9.5,3.0,1,0,0.0,55.6,5,6,16.7,11,73.3,1,3,,,,,25.6,69.8,76.1,66.1,,64.9,0,0,12,16.7,68.3,9.1,1,1,0,0,0,0,0.0,43,4.8,25.0,4,4,14.0,4.15,0,0,0.0,25.0,1,3,0.0,4,26.7,0,1,,,,,63.3,23.5,67.4,23.9,,,0,2,4,0.0,5.2,0.0,0,0,0,0,0,2,50.0,17,4.3,0,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,6.7,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-0.53
Mike Wright Jr.,124366,QB,VANDERBILT,1,42.5,0,15,333,50.0,10,11,7.5,3.01,0,0,0.0,45.5,5,5,0.0,13,86.7,0,1,,,,,17.1,29.9,75.7,29.4,,48.7,0,0,14,20.0,52.5,7.7,1,1,0,1,0,1,7.1,23,2.1,37.5,8,8,8.9,2.56,0,0,0.0,37.5,3,3,0.0,9,60.0,0,0,,,,,15.4,29.5,75.4,28.4,,50.2,0,0,10,33.3,45.8,11.1,1,0,0,0,0,1,10.0,8,1.0,100.0,4,5,-1.8,3.18,0,0,0.0,80.0,4,2,0.0,6,40.0,0,1,,,,,64.2,57.3,68.6,62.4,,57.3,0,0,6,0.0,83.3,0.0,0,1,0,1,0,0,0.0,20,4.0,0,100.0,2,2,-5.5,1.5,0,0,0.0,100.0,2,0,0.0,2,13.3,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,5,2.5,3.0
Gavin Wimsatt,155757,QB,RUTGERS,1,-41.67,0,15,278,54.5,11,12,12.7,2.76,0,0,0.0,33.3,4,5,33.3,14,93.3,2,2,,,,,68.0,45.6,74.1,44.6,,57.7,0,0,14,40.0,47.6,14.3,2,0,0,1,0,0,0.0,51,4.3,54.5,11,12,9.8,2.63,0,0,0.0,41.7,5,5,16.7,14,93.3,1,2,,,,,68.0,46.0,74.1,45.0,,57.7,0,0,14,40.0,53.5,14.3,2,0,0,1,0,0,0.0,48,4.0,100.0,1,1,28.0,2.5,0,0,0.0,0.0,0,0,100.0,1,6.7,1,0,,,,,60.3,58.9,63.6,58.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,6.7,0,0,,,,,60.3,60.7,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,-4.0
