player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
DJ Uiagalelei,122162,QB,CLEMSON,1,-15.0,0,32,140,78.3,23,26,11.0,2.84,0,2,7.1,65.4,17,11,5.6,28,87.5,1,9,,,,,73.9,66.1,76.8,,65.2,,,62.0,,,2,0,30,0.0,101.8,0.0,0,2,0,1,1,1,3.3,202,7.8,83.3,18,20,7.3,2.7,0,0,0.0,75.0,15,8,0.0,22,68.8,0,5,,,,,73.9,58.8,76.3,,54.7,,,62.0,,,2,0,23,0.0,92.1,0.0,0,2,0,0,0,1,4.3,132,6.6,77.8,9,10,12.6,2.52,0,2,18.2,60.0,6,3,14.3,10,31.3,1,4,,,,,65.6,81.1,70.4,,80.4,,,,,,0,0,11,0.0,117.5,0.0,0,0,0,1,1,0,0.0,77,7.7,0,100.0,4,4,-2.3,1.28,0,0,0.0,100.0,4,0,0.0,4,12.5,0,0,,,,,63.3,65.1,67.4,,64.8,,,,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,7,1.8,1.1
Casey Thompson,77677,QB,NEBRASKA,1,-18.42,0,32,238,77.3,22,27,14.8,3.15,0,4,13.3,59.3,16,9,5.9,30,93.8,1,11,,,,,70.4,72.7,77.4,,73.4,,,58.5,,,4,1,33,11.1,101.9,3.3,1,2,0,1,2,3,9.1,267,9.9,93.3,15,19,12.9,3.11,0,3,13.6,68.4,13,7,7.1,22,68.8,1,9,,,,,70.0,84.0,76.9,,87.0,,,58.5,,,3,0,25,14.3,144.0,4.5,1,2,0,1,2,1,4.0,227,11.9,55.6,9,10,13.6,2.88,0,1,10.0,50.0,5,2,0.0,10,31.3,0,3,,,,,65.4,43.7,70.1,,43.9,,,,,,1,1,10,0.0,22.1,0.0,0,0,0,0,0,2,20.0,43,4.3,0,100.0,2,2,-4.5,1.4,0,0,0.0,100.0,2,0,0.0,2,6.3,0,1,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,3,1.5,-7.65
Bo Nix,97790,QB,OREGON,1,-7.89,0,32,264,65.0,20,23,15.6,3.08,1,1,4.0,43.5,10,7,23.1,26,81.3,3,6,,,,,69.7,56.8,76.3,,43.5,,,80.1,,,0,0,28,14.3,69.8,3.8,1,2,0,2,1,2,7.1,94,4.1,72.2,18,19,14.9,2.76,0,1,4.8,57.9,11,5,15.4,22,68.8,2,5,,,,,69.4,61.5,76.1,,47.8,,,80.1,,,0,0,24,20.0,87.6,4.5,1,2,0,1,1,2,8.3,90,4.7,75.0,8,10,3.5,2.79,1,0,0.0,50.0,5,2,16.7,10,31.3,1,2,,,,,65.6,53.5,70.4,,53.4,,,,,,0,0,11,0.0,106.7,0.0,0,0,0,1,1,0,0.0,71,7.1,0,100.0,6,6,-2.5,1.42,0,0,0.0,100.0,6,0,0.0,6,18.8,0,1,,,,,64.6,66.7,69.1,,66.5,,,,,,0,0,7,,152.8,0.0,0,0,0,0,1,0,0.0,67,11.2,2.36
Gerry Bohanon,77636,QB,USF,1,-16.04,0,31,327,72.7,22,24,9.2,2.87,0,2,8.0,58.3,14,7,12.5,26,83.9,2,9,,,,,36.2,80.7,76.3,,81.3,60.0,,65.4,,,0,0,27,14.3,133.9,3.8,1,1,0,2,3,0,0.0,251,10.5,81.3,16,17,3.8,2.32,0,1,5.9,70.6,12,3,7.7,19,61.3,1,5,,,,,30.6,71.4,75.8,,71.5,60.0,,63.5,,,0,0,19,0.0,122.2,0.0,0,2,0,1,2,0,0.0,90,5.3,70.0,10,11,12.5,3.36,0,1,8.3,54.5,6,4,14.3,12,38.7,1,5,,,,,66.0,83.2,71.0,,82.5,,,,,,0,0,13,25.0,129.9,8.3,1,0,0,1,1,0,0.0,171,15.5,0,100.0,4,4,-4.0,1.96,0,0,0.0,100.0,4,0,0.0,5,16.1,0,1,,,,,63.8,58.9,68.1,,64.1,,,57.3,,,0,0,5,,79.2,0.0,0,1,0,0,0,0,0.0,10,2.5,10.26
Jayden Daniels,97993,QB,LSU,1,0.0,0,31,211,62.5,16,18,8.0,3.37,0,0,0.0,33.3,6,14,40.0,28,90.3,4,5,,,,,32.7,49.0,76.3,,33.7,,,73.0,,,0,0,32,35.7,46.3,17.9,5,5,0,2,0,1,3.1,71,3.9,69.2,13,15,6.3,3.21,0,0,0.0,40.0,6,10,33.3,23,74.2,3,4,,,,,70.5,61.4,75.9,,46.8,,,73.0,,,0,0,26,30.0,50.4,13.0,3,5,0,2,0,0,0.0,54,3.6,60.0,5,5,8.2,3.21,0,0,0.0,40.0,2,4,33.3,8,25.8,1,2,,,,,16.7,33.4,69.8,,29.4,,,63.2,,,0,0,9,50.0,57.1,25.0,2,1,0,0,0,1,11.1,26,5.2,0,100.0,2,2,-2.5,1.73,0,0,0.0,100.0,2,0,0.0,3,9.7,0,1,,,,,62.7,70.5,66.6,,62.6,,,63.2,,,0,0,3,,85.4,0.0,0,1,0,0,0,0,0.0,9,4.5,1.6
Spencer Rattler,97408,QB,S CAROLINA,1,19.41,0,31,289,84.2,19,20,10.3,3.24,0,2,9.1,70.0,14,8,12.5,24,77.4,2,8,,,,,27.0,85.6,75.1,,90.2,,,57.3,,,0,2,26,0.0,93.1,0.0,0,4,0,1,2,0,0.0,187,9.4,81.3,16,17,4.4,3.0,0,0,0.0,70.6,12,7,7.7,20,64.5,1,5,,,,,25.5,71.9,74.8,,78.3,,,52.4,,,0,1,22,0.0,96.9,0.0,0,3,0,1,2,0,0.0,87,5.1,100.0,10,10,10.6,2.46,0,2,20.0,90.0,9,1,10.0,11,35.5,1,5,,,,,65.6,91.3,70.4,,90.4,,,64.3,,,0,1,11,0.0,79.2,0.0,0,1,0,0,0,0,0.0,125,12.5,0,100.0,7,7,-2.7,1.34,0,0,0.0,100.0,7,0,0.0,7,22.6,0,2,,,,,64.6,66.8,69.1,,66.5,,,,,,0,0,7,,81.5,0.0,0,0,0,0,0,0,0.0,25,3.6,7.38
Hudson Card,123109,QB,TEXAS,1,8.52,0,30,311,77.8,18,20,16.8,3.5,0,0,0.0,70.0,14,9,0.0,23,76.7,0,11,,,,,27.3,60.1,75.9,,67.2,54.3,,45.0,,,1,0,25,22.2,150.0,8.7,2,1,0,1,3,1,4.0,240,12.0,80.0,10,11,9.6,3.07,0,0,0.0,72.7,8,2,0.0,13,43.3,0,3,,,,,23.2,57.4,75.2,,68.2,54.3,,45.0,,,0,0,15,50.0,118.8,7.7,1,1,0,1,1,0,0.0,68,6.2,86.7,15,16,12.5,2.92,0,0,0.0,81.3,13,7,0.0,17,56.7,0,9,,,,,67.0,66.7,72.2,,66.3,,,,,,1,0,19,14.3,158.3,5.9,1,0,0,0,2,1,5.3,235,14.7,0,100.0,7,7,-2.9,1.27,0,0,0.0,100.0,7,0,0.0,7,23.3,0,1,,,,,65.1,67.7,69.8,,67.4,,,,,,0,0,9,,104.2,0.0,0,0,0,0,0,0,0.0,63,9.0,8.51
Layne Hatcher,82068,QB,TEXAS ST,1,3.85,0,30,314,47.8,23,25,12.0,3.09,0,1,4.0,44.0,11,11,0.0,28,93.3,0,7,,,,,27.0,36.1,76.2,,35.5,,,57.3,,,0,2,28,18.2,41.4,7.1,2,1,0,2,1,4,14.3,136,5.4,46.2,13,13,9.5,2.77,0,1,7.7,46.2,6,7,0.0,15,50.0,0,2,,,,,21.3,30.3,75.2,,29.3,,,,,,0,1,15,28.6,50.2,13.3,2,0,0,0,1,4,26.7,50,3.8,58.3,12,14,12.2,3.17,0,0,0.0,50.0,7,4,0.0,15,50.0,0,5,,,,,66.4,54.0,71.4,,55.9,,,57.3,,,0,1,15,0.0,42.3,0.0,0,1,0,2,0,0,0.0,95,6.8,0,100.0,2,2,-3.5,1.3,0,0,0.0,100.0,2,0,0.0,2,6.7,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,2.94
Miles Kendrick,77673,QB,NEW MEXICO,1,30.0,0,30,241,52.9,17,21,11.9,3.26,0,0,0.0,42.9,9,11,0.0,26,86.7,0,7,,,,,70.1,36.1,75.7,,34.3,,,54.2,,,1,2,28,9.1,26.0,3.8,1,4,0,3,0,3,10.7,140,6.7,50.0,12,15,7.9,3.03,0,0,0.0,40.0,6,8,0.0,18,60.0,0,3,,,,,69.7,46.1,75.0,,43.0,,,58.2,,,1,1,19,12.5,20.1,5.6,1,2,0,2,0,1,5.3,35,2.3,77.8,9,10,11.0,3.02,0,0,0.0,70.0,7,3,0.0,12,40.0,0,4,,,,,66.0,37.2,71.0,,40.4,,,52.9,,,0,1,13,0.0,69.6,0.0,0,2,0,1,0,2,15.4,117,11.7,0,100.0,4,4,-2.3,1.5,0,0,0.0,100.0,4,0,0.0,4,13.3,0,0,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,12,3.0,9.37
Will Levis,83542,QB,KENTUCKY,1,14.91,0,29,202,76.5,17,18,11.5,2.78,0,1,4.8,66.7,12,9,7.7,21,72.4,1,5,,,,,27.9,64.6,76.2,,71.1,,,48.2,,,0,0,24,22.2,100.5,9.5,2,1,0,1,1,0,0.0,105,5.8,83.3,18,19,7.0,2.49,0,1,4.8,68.4,13,7,13.3,22,75.9,2,6,,,,,27.9,65.9,76.2,,73.0,,,48.2,,,0,0,24,28.6,115.9,9.1,2,1,0,1,1,0,0.0,179,9.4,83.3,6,6,6.8,2.71,0,0,0.0,83.3,5,4,0.0,7,24.1,0,4,,,,,64.9,59.1,69.5,,62.6,,,57.3,,,0,0,8,0.0,134.7,0.0,0,1,0,0,1,0,0.0,41,6.8,0,100.0,7,7,-4.0,1.93,0,0,0.0,85.7,6,2,14.3,8,27.6,1,5,,,,,64.9,62.1,69.5,,66.3,,,57.3,,,0,0,8,0.0,158.3,0.0,0,1,0,0,1,0,0.0,115,16.4,-2.59
Logan Fife,128176,QB,FRESNO ST,1,8.55,0,29,169,61.5,13,13,13.2,3.54,0,1,5.9,53.8,7,9,12.5,19,65.5,1,4,,,,,25.6,50.2,75.5,,55.0,,,47.5,,,0,2,24,33.3,39.4,15.8,3,3,0,0,0,1,4.2,100,7.7,76.9,13,13,6.5,3.09,0,1,6.7,69.2,9,6,10.0,18,62.1,1,3,,,,,24.3,50.3,75.3,,54.1,,,50.1,,,0,1,21,50.0,51.4,16.7,3,2,0,0,0,1,4.8,74,5.7,77.8,9,9,7.9,2.5,0,0,0.0,77.8,7,3,0.0,11,37.9,0,4,,,,,66.0,58.2,71.0,,60.7,,,57.3,,,0,1,13,0.0,65.5,0.0,0,1,0,0,0,0,0.0,83,9.2,0,100.0,9,9,-1.8,1.59,0,0,0.0,100.0,9,0,0.0,10,34.5,0,3,,,,,65.4,61.0,70.1,,60.8,,,,,,0,0,10,,93.1,0.0,0,0,0,0,0,0,0.0,57,6.3,3.53
Dequan Finn,97804,QB,TOLEDO,1,55.56,0,29,316,65.2,23,23,12.1,2.94,0,1,4.2,56.5,13,11,13.3,28,96.6,2,12,,,,,22.3,73.4,77.4,,77.7,,,58.4,,,0,0,29,9.1,111.9,3.6,1,4,0,0,2,1,3.4,186,8.1,55.6,18,18,11.7,2.85,0,1,5.3,44.4,8,9,20.0,22,75.9,2,7,,,,,20.7,66.0,77.1,,71.0,,,55.7,,,0,0,23,11.1,77.3,4.5,1,3,0,0,1,1,4.3,85,4.7,100.0,6,6,10.7,2.89,0,0,0.0,100.0,6,2,0.0,7,24.1,0,5,,,,,64.6,85.5,69.1,,81.4,,,64.2,,,0,0,7,0.0,158.3,0.0,0,1,0,0,1,0,0.0,96,16.0,0,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,3.4,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0,11.28
Aveon Smith,130529,QB,MIAMI OH,1,-15.04,0,28,221,50.0,20,21,13.5,2.73,1,0,0.0,42.9,9,5,10.0,23,82.1,1,5,,,,,72.6,58.0,18.7,,34.9,60.0,,87.8,,,0,1,24,20.0,40.0,4.3,1,1,0,0,0,2,8.3,111,5.3,66.7,18,19,9.5,2.44,1,0,0.0,57.9,11,4,8.3,20,71.4,1,3,,,,,72.5,69.7,76.2,,43.4,,,87.8,,,0,0,21,0.0,65.2,0.0,0,1,0,0,0,2,9.5,68,3.6,42.9,7,7,12.6,2.75,0,0,0.0,42.9,3,1,0.0,8,28.6,0,2,,,,,64.9,34.7,0.0,,40.9,60.0,,,,,0,1,8,100.0,28.6,12.5,1,0,0,0,0,0,0.0,51,7.3,0,100.0,5,5,-2.2,1.58,0,0,0.0,100.0,5,0,0.0,5,17.9,0,0,,,,,63.8,65.6,68.1,,65.3,,,,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,8,1.6,3.71
Grant Wells,97784,QB,VA TECH,1,-25.56,0,28,337,76.0,25,26,8.7,2.9,1,0,0.0,61.5,16,7,15.8,28,100.0,3,5,,,,,70.1,68.0,75.9,,67.1,,,61.8,,,0,1,28,0.0,59.6,0.0,0,2,0,0,0,1,3.6,139,5.3,83.3,18,19,7.7,3.01,1,0,0.0,68.4,13,5,13.3,21,75.0,2,4,,,,,69.8,76.8,75.4,,77.8,,,61.8,,,0,0,21,0.0,81.0,0.0,0,2,0,0,0,0,0.0,100,5.3,57.1,7,7,11.4,2.57,0,0,0.0,42.9,3,2,25.0,7,25.0,1,1,,,,,64.6,44.5,69.1,,44.7,,,,,,0,1,7,0.0,21.4,0.0,0,0,0,0,0,1,14.3,39,5.6,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.31
Cameron Rising,77663,QB,UTAH,1,16.91,0,28,328,81.8,22,23,9.6,2.82,0,1,4.0,73.9,17,2,5.6,26,92.9,1,13,,,,,70.1,84.3,8.8,,80.6,,,74.4,,,0,0,28,0.0,138.0,0.0,0,3,0,1,3,0,0.0,192,8.3,81.3,16,17,8.7,2.6,0,1,5.6,70.6,12,2,7.7,20,71.4,1,9,,,,,69.8,77.0,2.8,,71.0,,,74.4,,,0,0,21,0.0,131.1,0.0,0,3,0,1,3,0,0.0,125,7.4,87.5,8,8,8.5,2.96,0,0,0.0,87.5,7,0,0.0,8,28.6,0,4,,,,,65.1,85.5,69.8,,84.8,,,,,,0,0,9,,105.2,0.0,0,0,0,0,0,0,0.0,74,9.3,0,100.0,2,2,-2.0,1.2,0,0,0.0,100.0,2,0,0.0,2,7.1,0,0,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,1.9
Riley Leonard,143862,QB,DUKE,1,-8.57,0,27,154,66.7,15,15,10.7,3.02,0,0,0.0,66.7,10,8,0.0,18,66.7,0,8,,,,,71.2,77.0,76.5,,66.6,,,74.4,,,0,0,19,0.0,111.3,0.0,0,3,0,0,1,0,0.0,113,7.5,78.6,14,14,7.2,2.76,0,0,0.0,78.6,11,4,0.0,17,63.0,0,6,,,,,71.2,76.9,76.4,,65.5,,,74.4,,,0,0,18,0.0,116.1,0.0,0,3,0,0,1,0,0.0,86,6.1,77.8,9,10,4.8,2.32,0,0,0.0,70.0,7,5,0.0,10,37.0,0,2,,,,,65.4,67.1,70.1,,66.8,,,,,,0,0,10,0.0,78.3,0.0,0,0,0,1,0,0,0.0,43,4.3,0,100.0,8,9,-2.1,1.76,0,0,0.0,88.9,8,1,0.0,9,33.3,0,0,,,,,65.1,65.3,69.8,,65.0,,,,,,0,0,9,0.0,79.2,0.0,0,0,0,1,0,0,0.0,16,1.8,-1.84
Tommy DeVito,60545,QB,ILLINOIS,1,-18.75,0,27,187,70.6,17,17,11.5,2.99,0,1,4.5,64.7,11,5,8.3,20,74.1,1,8,,,,,71.8,80.9,76.7,,79.3,60.0,,67.1,,,0,0,25,40.0,93.3,10.0,2,1,0,0,0,0,0.0,152,8.9,87.5,16,16,7.6,2.8,0,1,5.9,81.3,13,5,7.1,19,70.4,1,6,,,,,71.7,85.2,76.3,,84.3,,,67.1,,,0,0,20,40.0,97.9,10.5,2,1,0,0,0,0,0.0,120,7.5,62.5,8,8,6.9,1.91,0,0,0.0,62.5,5,0,0.0,8,29.6,0,3,,,,,65.8,63.9,71.0,,63.9,60.0,,,,,0,0,12,,78.6,0.0,0,0,0,0,0,0,0.0,47,5.9,0,100.0,7,7,-2.7,1.24,0,0,0.0,100.0,7,0,0.0,7,25.9,0,1,,,,,64.6,66.6,69.1,,66.3,,,,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,15,2.1,-1.62
Austin Smith,145763,QB,E MICHIGAN,1,-59.09,0,27,160,61.1,18,20,13.5,2.84,0,1,4.2,45.0,9,11,18.2,23,85.2,2,7,,,,,72.6,66.9,76.9,,67.4,54.3,,61.5,,,0,2,28,9.1,54.6,4.3,1,2,0,2,2,0,0.0,102,5.1,68.2,22,22,10.7,2.46,0,1,3.8,59.1,13,11,13.3,25,92.6,2,8,,,,,72.6,69.7,76.9,,69.3,54.3,,63.4,,,0,2,29,9.1,67.4,4.0,1,2,0,0,2,0,0.0,125,5.7,,0,2,,5.0,0,0,0.0,0.0,0,2,,2,7.4,0,0,,,,,63.3,43.8,67.4,,48.3,,,57.3,,,0,0,4,0.0,39.6,0.0,0,0,0,2,0,0,0.0,0,0.0,0,100.0,4,4,-2.0,1.55,0,0,0.0,100.0,4,2,0.0,4,14.8,0,1,,,,,63.8,58.9,68.1,,58.8,,,,,,0,0,5,0.0,90.6,0.0,0,0,0,0,0,0,0.0,23,5.8,-5.68
Dylan Hopkins,83571,QB,UAB,1,-21.43,0,27,321,62.5,16,16,12.9,2.86,0,1,6.3,62.5,10,8,0.0,21,77.8,0,7,,,,,25.9,37.3,17.3,,35.0,,,61.1,,,0,1,21,50.0,117.4,19.0,4,1,0,0,2,2,9.5,191,11.9,78.6,14,14,10.5,2.34,0,1,7.1,78.6,11,6,0.0,19,70.4,0,8,,,,,15.0,43.9,16.2,,42.3,,,61.1,,,0,0,19,50.0,158.3,15.8,3,1,0,0,2,1,5.3,191,13.6,57.1,7,7,5.3,2.65,0,0,0.0,57.1,4,2,0.0,8,29.6,0,1,,,,,64.9,27.4,69.5,,27.5,,,,,,0,1,8,50.0,33.9,12.5,1,0,0,0,0,1,12.5,40,5.7,0,100.0,5,5,-4.4,0.93,0,0,0.0,100.0,5,0,0.0,6,22.2,0,2,,,,,13.8,32.4,68.6,,32.5,,,,,,0,0,6,,100.0,0.0,0,0,0,0,0,0,0.0,40,8.0,-7.93
J.J. McCarthy,144918,QB,MICHIGAN,1,-78.26,0,27,222,78.9,19,21,10.4,2.6,0,2,9.1,71.4,15,6,0.0,23,85.2,0,8,,,,,28.6,65.0,21.5,,67.5,,,59.1,,,1,0,24,16.7,105.5,4.3,1,1,0,1,1,1,4.2,141,6.7,85.7,21,23,8.0,2.48,0,2,8.3,78.3,18,6,0.0,25,92.6,0,8,,,,,29.2,67.0,22.4,,69.9,,,59.1,,,1,0,26,16.7,109.2,4.0,1,1,0,1,1,1,3.8,155,6.7,0.0,1,1,14.0,1.25,0,0,0.0,0.0,0,0,,2,7.4,0,0,,,,,61.8,52.2,65.5,,52.4,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,3,3,-5.0,1.15,0,0,0.0,100.0,3,0,0.0,4,14.8,0,0,,,,,63.3,61.5,67.4,,61.4,,,,,,0,0,4,,86.1,0.0,0,0,0,0,0,0,0.0,14,4.7,-6.74
Phil Jurkovec,83533,QB,BOSTON COL,1,-10.91,0,27,121,94.4,18,18,11.6,3.08,0,2,11.1,83.3,15,10,11.8,24,88.9,2,9,,,,,17.3,71.3,17.9,,70.9,60.0,,66.6,,,0,1,24,30.0,135.2,12.5,3,3,0,0,3,2,8.3,288,16.0,100.0,11,11,1.5,2.13,0,0,0.0,90.9,10,4,9.1,13,48.1,1,1,,,,,24.9,50.5,10.9,,50.5,60.0,,60.4,,,0,0,13,25.0,93.2,7.7,1,1,0,0,0,1,7.7,70,6.4,90.0,10,10,18.5,3.59,0,2,20.0,80.0,8,6,11.1,14,51.9,1,8,,,,,17.9,88.2,71.2,,84.1,,,68.6,,,0,1,14,33.3,118.8,14.3,2,2,0,0,3,1,7.1,234,23.4,0,100.0,3,3,-2.7,1.37,0,0,0.0,100.0,3,0,0.0,3,11.1,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,17.04
Jack Salopek,130662,QB,W MICHIGAN,1,23.85,0,26,347,61.1,18,18,13.2,3.37,0,1,5.6,55.6,10,7,9.1,21,80.8,1,5,,,,,67.9,75.4,75.1,,68.9,,,73.1,,,0,1,21,14.3,98.8,4.8,1,2,0,0,2,1,4.8,158,8.8,53.8,13,13,11.4,3.21,0,1,7.7,46.2,6,4,14.3,14,53.8,1,3,,,,,67.1,67.3,74.5,,60.5,,,69.7,,,0,1,14,0.0,76.4,0.0,0,1,0,0,1,1,7.1,132,10.2,70.0,10,10,7.9,2.98,0,0,0.0,70.0,7,3,0.0,12,46.2,0,4,,,,,65.8,76.2,70.7,,73.0,,,63.2,,,0,0,12,33.3,150.0,8.3,1,1,0,0,2,0,0.0,120,12.0,0,60.0,5,5,-2.2,1.96,0,0,0.0,60.0,3,0,0.0,5,19.2,0,2,,,,,63.8,59.0,68.1,,58.8,,,,,,0,0,5,,143.8,0.0,0,0,0,0,1,0,0.0,94,18.8,1.85
Todd Centeio,60552,QB,JAMES MAD,1,3.21,0,26,197,61.9,21,22,12.1,2.7,1,2,8.7,54.5,12,10,7.7,23,88.5,1,11,,,,,71.8,63.1,76.9,,53.7,,,71.4,,,0,1,24,10.0,73.5,4.3,1,0,0,0,0,2,8.3,237,10.8,63.6,11,12,6.7,2.32,1,1,7.7,58.3,7,5,0.0,12,46.2,0,6,,,,,71.6,64.2,76.2,,50.5,,,71.4,,,0,0,13,0.0,94.8,0.0,0,0,0,0,0,1,7.7,127,10.6,69.2,13,13,12.8,2.79,0,1,7.7,61.5,8,5,11.1,14,53.8,1,6,,,,,66.2,61.4,71.2,,61.1,,,,,,0,1,14,20.0,63.0,7.1,1,0,0,0,0,1,7.1,130,10.0,0,100.0,3,3,-5.0,1.53,0,0,0.0,100.0,3,0,0.0,3,11.5,0,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,94.4,0.0,0,0,0,0,0,0,0.0,20,6.7,-0.58
Andrew Peasley,83581,QB,WYOMING,1,-2.2,0,25,351,46.7,15,19,11.7,3.57,1,1,5.3,31.6,6,8,14.3,24,96.0,1,7,,,,,27.0,73.9,75.5,,58.7,,,84.3,,,1,1,24,25.0,60.2,8.3,2,3,0,2,2,1,4.2,85,4.5,41.7,12,13,9.2,3.64,0,0,0.0,30.8,4,7,20.0,17,68.0,1,4,,,,,24.2,60.9,74.9,,43.0,,,82.2,,,0,0,17,28.6,40.2,11.8,2,2,0,1,0,1,5.9,34,2.6,50.0,4,7,16.0,3.14,1,1,14.3,28.6,2,1,0.0,8,32.0,0,3,,,,,64.9,87.4,69.5,,82.9,,,64.3,,,1,1,8,0.0,57.4,0.0,0,1,0,1,2,0,0.0,51,7.3,0,0.0,1,1,-2.0,1.3,0,0,0.0,0.0,0,0,,1,4.0,0,0,,,,,60.3,56.0,63.6,,56.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,4.67
