player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Cade McNamara,101620,QB,MICHIGAN,1,-1.95,0,30,222,67.9,28,29,13.3,2.66,1,2,6.7,58.6,17,13,10.5,30,100.0,2,8,,,,,68.8,78.4,76.4,79.8,,55.9,0,0,31,0.0,102.2,0.0,0,1,0,0,2,0,0.0,197,6.8,66.7,21,22,11.9,2.48,1,0,0.0,59.1,13,10,7.1,23,76.7,1,5,,,,,68.2,69.6,75.9,71.0,,55.9,0,0,24,0.0,89.4,0.0,0,1,0,0,1,0,0.0,121,5.5,71.4,7,7,17.6,3.26,0,2,28.6,57.1,4,3,20.0,7,23.3,1,3,,,,,64.6,87.9,69.1,87.1,,,0,0,7,0.0,134.5,0.0,0,0,0,0,1,0,0.0,76,10.9,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.36
Timmy McClain,144488,QB,USF,1,21.43,0,30,327,70.6,17,18,19.0,3.72,0,1,5.0,55.6,10,9,16.7,26,86.7,2,11,,,,,29.9,61.4,16.6,74.0,,48.2,0,0,28,22.2,90.0,7.7,2,6,0,1,0,0,0.0,180,10.0,71.4,7,8,11.9,4.05,0,0,0.0,50.0,4,4,20.0,13,43.3,1,3,,,,,25.3,45.5,6.5,61.7,,45.8,0,0,14,25.0,83.9,7.7,1,4,0,1,0,0,0.0,77,9.6,78.6,14,14,16.5,2.99,0,1,6.7,71.4,10,5,9.1,17,56.7,1,10,,,,,66.8,78.4,72.0,78.0,,61.7,0,0,18,20.0,105.1,5.9,1,2,0,0,0,0,0.0,146,10.4,0,100.0,4,4,-2.3,1.73,0,0,0.0,100.0,4,0,0.0,4,13.3,0,2,,,,,63.3,64.9,67.4,64.7,,,0,0,4,,111.5,0.0,0,0,0,0,0,0,0.0,43,10.8,0.8
Dylan Morris,100570,QB,WASHINGTON,1,-36.23,0,29,340,68.4,19,21,7.0,2.53,2,0,0.0,57.1,12,11,7.7,24,82.8,1,4,,,,,69.4,61.5,76.6,60.0,,61.0,0,1,24,27.3,69.5,12.5,3,0,0,0,1,1,4.2,120,5.7,81.0,21,23,4.6,2.27,2,0,0.0,69.6,16,10,5.9,26,89.7,1,4,,,,,69.5,62.5,76.8,61.1,,61.0,0,1,26,30.0,81.4,11.5,3,0,0,0,1,1,3.8,138,6.0,33.3,3,3,7.3,2.77,0,0,0.0,33.3,1,1,0.0,3,10.3,0,0,,,,,62.7,62.2,66.6,62.0,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,4,1.3,0,100.0,5,5,-3.0,1.3,0,0,0.0,100.0,5,0,0.0,5,17.2,0,0,,,,,63.8,65.7,68.1,65.5,,,0,0,5,,85.0,0.0,0,0,0,0,0,0,0.0,22,4.4,-4.67
Kedon Slovis,100580,QB,USC,1,7.79,0,29,326,69.6,23,24,13.8,2.84,0,1,3.7,58.3,14,3,12.5,24,82.8,2,8,,,,,68.5,75.1,76.7,75.9,,57.0,0,0,28,0.0,129.0,0.0,0,0,0,1,3,0,0.0,223,9.3,76.2,21,22,9.6,2.73,0,0,0.0,63.6,14,3,12.5,22,75.9,2,9,,,,,68.3,72.0,76.6,72.9,,57.0,0,0,26,0.0,127.1,0.0,0,0,0,1,2,0,0.0,220,10.0,71.4,7,7,15.7,2.44,0,1,14.3,71.4,5,0,0.0,7,24.1,0,3,,,,,64.6,74.7,69.1,74.2,,,0,0,7,,134.5,0.0,0,0,0,0,1,0,0.0,56,8.0,0,100.0,5,5,-1.2,1.8,0,0,0.0,100.0,5,0,0.0,5,17.2,0,4,,,,,63.8,65.7,68.1,65.4,,,0,0,5,,110.8,0.0,0,0,0,0,0,0,0.0,53,10.6,-2.0
Jake Constantine,40166,QB,RICE,1,2.78,0,27,275,81.0,21,21,6.6,2.49,0,1,4.0,71.4,15,9,11.8,25,92.6,2,9,,,,,69.7,68.7,75.6,71.6,,55.9,0,0,29,22.2,131.4,8.0,2,2,0,0,2,0,0.0,192,9.1,77.8,18,18,4.4,2.41,0,0,0.0,72.2,13,8,7.1,22,81.5,1,6,,,,,69.3,58.4,75.1,60.5,,55.9,0,0,23,25.0,113.9,9.1,2,2,0,0,1,0,0.0,143,7.9,100.0,4,4,13.5,2.12,0,1,14.3,75.0,3,1,25.0,5,18.5,1,3,,,,,64.9,82.9,69.5,82.2,,,0,0,8,0.0,155.2,0.0,0,0,0,0,1,0,0.0,49,12.3,0,100.0,1,1,-6.0,0.65,0,0,0.0,100.0,1,0,0.0,2,7.4,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,4.31
Mikey Keene,70961,QB,UCF,1,-5.95,0,27,323,73.7,19,22,11.8,3.3,1,2,9.1,54.5,12,5,14.3,23,85.2,2,7,,,,,67.5,65.5,12.6,69.7,59.9,57.0,0,1,23,0.0,90.0,0.0,0,1,0,2,2,1,4.3,164,7.5,71.4,14,14,8.4,3.19,0,1,7.1,64.3,9,3,10.0,15,55.6,1,4,,,,,66.4,46.5,6.5,50.0,,57.0,0,1,15,0.0,45.8,0.0,0,1,0,0,0,1,6.7,67,4.8,88.9,9,12,10.7,2.99,1,1,8.3,58.3,7,2,12.5,12,44.4,1,3,,,,,65.8,88.4,71.4,89.1,59.9,,0,0,12,0.0,128.1,0.0,0,0,0,2,2,0,0.0,109,9.1,0,100.0,4,4,-2.8,1.93,0,0,0.0,100.0,4,0,0.0,4,14.8,0,0,,,,,63.3,65.0,67.4,64.7,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,12,3.0,4.29
Brendon Lewis,131687,QB,COLORADO,1,21.15,0,27,143,66.7,15,17,7.3,3.77,0,0,0.0,58.8,10,14,0.0,26,96.3,0,6,,,,,67.8,58.3,76.1,59.5,,55.5,0,1,27,42.9,85.9,23.1,6,3,0,2,1,2,7.4,162,9.5,63.6,11,13,8.3,3.33,0,0,0.0,53.8,7,10,0.0,20,74.1,0,3,,,,,67.0,59.8,75.6,57.0,,61.6,0,1,20,40.0,80.0,20.0,4,2,0,2,1,2,10.0,123,9.5,75.0,4,4,4.5,4.5,0,0,0.0,75.0,3,4,0.0,7,25.9,0,3,,,,,64.9,54.9,69.5,63.0,,52.9,0,0,8,50.0,105.2,28.6,2,1,0,0,0,0,0.0,39,9.8,0,,0,0,,0.0,0,0,,,0,0,,1,3.7,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,,0.29
Chris Reynolds,60361,QB,CHARLOTTE,1,42.86,0,27,136,78.9,19,19,11.4,2.92,0,2,10.5,68.4,13,11,13.3,23,85.2,2,6,,,,,71.7,92.7,75.4,90.5,,81.3,0,1,23,27.3,109.8,13.0,3,1,0,0,2,0,0.0,171,9.0,71.4,14,14,9.1,2.85,0,1,7.1,57.1,8,8,20.0,18,66.7,2,3,,,,,71.7,90.3,74.9,78.5,,81.3,0,1,18,37.5,64.9,16.7,3,1,0,0,1,0,0.0,71,5.1,100.0,9,9,8.7,2.42,0,1,11.1,100.0,9,3,0.0,9,33.3,0,4,,,,,65.1,91.3,69.8,91.0,,,0,0,9,0.0,155.8,0.0,0,0,0,0,1,0,0.0,120,13.3,0,100.0,4,4,-2.8,1.5,0,0,0.0,100.0,4,0,0.0,4,14.8,0,1,,,,,63.3,65.0,67.4,64.8,,,0,0,4,,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0,8.26
Noah Vedral,55406,QB,RUTGERS,1,13.75,0,27,278,50.0,14,14,14.1,2.75,0,0,0.0,50.0,7,7,0.0,15,55.6,0,3,,,,,71.1,49.7,74.6,38.3,,68.4,0,3,16,14.3,64.6,6.7,1,0,0,0,1,2,12.5,123,8.8,62.5,16,16,5.2,2.41,0,0,0.0,56.3,9,6,10.0,17,63.0,1,2,,,,,71.2,49.1,74.8,37.2,,68.4,0,2,18,16.7,21.9,5.9,1,0,0,0,0,2,11.1,47,2.9,70.0,10,10,7.7,2.28,0,0,0.0,70.0,7,3,0.0,10,37.0,0,4,,,,,65.4,65.2,70.1,64.9,,,0,1,10,0.0,97.9,0.0,0,0,0,0,1,0,0.0,105,10.5,0,83.3,12,12,-3.1,1.88,0,0,0.0,75.0,9,2,10.0,12,44.4,1,3,,,,,65.8,64.3,70.7,64.0,,,0,0,12,0.0,77.1,0.0,0,0,0,0,0,0,0.0,29,2.4,7.56
Casey Thompson,77677,QB,TEXAS,1,0.0,0,27,311,46.2,13,14,20.1,3.41,0,0,0.0,42.9,6,11,0.0,19,70.4,0,5,,,,,29.2,37.5,77.3,28.9,,65.6,1,1,22,18.2,61.3,10.5,2,3,0,0,1,4,18.2,99,7.1,63.6,11,11,10.1,2.68,0,0,0.0,54.5,6,6,14.3,15,55.6,1,3,,,,,70.7,37.1,77.0,27.1,,70.2,0,1,17,33.3,28.6,13.3,2,2,0,0,0,2,11.8,50,4.5,70.0,10,11,13.2,2.98,0,0,0.0,54.5,6,7,14.3,12,44.4,1,5,,,,,20.3,57.3,71.0,60.9,,55.9,1,0,13,0.0,112.7,0.0,0,1,0,0,1,2,15.4,92,8.4,0,100.0,8,8,-2.3,1.4,0,0,0.0,75.0,6,2,25.0,8,29.6,2,3,,,,,64.9,67.2,69.5,66.9,,,0,0,8,0.0,87.0,0.0,0,0,0,0,0,0,0.0,43,5.4,3.81
DJ Irons,145585,QB,AKRON,1,23.08,0,27,102,100.0,15,16,9.4,3.15,1,1,6.3,81.3,13,13,13.3,26,96.3,2,9,,,,,34.9,89.6,75.7,82.0,,76.2,0,0,27,46.2,149.0,23.1,6,4,0,0,2,1,3.7,164,10.3,100.0,12,13,7.8,3.15,1,0,0.0,76.9,10,12,16.7,22,81.5,2,7,,,,,72.2,90.3,75.4,84.1,,76.2,0,0,23,41.7,99.2,22.7,5,4,0,0,0,0,0.0,103,7.9,100.0,4,4,11.0,2.84,0,1,25.0,100.0,4,1,0.0,5,18.5,0,3,,,,,12.1,64.0,68.1,63.8,,,0,0,5,100.0,158.3,20.0,1,0,0,0,2,1,20.0,71,17.8,0,100.0,1,1,-4.0,1.8,0,0,0.0,100.0,1,0,0.0,1,3.7,0,1,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,9.83
Terry Wilson,40709,QB,NEW MEXICO,1,13.89,0,27,241,72.2,18,19,10.6,3.33,0,3,14.3,57.9,11,13,15.4,24,88.9,2,8,,,,,69.6,81.8,75.2,80.6,,66.2,0,1,27,23.1,81.7,12.5,3,2,0,1,1,1,3.7,163,8.6,76.5,17,18,7.6,3.0,0,1,5.6,61.1,11,10,15.4,21,77.8,2,5,,,,,69.3,76.8,74.8,74.7,,66.2,0,1,22,10.0,56.9,4.8,1,2,0,1,0,1,4.5,117,6.5,75.0,4,4,13.0,3.4,0,2,33.3,75.0,3,3,0.0,6,22.2,0,3,,,,,64.9,80.4,69.5,79.8,,,0,0,8,66.7,156.3,33.3,2,0,0,0,1,0,0.0,62,15.5,0,100.0,3,3,-3.0,1.2,0,0,0.0,100.0,3,0,0.0,3,11.1,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,9.0
Drew Pyne,122910,QB,NOTRE DAME,1,11.11,0,26,258,50.0,20,22,10.7,3.2,1,0,0.0,40.9,9,5,10.0,26,100.0,1,9,,,,,67.8,56.4,74.3,56.3,,58.5,0,0,26,20.0,78.4,3.8,1,3,0,1,1,0,0.0,143,6.5,50.0,16,18,8.1,3.02,1,0,0.0,38.9,7,3,12.5,20,76.9,1,7,,,,,67.1,58.4,73.6,59.8,,57.3,0,0,20,33.3,58.6,5.0,1,1,0,1,0,0,0.0,104,5.8,50.0,4,4,20.8,3.8,0,0,0.0,50.0,2,2,0.0,6,23.1,0,2,,,,,64.2,54.2,68.6,50.6,,62.0,0,0,6,0.0,124.0,0.0,0,2,0,0,1,0,0.0,39,9.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.97
Brock Purdy,77672,QB,IOWA STATE,1,-9.09,0,26,193,89.5,19,21,11.9,3.8,0,2,9.5,76.2,16,8,5.9,25,96.2,1,14,,,,,26.6,89.0,75.2,86.6,,68.9,0,0,25,12.5,152.0,4.0,1,3,0,2,4,1,4.0,236,11.2,90.0,10,11,8.5,3.44,0,0,0.0,81.8,9,3,0.0,14,53.8,0,7,,,,,21.7,65.0,74.2,60.6,,64.8,0,0,14,33.3,146.4,7.1,1,2,0,1,2,1,7.1,106,9.6,90.0,10,11,13.9,4.0,0,2,18.2,72.7,8,5,11.1,12,46.2,1,7,,,,,65.8,93.4,70.7,92.7,,64.3,0,0,12,0.0,154.4,0.0,0,1,0,1,2,0,0.0,139,12.6,0,100.0,1,1,-2.0,1.3,0,0,0.0,100.0,1,0,0.0,1,3.8,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,3.0
Clayton Tune,77652,QB,HOUSTON,1,0.84,0,26,182,77.8,18,20,12.3,3.07,1,2,9.5,65.0,13,5,7.1,22,84.6,1,11,,,,,67.5,73.1,75.6,77.1,,51.6,0,1,23,0.0,90.8,0.0,0,2,0,1,1,1,4.3,186,9.3,80.0,15,17,8.8,2.82,1,1,5.9,70.6,12,3,0.0,19,73.1,0,9,,,,,67.0,65.7,75.3,70.0,,51.6,0,1,19,0.0,96.2,0.0,0,2,0,1,1,1,5.3,164,9.6,85.7,7,7,11.0,3.01,0,1,12.5,71.4,5,2,16.7,7,26.9,1,3,,,,,64.9,80.8,69.5,80.2,,,0,0,8,0.0,147.0,0.0,0,0,0,0,1,0,0.0,77,11.0,0,100.0,4,4,-3.3,1.78,0,0,0.0,100.0,4,0,0.0,4,15.4,0,1,,,,,63.3,65.1,67.4,64.8,,,0,0,4,,158.3,0.0,0,0,0,0,1,0,0.0,55,13.8,1.35
Spencer Sanders,77660,QB,OKLA STATE,1,28.33,0,26,262,78.9,19,23,11.8,2.98,2,3,12.0,56.5,13,9,13.3,26,100.0,2,10,,,,,73.3,78.4,77.8,75.9,,67.5,1,3,28,11.1,57.1,3.8,1,2,0,1,1,3,10.7,182,7.9,66.7,12,15,9.0,2.8,2,1,6.3,46.7,7,9,12.5,17,65.4,1,4,,,,,73.3,54.8,77.3,39.0,,69.4,1,3,18,11.1,22.8,5.9,1,1,0,0,0,3,16.7,77,5.1,100.0,7,8,16.6,3.33,0,2,22.2,75.0,6,0,14.3,9,34.6,1,6,,,,,65.4,95.4,70.1,96.0,,57.8,0,0,10,,156.3,0.0,0,1,0,1,1,0,0.0,105,13.1,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,8.0
Gavin Hardison,100827,QB,UTEP,1,0.0,0,25,330,63.2,19,20,14.3,3.19,0,4,18.2,50.0,10,8,16.7,25,100.0,2,10,,,,,69.6,84.4,17.8,87.9,,61.7,0,0,27,25.0,116.9,8.0,2,3,0,1,2,1,3.7,191,9.6,61.1,18,18,14.3,3.14,0,4,20.0,50.0,9,7,18.2,23,92.0,2,9,,,,,69.5,83.1,16.6,86.8,,61.7,0,0,25,28.6,120.8,8.7,2,3,0,0,2,1,4.0,173,9.6,100.0,1,2,13.0,3.75,0,0,0.0,50.0,1,1,0.0,2,8.0,0,1,,,,,61.8,71.1,65.5,70.7,,,0,0,2,0.0,81.3,0.0,0,0,0,1,0,0,0.0,18,9.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-0.61
Brady Olson,147415,QB,UMASS,1,-1.67,0,25,216,56.3,16,19,11.9,2.92,1,1,5.0,42.1,8,11,11.1,22,88.0,1,6,,,,,25.2,46.4,75.0,48.3,,52.6,0,1,23,9.1,51.4,4.5,1,2,0,2,1,2,8.7,85,4.5,60.0,10,12,3.7,2.85,1,0,0.0,41.7,5,7,16.7,15,60.0,1,3,,,,,21.3,45.5,74.3,47.8,,52.6,0,0,15,14.3,52.4,6.7,1,2,0,1,0,1,6.7,45,3.8,44.4,9,10,16.7,2.71,0,1,9.1,40.0,4,4,0.0,10,40.0,0,4,,,,,65.6,49.5,70.4,49.6,,,0,1,11,0.0,54.6,0.0,0,0,0,1,1,1,9.1,61,6.1,0,33.3,3,3,-1.0,1.9,0,0,0.0,33.3,1,0,0.0,3,12.0,0,1,,,,,62.7,48.1,66.6,48.2,,,0,0,3,,59.0,0.0,0,0,0,0,0,0,0.0,21,7.0,2.35
Zach Calzada,98006,QB,TEXAS A&M,1,-26.67,0,25,312,70.6,17,19,12.8,3.03,1,2,10.0,57.9,11,7,8.3,24,96.0,1,7,,,,,27.3,62.4,75.8,59.5,,63.7,0,1,25,42.9,75.1,12.5,3,2,0,1,1,2,8.0,133,7.0,71.4,14,15,11.0,2.95,0,1,6.3,66.7,10,6,0.0,20,80.0,0,6,,,,,25.9,55.1,75.5,50.5,,63.7,0,0,21,50.0,106.8,15.0,3,2,0,1,1,2,9.5,97,6.5,75.0,4,5,14.8,3.1,1,1,20.0,40.0,2,1,33.3,5,20.0,1,1,,,,,63.8,81.1,68.1,80.5,,,0,1,5,0.0,27.5,0.0,0,0,0,0,0,0,0.0,38,7.6,0,100.0,1,1,-4.0,1.6,0,0,0.0,100.0,1,0,0.0,1,4.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,1.13
Chase Cunningham,78533,QB,MIDDLE TN,1,-35.0,0,24,224,64.3,14,15,13.6,2.59,0,1,5.6,53.3,8,5,11.1,17,70.8,1,4,,,,,72.9,71.9,76.7,69.7,,64.9,0,1,20,40.0,86.7,11.8,2,0,0,1,2,0,0.0,102,6.8,75.0,12,12,6.2,1.97,0,1,7.7,75.0,9,3,0.0,13,54.2,0,3,,,,,72.9,71.4,76.3,68.7,,64.9,0,0,14,33.3,132.3,7.7,1,0,0,0,2,0,0.0,81,6.8,55.6,9,10,12.9,2.89,0,0,0.0,40.0,4,4,20.0,11,45.8,1,2,,,,,66.0,60.8,71.0,60.6,,,0,1,13,25.0,8.3,9.1,1,0,0,1,0,0,0.0,29,2.9,0,71.4,7,7,-0.1,1.91,0,0,0.0,71.4,5,2,0.0,7,29.2,0,1,,,,,64.6,52.6,69.1,52.5,,,0,0,7,0.0,74.1,0.0,0,0,0,0,0,0,0.0,8,1.1,-3.85
Michael Penix Jr.,82134,QB,INDIANA,1,5.56,0,24,190,58.8,17,20,9.3,2.68,1,1,5.0,45.0,9,9,10.0,22,91.7,1,5,,,,,67.4,65.8,74.2,66.7,,57.8,0,1,22,11.1,44.4,4.5,1,1,0,2,0,1,4.5,123,6.2,64.3,14,18,6.4,2.35,1,0,0.0,44.4,8,8,11.1,19,79.2,1,3,,,,,67.0,56.2,73.9,56.9,,57.8,0,1,19,0.0,31.3,0.0,0,1,0,3,0,1,5.3,66,3.7,50.0,4,4,16.3,3.38,0,1,25.0,50.0,2,1,0.0,5,20.8,0,2,,,,,63.8,81.3,68.1,80.7,,,0,0,5,100.0,95.8,20.0,1,0,0,0,0,0,0.0,52,13.0,0,100.0,1,2,-4.0,1.25,0,0,0.0,50.0,1,0,0.0,2,8.3,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,,56.3,0.0,0,0,0,1,0,0,0.0,-5,-2.5,9.33
Kyle Vantrease,55029,QB,BUFFALO,1,-42.5,0,24,126,47.1,17,17,17.2,2.9,0,2,11.1,47.1,8,7,0.0,19,79.2,0,7,,,,,16.0,56.1,75.2,55.6,,58.3,0,0,20,14.3,74.4,5.3,1,1,0,0,0,1,5.0,135,7.9,62.5,16,16,13.1,2.38,0,2,11.8,62.5,10,5,0.0,19,79.2,0,8,,,,,16.0,63.0,75.2,63.3,,58.3,0,0,20,20.0,91.4,5.3,1,1,0,0,0,1,5.0,143,8.9,20.0,5,5,13.4,2.84,0,0,0.0,20.0,1,2,0.0,5,20.8,0,1,,,,,63.8,38.2,68.1,38.6,,,0,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,14,2.8,0,75.0,4,4,-3.8,0.88,0,0,0.0,75.0,3,0,0.0,5,20.8,0,2,,,,,63.8,55.7,68.1,55.6,,,0,0,5,,87.5,0.0,0,0,0,0,0,0,0.0,22,5.5,-6.14
C.J. Stroud,129759,QB,OHIO STATE,1,16.96,0,24,260,85.0,20,20,9.5,2.74,0,1,4.8,80.0,16,3,5.9,21,87.5,1,12,,,,,68.0,90.1,75.4,91.1,,56.4,0,0,22,0.0,158.3,0.0,0,1,0,0,5,0,0.0,309,15.5,81.3,16,16,7.6,2.49,0,1,5.9,68.8,11,2,15.4,17,70.8,2,8,,,,,67.6,81.7,75.0,85.7,,56.4,0,0,18,0.0,151.0,0.0,0,1,0,0,3,0,0.0,245,15.3,100.0,7,7,8.6,3.1,0,0,0.0,85.7,6,1,14.3,7,29.2,1,5,,,,,64.6,89.3,69.1,88.5,,,0,0,7,0.0,156.8,0.0,0,0,0,0,2,0,0.0,85,12.1,0,100.0,3,3,-2.7,2.13,0,0,0.0,33.3,1,0,66.7,3,12.5,2,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,59.0,0.0,0,0,0,0,0,0,0.0,21,7.0,-3.17
Brett Gabbert,97404,QB,MIAMI OH,1,-70.59,0,24,221,60.0,15,16,16.3,2.87,0,2,12.5,50.0,8,9,11.1,20,83.3,1,9,,,,,68.5,91.5,74.4,87.8,,78.6,0,0,20,11.1,125.8,5.0,1,3,0,1,2,0,0.0,163,10.2,70.6,17,17,12.1,2.43,0,2,11.8,70.6,12,6,0.0,19,79.2,0,9,,,,,68.4,90.7,74.3,85.9,,75.7,0,0,19,0.0,142.0,0.0,0,2,0,0,2,0,0.0,171,10.1,50.0,2,3,14.5,3.42,0,0,0.0,0.0,0,3,100.0,5,20.8,1,1,,,,,63.8,77.2,68.1,70.5,,64.1,0,0,5,33.3,39.6,20.0,1,1,0,1,0,0,0.0,0,0.0,0,100.0,4,4,-2.8,1.5,0,0,0.0,100.0,4,0,0.0,4,16.7,0,1,,,,,63.3,64.9,67.4,64.7,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,8,2.0,-10.06
Jason Bean,83529,QB,KANSAS,1,0.0,0,23,198,52.9,17,19,11.6,3.52,0,1,5.3,47.4,9,7,0.0,22,95.7,0,7,,,,,22.9,45.4,75.7,43.2,,57.9,0,1,22,14.3,43.8,4.5,1,2,0,2,0,2,9.1,110,5.8,60.0,10,12,8.1,3.43,0,1,8.3,50.0,6,5,0.0,15,65.2,0,5,,,,,19.6,53.0,75.1,51.4,,57.9,0,0,15,20.0,67.4,6.7,1,2,0,2,0,1,6.7,68,5.7,50.0,8,8,14.1,3.4,0,0,0.0,50.0,4,2,0.0,8,34.8,0,3,,,,,64.9,41.9,69.5,42.1,,,0,1,8,0.0,31.3,0.0,0,0,0,0,0,1,12.5,52,6.5,0,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0.0,1,4.3,0,1,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,0.83
Jayden Daniels,97993,QB,ARIZONA ST,1,-26.92,0,23,110,80.0,10,13,11.4,2.91,2,3,23.1,53.8,7,4,12.5,17,73.9,1,6,,,,,69.5,90.1,75.7,90.2,,68.9,0,0,17,0.0,124.7,0.0,0,4,0,1,1,0,0.0,177,13.6,100.0,11,13,1.1,2.05,1,1,7.7,76.9,10,2,9.1,15,65.2,1,5,,,,,69.4,76.6,75.6,78.5,,62.2,0,0,15,0.0,157.9,0.0,0,2,0,1,2,0,0.0,183,14.1,60.0,5,6,14.4,3.11,1,2,33.3,50.0,3,2,0.0,8,34.8,0,4,,,,,64.9,91.2,69.5,87.1,,70.9,0,0,8,0.0,95.8,0.0,0,2,0,0,0,0,0.0,104,17.3,0,100.0,6,6,-5.0,1.03,0,0,0.0,100.0,6,0,0.0,6,26.1,0,3,,,,,64.2,66.3,68.6,66.0,,,0,0,6,,158.3,0.0,0,0,0,0,1,0,0.0,110,18.3,3.25
