player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Davi Belfort,184926,QB,UCF,1,0.0,0,2,323,100.0,2,2,4.5,4.2,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,104.2,0.0,0,0,0,0,0,0,0.0,18,9.0,100.0,1,1,5.0,4.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,100.0,1,1,4.0,4.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,8.0
Anthony Garcia,174863,QB,UTAH ST,1,0.0,0,1,329,0.0,1,1,22.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,70.7,63.7,60.4,74.7,,58.4,61.4,,60.0,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,61.9,74.1,,,62.3,,60.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,22.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,56.9,68.5,,58.4,58.2,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
David Amador II,174085,WR,UTSA,1,100.0,0,1,331,100.0,1,1,13.0,3.5,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,22.0,64.6,59.4,76.4,,72.6,56.5,,,,,0,0,1,0.0,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,32.3,62.9,49.9,76.7,,,52.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,13.0,3.5,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,39.5,64.6,71.8,71.4,,72.6,66.1,,,,,0,0,1,0.0,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,53.2,72.6,,,58.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.0
Cam Vaughn,170441,WR,W VIRGINIA,1,-100.0,0,1,343,100.0,1,1,23.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,66.7,62.4,60.2,74.2,,76.2,54.3,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0,100.0,1,1,23.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,70.7,63.7,60.7,74.6,,76.2,55.3,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,55.5,67.6,,,56.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,58.0,69.1,,,58.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-29.0
Squirrel White,163776,WR,FLORIDA ST,1,0.0,0,1,167,,0,0,,6.0,0,0,,,0,0,,1,100.0,0,0,,,,,63.7,52.1,72.1,,,56.8,,55.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,62.5,57.5,70.5,,,59.6,,59.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.0,0,0,,,0,0,,1,100.0,0,0,,,,,60.3,51.2,68.9,,,57.4,,57.0,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Teddy Hoffmann,198966,WR,NC STATE,1,0.0,0,1,248,,0,0,,7.0,0,0,,,0,1,,1,100.0,0,0,,,,66.7,62.4,60.7,73.9,,60.0,61.5,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,7.0,0,0,,,0,1,,1,100.0,0,0,,,,66.7,62.4,63.4,73.3,,60.0,64.4,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,54.6,68.7,,,55.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,58.4,63.9,,,59.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Will Wilson,198972,QB,NC STATE,1,0.0,0,1,248,,0,0,,3.6,0,0,,,0,1,,1,100.0,0,1,,,,,73.4,91.0,70.7,,,,,80.7,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,73.5,90.6,70.4,,,,,79.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.6,0,0,,,0,1,,1,100.0,0,1,,,,,60.3,68.1,63.6,,,,,63.7,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Zavion Thomas,163697,WR,LSU,1,-100.0,0,1,211,100.0,1,1,17.0,2.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,70.7,63.7,69.0,75.8,,72.6,65.7,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,100.0,1,1,17.0,2.8,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,73.1,64.6,67.8,76.2,,72.6,64.7,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,69.6,69.1,,,67.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,66.6,70.7,,,65.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-17.0
Bryce Yates,199090,WR,PITTSBURGH,1,0.0,0,1,268,0.0,1,1,19.0,3.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,47.3,69.5,,47.3,56.3,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,19.0,3.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,47.0,69.1,,47.3,56.9,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,58.4,63.4,,,59.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Hank Beatty,158198,WR,ILLINOIS,1,-100.0,0,1,187,100.0,1,1,19.0,3.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,73.1,64.6,65.1,77.6,,73.1,60.9,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0,100.0,1,1,19.0,3.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,70.7,63.7,67.3,77.3,,73.1,62.8,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,57.3,70.2,,,57.3,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,58.9,64.1,,,60.0,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-28.0
Joshua Burnham,156977,ED,NOTRE DAME,1,-100.0,0,1,258,100.0,1,1,8.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,60.2,66.4,75.4,,60.3,72.2,60.0,76.7,78.6,,56.2,,68.9,76.7,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,84,84.0,100.0,1,1,8.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,60.2,67.3,75.2,,60.3,72.2,60.0,76.7,78.6,,56.8,,68.9,76.7,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,84,84.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,58.8,66.6,,,,,,,,58.7,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-84.0
Evan Crenshaw,156684,P,TROY,1,-100.0,0,1,318,100.0,1,1,-1.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,100.0,1,1,-1.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-11.0
Agyeman Addae,199393,HB,UCF,1,100.0,0,1,323,100.0,1,1,1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,76.3,65.9,70.4,71.4,,60.6,82.4,,,,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,65.7,68.5,,,70.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,70.7,63.7,69.6,69.4,,60.6,87.6,,,,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.0
Jacob Rodriguez,151095,LB,TEXAS TECH,1,0.0,0,1,315,0.0,1,1,9.0,1.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,55.8,59.2,74.4,,63.7,29.3,65.5,42.5,27.2,,59.9,63.0,67.9,42.5,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,55.4,59.1,74.5,,62.5,67.6,63.6,42.5,,,,63.0,67.9,42.5,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,9.0,1.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,62.3,62.9,68.7,,60.3,26.8,63.6,,27.2,,59.9,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,61.8,62.8,68.8,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
J'Mari Taylor,150482,HB,VIRGINIA,1,100.0,0,1,335,100.0,1,1,7.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,73.1,76.7,71.5,76.6,,74.4,70.7,,67.1,,,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,39.5,76.8,69.2,75.7,,,68.8,,67.1,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,66.7,62.4,67.5,72.2,,74.4,59.6,,,,,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,24.5,61.0,59.4,68.3,,,59.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1.0
Joseph Manjack IV,146413,WR,TCU,1,0.0,0,1,305,,0,1,,3.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,76.3,14.9,62.6,0.0,,60.0,66.5,,,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,64.1,75.3,,,65.0,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,73.1,11.7,58.5,0.0,,60.0,63.1,,,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,56.1,67.1,,,57.2,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Johntay Cook,131255,WR,SYRACUSE,1,0.0,0,1,304,0.0,1,1,25.0,3.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,70.7,63.7,61.7,76.3,,50.4,63.5,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,40.2,64.1,64.6,76.6,,,62.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,25.0,3.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,48.7,68.0,,50.4,56.7,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,24.9,61.0,57.0,70.0,,,57.5,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jay Ducker,130550,HB,TEMPLE,1,100.0,0,1,306,100.0,1,1,16.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,70.7,74.0,74.1,75.9,,74.3,58.8,,73.7,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,16,16.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,74.1,70.3,75.0,,,61.0,,73.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,16.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,67.3,70.8,,74.3,55.6,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,16,16.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,52.6,62.7,,,59.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,16.0
Gabe Glover,204935,WR,JVILLE ST,1,100.0,0,1,196,100.0,1,1,16.0,4.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,57.2,72.1,,58.8,57.3,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,57.6,71.8,,,57.3,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,16.0,4.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,58.6,64.1,,58.8,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,18.0
Mike Wright Jr.,124366,QB,E CAROLINA,1,0.0,0,1,156,0.0,1,1,30.0,1.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,63.9,64.7,70.1,,71.2,55.5,72.2,,58.0,59.9,,57.3,60.0,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,63.9,64.7,70.4,,71.3,55.7,72.5,,,58.5,,57.3,60.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,30.0,1.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,61.4,62.1,66.0,,60.3,57.9,63.6,,58.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,61.4,61.6,66.7,,,58.4,64.1,,,59.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Chubba Purdy,122412,QB,NEVADA,1,0.0,0,1,239,0.0,1,1,36.0,3.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,70.5,63.0,73.2,,50.1,56.7,,67.7,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,36.0,3.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,70.5,63.0,73.2,,50.1,56.7,,67.7,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Emile Sebafundi,186490,P,COAST CAR,1,-100.0,0,1,141,100.0,1,1,1.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,100.0,1,1,1.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.0
Cameron Flowers,188745,WR,W KENTUCKY,1,0.0,0,1,346,0.0,1,1,-7.0,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,49.8,71.0,,57.7,55.8,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,-7.0,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,49.8,71.0,,57.7,55.8,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Ryan Wingo,184520,WR,TEXAS,1,0.0,0,1,311,,0,1,,4.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,24.5,62.4,53.3,77.8,,60.0,53.4,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,54.6,77.3,,,54.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,39.5,64.6,57.7,71.7,,60.0,58.8,,,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,62.1,67.9,,,61.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Ju'Juan Johnson,184458,HB,LSU,1,0.0,0,1,211,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,0,,,,,63.7,60.5,69.9,,60.0,57.3,,62.6,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,64.3,62.7,70.8,,,59.6,,62.6,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,0,,,,70.7,63.7,61.1,68.6,,60.0,69.1,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,63.6,70.1,,,66.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tama Uiliata,184180,WR,HAWAII,1,0.0,0,1,180,0.0,1,1,9.0,3.8,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,70.7,63.7,51.3,78.4,,45.8,55.1,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,9.0,3.8,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,66.7,62.4,46.8,0.0,,45.8,54.2,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,57.1,70.4,,,57.6,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,45.8,0.0,,,56.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
James Laubstein,190465,QB,NEW MEXICO,1,0.0,0,1,241,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,1,,,,,20.1,64.0,70.7,,,,,62.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,19.3,59.8,70.4,,,,,59.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,1,,,,,60.3,67.6,63.6,,,,,63.2,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Duane Thomas Jr.,175797,WR,UCF,1,0.0,0,1,323,0.0,1,1,8.0,4.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,73.1,69.5,51.9,76.2,,28.7,55.4,,67.4,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,69.7,73.0,75.7,,,71.9,,67.4,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,8.0,4.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,40.7,71.1,,28.7,52.7,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,91.1,66.4,,,82.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
