player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Nicco Marchiol,157363,QB,W VIRGINIA,1,23.33,0,30,343,71.4,21,21,10.1,2.57,0,0,0.0,71.4,15,14,0.0,26,86.7,0,11,,,,,29.9,61.0,22.4,,73.5,,,42.8,,,0,0,28,21.4,113.8,11.5,3,2,0,0,1,0,0.0,183,8.7,66.7,15,15,8.4,2.55,0,0,0.0,66.7,10,7,0.0,18,60.0,0,6,,,,,27.6,52.9,18.4,,67.0,,,42.8,,,0,0,20,14.3,92.1,5.6,1,2,0,0,0,0,0.0,124,8.3,90.0,10,10,7.2,2.18,0,0,0.0,90.0,9,7,0.0,12,40.0,0,5,,,,,65.8,77.4,70.7,,76.9,,,,,,0,0,12,28.6,128.3,16.7,2,0,0,0,1,0,0.0,68,6.8,0,100.0,4,4,-3.5,1.3,0,0,0.0,100.0,4,0,0.0,4,13.3,0,0,,,,,63.3,64.9,67.4,,64.7,,,,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,9,2.3,-1.47
Cade Klubnik,156253,QB,CLEMSON,1,3.75,0,29,140,70.6,17,22,11.0,3.18,1,2,8.3,50.0,11,8,8.3,24,82.8,1,10,,,,,50.0,75.1,76.2,,75.6,,,62.2,,,1,1,26,0.0,76.1,0.0,0,2,0,3,1,1,3.8,191,8.7,76.9,13,16,8.2,2.92,1,1,5.6,56.3,9,4,10.0,17,58.6,1,7,,,,,73.6,84.9,75.7,,88.2,,,63.9,,,1,0,19,0.0,69.5,0.0,0,1,0,1,0,0,0.0,79,4.9,75.0,8,10,9.1,3.13,0,1,10.0,60.0,6,5,0.0,12,41.4,0,3,,,,,24.4,44.6,70.7,,48.8,,,52.9,,,0,1,12,0.0,97.9,0.0,0,2,0,2,1,1,8.3,128,12.8,0,100.0,4,4,-2.0,2.16,0,0,0.0,100.0,4,1,0.0,5,17.2,0,0,,,,,63.8,59.2,68.1,,64.7,,,57.3,,,0,0,5,0.0,83.3,0.0,0,1,0,0,0,0,0.0,16,4.0,7.86
Mark Gronowski,138303,QB,IOWA,1,22.86,0,29,192,77.8,18,19,9.2,3.54,0,0,0.0,57.9,11,13,21.4,24,82.8,3,9,,,,,26.3,64.4,75.2,,64.1,,,59.9,,,0,0,24,15.4,116.6,8.3,2,3,0,1,2,1,4.2,142,7.5,84.6,13,14,4.2,2.59,0,0,0.0,57.1,8,6,27.3,15,51.7,3,6,,,,,67.3,77.6,74.4,,70.8,,,68.5,,,0,0,15,16.7,89.6,6.7,1,0,0,1,1,0,0.0,54,3.9,80.0,10,10,9.0,3.9,0,0,0.0,80.0,8,7,0.0,14,48.3,0,5,,,,,20.6,49.3,71.2,,56.2,,,50.0,,,0,0,14,14.3,152.1,7.1,1,3,0,0,1,1,7.1,125,12.5,0,100.0,5,5,-4.0,1.7,0,0,0.0,100.0,5,0,0.0,5,17.2,0,2,,,,,63.8,65.7,68.1,,65.5,,,,,,0,0,5,,97.5,0.0,0,0,0,0,0,0,0.0,37,7.4,8.64
Conner Weigman,158683,QB,HOUSTON,1,25.0,0,29,182,73.7,19,24,12.2,2.91,0,1,3.8,58.3,14,18,0.0,28,96.6,0,9,,,,,43.0,78.8,25.6,,66.9,60.0,,79.9,,,1,0,30,5.6,89.1,3.6,1,2,0,4,0,1,3.3,221,9.2,73.3,15,20,9.0,2.6,0,0,0.0,55.0,11,16,0.0,23,79.3,0,6,,,,,40.9,70.7,23.7,,56.0,60.0,,78.4,,,1,0,25,6.3,74.6,4.3,1,1,0,4,0,1,4.0,128,6.4,80.0,5,5,19.0,3.83,0,1,20.0,80.0,4,2,0.0,6,20.7,0,3,,,,,64.2,90.7,68.6,,88.3,,,64.1,,,0,0,6,0.0,118.8,0.0,0,1,0,0,0,0,0.0,94,18.8,0,100.0,1,1,-2.0,1.3,0,0,0.0,100.0,1,0,0.0,1,3.4,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,12.4
Drew Mestemaker,190616,QB,N TEXAS,1,22.22,0,29,251,86.4,22,22,8.1,2.42,0,1,4.0,86.4,19,4,0.0,23,79.3,0,12,,,,,69.0,87.0,75.3,,82.0,,,72.8,,,0,0,26,25.0,142.8,4.3,1,0,0,0,3,0,0.0,193,8.8,77.8,18,18,3.4,2.28,0,0,0.0,77.8,14,2,0.0,19,65.5,0,5,,,,,68.5,74.7,74.8,,67.8,,,72.8,,,0,0,20,50.0,107.9,5.3,1,0,0,0,1,0,0.0,98,5.4,100.0,10,10,9.9,2.22,0,1,8.3,100.0,10,2,0.0,10,34.5,0,8,,,,,65.8,92.1,70.7,,91.8,,,,,,0,0,12,0.0,153.3,0.0,0,0,0,0,3,0,0.0,113,11.3,0,83.3,6,6,-3.2,1.67,0,0,0.0,83.3,5,0,0.0,6,20.7,0,1,,,,,64.2,79.9,68.6,,79.5,,,,,,0,0,6,,118.8,0.0,0,0,0,0,1,0,0.0,18,3.0,5.86
Bishop Davenport,163426,QB,S ALABAMA,1,15.38,0,29,288,78.9,19,19,8.6,2.46,0,0,0.0,68.4,13,5,13.3,22,75.9,2,11,,,,,28.9,77.1,76.7,,73.0,,,69.0,,,0,1,25,20.0,103.8,4.5,1,2,0,0,2,1,4.0,144,7.6,76.9,13,13,3.2,2.19,0,0,0.0,61.5,8,4,20.0,15,51.7,2,5,,,,,26.5,60.5,76.3,,54.4,,,65.7,,,0,1,18,25.0,63.0,6.7,1,1,0,0,1,1,5.6,50,3.8,91.7,12,13,8.7,2.52,0,0,0.0,76.9,10,2,9.1,14,48.3,1,8,,,,,66.2,90.7,71.2,,89.4,,,64.1,,,0,0,14,0.0,130.3,0.0,0,1,0,1,1,0,0.0,120,9.2,0,100.0,6,7,-3.2,2.0,0,0,0.0,71.4,5,1,16.7,7,24.1,1,2,,,,,64.6,64.2,69.1,,63.9,,,,,,0,0,7,0.0,77.1,0.0,0,0,0,1,0,0,0.0,26,3.7,5.38
Garrett Nussmeier,146757,QB,LSU,1,-7.89,0,28,211,64.7,17,20,10.2,2.76,2,3,14.3,45.0,9,3,18.2,21,75.0,2,7,,,,,69.3,78.6,75.5,,77.7,,,63.4,,,0,1,23,0.0,77.5,0.0,0,1,0,1,1,1,4.3,202,10.1,81.3,16,19,7.1,2.59,2,2,10.0,57.9,11,2,15.4,20,71.4,2,6,,,,,69.3,78.0,75.4,,77.2,,,63.4,,,0,1,22,0.0,77.7,0.0,0,1,0,1,1,1,4.5,145,7.6,62.5,8,8,5.5,2.04,0,1,12.5,50.0,4,1,20.0,8,28.6,1,2,,,,,64.9,69.5,69.5,,69.1,,,,,,0,0,8,0.0,82.8,0.0,0,0,0,0,0,0,0.0,75,9.4,0,100.0,7,7,-2.4,1.44,0,0,0.0,85.7,6,0,14.3,7,25.0,1,1,,,,,64.6,66.8,69.1,,66.5,,,,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,18,2.6,1.75
Rocco Becht,157567,QB,IOWA STATE,1,23.33,0,28,193,64.0,25,25,13.2,2.85,0,1,3.7,56.0,14,8,12.5,28,100.0,2,12,,,,,70.2,76.4,76.6,,69.6,,,76.1,,,0,1,30,25.0,89.6,7.1,2,1,0,0,1,1,3.3,265,10.6,60.0,15,15,11.5,2.95,0,0,0.0,46.7,7,4,22.2,17,60.7,2,6,,,,,69.7,76.1,75.9,,67.0,,,76.1,,,0,1,19,25.0,72.1,5.9,1,1,0,0,1,0,0.0,132,8.8,70.0,10,10,15.6,2.69,0,1,10.0,70.0,7,4,0.0,11,39.3,0,6,,,,,65.6,69.3,70.4,,68.9,,,,,,0,0,11,25.0,112.5,9.1,1,0,0,0,0,1,9.1,133,13.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,4.5
Jackson Arnold,173684,QB,AUBURN,1,-41.43,0,27,115,61.9,21,22,9.7,3.06,0,0,0.0,50.0,11,6,15.4,25,92.6,2,9,,,,,72.2,80.0,76.3,,74.0,,,72.2,,,0,0,25,16.7,84.7,4.0,1,2,0,1,1,0,0.0,136,6.2,76.9,13,14,7.9,2.84,0,0,0.0,71.4,10,2,0.0,14,51.9,0,6,,,,,72.1,90.2,75.6,,84.6,,,74.7,,,0,0,14,0.0,119.3,0.0,0,0,0,1,1,0,0.0,114,8.1,50.0,10,10,9.3,2.94,0,0,0.0,30.0,3,4,40.0,13,48.1,2,3,,,,,66.0,55.4,71.0,,56.0,,,58.3,,,0,0,13,25.0,39.6,7.7,1,2,0,0,0,0,0.0,28,2.8,0,100.0,2,2,-4.0,0.7,0,0,0.0,100.0,2,0,0.0,2,7.4,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0,-5.34
Jake Retzlaff,70874,QB,TULANE,1,3.03,0,27,319,78.9,19,20,8.2,2.73,0,1,5.0,65.0,13,13,13.3,24,88.9,2,12,,,,,42.4,70.8,76.4,,78.0,,,58.2,,,0,0,24,7.7,103.8,4.2,1,3,0,1,0,1,4.2,228,11.4,88.9,9,11,7.4,2.81,1,1,9.1,63.6,7,8,12.5,15,55.6,1,7,,,,,37.9,65.4,76.0,,73.2,59.9,,58.2,,,0,0,15,12.5,104.0,6.7,1,3,0,1,0,1,6.7,129,11.7,75.0,12,12,6.5,2.32,0,0,0.0,66.7,8,6,11.1,12,44.4,1,7,,,,,65.8,74.2,70.7,,73.7,,,,,,0,0,12,0.0,97.9,0.0,0,0,0,0,0,0,0.0,116,9.7,0,100.0,2,3,-5.5,1.5,1,0,0.0,66.7,2,1,0.0,3,11.1,0,2,,,,,62.7,59.6,68.2,,60.2,59.9,,,,,0,0,3,0.0,81.3,0.0,0,0,0,0,0,0,0.0,17,5.7,-2.06
Diego Pavia,156927,QB,VANDERBILT,1,4.41,0,27,333,65.0,20,20,12.7,2.89,0,1,4.8,65.0,13,6,0.0,22,81.5,0,8,,,,,35.6,49.4,76.0,,58.0,,,44.8,,,0,1,24,16.7,96.7,4.5,1,1,0,0,2,1,4.3,134,6.7,70.6,17,17,6.6,2.54,0,1,5.9,70.6,12,4,0.0,17,63.0,0,5,,,,,30.6,49.1,75.5,,57.8,,,45.9,,,0,1,17,0.0,80.0,0.0,0,0,0,0,1,1,5.9,98,5.8,75.0,8,8,15.6,2.69,0,0,0.0,75.0,6,2,0.0,10,37.0,0,5,,,,,65.8,59.4,70.7,,62.2,,,57.0,,,0,0,12,50.0,145.3,10.0,1,1,0,0,1,0,0.0,79,9.9,0,100.0,5,5,-3.2,1.32,0,0,0.0,100.0,5,0,0.0,5,18.5,0,2,,,,,63.8,65.7,68.1,,65.4,,,,,,0,0,5,,102.5,0.0,0,0,0,0,0,0,0.0,43,8.6,4.12
Josh Hoover,127148,QB,TCU,1,13.82,0,27,305,73.9,23,23,16.1,2.81,0,4,16.7,73.9,17,4,0.0,23,85.2,0,14,,,,,68.2,93.1,75.5,,93.2,,,60.0,,,0,0,24,0.0,155.3,0.0,0,0,0,0,4,1,4.2,319,13.9,73.7,19,19,12.3,2.34,0,1,5.0,73.7,14,2,0.0,19,70.4,0,8,,,,,67.9,74.2,75.2,,75.4,,,60.0,,,0,0,21,0.0,147.8,0.0,0,0,0,0,3,1,5.0,204,10.7,87.5,8,8,15.9,3.18,0,3,37.5,87.5,7,3,0.0,8,29.6,0,6,,,,,64.9,97.9,69.5,,97.4,,,,,,0,0,8,0.0,158.3,0.0,0,0,0,0,1,0,0.0,133,16.6,0,100.0,4,4,-2.5,1.28,0,0,0.0,100.0,4,1,0.0,4,14.8,0,0,,,,,63.8,62.6,68.1,,62.4,,,,,,0,0,5,0.0,85.4,0.0,0,0,0,0,0,0,0.0,18,4.5,5.89
Preston Stone,124716,QB,NWESTERN,1,36.25,0,27,256,55.0,20,20,10.0,3.03,0,2,10.0,50.0,10,7,9.1,25,92.6,1,7,,,,,68.3,43.5,76.4,,41.1,54.3,,59.1,,,0,2,25,28.6,29.6,8.0,2,3,0,0,0,2,8.0,122,6.1,50.0,16,16,8.1,2.74,0,1,6.3,43.8,7,4,12.5,20,74.1,1,5,,,,,22.1,28.8,76.1,,27.1,54.3,,62.4,,,0,2,20,50.0,16.7,10.0,2,2,0,0,0,3,15.0,68,4.3,80.0,5,5,13.6,3.6,0,1,20.0,80.0,4,3,0.0,7,25.9,0,2,,,,,64.6,70.1,69.1,,74.8,,,57.3,,,0,0,7,33.3,118.8,14.3,1,1,0,0,0,0,0.0,67,13.4,0,100.0,1,1,-3.0,2.1,0,0,0.0,100.0,1,0,0.0,2,7.4,0,0,,,,,5.8,26.9,65.5,,27.3,,,,,,0,0,2,,118.8,50.0,1,0,0,0,0,1,50.0,13,13.0,9.15
Arch Manning,173162,QB,TEXAS,1,20.0,0,27,311,45.0,20,21,9.5,3.78,1,0,0.0,33.3,7,8,22.2,23,85.2,2,5,,,,,71.4,54.3,77.3,,44.8,,,69.5,,,0,1,26,0.0,38.6,0.0,0,2,0,0,1,1,3.8,64,3.0,52.6,19,20,5.1,3.66,1,0,0.0,40.0,8,6,20.0,22,81.5,2,6,,,,,71.3,53.1,77.2,,41.8,,,69.5,,,0,1,24,0.0,32.1,0.0,0,2,0,0,0,1,4.2,84,4.2,60.0,5,5,14.6,2.88,0,0,0.0,60.0,3,2,0.0,5,18.5,0,2,,,,,64.2,64.8,68.6,,64.5,,,,,,0,0,6,0.0,116.7,0.0,0,0,0,0,1,0,0.0,30,6.0,0,100.0,4,4,-5.0,2.03,0,0,0.0,100.0,4,0,0.0,4,14.8,0,3,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,,118.8,0.0,0,0,0,0,0,0,0.0,50,12.5,1.8
JC French IV,162521,QB,GA SOUTHRN,1,-18.42,0,27,174,68.4,19,19,10.9,2.77,0,0,0.0,57.9,11,2,15.4,23,85.2,2,9,,,,,70.4,74.1,76.3,,70.6,,,63.4,,,0,0,23,0.0,102.5,0.0,0,3,0,0,1,1,4.3,158,8.3,78.9,19,19,6.8,2.38,0,0,0.0,68.4,13,2,13.3,22,81.5,2,10,,,,,70.3,73.3,76.2,,71.9,,,59.8,,,0,0,22,0.0,110.6,0.0,0,2,0,0,1,1,4.5,155,8.2,50.0,4,4,17.3,3.28,0,0,0.0,50.0,2,0,0.0,5,18.5,0,1,,,,,63.8,68.7,68.1,,62.6,,,64.1,,,0,0,5,,76.0,0.0,0,1,0,0,0,0,0.0,31,7.8,0,100.0,4,4,-2.3,1.28,0,0,0.0,100.0,4,0,0.0,4,14.8,0,2,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,,95.8,0.0,0,0,0,0,0,0,0.0,28,7.0,-0.41
Bryson Barnes,131845,QB,UTAH ST,1,-13.33,0,26,329,83.3,18,19,15.1,2.84,0,2,10.0,73.7,14,7,6.7,23,88.5,1,11,,,,,72.9,91.1,76.2,,91.4,,,69.1,,,0,0,24,42.9,150.7,13.0,3,1,0,1,2,0,0.0,246,12.9,91.7,12,12,9.8,2.82,0,1,7.7,83.3,10,5,9.1,16,61.5,1,6,,,,,72.9,87.6,75.7,,88.7,,,69.1,,,0,0,17,60.0,143.1,18.8,3,1,0,0,1,0,0.0,140,11.7,77.8,9,10,16.6,2.45,0,1,10.0,70.0,7,2,0.0,10,38.5,0,7,,,,,65.4,87.2,70.1,,86.4,,,,,,0,0,10,0.0,145.8,0.0,0,0,0,1,1,0,0.0,147,14.7,0,100.0,3,3,-2.0,1.4,0,0,0.0,100.0,3,0,0.0,3,11.5,0,2,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,41,13.7,3.03
E.J. Warner,156185,QB,FRESNO ST,1,15.79,0,26,169,95.2,21,21,5.7,2.6,0,2,8.3,85.7,18,7,10.0,23,88.5,2,11,,,,,26.3,76.5,75.0,,77.8,,,57.8,,,0,0,26,14.3,149.1,4.3,1,1,0,0,3,1,3.8,216,10.3,94.7,19,19,6.2,2.53,0,2,10.5,84.2,16,6,11.1,21,80.8,2,10,,,,,24.3,77.9,74.6,,79.6,,,57.8,,,0,0,21,16.7,150.1,4.8,1,1,0,0,4,1,4.8,200,10.5,100.0,5,5,-1.2,2.0,0,0,0.0,100.0,5,1,0.0,5,19.2,0,2,,,,,64.9,64.8,69.5,,64.5,,,,,,0,0,8,0.0,103.3,0.0,0,0,0,0,0,0,0.0,44,8.8,0,100.0,3,3,-2.3,1.13,0,0,0.0,100.0,3,0,0.0,3,11.5,0,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,145.1,0.0,0,0,0,0,1,0,0.0,28,9.3,-1.73
Danny O'Neil,184200,QB,WISCONSIN,1,-4.17,0,26,349,57.1,14,14,11.5,3.73,0,1,6.7,57.1,8,14,0.0,23,88.5,0,6,,,,,69.4,40.6,75.7,,33.6,,,60.0,,,0,2,24,28.6,60.7,17.4,4,5,0,0,1,2,8.3,90,6.4,66.7,9,9,12.7,3.55,0,1,10.0,66.7,6,10,0.0,17,65.4,0,5,,,,,69.0,49.1,75.3,,41.3,,,62.2,,,0,2,18,40.0,99.1,23.5,4,4,0,0,1,2,11.1,95,10.6,62.5,8,8,4.8,3.47,0,0,0.0,62.5,5,4,0.0,9,34.6,0,3,,,,,65.1,39.4,69.8,,41.4,,,57.3,,,0,0,9,0.0,66.7,0.0,0,1,0,0,0,0,0.0,22,2.8,0,100.0,3,3,-3.0,1.9,0,0,0.0,100.0,3,0,0.0,3,11.5,0,2,,,,,62.7,64.0,66.6,,63.8,,,,,,0,0,3,,104.2,0.0,0,0,0,0,0,0,0.0,27,9.0,-7.81
Kaden Anderson,127312,QB,WYOMING,1,-63.16,0,26,351,63.2,19,22,10.6,2.84,0,1,3.8,50.0,11,7,8.3,25,96.2,1,4,,,,,69.7,52.5,76.1,,55.3,,,50.6,,,0,1,29,28.6,44.3,8.0,2,1,0,3,0,2,6.9,103,4.7,72.2,18,19,8.8,2.5,0,1,4.5,63.2,12,5,7.7,20,76.9,1,4,,,,,69.3,62.4,75.7,,64.3,,,54.4,,,0,1,23,20.0,56.5,5.0,1,0,0,1,0,2,8.7,108,5.7,0.0,2,4,19.0,3.7,0,0,0.0,0.0,0,2,,6,23.1,0,0,,,,,64.2,33.1,69.1,,36.7,,,56.3,,,0,0,7,50.0,39.6,16.7,1,1,0,2,0,0,0.0,0,0.0,0,100.0,1,1,-4.0,1.0,0,0,0.0,100.0,1,0,0.0,1,3.8,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-5.68
Cutter Boley,184630,QB,KENTUCKY,1,13.64,0,26,202,64.7,17,18,17.1,3.7,0,2,10.5,55.6,10,4,9.1,22,84.6,1,10,,,,,67.6,78.2,76.7,,84.3,,,53.0,,,0,0,24,0.0,132.9,0.0,0,4,0,1,2,1,4.2,205,11.4,60.0,10,10,10.7,3.1,0,1,9.1,50.0,5,0,16.7,15,57.7,1,5,,,,,66.5,63.6,76.2,,69.3,,,53.0,,,0,0,16,,117.1,0.0,0,4,0,0,1,1,6.3,96,9.6,70.0,10,11,17.2,3.55,0,1,9.1,63.6,7,4,0.0,11,42.3,0,6,,,,,65.8,84.6,70.7,,83.8,,,,,,0,0,12,0.0,137.5,0.0,0,0,0,1,1,0,0.0,144,13.1,0,66.7,3,3,-3.7,1.03,0,0,0.0,66.7,2,0,0.0,4,15.4,0,1,,,,,63.3,53.9,67.4,,53.9,,,,,,0,0,4,,106.3,0.0,0,0,0,0,0,0,0.0,35,11.7,3.49
Beau Pribula,164182,QB,MISSOURI,1,38.89,0,26,229,64.7,17,18,7.7,2.58,0,0,0.0,61.1,11,8,0.0,22,84.6,0,6,,,,,68.8,58.9,76.1,,53.4,,,66.5,,,0,1,24,25.0,94.7,9.1,2,2,0,1,2,1,4.2,120,6.7,64.7,17,18,6.6,2.16,0,0,0.0,61.1,11,5,0.0,21,80.8,0,7,,,,,68.8,60.5,76.0,,53.5,,,70.4,,,0,1,23,40.0,99.5,9.5,2,1,0,1,2,1,4.3,141,7.8,100.0,4,4,0.8,2.98,0,0,0.0,100.0,4,3,0.0,5,19.2,0,1,,,,,63.8,58.6,68.1,,63.7,,,57.3,,,0,0,5,0.0,101.0,0.0,0,1,0,0,0,0,0.0,33,8.3,0,100.0,4,4,-4.0,0.88,0,0,0.0,100.0,4,0,0.0,4,15.4,0,2,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,,118.8,0.0,0,0,0,0,0,0,0.0,54,13.5,0.42
Gavin Wimsatt,155757,QB,JVILLE ST,1,-25.0,0,26,196,75.0,20,20,6.0,3.28,0,0,0.0,60.0,12,5,20.0,22,84.6,3,6,,,,,72.9,81.2,76.6,,84.5,52.7,,67.1,,,0,1,22,0.0,53.8,0.0,0,2,0,0,0,0,0.0,108,5.4,81.3,16,16,3.2,3.09,0,0,0.0,75.0,12,5,7.7,18,69.2,1,6,,,,,72.9,76.5,76.3,,77.8,54.3,,67.1,,,0,0,18,0.0,121.9,0.0,0,2,0,0,1,0,0.0,140,8.8,75.0,8,8,7.3,2.56,0,0,0.0,50.0,4,0,33.3,8,30.8,2,2,,,,,64.9,80.7,69.8,,81.0,60.0,,,,,0,1,8,,24.0,0.0,0,0,0,0,0,0,0.0,38,4.8,0,100.0,4,4,-2.8,0.98,0,0,0.0,100.0,4,0,0.0,4,15.4,0,2,,,,,63.3,64.9,67.4,,64.6,,,,,,0,0,4,,158.3,0.0,0,0,0,0,1,0,0.0,70,17.5,-4.0
Ben Gulbranson,131734,QB,STANFORD,1,-24.71,0,24,300,76.5,17,21,7.3,2.73,2,2,9.1,61.9,13,8,0.0,23,95.8,0,7,,,,,69.4,74.9,76.3,,72.3,,,66.2,,,1,0,24,12.5,106.4,4.3,1,1,0,1,1,1,4.2,186,8.9,78.6,14,17,4.5,2.62,1,0,0.0,64.7,11,7,0.0,19,79.2,0,5,,,,,69.1,56.1,75.9,,50.3,,,66.2,,,1,0,19,14.3,74.9,5.3,1,1,0,1,0,1,5.3,77,4.5,75.0,4,5,15.0,3.04,1,2,33.3,40.0,2,2,33.3,5,20.8,1,2,,,,,64.2,94.1,68.6,,93.8,,,,,,0,0,6,0.0,127.1,0.0,0,0,0,0,1,0,0.0,109,21.8,0,100.0,1,1,-1.0,2.0,0,0,0.0,0.0,0,1,100.0,1,4.2,1,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,17.27
Malik Washington,198729,QB,MARYLAND,1,35.29,0,24,215,85.7,14,16,13.1,3.07,0,4,23.5,68.8,11,7,8.3,18,75.0,1,10,,,,,67.7,94.2,75.2,,93.5,,,73.3,,,0,1,19,0.0,106.3,0.0,0,2,0,2,1,1,5.3,219,13.7,80.0,15,17,10.5,2.9,0,4,22.2,64.7,11,7,8.3,18,75.0,1,9,,,,,67.7,92.9,75.2,,92.2,,,70.0,,,0,1,19,0.0,103.2,0.0,0,1,0,2,1,1,5.3,221,13.0,100.0,5,5,2.6,1.92,0,0,0.0,100.0,5,0,0.0,6,25.0,0,3,,,,,64.2,78.6,68.6,,74.2,,,63.7,,,0,0,6,,100.0,0.0,0,1,0,0,0,0,0.0,40,8.0,0,83.3,6,6,-2.3,1.4,0,0,0.0,83.3,5,0,0.0,6,25.0,0,2,,,,,64.2,60.0,68.6,,59.8,,,,,,0,0,6,,95.8,0.0,0,0,0,0,0,0,0.0,42,7.0,-5.0
