player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Keyone Jenkins,170403,QB,FIU,1,29,90.9,11,11,11.2,2.97,0,0,0.0,81.8,9,3,10.0,13,44.8,1,9,,,,,66.0,90.2,71.0,,83.0,,,69.3,,0,0,13,33.3,149.1,7.7,1,1,0,0,1,0,0.0,162,14.7,0,166,68.2,80.1,79.1,65.0,53.8,13,13,16.3,3.62,0,0,0.0,46.2,6,5,14.3,16,55.2,1,6,,,,,66.7,65.2,71.8,,69.0,,,55.6,,0,1,17,0.0,89.4,0.0,0,3,0,0,2,1,5.9,129,9.9,78.9,19,19,13.2,3.07,0,0,0.0,68.4,13,0,13.3,21,72.4,2,13,,,,,67.4,86.1,72.7,,88.5,,,58.5,,0,0,22,,146.3,0.0,0,2,0,0,2,0,0.0,277,14.6,0,40.0,5,5,17.0,4.0,0,0,0.0,40.0,2,8,0.0,8,27.6,0,2,,,,,64.9,58.3,69.5,,48.9,,,68.5,,0,1,8,12.5,47.9,12.5,1,2,0,0,1,1,12.5,14,2.8
Haynes King,124329,QB,GA TECH,1,29,72.7,11,14,7.0,2.76,0,0,0.0,57.1,8,11,0.0,14,48.3,0,2,,,,,66.2,63.7,71.2,,63.4,,,,,0,0,14,0.0,62.2,0.0,0,0,0,3,0,0,0.0,35,2.5,0,176,72.3,75.3,75.0,63.9,84.6,13,13,8.2,2.54,0,2,14.3,84.6,11,2,0.0,15,51.7,0,7,,,,,66.5,77.0,71.6,,79.6,,,57.0,,0,1,16,50.0,81.4,6.7,1,1,0,0,0,1,6.3,146,11.2,80.0,15,15,11.1,2.39,0,2,12.5,80.0,12,0,0.0,16,55.2,0,7,,,,,66.7,76.6,71.8,,79.0,,,57.0,,0,1,17,,81.4,0.0,0,1,0,0,0,1,5.9,153,10.2,0,77.8,9,12,1.9,2.96,0,0,0.0,58.3,7,13,0.0,13,44.8,0,2,,,,,66.0,63.2,71.0,,62.9,,,,,0,0,13,7.7,63.2,7.7,1,0,0,3,0,0,0.0,28,2.3
Jalon Daniels,122555,QB,KANSAS,1,28,57.1,7,9,15.3,2.11,0,2,18.2,44.4,4,2,0.0,9,32.1,0,3,,,,,65.6,61.1,70.4,,60.9,,,,,0,2,11,0.0,87.5,0.0,0,0,0,2,1,2,18.2,110,12.2,0,198,71.5,63.0,57.4,67.9,52.9,17,18,10.4,2.88,0,0,0.0,33.3,6,6,33.3,19,67.9,3,4,,,,,67.0,55.9,72.2,,55.8,,,,,0,1,19,16.7,24.5,5.3,1,0,0,1,0,0,0.0,77,4.3,65.0,20,20,11.4,2.1,0,2,9.5,50.0,10,0,23.1,20,71.4,3,7,,,,,67.2,70.7,72.5,,70.2,,,,,0,2,21,,59.8,0.0,0,0,0,0,1,2,9.5,187,9.4,0,0.0,4,7,14.3,3.96,0,0,0.0,0.0,0,8,,8,28.6,0,0,,,,,65.1,33.8,69.8,,34.1,,,,,0,1,9,12.5,0.0,12.5,1,0,0,3,0,0,0.0,0,0.0
Amari Odom,178686,QB,KENNESAW,1,28,25.0,4,5,18.3,3.43,0,0,0.0,20.0,1,2,0.0,8,28.6,0,2,,,,,65.1,68.1,69.8,,57.1,,,71.8,,0,0,9,50.0,79.2,12.5,1,2,0,1,1,0,0.0,12,2.4,0,200,39.2,84.1,89.8,60.3,87.5,16,18,9.7,3.02,0,3,13.6,72.2,13,5,7.1,20,71.4,1,10,,,,,67.6,91.9,73.0,,92.0,,,61.4,,0,0,24,0.0,153.9,0.0,0,2,0,2,3,0,0.0,227,12.6,77.8,18,18,12.7,2.76,0,3,13.6,72.2,13,0,7.1,21,75.0,1,11,,,,,67.7,92.6,73.1,,92.1,,,67.3,,0,0,25,,153.9,0.0,0,3,0,0,4,0,0.0,237,13.2,0,50.0,2,5,0.0,4.24,0,0,0.0,20.0,1,7,0.0,7,25.0,0,1,,,,,64.9,54.6,69.5,,47.4,,,64.0,,0,0,8,14.3,39.6,14.3,1,1,0,3,0,0,0.0,2,0.4
Bishop Davenport,163426,QB,S ALABAMA,1,28,55.6,9,9,10.9,2.47,0,0,0.0,55.6,5,5,0.0,10,35.7,0,2,,,,,65.6,43.6,70.4,,43.8,,,,,0,1,11,20.0,22.7,10.0,1,0,0,0,0,1,9.1,30,3.3,0,288,70.7,63.5,58.3,66.8,84.6,13,13,7.3,2.8,0,0,0.0,69.2,9,5,18.2,18,64.3,2,4,,,,,67.0,74.4,72.2,,71.0,,,66.7,,0,0,19,40.0,81.6,11.1,2,3,0,0,0,0,0.0,68,5.2,75.0,16,16,8.4,2.39,0,0,0.0,68.8,11,0,8.3,18,64.3,1,4,,,,,67.0,67.9,72.2,,61.5,,,71.1,,0,0,19,,76.8,0.0,0,2,0,0,0,0,0.0,67,4.2,0,66.7,6,6,9.8,3.2,0,0,0.0,50.0,3,10,25.0,10,35.7,1,2,,,,,65.6,51.6,70.4,,54.3,,,57.0,,0,1,11,30.0,25.7,30.0,3,1,0,0,0,1,9.1,31,5.2
Michael Merdinger,183334,QB,LIBERTY,1,28,71.4,7,9,16.7,2.74,1,1,10.0,55.6,5,6,0.0,14,50.0,0,6,,,,,66.4,81.6,71.4,,72.9,,,74.2,,0,0,15,33.3,85.4,14.3,2,3,1,0,0,0,0.0,80,8.9,0,206,29.5,74.8,73.2,64.2,81.8,11,13,8.7,2.41,2,1,6.7,53.8,7,3,22.2,14,50.0,2,6,,,,,66.5,69.2,71.6,,68.7,,,,,0,0,16,33.3,114.9,7.1,1,0,0,0,1,0,0.0,132,10.2,78.6,14,18,8.1,2.27,3,0,0.0,50.0,9,0,18.2,19,67.9,2,9,,,,,67.4,67.0,72.7,,64.0,,,64.6,,0,0,22,,68.8,0.0,0,1,1,0,0,0,0.0,108,6.0,0,75.0,4,4,25.0,3.2,0,2,50.0,75.0,3,9,0.0,9,32.1,0,3,,,,,65.1,90.6,69.8,,86.1,,,69.9,,0,0,9,33.3,156.3,33.3,3,2,0,0,1,0,0.0,104,26.0
Rodney Tisdale Jr.,188754,QB,W KENTUCKY,1,28,50.0,4,4,8.5,2.4,0,0,0.0,50.0,2,3,0.0,4,14.3,0,0,,,,,63.3,36.0,67.4,,36.4,,,,,0,1,4,0.0,16.7,0.0,0,0,0,0,0,1,25.0,2,0.5,0,346,29.7,53.3,60.4,49.0,75.0,20,21,8.0,3.03,0,1,4.3,71.4,15,4,0.0,24,85.7,0,8,,,,,26.7,60.9,0.0,,68.8,60.0,,50.1,,0,0,26,0.0,96.9,0.0,0,3,0,1,0,1,3.8,178,8.5,77.8,18,18,8.6,2.71,0,1,5.3,77.8,14,0,0.0,21,75.0,0,8,,,,,25.1,61.9,72.7,,67.7,,,50.1,,0,1,22,,84.5,0.0,0,3,0,0,0,2,9.1,177,9.8,1,50.0,6,7,6.7,3.63,0,0,0.0,42.9,3,7,0.0,7,25.0,0,0,,,,,64.9,41.3,0.0,,46.8,60.0,,,,0,0,8,0.0,50.3,0.0,0,0,0,1,0,0,0.0,3,0.4
Thomas Gotkowski,184081,QB,MIAMI OH,1,27,100.0,6,7,15.7,2.5,1,2,28.6,85.7,6,3,0.0,9,33.3,0,4,,,,,17.6,90.7,70.1,,91.2,,,62.0,,0,0,10,33.3,158.3,11.1,1,1,0,0,1,1,10.0,96,13.7,0,221,28.8,74.7,72.3,65.9,41.2,17,17,15.1,2.42,0,1,5.9,35.3,6,4,14.3,18,66.7,1,4,,,,,66.8,53.5,72.0,,55.7,,,56.2,,0,0,18,0.0,102.6,0.0,0,1,0,0,2,0,0.0,130,7.6,61.1,18,18,13.7,2.29,0,2,11.1,55.6,10,0,9.1,20,74.1,1,6,,,,,67.1,76.5,72.4,,76.6,,,60.8,,0,0,20,,122.5,0.0,0,2,0,0,3,0,0.0,149,8.3,0,40.0,5,6,20.6,2.9,1,1,16.7,33.3,2,7,0.0,7,25.9,0,2,,,,,15.7,54.5,69.5,,57.5,,,57.3,,0,0,8,14.3,81.9,14.3,1,0,0,0,0,1,12.5,77,12.8
Julian Sayin,183708,QB,OHIO STATE,1,27,80.0,10,11,9.7,2.88,0,1,9.1,72.7,8,1,0.0,12,44.4,0,5,,,,,65.8,80.4,70.7,,77.7,,,63.1,,0,0,12,0.0,135.4,0.0,0,1,0,1,1,0,0.0,112,10.2,0,260,70.1,82.0,76.6,73.1,85.7,14,15,8.9,2.76,0,1,6.7,73.3,11,1,8.3,15,55.6,1,6,,,,,66.4,70.5,71.4,,70.0,,,,,0,1,15,0.0,108.6,0.0,0,0,0,1,2,1,6.7,121,8.1,82.6,23,24,9.9,2.81,0,2,8.3,75.0,18,0,5.3,25,92.6,1,11,,,,,67.7,79.6,73.1,,77.5,,,63.1,,0,1,25,,126.4,0.0,0,1,0,1,3,1,4.0,228,9.5,0,100.0,1,2,-6.0,2.85,0,0,0.0,50.0,1,2,0.0,2,7.4,0,0,,,,,61.8,58.9,65.5,,58.9,,,,,0,0,2,0.0,56.3,0.0,0,0,0,1,0,0,0.0,5,2.5
Carter Jones,198923,QB,NEVADA,1,27,50.0,6,7,11.5,2.46,0,0,0.0,42.9,3,4,0.0,9,33.3,0,1,,,,,16.7,33.7,69.8,,34.0,,,,,1,0,9,50.0,50.3,22.2,2,0,0,0,0,1,11.1,4,0.6,0,239,27.6,56.2,53.6,62.9,82.4,17,18,6.0,2.19,1,0,0.0,77.8,14,2,0.0,18,66.7,0,6,,,,,67.0,68.4,72.2,,68.0,,,,,0,0,19,0.0,90.0,0.0,0,0,0,0,0,0,0.0,101,5.6,75.0,20,21,6.7,2.11,1,0,0.0,71.4,15,0,0.0,21,77.8,0,6,,,,,67.2,64.3,72.5,,64.0,,,,,0,0,21,,78.9,0.0,0,0,0,0,0,0,0.0,87,4.1,0,66.7,3,4,12.7,2.88,0,0,0.0,50.0,2,6,0.0,6,22.2,0,1,,,,,14.6,34.5,69.1,,34.7,,,,,1,0,7,33.3,62.5,33.3,2,0,0,0,0,1,14.3,18,4.5
Caden Creel,170414,QB,JVILLE ST,1,27,85.7,7,9,0.6,3.05,1,0,0.0,66.7,6,4,0.0,12,44.4,0,4,,,,,65.8,63.3,70.7,,67.5,,,56.2,,0,0,12,50.0,132.2,16.7,2,1,0,1,1,0,0.0,81,9.0,0,196,40.2,70.7,82.3,55.9,66.7,9,10,17.6,4.85,0,0,0.0,60.0,6,5,0.0,15,55.6,0,7,,,,,66.5,85.1,72.3,,86.0,59.5,,66.4,,0,0,16,0.0,136.7,0.0,0,5,0,1,1,0,0.0,123,12.3,75.0,12,14,11.1,3.49,1,0,0.0,64.3,9,0,0.0,18,66.7,0,8,,,,,66.8,77.2,72.6,,84.6,59.5,,55.1,,0,0,18,,139.3,0.0,0,4,0,1,2,0,0.0,148,10.6,0,75.0,4,5,7.3,5.17,0,0,0.0,60.0,3,9,0.0,9,33.3,0,3,,,,,65.4,75.3,70.1,,66.4,,,69.9,,0,0,10,22.2,98.8,22.2,2,2,0,1,0,0,0.0,56,11.2
Scotty Fox Jr.,199546,QB,W VIRGINIA,1,27,0.0,1,1,10.0,1.7,0,0,0.0,0.0,0,1,,1,3.7,0,0,,,,,60.3,55.2,63.6,,55.3,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,343,69.7,43.0,44.1,55.3,65.0,20,22,5.4,2.18,1,0,0.0,59.1,13,7,0.0,26,96.3,0,4,,,,,67.9,43.2,73.5,,44.8,54.3,,57.8,,0,1,27,42.9,50.9,11.5,3,1,0,1,0,1,3.7,98,4.5,56.3,16,18,4.4,1.96,1,0,0.0,50.0,9,0,0.0,19,70.4,0,1,,,,,67.1,34.0,72.5,,35.3,54.3,,57.8,,0,1,20,,33.1,0.0,0,1,0,1,0,1,5.0,50,2.8,0,80.0,5,5,9.2,2.65,0,0,0.0,80.0,4,8,0.0,8,29.6,0,3,,,,,64.9,67.0,69.5,,66.7,,,,,0,0,8,37.5,106.7,37.5,3,0,0,0,0,0,0.0,48,9.6
Michael Van Buren Jr.,184764,QB,LSU,1,27,75.0,8,11,5.8,2.36,3,0,0.0,54.5,6,2,0.0,11,40.7,0,3,,,,,65.6,46.3,70.7,,46.5,56.7,,,,0,1,11,0.0,56.6,0.0,0,0,0,0,1,1,9.1,44,4.0,0,211,70.2,60.8,58.3,61.9,76.9,13,15,2.9,2.49,0,0,0.0,60.0,9,3,10.0,16,59.3,1,2,,,,,66.8,69.6,72.2,,67.5,80.1,,57.0,,0,0,18,0.0,67.1,0.0,0,1,0,2,0,0,0.0,54,3.6,77.8,18,21,2.4,2.35,2,0,0.0,61.9,13,0,7.1,22,81.5,1,4,,,,,67.5,65.7,73.0,,63.6,80.1,,57.0,,0,1,23,,63.0,0.0,0,1,0,1,1,1,4.3,67,3.2,1,66.7,3,5,13.7,2.82,1,0,0.0,40.0,2,5,0.0,5,18.5,0,1,,,,,64.2,48.1,69.1,,48.4,56.7,,,,0,0,6,0.0,61.3,0.0,0,0,0,1,0,0,0.0,31,6.2
DJ Lagway,184426,QB,FLORIDA,1,27,84.6,13,15,7.2,2.24,0,1,6.7,66.7,10,2,9.1,16,59.3,1,9,,,,,66.5,79.3,71.6,,78.7,,,,,0,1,16,50.0,87.1,6.3,1,0,0,2,1,0,0.0,126,8.4,0,163,67.9,78.1,76.1,64.3,75.0,8,9,5.1,3.1,0,0,0.0,55.6,5,2,16.7,11,40.7,1,4,,,,,65.6,69.3,70.4,,64.4,,,64.3,,0,0,11,50.0,107.4,9.1,1,1,0,1,2,0,0.0,42,4.7,81.0,21,22,6.4,2.37,0,1,4.5,68.2,15,0,11.8,23,85.2,2,13,,,,,67.5,82.7,72.8,,79.8,,,64.3,,0,1,23,,111.4,0.0,0,1,0,1,3,0,0.0,168,7.6,0,,0,2,,3.88,0,0,0.0,0.0,0,4,,4,14.8,0,0,,,,,63.3,50.5,67.4,,50.5,,,,,0,0,4,50.0,39.6,50.0,2,0,0,2,0,0,0.0,0,0.0
Baylor Hayes,192135,QB,TULSA,1,26,50.0,8,9,19.3,2.89,0,0,0.0,44.4,4,3,0.0,10,38.5,0,3,,,,,65.4,67.9,70.1,,71.1,,,57.0,,0,1,10,0.0,67.6,0.0,0,1,0,1,1,0,0.0,67,7.4,0,320,69.7,52.3,52.0,56.2,53.8,13,13,15.6,3.37,0,1,6.7,53.8,7,8,0.0,16,61.5,0,5,,,,,66.8,44.7,72.0,,41.2,,,64.1,,0,0,18,25.0,76.4,12.5,2,1,0,0,0,1,5.6,92,7.1,50.0,14,14,16.7,2.85,0,0,0.0,50.0,7,0,0.0,15,57.7,0,4,,,,,66.7,42.4,71.8,,44.2,,,57.0,,0,1,17,,58.0,0.0,0,1,0,0,1,1,5.9,68,4.9,0,57.1,7,8,17.6,3.64,0,1,12.5,50.0,4,11,0.0,11,42.3,0,4,,,,,65.6,71.9,70.4,,67.6,,,64.1,,0,0,11,18.2,91.1,18.2,2,1,0,1,0,0,0.0,91,11.4
Jeff Sims,122496,QB,ARIZONA ST,1,26,61.5,13,13,8.8,2.04,0,0,0.0,53.8,7,3,12.5,13,50.0,1,3,,,,,66.2,58.4,71.2,,58.2,,,,,0,0,14,0.0,63.6,0.0,0,0,0,0,0,1,7.1,52,4.0,0,110,22.9,35.9,45.8,39.6,36.4,11,12,14.9,3.47,0,1,8.3,33.3,4,2,0.0,13,50.0,0,4,,,,,66.0,37.6,71.0,,39.2,,,57.3,,0,3,13,0.0,11.8,0.0,0,1,0,1,0,3,23.1,62,5.2,47.6,21,21,12.6,2.43,0,1,4.5,42.9,9,0,10.0,21,80.8,1,6,,,,,67.4,44.2,72.7,,44.4,,,,,0,3,22,,20.0,0.0,0,0,0,0,0,4,18.2,110,5.2,0,66.7,3,4,5.0,4.1,0,0,0.0,50.0,2,5,0.0,5,19.2,0,1,,,,,63.8,55.6,68.1,,60.1,,,57.3,,0,0,5,0.0,56.3,0.0,0,1,0,1,0,0,0.0,4,1.0
Micah Alejado,184162,QB,HAWAII,1,26,100.0,5,6,4.0,2.72,0,0,0.0,66.7,4,2,20.0,6,23.1,1,1,,,,,64.2,54.1,69.1,,54.6,60.0,,,,0,0,6,0.0,122.2,0.0,0,0,0,1,1,0,0.0,36,6.0,0,180,70.1,68.6,72.2,55.3,83.3,18,18,13.5,3.53,0,1,5.3,72.2,13,8,13.3,20,76.9,2,7,,,,,67.2,77.4,72.5,,76.7,,,62.1,,0,1,21,0.0,109.7,0.0,0,2,0,0,1,1,4.8,253,14.1,87.5,16,16,8.8,2.46,0,0,0.0,68.8,11,0,21.4,16,61.5,3,5,,,,,66.5,60.7,71.6,,60.5,,,,,0,1,16,,84.4,0.0,0,0,0,0,1,1,6.3,116,7.3,0,85.7,7,8,17.6,4.75,0,1,11.1,75.0,6,10,0.0,10,38.5,0,3,,,,,65.6,82.3,70.7,,83.7,60.0,,62.1,,0,0,11,0.0,156.3,0.0,0,2,0,1,1,0,0.0,173,21.6
Drake Lindsey,184727,QB,MINNESOTA,1,26,71.4,7,7,5.9,3.14,0,0,0.0,57.1,4,3,20.0,8,30.8,1,2,,,,,64.9,67.7,69.5,,67.4,,,,,0,0,8,33.3,62.8,12.5,1,0,0,0,0,0,0.0,22,3.1,0,225,69.6,70.6,71.4,58.2,87.5,16,17,3.1,2.67,0,0,0.0,82.4,14,2,0.0,18,69.2,0,3,,,,,67.0,68.5,72.2,,70.4,,,57.8,,0,0,19,0.0,102.9,0.0,0,1,0,1,1,0,0.0,68,4.0,85.7,21,21,3.9,2.38,0,0,0.0,81.0,17,0,5.6,21,80.8,1,5,,,,,67.4,76.0,72.7,,75.5,,,,,0,0,22,,99.8,0.0,0,0,0,0,1,0,0.0,87,4.1,0,50.0,2,3,4.5,4.64,0,0,0.0,33.3,1,5,0.0,5,19.2,0,0,,,,,63.8,49.4,68.1,,52.4,,,57.8,,0,0,5,20.0,42.4,20.0,1,1,0,1,0,0,0.0,3,1.0
Grayson James,145214,QB,BOSTON COL,1,25,77.8,9,10,13.0,2.64,0,1,9.1,60.0,6,4,14.3,10,40.0,1,5,,,,,65.6,80.3,70.4,,79.6,,,,,1,0,11,0.0,104.2,0.0,0,0,0,0,0,0,0.0,145,14.5,0,121,69.1,79.2,78.5,57.4,71.4,14,14,14.9,3.11,0,1,6.7,71.4,10,4,0.0,15,60.0,0,6,,,,,66.5,71.9,71.6,,71.4,,,,,0,0,16,25.0,104.2,6.7,1,0,0,0,0,0,0.0,143,10.2,70.6,17,17,15.9,2.75,0,1,5.6,64.7,11,0,8.3,17,68.0,1,8,,,,,66.8,83.1,72.0,,82.2,,,,,0,0,18,,108.1,0.0,0,0,0,0,0,0,0.0,231,13.6,0,83.3,6,7,9.2,3.29,0,1,12.5,71.4,5,8,0.0,8,32.0,0,3,,,,,65.1,63.2,69.8,,62.9,,,,,1,0,9,12.5,95.5,12.5,1,0,0,0,0,0,0.0,57,8.1
Josh Hoover,127148,QB,TCU,1,25,100.0,4,4,7.0,1.42,0,0,0.0,100.0,4,1,0.0,5,20.0,0,4,,,,,63.8,74.0,68.6,,77.3,54.3,,,,0,0,5,0.0,118.8,0.0,0,0,0,0,0,0,0.0,73,18.3,0,305,68.9,77.4,85.9,54.5,88.2,17,18,10.4,3.0,0,2,11.1,83.3,15,3,0.0,20,80.0,0,8,,,,,67.1,81.1,72.4,,83.0,,,57.3,,0,0,20,33.3,158.3,5.0,1,1,0,1,3,0,0.0,231,12.8,89.5,19,20,8.9,2.44,0,1,5.0,85.0,17,0,0.0,21,84.0,0,11,,,,,67.2,78.9,72.7,,82.1,54.3,,57.3,,0,0,21,,158.3,0.0,0,1,0,1,3,0,0.0,265,13.3,1,100.0,2,2,17.0,3.95,0,1,50.0,100.0,2,4,0.0,4,16.0,0,1,,,,,63.3,80.2,67.4,,79.6,,,,,0,0,4,25.0,118.8,25.0,1,0,0,0,0,0,0.0,39,19.5
Xavier Ward,146492,QB,S JOSE ST,1,25,33.3,6,7,9.7,2.14,1,0,0.0,28.6,2,3,0.0,7,28.0,0,1,,,,,64.6,27.6,69.1,,27.8,,,,,0,0,7,0.0,48.5,0.0,0,0,0,0,0,1,14.3,36,5.1,0,285,68.0,28.0,26.8,59.2,53.8,13,14,11.5,3.32,0,1,6.3,42.9,6,5,14.3,18,72.0,1,4,,,,,67.2,32.0,72.5,,29.4,,,59.2,,1,3,21,0.0,15.5,0.0,0,4,0,0,0,3,14.3,58,4.1,46.7,15,16,10.1,2.65,1,1,5.6,37.5,6,0,14.3,17,68.0,1,2,,,,,67.1,24.8,72.4,,25.2,,,52.9,,0,3,20,,8.9,0.0,0,1,0,0,0,4,20.0,58,3.6,0,50.0,4,5,14.3,3.71,0,0,0.0,40.0,2,8,0.0,8,32.0,0,3,,,,,64.9,65.9,69.5,,60.0,,,65.5,,1,0,8,0.0,65.4,0.0,0,3,0,0,0,0,0.0,36,7.2
TJ Lateef,199810,QB,NEBRASKA,1,25,50.0,4,6,12.3,2.87,1,0,0.0,33.3,2,3,0.0,6,24.0,0,1,,,,,64.9,50.0,69.5,,50.0,,,,,0,0,8,0.0,42.4,0.0,0,0,0,1,0,0,0.0,18,3.0,0,238,68.5,50.1,50.3,55.6,56.3,16,18,12.5,2.96,0,1,5.6,38.9,7,5,22.2,19,76.0,2,1,,,,,67.0,50.9,72.2,,53.4,,,56.3,,1,0,19,0.0,47.0,0.0,0,1,0,1,0,0,0.0,51,2.8,56.3,16,17,13.4,2.55,1,1,5.6,41.2,7,0,22.2,17,68.0,2,2,,,,,66.8,52.2,72.0,,52.2,,,,,0,0,18,,49.9,0.0,0,0,0,0,0,0,0.0,55,3.2,0,50.0,4,7,8.8,3.75,0,0,0.0,28.6,2,8,0.0,8,32.0,0,0,,,,,65.1,47.6,69.8,,51.9,,,56.3,,1,0,9,0.0,39.6,0.0,0,1,0,2,0,0,0.0,14,2.0
Rocco Becht,157567,QB,IOWA STATE,1,25,66.7,6,8,11.2,2.85,0,1,11.1,37.5,3,6,25.0,12,48.0,1,2,,,,,66.0,81.2,71.0,,76.5,,,68.1,,2,0,13,33.3,54.2,16.7,2,2,0,0,0,0,0.0,40,5.0,0,193,70.1,89.8,86.6,72.3,66.7,9,10,8.3,2.58,0,1,9.1,60.0,6,3,0.0,13,52.0,0,5,,,,,66.2,84.2,71.2,,85.7,,,60.8,,0,0,14,0.0,115.8,0.0,0,2,0,1,1,0,0.0,73,7.3,64.3,14,14,9.5,2.4,0,2,12.5,64.3,9,0,0.0,16,64.0,0,6,,,,,66.8,90.4,72.0,,90.7,,,60.6,,0,0,18,,113.1,0.0,0,2,0,0,1,0,0.0,113,8.1,0,100.0,1,4,9.0,3.27,0,0,0.0,0.0,0,9,100.0,9,36.0,1,1,,,,,65.1,67.5,69.8,,58.0,,,68.3,,2,0,9,22.2,39.6,22.2,2,2,0,1,0,0,0.0,0,0.0
