player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Dequan Finn,97804,QB,MIAMI OH,2,54,50.0,10,11,17.6,3.21,0,1,7.1,45.5,5,10,0.0,15,27.8,0,5,,,,,67.0,71.2,72.2,66.5,,67.9,0,1,19,10.0,24.1,6.7,1,3,0,1,0,1,5.3,58,5.3,0,221,73.0,60.6,52.0,72.9,67.9,28,29,9.6,3.03,0,1,3.0,62.1,18,13,5.3,39,72.2,1,9,,,,,69.2,47.8,75.0,46.0,,60.8,1,2,43,30.8,64.7,10.3,4,6,0,0,0,2,4.7,276,9.5,66.7,27,27,10.0,2.49,0,2,6.1,63.0,17,0,5.6,31,57.4,1,7,,,,,68.8,46.4,74.5,47.1,,56.2,0,2,37,,53.3,0.0,0,4,0,0,0,2,5.4,192,7.1,1,54.5,11,13,16.0,3.87,0,0,0.0,46.2,6,23,0.0,23,42.6,0,7,,,,,67.7,70.8,73.1,63.7,,70.6,1,1,25,21.7,54.0,21.7,5,5,0,1,0,1,4.0,142,10.9
Brendon Lewis,131687,QB,MEMPHIS,2,54,83.3,12,12,7.2,2.83,0,1,7.7,83.3,10,10,0.0,15,27.8,0,8,,,,,66.5,88.2,71.6,86.5,,66.4,0,1,16,0.0,71.2,0.0,0,3,0,0,0,1,6.3,113,9.4,0,218,74.0,90.5,90.5,69.5,88.9,36,36,6.7,2.58,0,2,5.3,77.8,28,7,12.5,39,72.2,4,13,,,,,69.1,89.0,74.9,87.2,,66.4,0,0,42,14.3,108.6,2.6,1,2,0,0,1,0,0.0,282,7.8,89.2,37,37,6.0,2.16,0,1,2.6,78.4,29,0,12.1,37,68.5,4,12,,,,,68.9,82.6,74.7,81.7,,,0,0,39,,101.8,0.0,0,0,0,0,1,0,0.0,232,6.3,0,81.8,11,11,9.5,3.71,0,2,16.7,81.8,9,17,0.0,17,31.5,0,9,,,,,67.0,92.0,72.2,91.9,,69.6,0,1,19,5.9,80.9,5.9,1,5,0,0,0,1,5.3,163,14.8
Josh Holst,171312,QB,N ILLINOIS,2,54,70.6,17,18,4.6,2.61,0,0,0.0,61.1,11,7,8.3,22,40.7,1,5,,,,,67.5,53.5,0.0,59.7,,53.8,0,0,23,28.6,73.6,9.1,2,2,0,1,0,0,0.0,89,4.9,0,254,72.0,55.4,59.4,53.2,85.0,20,22,4.8,3.47,0,0,0.0,68.2,15,15,11.8,32,59.3,2,8,,,,,68.5,55.0,74.1,59.3,,53.1,0,1,33,13.3,59.5,6.3,2,8,0,2,0,1,3.0,103,4.7,75.9,29,29,5.1,2.2,0,0,0.0,75.9,22,0,0.0,32,59.3,0,9,,,,,68.5,51.8,74.2,55.5,,50.2,0,1,34,,71.8,0.0,0,3,0,0,0,1,2.9,145,5.0,1,87.5,8,11,3.3,4.45,0,0,0.0,36.4,4,22,42.9,22,40.7,3,4,,,,,67.4,58.0,0.0,67.3,,55.4,0,0,22,18.2,50.2,18.2,4,7,0,3,0,0,0.0,47,4.3
Ryan Browne,174949,QB,PURDUE,2,54,76.9,13,14,11.1,2.95,0,0,0.0,71.4,10,5,0.0,15,27.8,0,7,,,,,66.5,73.4,71.6,72.9,,,0,1,16,20.0,104.2,6.7,1,0,0,1,1,1,6.3,163,11.6,0,273,73.2,83.9,80.3,72.6,75.8,33,34,12.9,3.0,0,3,8.1,61.8,21,11,16.0,39,72.2,4,19,,,,,69.2,83.4,75.0,79.4,,71.8,1,0,43,0.0,120.0,0.0,0,5,0,0,3,0,0.0,302,8.9,80.6,36,36,10.9,2.62,0,3,8.1,72.2,26,0,10.3,38,70.4,3,20,,,,,69.0,88.6,74.8,85.5,,69.3,0,1,40,,120.9,0.0,0,2,0,0,3,1,2.6,367,10.2,0,60.0,10,12,17.7,3.88,0,0,0.0,41.7,5,16,16.7,16,29.6,1,6,,,,,67.0,65.9,72.2,62.5,,66.0,1,0,19,6.3,98.6,6.3,1,3,0,1,1,0,0.0,98,8.2
Danny O'Neil,184200,QB,WISCONSIN,2,54,84.6,26,26,4.6,2.48,0,0,0.0,84.6,22,8,0.0,30,55.6,0,14,,,,,68.3,88.0,73.9,89.2,,57.3,0,1,31,37.5,126.6,10.0,3,1,0,0,4,0,0.0,227,8.7,0,349,72.3,70.9,67.2,70.1,65.0,20,20,9.0,3.03,0,2,9.5,65.0,13,8,0.0,24,44.4,0,8,,,,,67.7,35.3,73.1,37.4,,52.4,0,1,25,12.5,72.1,4.2,1,3,0,0,0,2,8.0,176,8.8,76.3,38,38,6.7,2.25,0,1,2.6,76.3,29,0,0.0,38,70.4,0,20,,,,,68.9,71.6,74.7,71.0,,,0,1,39,,120.4,0.0,0,0,0,0,3,1,2.6,359,9.4,1,75.0,8,8,5.5,3.84,0,1,11.1,75.0,6,16,0.0,16,29.6,0,2,,,,,66.7,47.7,71.8,54.3,,50.2,0,1,17,25.0,87.5,25.0,4,4,0,0,1,1,5.9,44,5.5
Miller Moss,70727,QB,LOUISVILLE,2,53,46.2,13,15,14.8,2.86,0,1,6.3,40.0,6,7,0.0,19,35.8,0,6,,,,,67.0,67.2,72.4,64.2,,64.2,1,0,20,28.6,113.9,10.5,2,1,0,1,2,1,5.0,140,9.3,0,210,70.5,84.8,83.2,70.9,83.9,31,32,7.7,2.67,0,2,5.4,75.0,24,8,7.7,34,64.2,2,12,,,,,69.0,90.8,74.8,89.2,,71.2,0,2,40,12.5,69.0,2.9,1,1,0,1,0,0,0.0,234,7.3,71.4,35,35,10.8,2.58,0,3,7.5,65.7,23,0,8.0,38,71.7,2,16,,,,,69.3,90.0,75.1,85.4,,75.0,0,2,44,,92.3,0.0,0,2,0,0,2,1,2.3,338,9.7,1,77.8,9,12,6.2,3.12,0,0,0.0,58.3,7,15,0.0,15,28.3,0,2,,,,,66.4,66.7,71.6,66.4,,,1,0,16,20.0,63.2,20.0,3,0,0,2,0,0,0.0,36,3.0
Alonza Barnett III,156710,QB,JAMES MAD,2,52,61.5,13,14,6.8,2.43,1,0,0.0,57.1,8,5,0.0,16,30.8,0,3,,,,,66.8,34.8,72.4,34.7,,,0,0,18,40.0,86.9,12.5,2,0,0,0,1,1,5.6,45,3.2,0,197,27.6,46.7,40.9,67.6,73.3,30,33,7.1,2.52,1,0,0.0,63.6,21,14,4.5,36,69.2,1,7,,,,,21.6,48.3,74.9,49.0,,57.8,1,0,42,21.4,88.8,8.3,3,0,0,1,1,2,5.0,187,5.7,78.8,33,33,5.2,2.27,0,0,0.0,75.8,25,0,3.8,33,63.5,1,9,,,,,68.9,54.9,74.8,55.5,,57.8,0,0,38,,110.4,0.0,0,0,0,0,2,1,2.8,198,6.0,0,40.0,10,14,13.1,2.87,2,0,0.0,28.6,4,19,0.0,19,36.5,0,1,,,,,14.8,28.6,72.7,28.7,,,1,0,22,26.3,39.6,26.3,5,0,0,1,0,2,9.1,34,2.4
Brad Jackson,184354,QB,TEXAS ST,2,52,81.0,21,21,14.0,2.13,0,4,18.2,76.2,16,5,5.9,21,40.4,1,10,,,,,67.4,90.3,72.7,89.9,,,0,1,22,0.0,137.4,0.0,0,0,0,0,4,1,4.5,335,16.0,0,314,53.6,72.7,63.0,74.8,66.7,21,25,10.0,2.41,2,0,0.0,56.0,14,4,0.0,31,59.6,0,7,,,,,29.1,45.7,74.3,37.6,,74.9,0,0,35,50.0,89.6,6.5,2,3,0,2,1,2,5.7,165,6.6,73.0,37,40,9.9,2.21,2,1,2.3,65.0,26,0,3.7,43,82.7,1,14,,,,,69.5,66.0,75.4,62.4,,70.6,0,0,47,,120.9,0.0,0,2,0,1,4,1,2.1,301,7.5,0,80.0,5,6,27.6,2.73,0,3,42.9,66.7,4,9,0.0,9,17.3,0,3,,,,,17.6,68.2,70.1,63.1,,64.3,0,1,10,22.2,109.7,22.2,2,1,0,1,1,2,20.0,199,33.2
Colton Joseph,172283,QB,DOMINION,2,52,57.1,14,14,9.6,2.43,0,0,0.0,57.1,8,7,0.0,17,32.7,0,6,,,,,67.0,69.9,72.2,66.7,,64.1,0,2,19,28.6,64.9,11.8,2,1,0,0,2,0,0.0,51,3.6,0,263,49.8,81.9,71.9,80.1,71.0,31,31,13.0,3.32,0,1,3.2,67.7,21,6,4.5,35,67.3,1,15,,,,,29.1,73.6,74.3,71.9,,64.6,0,1,35,16.7,97.5,2.9,1,3,0,0,1,2,5.7,310,10.0,75.7,37,37,11.9,2.68,0,1,2.6,73.0,27,0,3.6,39,75.0,1,20,,,,,69.0,90.5,74.8,89.0,,68.5,0,2,40,,106.9,0.0,0,2,0,0,3,1,2.5,351,9.5,0,25.0,8,8,11.8,4.08,0,0,0.0,25.0,2,13,0.0,13,25.0,0,1,,,,,20.6,28.8,71.2,27.6,,62.0,0,1,14,23.1,0.0,23.1,3,2,0,0,0,1,7.1,10,1.3
Chubba Purdy,122412,QB,NEVADA,2,51,50.0,10,11,5.4,3.13,0,0,0.0,45.5,5,6,0.0,16,31.4,0,5,,,,,66.7,57.1,71.8,46.5,,72.9,0,0,17,33.3,63.4,12.5,2,3,0,1,0,0,0.0,62,5.6,0,239,75.8,69.2,64.5,66.4,75.0,24,25,9.2,3.2,0,3,11.5,56.0,14,10,22.2,35,68.6,4,10,,,,,68.7,73.6,74.4,74.1,,62.5,1,3,36,10.0,39.0,2.9,1,9,0,0,0,2,5.6,179,7.2,70.4,27,27,8.3,2.9,0,3,10.7,55.6,15,0,21.1,35,68.6,4,13,,,,,68.7,90.2,74.4,85.3,,74.6,0,1,36,,66.1,0.0,0,8,0,0,0,0,0.0,215,8.0,0,57.1,7,9,7.3,3.79,0,0,0.0,44.4,4,16,0.0,16,31.4,0,2,,,,,66.7,28.9,71.8,28.3,,54.8,1,2,17,18.8,12.0,18.8,3,4,0,1,0,2,11.8,26,2.9
Mark Gronowski,138303,QB,IOWA,2,50,55.6,9,9,9.1,2.76,0,0,0.0,44.4,4,8,20.0,13,26.0,1,3,,,,,21.3,49.0,71.4,49.0,,,0,0,15,50.0,51.6,30.8,4,0,0,0,0,1,6.7,24,2.7,0,192,50.7,69.0,61.6,69.3,73.1,26,30,5.1,3.7,0,0,0.0,56.7,17,9,10.5,37,74.0,2,8,,,,,68.9,71.7,74.6,69.1,,66.0,1,1,38,0.0,60.8,0.0,0,7,0,3,1,0,0.0,103,3.4,71.0,31,32,5.4,2.85,0,0,0.0,59.4,19,0,13.6,33,66.0,3,8,,,,,68.6,69.4,74.3,67.9,,61.7,0,1,35,,64.1,0.0,0,1,0,1,1,0,0.0,116,3.6,0,50.0,4,7,12.0,4.65,0,0,0.0,28.6,2,17,0.0,17,34.0,0,3,,,,,22.9,54.1,72.0,45.8,,64.4,1,0,18,23.5,39.6,23.5,4,6,0,2,0,1,5.6,11,1.6
Kiael Kelly,145634,QB,BALL ST,2,50,70.0,10,10,5.3,2.91,0,0,0.0,70.0,7,13,0.0,20,40.0,0,3,,,,,24.7,48.0,72.5,36.7,,72.6,0,0,21,53.8,75.8,35.0,7,3,0,0,0,1,4.8,37,3.7,0,117,24.2,42.8,34.3,62.0,70.0,20,22,5.8,3.19,0,0,0.0,59.1,13,11,7.1,30,60.0,1,5,,,,,26.1,37.0,74.1,40.2,,49.6,1,0,33,36.4,74.2,13.3,4,4,0,1,0,2,6.1,121,5.5,73.9,23,23,4.1,2.28,0,0,0.0,69.6,16,0,5.9,26,52.0,1,5,,,,,24.5,38.2,73.5,39.6,,54.4,0,0,28,,80.0,3.8,1,2,0,0,0,2,7.1,110,4.8,2,57.1,7,9,10.4,3.94,0,0,0.0,44.4,4,24,0.0,24,48.0,0,3,,,,,26.7,45.4,73.3,38.0,,65.0,1,0,26,41.7,61.3,41.7,10,5,0,1,0,1,3.8,48,5.3
Brandon Rose,158503,QB,UMASS,2,50,91.7,12,14,6.0,2.66,0,0,0.0,78.6,11,5,0.0,16,32.0,0,6,,,,,66.5,64.9,71.6,71.0,,52.0,0,0,16,0.0,100.6,0.0,0,2,0,2,0,0,0.0,114,8.1,0,216,40.1,43.0,49.6,39.6,67.9,28,30,7.5,2.84,1,1,3.1,53.3,16,12,15.8,34,68.0,3,7,,,,,68.7,39.3,74.4,41.2,,53.1,1,1,36,16.7,46.9,5.9,2,2,0,0,0,4,11.1,103,3.4,80.6,31,32,6.5,2.24,1,0,0.0,71.9,23,0,8.0,33,66.0,2,11,,,,,68.6,54.8,74.3,56.3,,56.2,0,0,35,,86.1,0.0,0,1,0,0,0,3,8.6,185,5.8,0,55.6,9,12,8.7,3.84,0,1,8.3,33.3,4,17,20.0,17,34.0,1,2,,,,,66.7,37.8,71.8,42.0,,50.5,1,1,17,11.8,7.6,11.8,2,3,0,2,0,1,5.9,32,2.7
Tayven Jackson,157615,QB,UCF,2,49,81.3,16,17,9.3,2.66,0,1,5.9,76.5,13,6,0.0,18,36.7,0,7,,,,,66.8,76.8,72.0,76.2,,,1,0,18,16.7,157.1,5.6,1,0,0,0,2,1,5.6,244,14.4,0,323,37.3,73.6,69.3,71.2,64.3,28,28,11.7,2.92,0,3,10.7,57.1,16,5,11.1,31,63.3,2,9,,,,,25.5,62.2,73.9,61.9,,,0,0,31,60.0,83.5,9.7,3,0,0,0,0,2,6.5,227,8.1,73.0,37,37,11.5,2.69,0,4,10.8,67.6,25,0,7.4,38,77.6,2,14,,,,,27.4,74.1,74.6,73.4,,,0,0,38,,119.1,2.6,1,0,0,0,2,2,5.3,379,10.2,0,57.1,7,8,7.3,3.3,0,0,0.0,50.0,4,11,0.0,11,22.4,0,2,,,,,65.6,52.6,70.4,52.5,,,1,0,11,27.3,91.7,27.3,3,0,0,0,0,1,9.1,92,11.5
LaNorris Sellers,174326,QB,S CAROLINA,2,49,100.0,7,8,13.1,2.58,1,1,12.5,75.0,6,2,14.3,9,18.4,1,4,,,,,65.1,84.3,69.8,83.6,,,0,0,9,50.0,156.3,11.1,1,0,0,0,1,0,0.0,128,16.0,0,289,48.8,71.9,66.5,69.2,66.7,27,30,8.4,3.48,1,1,3.2,56.7,17,12,5.6,40,81.6,1,12,,,,,32.7,62.1,74.9,58.0,,67.9,0,0,41,41.7,89.4,12.5,5,5,0,2,1,1,2.4,209,7.0,79.3,29,32,9.6,2.97,2,2,6.1,68.8,22,0,4.3,35,71.4,1,14,,,,,68.7,81.3,74.4,82.6,,58.2,0,0,36,,123.6,0.0,0,3,0,1,2,0,0.0,333,10.4,2,40.0,5,6,8.2,4.16,0,0,0.0,16.7,1,14,50.0,14,28.6,1,2,,,,,21.0,39.6,71.2,28.9,,72.5,0,0,14,42.9,39.6,42.9,6,2,0,1,0,1,7.1,4,0.7
Mabrey Mettauer,183668,QB,SM HOUSTON,2,48,100.0,5,5,2.4,2.3,0,0,0.0,100.0,5,2,0.0,7,14.6,0,2,,,,,64.9,65.2,69.5,64.9,,,0,0,8,100.0,158.3,28.6,2,0,0,0,1,0,0.0,77,15.4,1,281,44.6,51.1,57.1,51.2,64.0,25,27,5.4,3.22,0,0,0.0,55.6,15,13,6.3,41,85.4,1,7,,,,,35.5,42.7,9.0,54.9,,40.8,0,2,47,23.1,32.9,7.3,3,10,0,2,0,2,4.3,100,3.7,80.0,25,25,4.4,2.71,0,0,0.0,76.0,19,0,5.0,33,68.8,1,9,,,,,68.7,65.0,74.4,69.2,,54.5,0,0,36,,107.6,0.0,0,7,0,0,1,0,0.0,173,6.9,2,20.0,5,7,7.4,3.91,0,0,0.0,14.3,1,15,0.0,15,31.3,0,0,,,,,23.4,27.2,0.0,37.8,,33.9,0,2,19,33.3,0.0,33.3,5,3,0,2,0,2,10.5,4,0.6
Diego Pavia,156927,QB,VANDERBILT,2,48,70.0,20,21,12.7,2.38,0,2,8.0,66.7,14,7,0.0,23,47.9,0,10,,,,,67.9,85.2,73.4,84.8,,61.7,0,1,27,0.0,112.7,0.0,0,2,0,1,4,1,3.7,178,8.5,0,333,74.4,92.1,92.4,73.2,81.8,22,22,9.7,2.36,0,4,16.0,81.8,18,4,0.0,25,52.1,0,14,,,,,68.0,92.7,73.5,92.7,,61.8,0,0,28,25.0,133.9,4.0,1,2,0,0,1,1,3.6,290,13.2,79.4,34,35,9.7,2.1,0,5,12.8,77.1,27,0,0.0,37,77.1,0,21,,,,,69.1,92.1,74.9,91.9,,61.6,0,0,41,,144.0,0.0,0,2,0,1,3,1,2.4,412,11.8,2,62.5,8,8,16.9,3.28,0,1,9.1,62.5,5,11,0.0,11,22.9,0,3,,,,,66.2,84.1,71.2,84.2,,62.0,0,1,14,9.1,83.3,9.1,1,2,0,0,2,1,7.1,56,7.0
Drake Lindsey,184727,QB,MINNESOTA,2,47,66.7,18,18,10.4,2.79,0,0,0.0,55.6,10,9,16.7,20,42.6,2,9,,,,,67.1,87.4,72.4,89.3,,57.3,0,1,20,11.1,102.5,5.0,1,1,0,0,2,0,0.0,174,9.7,0,225,70.3,89.6,90.0,64.7,65.4,26,26,11.9,2.83,0,2,7.4,65.4,17,6,0.0,27,57.4,0,14,,,,,68.0,82.9,73.5,81.9,,,0,0,28,16.7,110.4,3.7,1,0,0,0,1,1,3.6,256,9.8,65.6,32,32,10.4,2.71,0,2,6.1,59.4,19,0,9.5,32,68.1,2,17,,,,,68.5,86.3,74.1,85.2,,,0,1,33,,85.2,0.0,0,0,0,0,1,1,3.0,278,8.7,1,66.7,12,12,13.6,3.03,0,0,0.0,66.7,8,15,0.0,15,31.9,0,6,,,,,66.4,83.0,71.4,85.4,,57.3,0,0,15,13.3,149.3,13.3,2,1,0,0,2,0,0.0,152,12.7
Behren Morton,144747,QB,TEXAS TECH,2,47,73.9,23,23,10.3,2.27,0,2,8.3,69.6,16,3,5.9,23,48.9,1,11,,,,,67.7,88.4,73.1,87.3,,,0,0,25,0.0,146.4,0.0,0,0,0,0,4,0,0.0,258,11.2,0,315,69.7,87.8,85.8,63.2,81.8,22,23,8.6,2.36,0,1,4.2,78.3,18,2,0.0,24,51.1,0,10,,,,,67.7,77.1,73.1,74.8,,63.2,0,0,25,0.0,142.7,0.0,0,1,0,1,3,0,0.0,201,8.7,81.0,42,42,9.0,2.26,0,3,6.8,78.6,33,0,2.9,42,89.4,1,19,,,,,69.3,90.5,75.1,90.1,,,0,0,44,,150.9,0.0,0,0,0,0,6,0,0.0,450,10.7,0,33.3,3,4,16.0,2.78,0,0,0.0,25.0,1,5,0.0,5,10.6,0,2,,,,,64.2,54.8,68.6,48.7,,63.2,0,0,6,0.0,79.2,0.0,0,1,0,1,1,0,0.0,9,2.3
Ta'Quan Roberson,101625,QB,BUFFALO,2,47,60.0,20,22,10.6,2.49,1,2,9.1,50.0,11,5,8.3,25,53.2,1,6,,,,,67.8,74.6,73.3,72.3,,65.7,0,1,26,20.0,63.8,4.0,1,2,0,1,1,0,0.0,126,5.7,0,126,73.0,64.4,61.9,62.7,64.7,17,18,11.9,2.69,1,1,5.6,61.1,11,6,0.0,22,46.8,0,5,,,,,67.4,44.9,72.7,49.3,,50.1,0,0,22,16.7,97.9,4.5,1,3,0,0,1,1,4.5,114,6.3,65.6,32,34,10.1,2.29,2,3,8.8,58.8,20,0,4.8,36,76.6,1,11,,,,,68.8,66.5,74.5,67.5,,57.3,0,1,37,,86.0,0.0,0,2,0,0,2,1,2.8,225,6.6,0,40.0,5,6,18.4,3.55,0,0,0.0,33.3,2,11,0.0,11,23.4,0,0,,,,,65.6,47.1,70.4,45.8,,58.5,0,0,11,18.2,42.4,18.2,2,3,0,1,0,0,0.0,15,2.5
Dante Moore,173983,QB,OREGON,2,46,81.8,11,12,7.5,2.48,0,1,8.3,75.0,9,2,0.0,12,26.1,0,6,,,,,65.8,76.8,70.7,76.2,,,0,0,12,0.0,156.3,0.0,0,0,0,1,2,0,0.0,182,15.2,0,264,70.8,80.3,77.7,68.6,81.3,32,32,7.4,2.64,0,1,2.9,78.1,25,5,3.8,34,73.9,1,14,,,,,68.8,75.3,74.5,74.2,,62.8,0,0,37,0.0,144.9,0.0,0,2,0,0,4,0,0.0,297,9.3,84.2,38,38,7.3,2.5,0,1,2.4,81.6,31,0,3.1,39,84.8,1,17,,,,,69.1,76.6,74.9,76.9,,57.8,0,0,42,,151.3,0.0,0,1,0,0,5,0,0.0,411,10.8,0,60.0,5,6,8.0,3.13,0,1,16.7,50.0,3,7,0.0,7,15.2,0,3,,,,,64.6,75.0,69.1,69.1,,64.3,0,0,7,0.0,130.6,0.0,0,1,0,1,1,0,0.0,68,11.3
Gavin Wimsatt,155757,QB,JVILLE ST,2,45,90.0,10,10,4.0,1.9,0,0,0.0,70.0,7,1,22.2,11,24.4,2,2,,,,,66.0,62.8,71.2,64.4,54.3,,0,0,13,100.0,82.5,9.1,1,0,0,0,0,0,0.0,53,5.3,0,196,75.8,66.8,55.4,74.6,60.7,28,31,9.5,2.54,1,1,3.0,45.2,14,7,17.6,34,75.6,3,6,,,,,68.7,55.9,74.5,52.5,,68.5,1,1,36,14.3,44.8,2.9,1,2,0,1,0,2,5.6,138,4.5,70.6,34,35,7.5,2.24,1,1,2.8,54.3,19,0,20.8,37,82.2,5,7,,,,,68.9,64.9,74.7,62.5,54.3,68.5,0,0,38,,66.1,0.0,0,2,0,0,0,1,2.6,158,4.5,1,50.0,4,6,13.3,3.03,0,0,0.0,33.3,2,8,0.0,8,17.8,0,1,,,,,65.6,40.6,70.7,40.6,,,1,1,11,25.0,13.2,25.0,2,0,0,1,0,1,9.1,33,5.5
Gio Lopez,172309,QB,N CAROLINA,2,45,71.4,14,14,8.4,2.63,0,1,6.7,64.3,9,10,10.0,18,40.0,1,6,,,,,28.3,67.8,72.2,61.6,,70.6,0,1,19,20.0,54.2,11.1,2,2,0,0,0,1,5.3,95,6.8,0,245,50.8,83.7,73.9,78.5,73.7,19,21,12.5,3.15,1,3,14.3,57.1,12,4,14.3,27,60.0,2,5,,,,,67.9,88.4,73.4,80.0,,76.9,0,0,27,0.0,91.2,0.0,0,6,0,1,1,0,0.0,129,6.1,77.3,22,24,10.1,2.79,1,3,12.0,62.5,15,0,11.8,31,68.9,2,6,,,,,68.4,87.8,74.0,74.1,,84.5,0,1,32,,75.3,0.0,0,7,0,1,1,1,3.1,142,5.9,0,63.6,11,11,12.0,3.26,0,1,9.1,54.5,6,14,14.3,14,31.1,1,5,,,,,25.7,65.2,71.2,67.5,,57.3,0,0,14,14.3,78.6,14.3,2,1,0,0,0,0,0.0,82,7.5
Zane Flores,174288,QB,OKLA STATE,2,45,50.0,16,17,10.7,2.48,1,0,0.0,47.1,8,6,0.0,21,46.7,0,4,,,,,67.4,64.4,72.7,57.6,,70.0,0,0,22,50.0,62.1,14.3,3,1,0,0,0,1,4.5,85,5.0,0,262,70.7,56.7,51.7,66.2,75.0,20,22,6.4,2.51,1,2,9.1,54.5,12,5,20.0,24,53.3,3,7,,,,,67.7,46.8,73.3,48.8,60.0,54.4,0,2,25,20.0,32.0,4.2,1,1,0,1,0,2,8.0,118,5.4,65.6,32,34,8.1,2.03,2,2,5.7,55.9,19,0,9.5,34,75.6,2,9,,,,,68.7,60.2,74.4,60.9,,57.8,0,1,36,,57.0,0.0,0,0,0,0,0,2,5.6,168,4.9,0,50.0,4,5,9.5,3.94,0,0,0.0,20.0,1,11,50.0,11,24.4,1,2,,,,,65.6,43.7,70.7,30.9,60.0,69.9,0,1,11,36.4,16.7,36.4,4,2,0,1,0,1,9.1,35,7.0
